https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTCG,Volume USD
1649631600000,2022-04-10 23:00:00,BTCG/USD,42173.13,42390.32,42173.13,42390.32,0.84784164,35940.2784289248
1649628000000,2022-04-10 22:00:00,BTCG/USD,42767.95,42767.95,41905.02,42173.13,1.00405558,42344.16650256539
1649624400000,2022-04-10 21:00:00,BTCG/USD,43482.56,43482.56,42767.95,42767.95,0.0048171,206.017491945
1649620800000,2022-04-10 20:00:00,BTCG/USD,42400.25,43482.56,42400.25,43482.56,0.00287129,124.85103970239999
1649617200000,2022-04-10 19:00:00,BTCG/USD,43400.92,43400.92,42400.25,42400.25,0.00126341,53.568899852499996
1649613600000,2022-04-10 18:00:00,BTCG/USD,43285.39,43400.92,43285.39,43400.92,0.00623378,270.5517870776
1649610000000,2022-04-10 17:00:00,BTCG/USD,42400.25,43285.39,42400.25,43285.39,0.05518596,2388.7458011244
1649606400000,2022-04-10 16:00:00,BTCG/USD,42400.25,42996.26,42400.25,42400.25,0.02469792,1047.19798248
1649602800000,2022-04-10 15:00:00,BTCG/USD,42400.25,42400.25,42400.25,42400.25,0.00678313,287.6064077825
1649599200000,2022-04-10 14:00:00,BTCG/USD,42400.25,42400.25,42400.25,42400.25,0.00238812,101.25688503
1649595600000,2022-04-10 13:00:00,BTCG/USD,42996.26,42996.26,42400.24,42400.25,0.13539051,5740.591471627499
1649592000000,2022-04-10 12:00:00,BTCG/USD,42996.26,42996.26,42996.26,42996.26,0.00455946,196.03972761960003
1649588400000,2022-04-10 11:00:00,BTCG/USD,42400.25,42996.26,42400.25,42996.26,0.05362912,2305.8515870912
