unix,date,symbol,open,high,low,close,Volume BTC,Volume USD,just_date
1651532520,2022-05-02 23:02:00,BTC/USD,38598.1,38598.1,38598.1,38598.1,0.00203,78.35414300000001,2022-05-02
1651532460,2022-05-02 23:01:00,BTC/USD,38585.21,38585.21,38582.97,38582.97,0.058,2237.81226,2022-05-02
1651532400,2022-05-02 23:00:00,BTC/USD,38589.95,38599.14,38589.95,38599.14,0.26874724,10373.4123413736,2022-05-02
1651532340,2022-05-02 22:59:00,BTC/USD,38585.57,38589.95,38585.57,38589.62,0.04196661,1619.4755325882002,2022-05-02
1651532280,2022-05-02 22:58:00,BTC/USD,38579.37,38579.37,38579.37,38579.37,0.25871,9980.8688127,2022-05-02
1651532220,2022-05-02 22:57:00,BTC/USD,38583.87,38595.29,38583.87,38595.29,0.01525582,588.8027970878001,2022-05-02
1651532160,2022-05-02 22:56:00,BTC/USD,38595.29,38595.29,38572.97,38572.97,0.52155498,20117.9245968906,2022-05-02
1651532100,2022-05-02 22:55:00,BTC/USD,38606.21,38607.4,38595.25,38595.29,0.30489101,11767.3569493429,2022-05-02
1651532040,2022-05-02 22:54:00,BTC/USD,38601.66,38606.25,38600.56,38606.25,0.27145704,10479.9383505,2022-05-02
1651531980,2022-05-02 22:53:00,BTC/USD,38622.31,38622.31,38613.95,38613.95,0.03519,1358.8249004999998,2022-05-02
1651531920,2022-05-02 22:52:00,BTC/USD,38613.99,38622.35,38613.99,38622.35,0.01081,417.5076035,2022-05-02
1651531860,2022-05-02 22:51:00,BTC/USD,38595.47,38614.54,38595.47,38614.54,0.46444729,17934.4184575966,2022-05-02
1651531800,2022-05-02 22:50:00,BTC/USD,38599.11,38604.47,38599.11,38604.47,0.02923691,1128.6754149877002,2022-05-02
1651531740,2022-05-02 22:49:00,BTC/USD,38604.83,38604.83,38587.26,38587.26,0.40411266,15593.600280711602,2022-05-02
1651531680,2022-05-02 22:48:00,BTC/USD,38604.73,38609.24,38604.73,38609.24,0.34142319,13182.0898842756,2022-05-02
1651531620,2022-05-02 22:47:00,BTC/USD,38595.73,38603.99,38587.26,38603.99,0.36939182,14259.9981253618,2022-05-02
1651531560,2022-05-02 22:46:00,BTC/USD,38612.34,38612.34,38592.56,38592.56,0.29047515,11210.179654884,2022-05-02
1651531500,2022-05-02 22:45:00,BTC/USD,38610.64,38612.34,38610.25,38612.31,0.03886,1500.4743666,2022-05-02
1651531440,2022-05-02 22:44:00,BTC/USD,38580.35,38610.64,38580.35,38610.64,0.04222794,1630.4477892816,2022-05-02
1651531380,2022-05-02 22:43:00,BTC/USD,38602.03,38602.03,38585.96,38585.96,0.41134861,15872.2810115156,2022-05-02
1651531320,2022-05-02 22:42:00,BTC/USD,38592.27,38610.62,38591.26,38610.62,0.39172873,15124.889137112605,2022-05-02
1651531260,2022-05-02 22:41:00,BTC/USD,38604.76,38617.04,38594.65,38594.65,0.11468556,4426.249048254001,2022-05-02
1651531200,2022-05-02 22:40:00,BTC/USD,38599.96,38610.87,38599.96,38610.87,0.38506828,14867.8213002036,2022-05-02
1651531140,2022-05-02 22:39:00,BTC/USD,38610.57,38620.24,38610.57,38620.24,0.03180068,1228.1498937631998,2022-05-02
1651531080,2022-05-02 22:38:00,BTC/USD,38618.54,38630.14,38618.54,38627.44,0.01086,419.4939984,2022-05-02
1651531020,2022-05-02 22:37:00,BTC/USD,38620.53,38622.64,38616.28,38616.28,0.00786,303.5239608,2022-05-02
1651530960,2022-05-02 22:36:00,BTC/USD,38639.24,38639.24,38603.16,38603.16,0.51740088,19973.3089547808,2022-05-02
1651530900,2022-05-02 22:35:00,BTC/USD,38620.38,38630.05,38620.38,38628.62,0.01089,420.6656718,2022-05-02
1651530840,2022-05-02 22:34:00,BTC/USD,38606.56,38611.54,38591.9,38611.54,1.11342615,42991.09832777101,2022-05-02
1651530780,2022-05-02 22:33:00,BTC/USD,38619.56,38639.24,38614.96,38632.06,0.03899092,1506.2995608952,2022-05-02
1651530720,2022-05-02 22:32:00,BTC/USD,38619.67,38619.67,38619.67,38619.67,0.14821832,5724.1426063544,2022-05-02
1651530660,2022-05-02 22:31:00,BTC/USD,38622.47,38639.24,38612.41,38639.24,0.02835683,1095.6863600092,2022-05-02
1651530600,2022-05-02 22:30:00,BTC/USD,38643.54,38647.76,38616.06,38616.06,1.0549536,40738.151514816,2022-05-02
1651530540,2022-05-02 22:29:00,BTC/USD,38659.95,38664.86,38659.95,38662.67,0.01507,582.6464369,2022-05-02
1651530480,2022-05-02 22:28:00,BTC/USD,38663.85,38664.86,38660.67,38660.67,0.02461462,951.6177009954,2022-05-02
1651530420,2022-05-02 22:27:00,BTC/USD,38651.55,38659.55,38651.55,38659.55,0.28695977,11093.7355763035,2022-05-02
1651530360,2022-05-02 22:26:00,BTC/USD,38662.15,38666.25,38662.15,38666.25,0.36115905,13964.6661170625,2022-05-02
1651530300,2022-05-02 22:25:00,BTC/USD,38645.25,38659.0,38645.25,38659.0,0.26225744,10138.61037296,2022-05-02
1651530240,2022-05-02 22:24:00,BTC/USD,38640.75,38640.75,38640.75,38640.75,0.4147,16024.319025,2022-05-02
1651530180,2022-05-02 22:23:00,BTC/USD,38641.86,38648.38,38636.24,38648.38,0.77861481,30092.2010505078,2022-05-02
1651530120,2022-05-02 22:22:00,BTC/USD,38659.41,38669.86,38659.41,38669.86,0.07594803,2936.8996873758,2022-05-02
1651530060,2022-05-02 22:21:00,BTC/USD,38659.91,38671.92,38659.05,38664.25,0.17263345,6674.7428691625,2022-05-02
1651530000,2022-05-02 22:20:00,BTC/USD,38659.3,38687.89,38655.61,38686.23,0.15226372,5890.5092925756,2022-05-02
1651529940,2022-05-02 22:19:00,BTC/USD,38716.87,38718.64,38665.25,38665.25,1.56975629,60695.0193919225,2022-05-02
1651529880,2022-05-02 22:18:00,BTC/USD,38740.0,38740.0,38709.52,38713.68,1.77893884,68869.26899133119,2022-05-02
1651529820,2022-05-02 22:17:00,BTC/USD,38796.67,38796.67,38757.26,38757.27,1.38312936,53606.3180504472,2022-05-02
1651529760,2022-05-02 22:16:00,BTC/USD,38842.98,38842.98,38777.7,38824.69,0.58537048,22726.827421151203,2022-05-02
1651529700,2022-05-02 22:15:00,BTC/USD,38825.64,38898.73,38825.64,38867.03,36.30534068,1411080.7653697804,2022-05-02
1651529640,2022-05-02 22:14:00,BTC/USD,38707.89,38825.64,38707.89,38768.67,2.14000395,82965.1069362465,2022-05-02
1651529580,2022-05-02 22:13:00,BTC/USD,38706.48,38706.48,38699.89,38699.89,0.03508,1357.5921412,2022-05-02
1651529520,2022-05-02 22:12:00,BTC/USD,38717.26,38727.41,38695.92,38702.28,0.43016597,16648.4038174116,2022-05-02
1651529460,2022-05-02 22:11:00,BTC/USD,38701.45,38740.85,38701.45,38736.08,0.75958593,29423.3813513544,2022-05-02
1651529400,2022-05-02 22:10:00,BTC/USD,38695.06,38708.96,38668.27,38708.96,1.97362606,76397.0122114976,2022-05-02
1651529340,2022-05-02 22:09:00,BTC/USD,38646.07,38694.77,38646.07,38694.77,23.43793508,906925.5071955316,2022-05-02
1651529280,2022-05-02 22:08:00,BTC/USD,38674.05,38674.05,38648.05,38648.05,0.02278792,880.708671556,2022-05-02
1651529220,2022-05-02 22:07:00,BTC/USD,38674.65,38674.65,38663.4,38663.4,0.02431496,940.099024464,2022-05-02
1651529160,2022-05-02 22:06:00,BTC/USD,38673.65,38674.65,38649.19,38674.65,1.00312704,38795.58717753601,2022-05-02
1651529100,2022-05-02 22:05:00,BTC/USD,38673.65,38673.65,38673.65,38673.65,0.00994,384.416081,2022-05-02
1651529040,2022-05-02 22:04:00,BTC/USD,38662.69,38674.65,38662.69,38674.65,1.08388782,41918.982077763,2022-05-02
1651528980,2022-05-02 22:03:00,BTC/USD,38662.84,38665.55,38662.69,38662.69,0.02217,857.1518373,2022-05-02
1651528920,2022-05-02 22:02:00,BTC/USD,38656.75,38672.67,38653.46,38672.67,1.04857855,40551.332233228495,2022-05-02
1651528860,2022-05-02 22:01:00,BTC/USD,38676.95,38677.45,38674.61,38674.65,0.02081,804.8194665,2022-05-02
1651528800,2022-05-02 22:00:00,BTC/USD,38654.85,38691.1,38653.15,38653.15,0.38902651,15037.1000450065,2022-05-02
1651528740,2022-05-02 21:59:00,BTC/USD,38646.14,38646.14,38627.44,38627.44,1.05202368,40636.9815777792,2022-05-02
1651528680,2022-05-02 21:58:00,BTC/USD,38670.65,38670.65,38657.67,38657.67,0.09728,3760.6181376,2022-05-02
1651528620,2022-05-02 21:57:00,BTC/USD,38661.16,38673.96,38661.16,38673.96,0.01524,589.3911504,2022-05-02
1651528560,2022-05-02 21:56:00,BTC/USD,38673.96,38673.96,38665.75,38665.75,0.00352,136.10344,2022-05-02
1651528500,2022-05-02 21:55:00,BTC/USD,38673.94,38673.94,38658.75,38658.75,0.00385,148.8361875,2022-05-02
1651528440,2022-05-02 21:54:00,BTC/USD,38662.95,38662.95,38662.95,38662.95,0.00712101,275.3192535795,2022-05-02
1651528380,2022-05-02 21:53:00,BTC/USD,38637.04,38665.64,38637.04,38665.64,0.55909,21617.5726676,2022-05-02
1651528320,2022-05-02 21:52:00,BTC/USD,38611.04,38624.2,38611.04,38624.2,0.00776966,300.096901772,2022-05-02
1651528260,2022-05-02 21:51:00,BTC/USD,38641.44,38641.44,38604.76,38611.04,0.84746225,32721.39883324,2022-05-02
1651528200,2022-05-02 21:50:00,BTC/USD,38648.96,38662.78,38644.74,38644.74,0.32015445,12372.285480092998,2022-05-02
1651528140,2022-05-02 21:49:00,BTC/USD,38615.0,38666.48,38615.0,38644.14,2.56760495,99222.885152493,2022-05-02
1651528080,2022-05-02 21:48:00,BTC/USD,38640.97,38644.75,38614.15,38614.15,2.08188791,80390.33203992649,2022-05-02
1651528020,2022-05-02 21:47:00,BTC/USD,38615.94,38643.44,38615.94,38640.97,1.16516207,45022.992592007904,2022-05-02
1651527960,2022-05-02 21:46:00,BTC/USD,38624.64,38624.64,38599.97,38609.91,2.07515978,80121.7323414198,2022-05-02
1651527900,2022-05-02 21:45:00,BTC/USD,38660.55,38663.36,38624.64,38624.64,1.3232417,51109.734295488,2022-05-02
1651527840,2022-05-02 21:44:00,BTC/USD,38639.24,38645.35,38639.24,38645.35,0.53444626,20653.862773891,2022-05-02
1651527780,2022-05-02 21:43:00,BTC/USD,38626.24,38626.24,38616.04,38616.13,0.81112385,31322.464037700494,2022-05-02
1651527720,2022-05-02 21:42:00,BTC/USD,38637.67,38640.24,38619.96,38631.3,1.15822039,44743.559352207005,2022-05-02
1651527660,2022-05-02 21:41:00,BTC/USD,38637.05,38640.24,38636.93,38637.67,1.82943054,70684.93349244179,2022-05-02
1651527600,2022-05-02 21:40:00,BTC/USD,38669.85,38671.45,38629.36,38629.36,0.78548808,30342.9018180288,2022-05-02
1651527540,2022-05-02 21:39:00,BTC/USD,38705.91,38705.91,38671.95,38672.62,1.84483893,71344.7549010966,2022-05-02
1651527480,2022-05-02 21:38:00,BTC/USD,38649.84,38718.55,38649.84,38690.36,2.34659019,90790.4192235684,2022-05-02
1651527420,2022-05-02 21:37:00,BTC/USD,38598.91,38617.94,38598.91,38617.94,4.14463424,160057.2364022656,2022-05-02
1651527360,2022-05-02 21:36:00,BTC/USD,38590.23,38653.24,38590.23,38601.13,1.54160414,59507.6618166782,2022-05-02
1651527300,2022-05-02 21:35:00,BTC/USD,38617.53,38617.54,38588.83,38591.48,1.92401266,74250.4960881368,2022-05-02
1651527240,2022-05-02 21:34:00,BTC/USD,38655.95,38662.04,38596.86,38596.86,1.04627208,40382.8169936688,2022-05-02
1651527180,2022-05-02 21:33:00,BTC/USD,38695.15,38695.15,38655.95,38665.15,0.00767618,296.80065112700004,2022-05-02
1651527120,2022-05-02 21:32:00,BTC/USD,38641.44,38738.58,38641.44,38683.55,6.23079125,241029.12485893752,2022-05-02
1651527060,2022-05-02 21:31:00,BTC/USD,38525.22,38662.92,38525.22,38630.94,9.25419745,357498.346439103,2022-05-02
1651527000,2022-05-02 21:30:00,BTC/USD,38519.91,38522.22,38519.91,38522.22,0.00998169,384.5168581518,2022-05-02
1651526940,2022-05-02 21:29:00,BTC/USD,38522.24,38525.82,38500.91,38525.82,1.14614381,44156.1301181742,2022-05-02
1651526880,2022-05-02 21:28:00,BTC/USD,38510.28,38525.32,38498.59,38525.32,2.20623145,84995.772605314,2022-05-02
1651526820,2022-05-02 21:27:00,BTC/USD,38523.5,38523.5,38523.31,38523.5,0.05889,2268.648915,2022-05-02
1651526760,2022-05-02 21:26:00,BTC/USD,38493.07,38527.55,38493.07,38527.55,0.01970804,759.302496502,2022-05-02
1651526700,2022-05-02 21:25:00,BTC/USD,38485.09,38491.01,38467.41,38480.29,4.31563,166066.6939327,2022-05-02
1651526640,2022-05-02 21:24:00,BTC/USD,38488.64,38488.64,38488.64,38488.64,0.0,0.0,2022-05-02
1651526580,2022-05-02 21:23:00,BTC/USD,38488.64,38488.64,38488.64,38488.64,0.12994442,5001.3840013888,2022-05-02
1651526520,2022-05-02 21:22:00,BTC/USD,38530.11,38534.92,38487.79,38487.79,1.11290654,42833.3132011466,2022-05-02
1651526460,2022-05-02 21:21:00,BTC/USD,38515.82,38533.19,38509.38,38517.12,1.43107455,55120.870171296,2022-05-02
1651526400,2022-05-02 21:20:00,BTC/USD,38507.12,38527.55,38507.12,38526.22,0.33695145,12981.465692019,2022-05-02
1651526340,2022-05-02 21:19:00,BTC/USD,38501.75,38511.82,38501.75,38511.82,0.06552,2523.2944464,2022-05-02
1651526280,2022-05-02 21:18:00,BTC/USD,38509.42,38509.42,38490.28,38501.75,0.29877,11503.1678475,2022-05-02
1651526220,2022-05-02 21:17:00,BTC/USD,38454.71,38509.42,38454.71,38509.42,1.11415771,42905.5672006282,2022-05-02
1651526160,2022-05-02 21:16:00,BTC/USD,38378.85,38457.69,38378.85,38454.71,2.44328691,93955.88957084608,2022-05-02
1651526100,2022-05-02 21:15:00,BTC/USD,38349.17,38370.36,38348.31,38370.36,0.42961581,16484.5132913916,2022-05-02
1651526040,2022-05-02 21:14:00,BTC/USD,38363.16,38363.16,38360.19,38363.16,0.09472,3633.7585152,2022-05-02
1651525980,2022-05-02 21:13:00,BTC/USD,38322.1,38358.69,38319.83,38358.69,0.66316339,25438.078896359104,2022-05-02
1651525920,2022-05-02 21:12:00,BTC/USD,38317.6,38319.88,38317.6,38319.88,0.01342,514.2527895999999,2022-05-02
1651525860,2022-05-02 21:11:00,BTC/USD,38317.81,38317.81,38302.62,38317.6,0.05319914,2038.463366864,2022-05-02
1651525800,2022-05-02 21:10:00,BTC/USD,38326.23,38326.45,38314.69,38314.69,0.02087,799.6275803000001,2022-05-02
1651525740,2022-05-02 21:09:00,BTC/USD,38323.68,38326.85,38323.68,38326.48,0.02205079,845.1291619192001,2022-05-02
1651525680,2022-05-02 21:08:00,BTC/USD,38318.66,38318.66,38318.49,38318.49,0.00243,93.11393069999998,2022-05-02
1651525620,2022-05-02 21:07:00,BTC/USD,38320.98,38329.39,38306.46,38322.56,1.34024305,51361.544698208,2022-05-02
1651525560,2022-05-02 21:06:00,BTC/USD,38324.15,38324.15,38308.03,38318.98,0.00783838,300.35872645240005,2022-05-02
1651525500,2022-05-02 21:05:00,BTC/USD,38321.28,38324.15,38300.8,38324.15,0.09132078,3499.7912708370004,2022-05-02
1651525440,2022-05-02 21:04:00,BTC/USD,38300.68,38321.28,38300.68,38315.6,0.02500789,958.192310084,2022-05-02
1651525380,2022-05-02 21:03:00,BTC/USD,38292.52,38320.58,38292.52,38320.57,0.28631224,10971.6482347768,2022-05-02
1651525320,2022-05-02 21:02:00,BTC/USD,38314.55,38314.55,38288.87,38288.87,0.14425421,5523.3306936427,2022-05-02
1651525260,2022-05-02 21:01:00,BTC/USD,38304.2,38321.1,38304.2,38321.1,0.0570152,2184.88518072,2022-05-02
1651525200,2022-05-02 21:00:00,BTC/USD,38319.88,38320.97,38304.14,38320.96,0.01336965,512.337822864,2022-05-02
1651525140,2022-05-02 20:59:00,BTC/USD,38313.08,38319.88,38304.14,38304.14,0.02815499,1078.4526786586,2022-05-02
1651525080,2022-05-02 20:58:00,BTC/USD,38327.58,38329.74,38304.05,38329.25,0.11755068,4505.629401390001,2022-05-02
1651525020,2022-05-02 20:57:00,BTC/USD,38319.92,38330.88,38309.93,38327.57,0.77536559,29717.8789263163,2022-05-02
1651524960,2022-05-02 20:56:00,BTC/USD,38331.28,38331.28,38329.78,38329.78,0.04608,1766.2362624,2022-05-02
1651524900,2022-05-02 20:55:00,BTC/USD,38309.32,38329.85,38304.05,38329.85,0.38432304,14731.044474744,2022-05-02
1651524840,2022-05-02 20:54:00,BTC/USD,38327.77,38346.59,38322.44,38329.97,0.5686426,21796.053798722,2022-05-02
1651524780,2022-05-02 20:53:00,BTC/USD,38335.41,38346.59,38324.22,38346.59,0.33081364,12685.5750194876,2022-05-02
1651524720,2022-05-02 20:52:00,BTC/USD,38327.36,38335.41,38325.47,38335.41,0.25786961,9885.537225890102,2022-05-02
1651524660,2022-05-02 20:51:00,BTC/USD,38346.46,38346.46,38332.29,38332.29,0.05088164,1950.4097801556,2022-05-02
1651524600,2022-05-02 20:50:00,BTC/USD,38368.63,38368.63,38339.21,38339.21,0.01096545,420.4066902945,2022-05-02
1651524540,2022-05-02 20:49:00,BTC/USD,38356.33,38366.07,38330.49,38344.33,0.67842359,26013.6980147447,2022-05-02
1651524480,2022-05-02 20:48:00,BTC/USD,38345.61,38348.49,38313.69,38339.94,1.28393265,49225.900765041,2022-05-02
1651524420,2022-05-02 20:47:00,BTC/USD,38361.75,38381.66,38361.75,38381.66,0.13259393,5089.1751393238,2022-05-02
1651524360,2022-05-02 20:46:00,BTC/USD,38402.1,38402.1,38385.94,38388.89,9.47137723,363595.6586309747,2022-05-02
1651524300,2022-05-02 20:45:00,BTC/USD,38420.65,38420.65,38402.1,38402.1,0.04223341,1621.851634161,2022-05-02
1651524240,2022-05-02 20:44:00,BTC/USD,38414.0,38423.7,38404.7,38420.65,0.68267832,26228.944795308,2022-05-02
1651524180,2022-05-02 20:43:00,BTC/USD,38440.16,38440.16,38417.2,38425.8,0.12571804,4830.816261432001,2022-05-02
1651524120,2022-05-02 20:42:00,BTC/USD,38434.5,38434.5,38434.41,38434.41,0.02313,888.9879033000001,2022-05-02
1651524060,2022-05-02 20:41:00,BTC/USD,38416.28,38439.06,38415.93,38439.06,0.28598871,10993.1371830126,2022-05-02
1651524000,2022-05-02 20:40:00,BTC/USD,38422.91,38429.8,38419.1,38419.39,0.29585297,11366.4906370883,2022-05-02
1651523940,2022-05-02 20:39:00,BTC/USD,38439.9,38440.3,38439.9,38440.3,0.00466,179.131798,2022-05-02
1651523880,2022-05-02 20:38:00,BTC/USD,38440.3,38440.3,38440.3,38440.3,0.22407413,8613.476779439,2022-05-02
1651523820,2022-05-02 20:37:00,BTC/USD,38428.2,38433.3,38428.2,38433.3,0.26189762,10065.589798746,2022-05-02
1651523760,2022-05-02 20:36:00,BTC/USD,38426.8,38426.8,38426.8,38426.8,0.00152,58.408736000000005,2022-05-02
1651523700,2022-05-02 20:35:00,BTC/USD,38426.81,38427.56,38421.6,38421.6,0.01644504,631.844748864,2022-05-02
1651523640,2022-05-02 20:34:00,BTC/USD,38445.7,38452.72,38429.6,38429.6,0.10927845,4199.52712212,2022-05-02
1651523580,2022-05-02 20:33:00,BTC/USD,38449.2,38449.2,38449.2,38449.2,0.00163,62.67219599999999,2022-05-02
1651523520,2022-05-02 20:32:00,BTC/USD,38448.1,38450.81,38445.82,38448.1,0.11874231,4565.416209111,2022-05-02
1651523460,2022-05-02 20:31:00,BTC/USD,38413.31,38448.1,38406.28,38448.1,1.37211837,52755.344301597,2022-05-02
1651523400,2022-05-02 20:30:00,BTC/USD,38418.1,38426.9,38418.1,38425.55,0.06922,2659.8165710000003,2022-05-02
1651523340,2022-05-02 20:29:00,BTC/USD,38427.9,38429.9,38412.5,38412.5,0.68434707,26287.481826375,2022-05-02
1651523280,2022-05-02 20:28:00,BTC/USD,38431.5,38447.7,38431.5,38447.7,0.26831348,10316.036184996,2022-05-02
1651523220,2022-05-02 20:27:00,BTC/USD,38430.7,38436.3,38430.7,38436.3,0.00991,380.9037330000001,2022-05-02
