unix,date,symbol,open,high,low,close,Volume BTC,Volume USD,just_date
1651620900,2022-05-03 23:35:00,BTC/USD,37734.97,37734.97,37708.39,37710.08,6.03648791,227636.4420051328,2022-05-03
1651620840,2022-05-03 23:34:00,BTC/USD,37712.97,37731.97,37711.86,37725.57,0.09016461,3401.5113060777003,2022-05-03
1651620780,2022-05-03 23:33:00,BTC/USD,37652.08,37712.35,37652.08,37712.35,1.01842587,38407.2328584945,2022-05-03
1651620720,2022-05-03 23:32:00,BTC/USD,37652.08,37652.08,37643.41,37652.08,0.14256909,5368.0227822072,2022-05-03
1651620660,2022-05-03 23:31:00,BTC/USD,37679.66,37679.66,37647.27,37652.08,1.04466044,39333.6384597152,2022-05-03
1651620600,2022-05-03 23:30:00,BTC/USD,37676.53,37679.66,37676.53,37679.66,0.26578221,10014.5833068486,2022-05-03
1651620540,2022-05-03 23:29:00,BTC/USD,37671.36,37676.53,37671.36,37676.53,0.15467757,5827.7141064321,2022-05-03
1651620480,2022-05-03 23:28:00,BTC/USD,37671.36,37671.36,37671.36,37671.36,0.02491,938.3935776,2022-05-03
1651620420,2022-05-03 23:27:00,BTC/USD,37672.84,37672.84,37668.51,37668.51,0.77221001,29088.0004837851,2022-05-03
1651620360,2022-05-03 23:26:00,BTC/USD,37668.63,37700.49,37668.63,37694.03,0.40407493,15231.2125336679,2022-05-03
1651620300,2022-05-03 23:25:00,BTC/USD,37657.45,37663.45,37651.37,37663.45,1.12755634,42467.661833773,2022-05-03
1651620240,2022-05-03 23:24:00,BTC/USD,37683.72,37683.72,37669.55,37669.55,0.00622,234.304601,2022-05-03
1651620180,2022-05-03 23:23:00,BTC/USD,37675.16,37677.76,37662.44,37670.16,1.02926443,38772.5557604088,2022-05-03
1651620120,2022-05-03 23:22:00,BTC/USD,37683.36,37683.36,37676.26,37676.26,0.0133,501.094258,2022-05-03
1651620060,2022-05-03 23:21:00,BTC/USD,37696.34,37696.36,37671.86,37671.86,0.39875413,15021.8097597818,2022-05-03
1651620000,2022-05-03 23:20:00,BTC/USD,37678.01,37693.76,37671.66,37693.76,0.17060952,6430.9143005952,2022-05-03
1651619940,2022-05-03 23:19:00,BTC/USD,37673.92,37684.31,37663.2,37678.06,0.62796769,23660.6043018814,2022-05-03
1651619880,2022-05-03 23:18:00,BTC/USD,37666.35,37666.35,37666.35,37666.35,0.08366001,3151.1672176635,2022-05-03
1651619820,2022-05-03 23:17:00,BTC/USD,37652.45,37652.45,37652.45,37652.45,0.00233485,87.91282288249998,2022-05-03
1651619760,2022-05-03 23:16:00,BTC/USD,37669.45,37669.45,37669.45,37669.45,0.08132968,3063.644314276,2022-05-03
1651619700,2022-05-03 23:15:00,BTC/USD,37669.45,37669.45,37669.45,37669.45,0.0,0.0,2022-05-03
1651619640,2022-05-03 23:14:00,BTC/USD,37669.45,37669.45,37669.45,37669.45,0.0,0.0,2022-05-03
1651619580,2022-05-03 23:13:00,BTC/USD,37676.71,37676.71,37669.45,37669.45,0.00154167,58.0738609815,2022-05-03
1651619520,2022-05-03 23:12:00,BTC/USD,37687.74,37687.74,37678.47,37678.47,0.87984903,33151.3652813841,2022-05-03
1651619460,2022-05-03 23:11:00,BTC/USD,37688.1,37695.89,37678.42,37686.25,0.60719671,22882.9670122375,2022-05-03
1651619400,2022-05-03 23:10:00,BTC/USD,37655.74,37660.1,37642.91,37642.91,0.14765938,5558.328751995801,2022-05-03
1651619340,2022-05-03 23:09:00,BTC/USD,37690.5,37690.5,37633.08,37633.08,0.63096353,23745.1010015724,2022-05-03
1651619280,2022-05-03 23:08:00,BTC/USD,37687.64,37689.37,37682.46,37689.37,0.64272855,24224.0341305135,2022-05-03
1651619220,2022-05-03 23:07:00,BTC/USD,37710.06,37723.08,37696.27,37723.08,0.42563898,16056.4132936584,2022-05-03
1651619160,2022-05-03 23:06:00,BTC/USD,37706.84,37717.3,37706.84,37715.76,3.04014249,114661.2845186424,2022-05-03
1651619100,2022-05-03 23:05:00,BTC/USD,37703.71,37714.65,37703.71,37714.65,0.2459742,9276.83086203,2022-05-03
1651619040,2022-05-03 23:04:00,BTC/USD,37722.11,37722.11,37706.05,37720.75,0.36641889,13821.5953449675,2022-05-03
1651618980,2022-05-03 23:03:00,BTC/USD,37723.57,37725.67,37721.59,37722.11,0.01704607,643.0137276077,2022-05-03
1651618920,2022-05-03 23:02:00,BTC/USD,37723.57,37723.57,37723.57,37723.57,0.00577,217.6649989,2022-05-03
1651618860,2022-05-03 23:01:00,BTC/USD,37720.0,37726.14,37690.34,37719.97,1.15978957,43747.2277867129,2022-05-03
1651618800,2022-05-03 23:00:00,BTC/USD,37741.59,37741.59,37730.93,37730.93,0.07115,2684.5556695,2022-05-03
1651618740,2022-05-03 22:59:00,BTC/USD,37758.22,37758.22,37728.45,37733.23,1.07198617,40449.5007094291,2022-05-03
1651618680,2022-05-03 22:58:00,BTC/USD,37764.56,37764.56,37745.03,37745.03,0.38750953,14626.558835135898,2022-05-03
1651618620,2022-05-03 22:57:00,BTC/USD,37756.98,37776.38,37756.98,37760.73,2.94862817,111342.3521977641,2022-05-03
1651618560,2022-05-03 22:56:00,BTC/USD,37763.83,37763.83,37750.0,37759.61,0.60780277,22950.395552119702,2022-05-03
1651618500,2022-05-03 22:55:00,BTC/USD,37787.08,37787.08,37783.62,37783.62,0.00409,154.5350058,2022-05-03
1651618440,2022-05-03 22:54:00,BTC/USD,37786.39,37786.39,37786.39,37786.39,0.00066,24.9390174,2022-05-03
1651618380,2022-05-03 22:53:00,BTC/USD,37772.12,37774.38,37770.75,37774.38,0.33280137,12571.365414900598,2022-05-03
1651618320,2022-05-03 22:52:00,BTC/USD,37792.48,37792.48,37787.68,37787.68,0.00791,298.9005488,2022-05-03
1651618260,2022-05-03 22:51:00,BTC/USD,37803.23,37803.92,37794.88,37794.88,0.01231,465.2549728,2022-05-03
1651618200,2022-05-03 22:50:00,BTC/USD,37808.48,37808.48,37808.48,37808.48,0.00835,315.700808,2022-05-03
1651618140,2022-05-03 22:49:00,BTC/USD,37807.75,37808.48,37807.75,37808.48,0.13412298,5070.9860068704,2022-05-03
1651618080,2022-05-03 22:48:00,BTC/USD,37770.07,37807.88,37770.07,37790.6,1.6401666,61982.87991396,2022-05-03
1651618020,2022-05-03 22:47:00,BTC/USD,37785.86,37785.86,37765.34,37765.34,0.05506507,2079.5510906738,2022-05-03
1651617960,2022-05-03 22:46:00,BTC/USD,37778.83,37784.39,37778.83,37784.39,0.03393,1282.0243527,2022-05-03
1651617900,2022-05-03 22:45:00,BTC/USD,37794.03,37794.03,37779.7,37779.7,0.0286,1080.49942,2022-05-03
1651617840,2022-05-03 22:44:00,BTC/USD,37794.48,37794.48,37790.87,37790.87,0.00652,246.3964724,2022-05-03
1651617780,2022-05-03 22:43:00,BTC/USD,37803.28,37803.28,37803.28,37803.28,0.00832532,314.7244030496,2022-05-03
1651617720,2022-05-03 22:42:00,BTC/USD,37802.0,37802.0,37781.18,37782.58,0.96443802,36438.9566456916,2022-05-03
1651617660,2022-05-03 22:41:00,BTC/USD,37816.01,37816.01,37794.52,37794.52,0.40549555,15325.509674385998,2022-05-03
1651617600,2022-05-03 22:40:00,BTC/USD,37814.69,37815.43,37805.55,37805.55,0.01129,426.8246595,2022-05-03
1651617540,2022-05-03 22:39:00,BTC/USD,37817.08,37837.53,37817.08,37819.11,0.08221239,3109.1994207729,2022-05-03
1651617480,2022-05-03 22:38:00,BTC/USD,37813.31,37817.08,37796.02,37817.08,1.95742219,74023.9915530052,2022-05-03
1651617420,2022-05-03 22:37:00,BTC/USD,37834.99,37837.05,37818.51,37818.51,0.51852263,19609.7532678813,2022-05-03
1651617360,2022-05-03 22:36:00,BTC/USD,37837.17,37844.88,37837.17,37844.88,0.13882717,5253.8975893896,2022-05-03
1651617300,2022-05-03 22:35:00,BTC/USD,37837.32,37837.32,37837.32,37837.32,0.00347,131.2955004,2022-05-03
1651617240,2022-05-03 22:34:00,BTC/USD,37833.53,37836.69,37821.01,37836.69,1.03061335,38994.9978338115,2022-05-03
1651617180,2022-05-03 22:33:00,BTC/USD,37843.32,37844.17,37830.71,37837.39,0.1380211,5222.358188929,2022-05-03
1651617120,2022-05-03 22:32:00,BTC/USD,37833.71,37843.32,37830.71,37843.32,0.19065842,7215.1475987544,2022-05-03
1651617060,2022-05-03 22:31:00,BTC/USD,37844.95,37844.95,37833.61,37833.61,0.03696857,1398.6544596377,2022-05-03
1651617000,2022-05-03 22:30:00,BTC/USD,37840.55,37840.55,37840.55,37840.55,0.00249784,94.519639412,2022-05-03
1651616940,2022-05-03 22:29:00,BTC/USD,37848.08,37848.08,37841.3,37842.93,0.43933657,16625.7830649501,2022-05-03
1651616880,2022-05-03 22:28:00,BTC/USD,37848.31,37854.99,37846.51,37854.99,0.53524856,20261.8288863144,2022-05-03
1651616820,2022-05-03 22:27:00,BTC/USD,37841.43,37869.1,37841.43,37869.1,0.29775127,11275.572618757,2022-05-03
1651616760,2022-05-03 22:26:00,BTC/USD,37863.64,37863.64,37850.1,37856.69,0.39818129,15073.8256593301,2022-05-03
1651616700,2022-05-03 22:25:00,BTC/USD,37846.41,37855.59,37816.81,37855.59,0.83741717,31700.9210464803,2022-05-03
1651616640,2022-05-03 22:24:00,BTC/USD,37849.35,37867.19,37845.0,37845.73,0.66516721,25173.7386345133,2022-05-03
1651616580,2022-05-03 22:23:00,BTC/USD,37852.23,37854.58,37850.69,37854.58,0.0423,1601.248734,2022-05-03
1651616520,2022-05-03 22:22:00,BTC/USD,37842.39,37849.25,37842.39,37849.25,0.19419,7349.9458575,2022-05-03
1651616460,2022-05-03 22:21:00,BTC/USD,37822.55,37876.77,37820.21,37859.52,0.14343276,5430.295445875199,2022-05-03
1651616400,2022-05-03 22:20:00,BTC/USD,37839.09,37845.49,37839.09,37845.4,0.15332864,5802.783712256,2022-05-03
1651616340,2022-05-03 22:19:00,BTC/USD,37822.98,37822.98,37822.98,37822.98,0.00267,100.9873566,2022-05-03
1651616280,2022-05-03 22:18:00,BTC/USD,37833.99,37833.99,37807.69,37823.48,0.01405643,531.6630989764001,2022-05-03
1651616220,2022-05-03 22:17:00,BTC/USD,37848.78,37848.78,37834.39,37836.69,0.08560257,3238.9179042933,2022-05-03
1651616160,2022-05-03 22:16:00,BTC/USD,37792.68,37845.69,37792.68,37845.69,1.91265579,72385.7781050451,2022-05-03
1651616100,2022-05-03 22:15:00,BTC/USD,37776.95,37782.55,37752.48,37775.92,0.48814058,18439.9594988336,2022-05-03
1651616040,2022-05-03 22:14:00,BTC/USD,37766.16,37786.08,37766.16,37776.95,0.36249909,13694.1099979755,2022-05-03
1651615980,2022-05-03 22:13:00,BTC/USD,37762.63,37766.16,37762.63,37766.16,0.03906,1475.1462096,2022-05-03
1651615920,2022-05-03 22:12:00,BTC/USD,37757.39,37763.17,37752.75,37763.17,0.01952,737.1370784,2022-05-03
1651615860,2022-05-03 22:11:00,BTC/USD,37760.97,37766.16,37754.02,37757.39,0.62259361,23507.5097442779,2022-05-03
1651615800,2022-05-03 22:10:00,BTC/USD,37757.79,37760.97,37757.79,37760.97,0.00254,95.9128638,2022-05-03
1651615740,2022-05-03 22:09:00,BTC/USD,37787.22,37787.22,37760.07,37760.97,0.45214822,17073.5553709734,2022-05-03
1651615680,2022-05-03 22:08:00,BTC/USD,37800.98,37806.18,37798.28,37798.28,0.00353,133.4279284,2022-05-03
1651615620,2022-05-03 22:07:00,BTC/USD,37766.46,37783.18,37766.46,37783.18,0.01229334,464.4814780212,2022-05-03
1651615560,2022-05-03 22:06:00,BTC/USD,37743.34,37753.84,37731.89,37753.84,0.01659066,626.3611231343999,2022-05-03
1651615500,2022-05-03 22:05:00,BTC/USD,37782.98,37782.98,37733.03,37754.55,0.066919,2526.4967314500004,2022-05-03
1651615440,2022-05-03 22:04:00,BTC/USD,37781.22,37800.98,37751.37,37751.37,0.16061512,6063.4408227144,2022-05-03
1651615380,2022-05-03 22:03:00,BTC/USD,37781.22,37781.22,37759.72,37777.58,1.58468594,59865.599873225205,2022-05-03
1651615320,2022-05-03 22:02:00,BTC/USD,37800.98,37800.98,37784.44,37800.98,0.0875,3307.58575,2022-05-03
1651615260,2022-05-03 22:01:00,BTC/USD,37788.79,37789.98,37770.62,37789.98,0.020411,771.33128178,2022-05-03
1651615200,2022-05-03 22:00:00,BTC/USD,37798.48,37798.48,37770.77,37790.28,0.31553599,11924.1934121772,2022-05-03
1651615140,2022-05-03 21:59:00,BTC/USD,37803.28,37803.28,37797.72,37798.48,0.03662,1384.1803376,2022-05-03
1651615080,2022-05-03 21:58:00,BTC/USD,37779.98,37791.67,37779.98,37791.67,0.66763569,25231.0676767023,2022-05-03
1651615020,2022-05-03 21:57:00,BTC/USD,37803.58,37803.58,37779.98,37779.98,0.45232,17088.640553600002,2022-05-03
1651614960,2022-05-03 21:56:00,BTC/USD,37802.24,37811.11,37790.67,37811.11,1.67931487,63496.7592742057,2022-05-03
1651614900,2022-05-03 21:55:00,BTC/USD,37764.42,37764.42,37722.73,37759.67,0.64575086,24383.3393758162,2022-05-03
1651614840,2022-05-03 21:54:00,BTC/USD,37784.28,37784.78,37784.28,37784.78,0.00189,71.41323419999999,2022-05-03
1651614780,2022-05-03 21:53:00,BTC/USD,37775.23,37780.07,37735.44,37775.28,1.14951358,43423.1973483024,2022-05-03
1651614720,2022-05-03 21:52:00,BTC/USD,37774.92,37792.47,37774.92,37792.47,0.01326,501.1281522,2022-05-03
1651614660,2022-05-03 21:51:00,BTC/USD,37826.47,37829.57,37784.89,37784.89,1.41002019,53277.4577769291,2022-05-03
1651614600,2022-05-03 21:50:00,BTC/USD,37837.89,37837.89,37816.03,37828.19,0.14703538,5562.0822913622005,2022-05-03
1651614540,2022-05-03 21:49:00,BTC/USD,37820.08,37870.8,37820.08,37870.8,0.47759526,18086.914572408,2022-05-03
1651614480,2022-05-03 21:48:00,BTC/USD,37820.08,37820.08,37813.96,37820.08,0.01838495,695.320279796,2022-05-03
1651614420,2022-05-03 21:47:00,BTC/USD,37815.27,37820.08,37815.27,37820.08,0.07114,2690.5204912,2022-05-03
1651614360,2022-05-03 21:46:00,BTC/USD,37797.68,37804.98,37794.05,37794.05,0.03249596,1228.153937038,2022-05-03
1651614300,2022-05-03 21:45:00,BTC/USD,37794.78,37797.68,37794.78,37797.68,0.03355,1268.112164,2022-05-03
1651614240,2022-05-03 21:44:00,BTC/USD,37760.72,37805.13,37760.72,37796.25,2.94887823,111456.5388006375,2022-05-03
1651614180,2022-05-03 21:43:00,BTC/USD,37793.18,37798.58,37765.93,37774.08,3.64102452,137536.3515004416,2022-05-03
1651614120,2022-05-03 21:42:00,BTC/USD,37792.59,37792.59,37792.59,37792.59,0.01642,620.5543278,2022-05-03
1651614060,2022-05-03 21:41:00,BTC/USD,37795.14,37804.06,37795.14,37804.06,0.93575591,35375.3725669946,2022-05-03
1651614000,2022-05-03 21:40:00,BTC/USD,37746.39,37796.58,37746.39,37792.31,0.07024424,2654.6920937944,2022-05-03
1651613940,2022-05-03 21:39:00,BTC/USD,37776.15,37809.18,37746.39,37746.39,0.6625592,25009.217961288,2022-05-03
1651613880,2022-05-03 21:38:00,BTC/USD,37764.02,37773.31,37722.23,37724.0,5.48916778,207073.36533272,2022-05-03
1651613820,2022-05-03 21:37:00,BTC/USD,37820.07,37820.07,37767.52,37777.02,8.16809969,308566.46535112377,2022-05-03
1651613760,2022-05-03 21:36:00,BTC/USD,37809.72,37820.07,37806.02,37820.07,0.02515585,951.3960079095,2022-05-03
1651613700,2022-05-03 21:35:00,BTC/USD,37884.3,37884.3,37833.39,37833.39,1.15142069,43562.1480188391,2022-05-03
1651613640,2022-05-03 21:34:00,BTC/USD,37862.49,37900.3,37862.49,37900.3,0.0204968,776.8348690400001,2022-05-03
1651613580,2022-05-03 21:33:00,BTC/USD,37850.01,37862.49,37850.01,37862.49,0.01539,582.7037210999999,2022-05-03
1651613520,2022-05-03 21:32:00,BTC/USD,37896.52,37896.52,37879.4,37884.16,0.02527846,957.6532231936,2022-05-03
1651613460,2022-05-03 21:31:00,BTC/USD,37904.0,37914.5,37883.29,37883.29,0.72304659,27391.3836524811,2022-05-03
1651613400,2022-05-03 21:30:00,BTC/USD,37967.83,37967.83,37933.46,37933.46,0.01408408,534.2578853168,2022-05-03
1651613340,2022-05-03 21:29:00,BTC/USD,37925.2,37953.62,37925.2,37953.62,0.45871798,17410.007900087603,2022-05-03
1651613280,2022-05-03 21:28:00,BTC/USD,38013.22,38030.35,37941.07,37941.07,3.58135688,135880.5120790616,2022-05-03
1651613220,2022-05-03 21:27:00,BTC/USD,37922.41,38009.73,37922.41,38009.73,8.00496518,304266.5651512014,2022-05-03
1651613160,2022-05-03 21:26:00,BTC/USD,37878.3,37901.11,37878.3,37901.11,3.76643152,142751.9353469872,2022-05-03
1651613100,2022-05-03 21:25:00,BTC/USD,37873.4,37885.8,37861.69,37863.49,2.02515711,76679.51598291389,2022-05-03
1651613040,2022-05-03 21:24:00,BTC/USD,37835.49,37864.98,37835.49,37864.98,0.03530396,1336.7837393208,2022-05-03
1651612980,2022-05-03 21:23:00,BTC/USD,37776.18,37857.57,37776.18,37848.43,0.46022476,17418.7846131268,2022-05-03
1651612920,2022-05-03 21:22:00,BTC/USD,37779.96,37793.05,37776.17,37793.05,0.01235702,467.00947471100005,2022-05-03
1651612860,2022-05-03 21:21:00,BTC/USD,37789.88,37789.88,37789.88,37789.88,0.04822,1822.2280136,2022-05-03
1651612800,2022-05-03 21:20:00,BTC/USD,37795.98,37801.99,37789.88,37789.88,0.03376006,1275.7886161928,2022-05-03
1651612740,2022-05-03 21:19:00,BTC/USD,37791.8,37812.91,37789.13,37812.91,2.10766367,79696.8966639797,2022-05-03
1651612680,2022-05-03 21:18:00,BTC/USD,37783.18,37791.8,37777.32,37778.54,0.10111319,3819.9086929426,2022-05-03
1651612620,2022-05-03 21:17:00,BTC/USD,37758.13,37783.41,37758.13,37760.62,0.0397921,1502.574367102,2022-05-03
1651612560,2022-05-03 21:16:00,BTC/USD,37745.43,37766.76,37742.53,37766.76,0.03102317,1171.6446158292,2022-05-03
1651612500,2022-05-03 21:15:00,BTC/USD,37781.57,37781.57,37766.74,37766.74,0.13910349,5253.485339922599,2022-05-03
1651612440,2022-05-03 21:14:00,BTC/USD,37749.81,37781.57,37749.81,37781.57,1.78411478,67406.6574486046,2022-05-03
1651612380,2022-05-03 21:13:00,BTC/USD,37728.61,37752.56,37728.61,37752.56,0.98611032,37228.1890224192,2022-05-03
1651612320,2022-05-03 21:12:00,BTC/USD,37719.43,37738.87,37714.29,37732.88,0.66488331,25087.9621502328,2022-05-03
1651612260,2022-05-03 21:11:00,BTC/USD,37674.13,37724.76,37674.13,37724.76,3.0581494,115367.952159144,2022-05-03
1651612200,2022-05-03 21:10:00,BTC/USD,37660.15,37660.15,37656.85,37656.85,0.01599962,602.495290397,2022-05-03
1651612140,2022-05-03 21:09:00,BTC/USD,37680.37,37680.37,37660.15,37660.15,0.15185724,5718.966436986,2022-05-03
1651612080,2022-05-03 21:08:00,BTC/USD,37626.15,37647.65,37624.46,37643.27,0.51993723,19572.1375319421,2022-05-03
1651612020,2022-05-03 21:07:00,BTC/USD,37650.37,37650.37,37627.05,37647.1,1.03441,38942.536711,2022-05-03
1651611960,2022-05-03 21:06:00,BTC/USD,37658.75,37658.75,37621.75,37655.59,1.49463627,56281.41058224929,2022-05-03
1651611900,2022-05-03 21:05:00,BTC/USD,37736.57,37736.57,37658.27,37658.27,3.49995321,131802.1829695467,2022-05-03
1651611840,2022-05-03 21:04:00,BTC/USD,37734.97,37734.97,37732.96,37732.96,0.00785877,296.5346540592,2022-05-03
1651611780,2022-05-03 21:03:00,BTC/USD,37730.26,37736.51,37728.27,37736.51,0.02036951,768.6742178101,2022-05-03
1651611720,2022-05-03 21:02:00,BTC/USD,37740.83,37755.39,37732.24,37739.66,0.2833497,10693.521339102,2022-05-03
1651611660,2022-05-03 21:01:00,BTC/USD,37774.28,37774.28,37749.27,37749.27,0.01713,646.6449951,2022-05-03
1651611600,2022-05-03 21:00:00,BTC/USD,37766.35,37801.48,37760.32,37777.83,0.60989333,23040.4465388739,2022-05-03
1651611540,2022-05-03 20:59:00,BTC/USD,37627.16,37850.5,37627.16,37770.92,7.88522571,297832.2294743532,2022-05-03
1651611480,2022-05-03 20:58:00,BTC/USD,37593.73,37619.27,37593.73,37598.81,0.09053467,3403.9958557427,2022-05-03
1651611420,2022-05-03 20:57:00,BTC/USD,37613.14,37613.14,37613.14,37613.14,0.00592,222.6697888,2022-05-03
1651611360,2022-05-03 20:56:00,BTC/USD,37603.72,37618.65,37583.15,37618.65,0.84292347,31709.6429947155,2022-05-03
1651611300,2022-05-03 20:55:00,BTC/USD,37597.74,37609.02,37596.87,37603.94,0.58528721,22009.1051276074,2022-05-03
1651611240,2022-05-03 20:54:00,BTC/USD,37605.95,37609.14,37589.29,37593.54,0.45545094,17122.0131309276,2022-05-03
1651611180,2022-05-03 20:53:00,BTC/USD,37614.81,37614.81,37614.63,37614.81,0.02601467,978.5368692627,2022-05-03
1651611120,2022-05-03 20:52:00,BTC/USD,37614.81,37614.81,37606.84,37614.81,0.07098315,2670.0177004514994,2022-05-03
1651611060,2022-05-03 20:51:00,BTC/USD,37608.7,37608.84,37608.7,37608.84,0.02901949,1091.3893562915998,2022-05-03
1651611000,2022-05-03 20:50:00,BTC/USD,37576.83,37605.54,37576.83,37605.54,0.00509,191.4121986,2022-05-03
1651610940,2022-05-03 20:49:00,BTC/USD,37601.38,37601.38,37576.83,37576.83,0.02165431,813.7003256373,2022-05-03
1651610880,2022-05-03 20:48:00,BTC/USD,37614.81,37614.81,37594.26,37594.26,0.27531,10350.0757206,2022-05-03
1651610820,2022-05-03 20:47:00,BTC/USD,37595.14,37612.94,37595.14,37612.94,0.0059868,225.181149192,2022-05-03
1651610760,2022-05-03 20:46:00,BTC/USD,37597.18,37597.18,37590.49,37590.49,0.33524055,12601.8565423695,2022-05-03
1651610700,2022-05-03 20:45:00,BTC/USD,37580.59,37597.18,37580.49,37597.18,0.02535427,953.2490529586,2022-05-03
1651610640,2022-05-03 20:44:00,BTC/USD,37572.21,37592.84,37572.21,37580.59,0.32641862,12267.004326585798,2022-05-03
1651610580,2022-05-03 20:43:00,BTC/USD,37601.24,37601.24,37571.05,37571.05,1.31721785,49489.2577032425,2022-05-03
1651610520,2022-05-03 20:42:00,BTC/USD,37601.47,37603.27,37601.47,37603.27,0.10296476,3871.8116707652,2022-05-03
1651610460,2022-05-03 20:41:00,BTC/USD,37615.98,37615.98,37604.93,37611.16,0.30669192,11535.0388738272,2022-05-03
1651610400,2022-05-03 20:40:00,BTC/USD,37597.12,37628.8,37593.49,37628.8,0.30869396,11615.783282048,2022-05-03
1651610340,2022-05-03 20:39:00,BTC/USD,37623.11,37623.11,37598.45,37598.45,2.53540032,95327.12216150398,2022-05-03
1651610280,2022-05-03 20:38:00,BTC/USD,37631.6,37631.6,37621.08,37621.43,0.04686265,1763.0399065895,2022-05-03
1651610220,2022-05-03 20:37:00,BTC/USD,37643.85,37644.22,37634.22,37634.22,0.19515978,7344.6860956716,2022-05-03
1651610160,2022-05-03 20:36:00,BTC/USD,37624.89,37643.94,37624.89,37643.94,0.01248473,469.9744270362,2022-05-03
1651610100,2022-05-03 20:35:00,BTC/USD,37634.65,37634.65,37624.89,37624.89,0.04252931,1600.1606105259,2022-05-03
1651610040,2022-05-03 20:34:00,BTC/USD,37643.06,37643.55,37620.98,37643.55,1.63313295,61476.921859972506,2022-05-03
1651609980,2022-05-03 20:33:00,BTC/USD,37643.15,37649.73,37641.98,37646.12,0.11682103,4397.8585139036,2022-05-03
1651609920,2022-05-03 20:32:00,BTC/USD,37650.95,37650.95,37635.45,37645.65,0.28070214,10567.214516691,2022-05-03
1651609860,2022-05-03 20:31:00,BTC/USD,37645.34,37646.55,37645.31,37646.55,0.00590678,222.36988860900004,2022-05-03
1651609800,2022-05-03 20:30:00,BTC/USD,37618.44,37644.95,37618.44,37638.04,0.18477864,6954.7058434656,2022-05-03
1651609740,2022-05-03 20:29:00,BTC/USD,37658.65,37658.65,37624.87,37624.87,0.66783023,25127.0255858201,2022-05-03
1651609680,2022-05-03 20:28:00,BTC/USD,37637.25,37658.65,37637.25,37658.65,0.28466861,10720.2355499765,2022-05-03
1651609620,2022-05-03 20:27:00,BTC/USD,37639.05,37643.15,37620.22,37628.65,0.05158277,1940.9899983605,2022-05-03
