unix,date,symbol,open,high,low,close,Volume XRP,Volume USD,just_date
1651272780,2022-04-29 22:53:00,XRP/USD,0.6122,0.6122,0.6122,0.6122,0.0,0.0,2022-04-29
1651272720,2022-04-29 22:52:00,XRP/USD,0.6122,0.6122,0.6122,0.6122,0.0,0.0,2022-04-29
1651272660,2022-04-29 22:51:00,XRP/USD,0.61221,0.61221,0.6122,0.6122,14031.34418106,8589.98890764493,2022-04-29
1651272600,2022-04-29 22:50:00,XRP/USD,0.61151,0.61191,0.6115,0.61191,23812.17155462,14570.905895987522,2022-04-29
1651272540,2022-04-29 22:49:00,XRP/USD,0.61164,0.61164,0.61164,0.61164,1045.769406,639.6343994858399,2022-04-29
1651272480,2022-04-29 22:48:00,XRP/USD,0.61152,0.61152,0.61152,0.61152,949.9,580.882848,2022-04-29
1651272420,2022-04-29 22:47:00,XRP/USD,0.61101,0.61101,0.61101,0.61101,49.32816157,30.140000000885703,2022-04-29
1651272360,2022-04-29 22:46:00,XRP/USD,0.60992,0.60992,0.60992,0.60992,0.0,0.0,2022-04-29
1651272300,2022-04-29 22:45:00,XRP/USD,0.60967,0.60992,0.60964,0.60992,16324.307587,9956.52168346304,2022-04-29
1651272240,2022-04-29 22:44:00,XRP/USD,0.60972,0.60972,0.60972,0.60972,0.0,0.0,2022-04-29
1651272180,2022-04-29 22:43:00,XRP/USD,0.60952,0.60972,0.60952,0.60972,19811.21,12079.2909612,2022-04-29
1651272120,2022-04-29 22:42:00,XRP/USD,0.60969,0.60969,0.60969,0.60969,0.0,0.0,2022-04-29
1651272060,2022-04-29 22:41:00,XRP/USD,0.60969,0.60969,0.60969,0.60969,1491.43818989,909.314949994034,2022-04-29
1651272000,2022-04-29 22:40:00,XRP/USD,0.60985,0.60985,0.60985,0.60985,0.0,0.0,2022-04-29
1651271940,2022-04-29 22:39:00,XRP/USD,0.60934,0.60985,0.60934,0.60985,21292.15325556,12985.019662903263,2022-04-29
1651271880,2022-04-29 22:38:00,XRP/USD,0.61016,0.61016,0.61016,0.61016,100.0,61.016000000000005,2022-04-29
1651271820,2022-04-29 22:37:00,XRP/USD,0.61018,0.61018,0.61018,0.61018,42.0,25.62756,2022-04-29
1651271760,2022-04-29 22:36:00,XRP/USD,0.60963,0.60963,0.60963,0.60963,0.0,0.0,2022-04-29
1651271700,2022-04-29 22:35:00,XRP/USD,0.60963,0.60963,0.60963,0.60963,0.0,0.0,2022-04-29
1651271640,2022-04-29 22:34:00,XRP/USD,0.60963,0.60963,0.60963,0.60963,5812.2219296,3543.304854942048,2022-04-29
1651271580,2022-04-29 22:33:00,XRP/USD,0.6091,0.6091,0.6091,0.6091,0.0,0.0,2022-04-29
1651271520,2022-04-29 22:32:00,XRP/USD,0.61026,0.61026,0.6091,0.6091,1737.75,1058.463525,2022-04-29
1651271460,2022-04-29 22:31:00,XRP/USD,0.61067,0.61067,0.61067,0.61067,0.0,0.0,2022-04-29
1651271400,2022-04-29 22:30:00,XRP/USD,0.61,0.61067,0.61,0.61067,509.3956,311.072611052,2022-04-29
1651271340,2022-04-29 22:29:00,XRP/USD,0.60958,0.60958,0.60958,0.60958,0.0,0.0,2022-04-29
1651271280,2022-04-29 22:28:00,XRP/USD,0.60958,0.60958,0.60958,0.60958,3291.0,2006.12778,2022-04-29
1651271220,2022-04-29 22:27:00,XRP/USD,0.60939,0.60939,0.60939,0.60939,0.0,0.0,2022-04-29
1651271160,2022-04-29 22:26:00,XRP/USD,0.60939,0.60939,0.60939,0.60939,7559.32651517,4606.577985079446,2022-04-29
1651271100,2022-04-29 22:25:00,XRP/USD,0.60936,0.60936,0.60936,0.60936,0.0,0.0,2022-04-29
1651271040,2022-04-29 22:24:00,XRP/USD,0.60936,0.60936,0.60936,0.60936,0.0,0.0,2022-04-29
1651270980,2022-04-29 22:23:00,XRP/USD,0.60936,0.60936,0.60936,0.60936,313.65800183,191.1306399951288,2022-04-29
1651270920,2022-04-29 22:22:00,XRP/USD,0.6096,0.6096,0.6096,0.6096,0.0,0.0,2022-04-29
1651270860,2022-04-29 22:21:00,XRP/USD,0.60966,0.60991,0.6096,0.6096,14642.32568717,8925.961738898832,2022-04-29
1651270800,2022-04-29 22:20:00,XRP/USD,0.60697,0.60733,0.60697,0.60733,492.75,299.2618575,2022-04-29
1651270740,2022-04-29 22:19:00,XRP/USD,0.60656,0.60656,0.60656,0.60656,583.64292,354.0144495552,2022-04-29
1651270680,2022-04-29 22:18:00,XRP/USD,0.60593,0.60593,0.60593,0.60593,0.0,0.0,2022-04-29
1651270620,2022-04-29 22:17:00,XRP/USD,0.60592,0.60593,0.60578,0.60593,2322.58007129,1407.3209425967495,2022-04-29
1651270560,2022-04-29 22:16:00,XRP/USD,0.60601,0.60601,0.60601,0.60601,0.0,0.0,2022-04-29
1651270500,2022-04-29 22:15:00,XRP/USD,0.60719,0.60719,0.60601,0.60601,4187.9041336,2537.911784002936,2022-04-29
1651270440,2022-04-29 22:14:00,XRP/USD,0.60799,0.60799,0.60799,0.60799,0.0,0.0,2022-04-29
1651270380,2022-04-29 22:13:00,XRP/USD,0.60799,0.60799,0.60799,0.60799,0.0,0.0,2022-04-29
1651270320,2022-04-29 22:12:00,XRP/USD,0.60799,0.60799,0.60799,0.60799,943.09434365,573.3919299957636,2022-04-29
1651270260,2022-04-29 22:11:00,XRP/USD,0.60843,0.60843,0.60843,0.60843,0.0,0.0,2022-04-29
1651270200,2022-04-29 22:10:00,XRP/USD,0.60843,0.60843,0.60843,0.60843,0.0,0.0,2022-04-29
1651270140,2022-04-29 22:09:00,XRP/USD,0.60801,0.60843,0.60801,0.60843,19949.34129373,12137.777723344145,2022-04-29
1651270080,2022-04-29 22:08:00,XRP/USD,0.61021,0.61021,0.61021,0.61021,0.0,0.0,2022-04-29
1651270020,2022-04-29 22:07:00,XRP/USD,0.61021,0.61021,0.61021,0.61021,0.0,0.0,2022-04-29
1651269960,2022-04-29 22:06:00,XRP/USD,0.61021,0.61021,0.61021,0.61021,50.0,30.5105,2022-04-29
1651269900,2022-04-29 22:05:00,XRP/USD,0.61082,0.61093,0.61082,0.61093,1341.14859312,819.3479099948015,2022-04-29
1651269840,2022-04-29 22:04:00,XRP/USD,0.61123,0.61123,0.61075,0.61075,7970.0368121,4867.699982990075,2022-04-29
1651269780,2022-04-29 22:03:00,XRP/USD,0.61015,0.61015,0.61015,0.61015,0.0,0.0,2022-04-29
1651269720,2022-04-29 22:02:00,XRP/USD,0.61016,0.61016,0.61015,0.61015,9509.86747036,5802.445637040154,2022-04-29
1651269660,2022-04-29 22:01:00,XRP/USD,0.60972,0.60995,0.60972,0.60995,11793.0836294,7193.19135975253,2022-04-29
1651269600,2022-04-29 22:00:00,XRP/USD,0.61001,0.61001,0.61001,0.61001,0.0,0.0,2022-04-29
1651269540,2022-04-29 21:59:00,XRP/USD,0.6101,0.6101,0.61001,0.61001,9964.17952165,6078.249150001717,2022-04-29
1651269480,2022-04-29 21:58:00,XRP/USD,0.61074,0.61074,0.61074,0.61074,189.93,115.9978482,2022-04-29
1651269420,2022-04-29 21:57:00,XRP/USD,0.61072,0.61072,0.61071,0.61071,16297.10708981,9952.806270817866,2022-04-29
1651269360,2022-04-29 21:56:00,XRP/USD,0.61149,0.61149,0.61149,0.61149,0.0,0.0,2022-04-29
1651269300,2022-04-29 21:55:00,XRP/USD,0.61149,0.61149,0.61149,0.61149,0.0,0.0,2022-04-29
1651269240,2022-04-29 21:54:00,XRP/USD,0.61149,0.61149,0.61149,0.61149,0.0,0.0,2022-04-29
1651269180,2022-04-29 21:53:00,XRP/USD,0.61149,0.61149,0.61149,0.61149,0.0,0.0,2022-04-29
1651269120,2022-04-29 21:52:00,XRP/USD,0.61149,0.61149,0.61149,0.61149,0.0,0.0,2022-04-29
1651269060,2022-04-29 21:51:00,XRP/USD,0.61149,0.61149,0.61149,0.61149,20930.6253007,12798.868065125043,2022-04-29
1651269000,2022-04-29 21:50:00,XRP/USD,0.61272,0.61272,0.61272,0.61272,0.0,0.0,2022-04-29
1651268940,2022-04-29 21:49:00,XRP/USD,0.61272,0.61272,0.61272,0.61272,6980.62036487,4277.165709963147,2022-04-29
1651268880,2022-04-29 21:48:00,XRP/USD,0.61327,0.61327,0.61327,0.61327,300.0,183.981,2022-04-29
1651268820,2022-04-29 21:47:00,XRP/USD,0.61351,0.61351,0.61351,0.61351,0.0,0.0,2022-04-29
1651268760,2022-04-29 21:46:00,XRP/USD,0.61351,0.61351,0.61351,0.61351,189.1,116.014741,2022-04-29
1651268700,2022-04-29 21:45:00,XRP/USD,0.61363,0.61363,0.61363,0.61363,0.0,0.0,2022-04-29
1651268640,2022-04-29 21:44:00,XRP/USD,0.61363,0.61363,0.61363,0.61363,0.0,0.0,2022-04-29
1651268580,2022-04-29 21:43:00,XRP/USD,0.61306,0.61366,0.61306,0.61363,44625.55540179,27383.5795612004,2022-04-29
1651268520,2022-04-29 21:42:00,XRP/USD,0.61306,0.61306,0.61306,0.61306,2500.0,1532.65,2022-04-29
1651268460,2022-04-29 21:41:00,XRP/USD,0.61325,0.61325,0.61325,0.61325,0.0,0.0,2022-04-29
1651268400,2022-04-29 21:40:00,XRP/USD,0.61324,0.61325,0.61324,0.61325,18020.0,11050.765,2022-04-29
1651268340,2022-04-29 21:39:00,XRP/USD,0.61336,0.61336,0.61336,0.61336,0.0,0.0,2022-04-29
1651268280,2022-04-29 21:38:00,XRP/USD,0.61336,0.61336,0.61336,0.61336,119.67,73.4007912,2022-04-29
1651268220,2022-04-29 21:37:00,XRP/USD,0.61324,0.61324,0.61324,0.61324,0.0,0.0,2022-04-29
1651268160,2022-04-29 21:36:00,XRP/USD,0.61324,0.61324,0.61324,0.61324,0.0,0.0,2022-04-29
1651268100,2022-04-29 21:35:00,XRP/USD,0.61436,0.61436,0.61324,0.61324,2861.76620973,1754.9495104548253,2022-04-29
1651268040,2022-04-29 21:34:00,XRP/USD,0.61436,0.61436,0.61436,0.61436,64.48,39.6139328,2022-04-29
1651267980,2022-04-29 21:33:00,XRP/USD,0.61348,0.61348,0.61348,0.61348,3825.0501077,2346.591740071796,2022-04-29
1651267920,2022-04-29 21:32:00,XRP/USD,0.61327,0.61354,0.61327,0.61354,7851.23444633,4817.046382201308,2022-04-29
1651267860,2022-04-29 21:31:00,XRP/USD,0.61285,0.61285,0.61285,0.61285,227.31,139.3069335,2022-04-29
1651267800,2022-04-29 21:30:00,XRP/USD,0.61202,0.61202,0.61202,0.61202,0.0,0.0,2022-04-29
1651267740,2022-04-29 21:29:00,XRP/USD,0.61202,0.61202,0.61202,0.61202,163.39930597,100.0036432397594,2022-04-29
1651267680,2022-04-29 21:28:00,XRP/USD,0.61196,0.61196,0.61177,0.61177,62629.18796104,38314.658318925445,2022-04-29
1651267620,2022-04-29 21:27:00,XRP/USD,0.61238,0.61241,0.61238,0.61241,16412.0193887,10050.884793833766,2022-04-29
1651267560,2022-04-29 21:26:00,XRP/USD,0.61216,0.6123,0.61186,0.6123,5249.59415688,3214.326502257624,2022-04-29
1651267500,2022-04-29 21:25:00,XRP/USD,0.6123,0.6123,0.61216,0.61216,738.39,452.0128224,2022-04-29
1651267440,2022-04-29 21:24:00,XRP/USD,0.6134,0.6134,0.6134,0.6134,0.0,0.0,2022-04-29
1651267380,2022-04-29 21:23:00,XRP/USD,0.6134,0.6134,0.6134,0.6134,899.6,551.8146399999999,2022-04-29
1651267320,2022-04-29 21:22:00,XRP/USD,0.61387,0.61387,0.61387,0.61387,2431.33580477,1492.52411047416,2022-04-29
1651267260,2022-04-29 21:21:00,XRP/USD,0.6135,0.6137,0.6135,0.6137,296.0,181.6552,2022-04-29
1651267200,2022-04-29 21:20:00,XRP/USD,0.6135,0.6135,0.6135,0.6135,2025.34116721,1242.5468060833352,2022-04-29
1651267140,2022-04-29 21:19:00,XRP/USD,0.6147,0.61522,0.6147,0.61522,9950.67696332,6121.85548137373,2022-04-29
1651267080,2022-04-29 21:18:00,XRP/USD,0.61489,0.61496,0.61489,0.61496,614.5956545,377.95174369132,2022-04-29
1651267020,2022-04-29 21:17:00,XRP/USD,0.61457,0.61457,0.61457,0.61457,1000.0,614.5699999999999,2022-04-29
1651266960,2022-04-29 21:16:00,XRP/USD,0.61464,0.61465,0.61464,0.61465,5086.0,3126.1099,2022-04-29
1651266900,2022-04-29 21:15:00,XRP/USD,0.6151,0.6151,0.61461,0.61465,1627.455208,1000.3153435972,2022-04-29
1651266840,2022-04-29 21:14:00,XRP/USD,0.61498,0.61522,0.61498,0.6151,13071.480685,8040.2677693435,2022-04-29
1651266780,2022-04-29 21:13:00,XRP/USD,0.61431,0.61501,0.61431,0.61467,9637.07652456,5923.621827351295,2022-04-29
1651266720,2022-04-29 21:12:00,XRP/USD,0.61346,0.61434,0.61346,0.61434,29988.328705,18423.0298566297,2022-04-29
1651266660,2022-04-29 21:11:00,XRP/USD,0.61351,0.61351,0.61351,0.61351,0.0,0.0,2022-04-29
1651266600,2022-04-29 21:10:00,XRP/USD,0.61269,0.61351,0.61269,0.61351,4265.56552774,2616.9671069237675,2022-04-29
1651266540,2022-04-29 21:09:00,XRP/USD,0.61331,0.61332,0.61331,0.61332,7465.6,4578.801792,2022-04-29
1651266480,2022-04-29 21:08:00,XRP/USD,0.6126,0.61359,0.6126,0.61359,15349.34537671,9418.204829695487,2022-04-29
1651266420,2022-04-29 21:07:00,XRP/USD,0.61217,0.61217,0.61217,0.61217,0.0,0.0,2022-04-29
1651266360,2022-04-29 21:06:00,XRP/USD,0.61217,0.61217,0.61188,0.61217,68770.16641068,42099.03277162598,2022-04-29
1651266300,2022-04-29 21:05:00,XRP/USD,0.61175,0.61175,0.61175,0.61175,300.0,183.525,2022-04-29
1651266240,2022-04-29 21:04:00,XRP/USD,0.61177,0.61184,0.61177,0.61184,8794.89826548,5381.070554751283,2022-04-29
1651266180,2022-04-29 21:03:00,XRP/USD,0.6121,0.61245,0.61187,0.61187,21983.9433652,13451.315426864923,2022-04-29
1651266120,2022-04-29 21:02:00,XRP/USD,0.61201,0.61201,0.61201,0.61201,2358.36335098,1443.34195443327,2022-04-29
1651266060,2022-04-29 21:01:00,XRP/USD,0.61221,0.61221,0.61221,0.61221,6935.09233822,4245.732880381666,2022-04-29
1651266000,2022-04-29 21:00:00,XRP/USD,0.61266,0.61266,0.61215,0.61215,2992.54423764,1831.885955071326,2022-04-29
1651265940,2022-04-29 20:59:00,XRP/USD,0.61154,0.61154,0.61123,0.61123,2753.9154494,1683.275740136762,2022-04-29
1651265880,2022-04-29 20:58:00,XRP/USD,0.61119,0.61119,0.61106,0.61106,79489.38750886,48572.785131164,2022-04-29
1651265820,2022-04-29 20:57:00,XRP/USD,0.61151,0.61151,0.61151,0.61151,0.0,0.0,2022-04-29
1651265760,2022-04-29 20:56:00,XRP/USD,0.61151,0.61151,0.61151,0.61151,0.0,0.0,2022-04-29
1651265700,2022-04-29 20:55:00,XRP/USD,0.61214,0.61214,0.61151,0.61151,7403.56304537,4527.3528378742085,2022-04-29
1651265640,2022-04-29 20:54:00,XRP/USD,0.61184,0.61246,0.61184,0.61246,50521.11870944,30942.164364783624,2022-04-29
1651265580,2022-04-29 20:53:00,XRP/USD,0.61119,0.61119,0.61119,0.61119,2354.54399812,1439.073746210963,2022-04-29
1651265520,2022-04-29 20:52:00,XRP/USD,0.61144,0.61144,0.61144,0.61144,0.0,0.0,2022-04-29
1651265460,2022-04-29 20:51:00,XRP/USD,0.61109,0.61144,0.61109,0.61144,3134.89997744,1916.8032422059132,2022-04-29
1651265400,2022-04-29 20:50:00,XRP/USD,0.61109,0.61167,0.61108,0.61167,9202.39240613,5628.827363057538,2022-04-29
1651265340,2022-04-29 20:49:00,XRP/USD,0.61156,0.61156,0.61156,0.61156,8181.42541636,5003.432527629121,2022-04-29
1651265280,2022-04-29 20:48:00,XRP/USD,0.61114,0.61114,0.61092,0.61105,7304.74257426,4463.562950001573,2022-04-29
1651265220,2022-04-29 20:47:00,XRP/USD,0.61147,0.61147,0.61114,0.61114,563.38110185,344.30472658460906,2022-04-29
1651265160,2022-04-29 20:46:00,XRP/USD,0.6112,0.6112,0.6112,0.6112,0.0,0.0,2022-04-29
1651265100,2022-04-29 20:45:00,XRP/USD,0.6112,0.6112,0.6112,0.6112,99.53,60.832736,2022-04-29
1651265040,2022-04-29 20:44:00,XRP/USD,0.61112,0.61112,0.61051,0.61109,88272.25828272,53942.29431398736,2022-04-29
1651264980,2022-04-29 20:43:00,XRP/USD,0.61111,0.61111,0.61111,0.61111,411.45709,251.4455422699,2022-04-29
1651264920,2022-04-29 20:42:00,XRP/USD,0.61028,0.61094,0.61015,0.61094,101846.446875,62222.0682538125,2022-04-29
1651264860,2022-04-29 20:41:00,XRP/USD,0.61024,0.61024,0.61024,0.61024,324.0,197.71776,2022-04-29
1651264800,2022-04-29 20:40:00,XRP/USD,0.61006,0.61006,0.61006,0.61006,3912.0,2386.55472,2022-04-29
1651264740,2022-04-29 20:39:00,XRP/USD,0.61015,0.61015,0.61015,0.61015,0.0,0.0,2022-04-29
1651264680,2022-04-29 20:38:00,XRP/USD,0.60989,0.61015,0.60989,0.61015,50060.01303757,30544.11695487333,2022-04-29
1651264620,2022-04-29 20:37:00,XRP/USD,0.61094,0.61094,0.61094,0.61094,608.05,371.482067,2022-04-29
1651264560,2022-04-29 20:36:00,XRP/USD,0.61101,0.61101,0.61057,0.61085,1492.47279303,911.6770056223756,2022-04-29
1651264500,2022-04-29 20:35:00,XRP/USD,0.61036,0.61036,0.61036,0.61036,0.0,0.0,2022-04-29
1651264440,2022-04-29 20:34:00,XRP/USD,0.61036,0.61036,0.61036,0.61036,179.0,109.25444,2022-04-29
1651264380,2022-04-29 20:33:00,XRP/USD,0.61098,0.61098,0.61098,0.61098,0.0,0.0,2022-04-29
1651264320,2022-04-29 20:32:00,XRP/USD,0.61093,0.61098,0.61093,0.61098,18690.0,11419.2162,2022-04-29
1651264260,2022-04-29 20:31:00,XRP/USD,0.61055,0.61055,0.61055,0.61055,607.64,370.994602,2022-04-29
1651264200,2022-04-29 20:30:00,XRP/USD,0.61088,0.61088,0.61088,0.61088,0.0,0.0,2022-04-29
1651264140,2022-04-29 20:29:00,XRP/USD,0.61088,0.61088,0.61088,0.61088,374.03,228.4874464,2022-04-29
1651264080,2022-04-29 20:28:00,XRP/USD,0.61087,0.61088,0.61015,0.61088,3697.36223163,2258.6446400581344,2022-04-29
1651264020,2022-04-29 20:27:00,XRP/USD,0.61131,0.61143,0.61131,0.61143,105.80303757,64.6911512614251,2022-04-29
1651263960,2022-04-29 20:26:00,XRP/USD,0.61122,0.6116,0.61122,0.6116,6201.93723136,3793.104810699776,2022-04-29
1651263900,2022-04-29 20:25:00,XRP/USD,0.61153,0.61153,0.61132,0.61132,707.789794,432.68605686808,2022-04-29
1651263840,2022-04-29 20:24:00,XRP/USD,0.61156,0.61163,0.61144,0.61144,60636.26208981,37075.43609219343,2022-04-29
1651263780,2022-04-29 20:23:00,XRP/USD,0.61018,0.61018,0.61018,0.61018,0.0,0.0,2022-04-29
1651263720,2022-04-29 20:22:00,XRP/USD,0.61033,0.61033,0.60951,0.61018,20364.35293071,12425.920871260629,2022-04-29
1651263660,2022-04-29 20:21:00,XRP/USD,0.61087,0.61124,0.61073,0.61073,33008.02628715,20158.99189435112,2022-04-29
1651263600,2022-04-29 20:20:00,XRP/USD,0.61046,0.6105,0.61046,0.6105,960.0,586.08,2022-04-29
