unix,date,symbol,open,high,low,close,Volume ETH,Volume USD,just_date
1651270380,2022-04-29 22:13:00,ETH/USD,2805.36,2805.36,2804.9,2804.9,0.01860753,52.192260897,2022-04-29
1651270320,2022-04-29 22:12:00,ETH/USD,2806.71,2806.71,2806.22,2806.22,0.07178577,201.4466634894,2022-04-29
1651270260,2022-04-29 22:11:00,ETH/USD,2807.01,2807.92,2807.01,2807.92,2.04023573,5728.8187109816,2022-04-29
1651270200,2022-04-29 22:10:00,ETH/USD,2805.88,2805.88,2805.88,2805.88,0.1329,372.901452,2022-04-29
1651270140,2022-04-29 22:09:00,ETH/USD,2807.68,2807.68,2806.25,2806.25,4.6385562,13016.94833625,2022-04-29
1651270080,2022-04-29 22:08:00,ETH/USD,2809.73,2809.73,2808.18,2808.71,0.95867624,2692.6435420504,2022-04-29
1651270020,2022-04-29 22:07:00,ETH/USD,2809.53,2809.53,2809.53,2809.53,1.93850484,5446.287503125201,2022-04-29
1651269960,2022-04-29 22:06:00,ETH/USD,2808.29,2808.46,2808.29,2808.46,0.06482001,182.0444052846,2022-04-29
1651269900,2022-04-29 22:05:00,ETH/USD,2809.76,2809.76,2808.29,2808.29,1.6285,4573.300265,2022-04-29
1651269840,2022-04-29 22:04:00,ETH/USD,2809.26,2809.26,2808.53,2808.53,3.26216449,9161.8868350997,2022-04-29
1651269780,2022-04-29 22:03:00,ETH/USD,2806.35,2808.2,2805.69,2808.2,14.25000212,40016.855953384,2022-04-29
1651269720,2022-04-29 22:02:00,ETH/USD,2804.1,2805.63,2803.2,2805.36,6.59720529,18507.5358323544,2022-04-29
1651269660,2022-04-29 22:01:00,ETH/USD,2803.75,2804.45,2803.75,2804.09,1.94346816,5449.6596327744,2022-04-29
1651269600,2022-04-29 22:00:00,ETH/USD,2806.93,2807.01,2806.29,2807.01,25.15289311,70604.42248870111,2022-04-29
1651269540,2022-04-29 21:59:00,ETH/USD,2808.51,2808.51,2808.5,2808.5,0.2884,809.9714,2022-04-29
1651269480,2022-04-29 21:58:00,ETH/USD,2809.49,2809.49,2807.63,2808.51,0.15344394,430.9488399294,2022-04-29
1651269420,2022-04-29 21:57:00,ETH/USD,2808.2,2809.07,2808.2,2809.07,0.65548011,1841.2895125977,2022-04-29
1651269360,2022-04-29 21:56:00,ETH/USD,2807.48,2807.48,2806.7,2806.71,0.2406,675.294426,2022-04-29
1651269300,2022-04-29 21:55:00,ETH/USD,2804.62,2804.97,2804.62,2804.97,0.0852,238.983444,2022-04-29
1651269240,2022-04-29 21:54:00,ETH/USD,2804.09,2805.03,2804.09,2804.62,2.4045,6743.70879,2022-04-29
1651269180,2022-04-29 21:53:00,ETH/USD,2804.39,2805.2,2804.39,2805.2,0.05384366,151.042235032,2022-04-29
1651269120,2022-04-29 21:52:00,ETH/USD,2807.14,2807.14,2806.96,2806.97,2.0873,5858.988480999999,2022-04-29
1651269060,2022-04-29 21:51:00,ETH/USD,2803.83,2805.7,2803.1,2805.7,3.95157495,11086.933837215,2022-04-29
1651269000,2022-04-29 21:50:00,ETH/USD,2805.19,2805.19,2804.7,2804.7,0.417,1169.5599,2022-04-29
1651268940,2022-04-29 21:49:00,ETH/USD,2807.22,2807.22,2804.56,2805.63,1.44440906,4052.4773910078,2022-04-29
1651268880,2022-04-29 21:48:00,ETH/USD,2807.83,2807.83,2805.08,2807.22,0.29173935,818.976538107,2022-04-29
1651268820,2022-04-29 21:47:00,ETH/USD,2807.83,2807.83,2807.83,2807.83,0.0333,93.500739,2022-04-29
1651268760,2022-04-29 21:46:00,ETH/USD,2808.19,2808.19,2808.19,2808.19,0.0348,97.725012,2022-04-29
1651268700,2022-04-29 21:45:00,ETH/USD,2810.13,2810.41,2809.2,2809.2,0.1704,478.68768,2022-04-29
1651268640,2022-04-29 21:44:00,ETH/USD,2811.39,2811.39,2807.45,2809.67,0.43278669,1215.9877792923,2022-04-29
1651268580,2022-04-29 21:43:00,ETH/USD,2807.34,2811.39,2807.34,2811.39,8.39845998,23611.3464031722,2022-04-29
1651268520,2022-04-29 21:42:00,ETH/USD,2808.91,2808.91,2808.91,2808.91,0.0,0.0,2022-04-29
1651268460,2022-04-29 21:41:00,ETH/USD,2811.37,2811.37,2808.69,2808.91,0.14941581,419.6955628671,2022-04-29
1651268400,2022-04-29 21:40:00,ETH/USD,2811.66,2811.76,2811.66,2811.76,1.0421,2930.1350960000004,2022-04-29
1651268340,2022-04-29 21:39:00,ETH/USD,2811.7,2811.7,2811.7,2811.7,0.0,0.0,2022-04-29
1651268280,2022-04-29 21:38:00,ETH/USD,2813.84,2813.84,2811.7,2811.7,0.20480089,575.838662413,2022-04-29
1651268220,2022-04-29 21:37:00,ETH/USD,2813.18,2813.18,2813.18,2813.18,0.2051,576.983218,2022-04-29
1651268160,2022-04-29 21:36:00,ETH/USD,2816.7,2816.7,2814.04,2814.04,1.19466669,3361.8398523276,2022-04-29
1651268100,2022-04-29 21:35:00,ETH/USD,2817.91,2817.91,2815.9,2815.9,1.83871736,5177.644214024,2022-04-29
1651268040,2022-04-29 21:34:00,ETH/USD,2818.44,2818.44,2818.44,2818.44,0.0656,184.889664,2022-04-29
1651267980,2022-04-29 21:33:00,ETH/USD,2817.72,2817.72,2817.72,2817.72,0.0258,72.697176,2022-04-29
1651267920,2022-04-29 21:32:00,ETH/USD,2817.32,2817.72,2817.32,2817.72,0.056,157.79232,2022-04-29
1651267860,2022-04-29 21:31:00,ETH/USD,2816.97,2817.32,2816.97,2817.32,0.06713872,189.1512586304,2022-04-29
1651267800,2022-04-29 21:30:00,ETH/USD,2819.21,2819.21,2818.91,2818.91,0.2756,776.8915959999999,2022-04-29
1651267740,2022-04-29 21:29:00,ETH/USD,2817.13,2817.13,2817.13,2817.13,0.09348265,263.3527777945,2022-04-29
1651267680,2022-04-29 21:28:00,ETH/USD,2812.91,2815.12,2812.89,2815.11,9.46055149,26632.493105013906,2022-04-29
1651267620,2022-04-29 21:27:00,ETH/USD,2814.36,2815.16,2814.36,2815.16,2.85805247,8045.8749914452,2022-04-29
1651267560,2022-04-29 21:26:00,ETH/USD,2813.27,2814.35,2813.27,2814.35,0.5052,1421.80962,2022-04-29
1651267500,2022-04-29 21:25:00,ETH/USD,2813.45,2813.45,2812.59,2812.59,0.4466,1256.1026940000002,2022-04-29
1651267440,2022-04-29 21:24:00,ETH/USD,2814.1,2814.18,2814.1,2814.18,1.9291,5428.834637999999,2022-04-29
1651267380,2022-04-29 21:23:00,ETH/USD,2812.9,2814.44,2811.84,2814.44,2.40533657,6769.6754560708,2022-04-29
1651267320,2022-04-29 21:22:00,ETH/USD,2812.47,2812.47,2812.47,2812.47,0.02969276,83.5099967172,2022-04-29
1651267260,2022-04-29 21:21:00,ETH/USD,2812.89,2812.89,2811.8,2812.89,0.12152034,341.8233491826,2022-04-29
1651267200,2022-04-29 21:20:00,ETH/USD,2814.76,2814.76,2811.82,2811.82,3.28769145,9244.396572939,2022-04-29
1651267140,2022-04-29 21:19:00,ETH/USD,2815.31,2815.31,2815.31,2815.31,0.2506,705.5166859999999,2022-04-29
1651267080,2022-04-29 21:18:00,ETH/USD,2813.85,2813.85,2813.85,2813.85,0.0497,139.848345,2022-04-29
1651267020,2022-04-29 21:17:00,ETH/USD,2813.52,2813.53,2813.52,2813.53,0.142,399.52126,2022-04-29
1651266960,2022-04-29 21:16:00,ETH/USD,2813.52,2813.52,2813.0,2813.0,0.46610055,1311.14084715,2022-04-29
1651266900,2022-04-29 21:15:00,ETH/USD,2814.59,2814.59,2814.59,2814.59,0.0,0.0,2022-04-29
1651266840,2022-04-29 21:14:00,ETH/USD,2815.17,2815.17,2814.59,2814.59,0.0447059,125.828779081,2022-04-29
1651266780,2022-04-29 21:13:00,ETH/USD,2809.85,2815.16,2809.85,2815.16,3.72229936,10478.8682662976,2022-04-29
1651266720,2022-04-29 21:12:00,ETH/USD,2809.68,2809.85,2809.68,2809.85,0.1518,426.53523,2022-04-29
1651266660,2022-04-29 21:11:00,ETH/USD,2811.24,2811.24,2809.45,2809.86,0.19895061,559.0233610146,2022-04-29
1651266600,2022-04-29 21:10:00,ETH/USD,2811.77,2811.77,2811.24,2811.24,0.35785536,1006.0173022464,2022-04-29
1651266540,2022-04-29 21:09:00,ETH/USD,2812.4,2812.4,2810.74,2811.01,0.66640005,1873.2572045505003,2022-04-29
1651266480,2022-04-29 21:08:00,ETH/USD,2808.99,2811.0,2808.99,2811.0,18.37673728,51657.00849408,2022-04-29
1651266420,2022-04-29 21:07:00,ETH/USD,2807.15,2808.98,2806.21,2807.99,9.47414392,26603.3013859208,2022-04-29
1651266360,2022-04-29 21:06:00,ETH/USD,2807.15,2807.15,2807.15,2807.15,0.0205,57.546575,2022-04-29
1651266300,2022-04-29 21:05:00,ETH/USD,2805.1,2805.1,2805.1,2805.1,0.18727911,525.336631461,2022-04-29
1651266240,2022-04-29 21:04:00,ETH/USD,2802.64,2803.59,2802.64,2803.59,0.12002406,336.4982543754,2022-04-29
1651266180,2022-04-29 21:03:00,ETH/USD,2807.63,2807.63,2804.28,2804.28,0.59249562,1661.5236172536002,2022-04-29
1651266120,2022-04-29 21:02:00,ETH/USD,2808.83,2809.74,2808.77,2808.77,0.16438862,461.7298241974,2022-04-29
1651266060,2022-04-29 21:01:00,ETH/USD,2807.88,2807.89,2807.88,2807.89,3.04652882,8554.317808389798,2022-04-29
1651266000,2022-04-29 21:00:00,ETH/USD,2807.75,2808.5,2807.75,2808.5,0.129,362.2965,2022-04-29
1651265940,2022-04-29 20:59:00,ETH/USD,2807.72,2807.72,2805.7,2806.64,1.75553757,4927.161965464799,2022-04-29
1651265880,2022-04-29 20:58:00,ETH/USD,2807.74,2808.36,2806.97,2806.97,6.38599448,17925.2949255256,2022-04-29
1651265820,2022-04-29 20:57:00,ETH/USD,2807.31,2807.5,2807.31,2807.5,2.40637342,6755.89337665,2022-04-29
1651265760,2022-04-29 20:56:00,ETH/USD,2807.17,2807.95,2805.91,2805.92,0.37162496,1042.7499077632,2022-04-29
1651265700,2022-04-29 20:55:00,ETH/USD,2808.36,2808.36,2808.36,2808.36,0.0125,35.1045,2022-04-29
1651265640,2022-04-29 20:54:00,ETH/USD,2807.97,2808.69,2807.97,2808.69,1.07963503,3032.3601124107,2022-04-29
1651265580,2022-04-29 20:53:00,ETH/USD,2806.38,2806.38,2806.38,2806.38,0.0174,48.831012,2022-04-29
1651265520,2022-04-29 20:52:00,ETH/USD,2806.16,2806.23,2806.16,2806.22,0.1381,387.538982,2022-04-29
1651265460,2022-04-29 20:51:00,ETH/USD,2806.63,2806.63,2806.63,2806.63,0.8823,2476.289649,2022-04-29
1651265400,2022-04-29 20:50:00,ETH/USD,2805.7,2806.77,2804.89,2806.77,1.5759714,4423.389246378,2022-04-29
1651265340,2022-04-29 20:49:00,ETH/USD,2806.63,2807.47,2806.53,2807.32,3.42211972,9606.9851323504,2022-04-29
1651265280,2022-04-29 20:48:00,ETH/USD,2806.82,2806.82,2806.82,2806.82,0.02,56.1364,2022-04-29
1651265220,2022-04-29 20:47:00,ETH/USD,2805.64,2806.64,2805.64,2806.64,0.1217,341.568088,2022-04-29
1651265160,2022-04-29 20:46:00,ETH/USD,2805.22,2805.22,2805.16,2805.16,28.29837103,79381.45847851479,2022-04-29
1651265100,2022-04-29 20:45:00,ETH/USD,2806.32,2806.95,2806.32,2806.95,0.1543,433.112385,2022-04-29
1651265040,2022-04-29 20:44:00,ETH/USD,2809.28,2809.28,2805.35,2805.88,1.36450098,3828.6260097624,2022-04-29
1651264980,2022-04-29 20:43:00,ETH/USD,2807.61,2809.29,2807.61,2809.29,1.75732138,4936.8253796202,2022-04-29
1651264920,2022-04-29 20:42:00,ETH/USD,2806.56,2807.61,2806.56,2807.61,1.4674,4119.886914000001,2022-04-29
1651264860,2022-04-29 20:41:00,ETH/USD,2806.63,2806.63,2805.8,2805.8,0.66255575,1858.99892335,2022-04-29
1651264800,2022-04-29 20:40:00,ETH/USD,2807.47,2807.47,2807.47,2807.47,0.0598,167.88670599999998,2022-04-29
1651264740,2022-04-29 20:39:00,ETH/USD,2807.22,2807.84,2807.19,2807.19,0.25945654,728.3438045226001,2022-04-29
1651264680,2022-04-29 20:38:00,ETH/USD,2807.25,2807.25,2807.25,2807.25,0.0251,70.461975,2022-04-29
1651264620,2022-04-29 20:37:00,ETH/USD,2807.18,2807.69,2805.47,2806.35,6.76323836,18980.013971586,2022-04-29
1651264560,2022-04-29 20:36:00,ETH/USD,2807.56,2807.56,2807.56,2807.56,0.04,112.3024,2022-04-29
1651264500,2022-04-29 20:35:00,ETH/USD,2806.58,2808.29,2806.29,2806.77,0.26073428,731.8211550755999,2022-04-29
1651264440,2022-04-29 20:34:00,ETH/USD,2807.92,2807.92,2806.58,2806.58,0.2613,733.3593539999999,2022-04-29
1651264380,2022-04-29 20:33:00,ETH/USD,2806.66,2807.92,2803.97,2805.3,3.87089189,10859.013019017,2022-04-29
1651264320,2022-04-29 20:32:00,ETH/USD,2807.74,2808.92,2806.07,2808.92,1.4234214,3998.276838888,2022-04-29
1651264260,2022-04-29 20:31:00,ETH/USD,2806.02,2806.91,2804.46,2806.91,0.31449197,882.7506555127,2022-04-29
1651264200,2022-04-29 20:30:00,ETH/USD,2810.22,2810.38,2807.98,2807.98,1.47319676,4136.7070381448,2022-04-29
1651264140,2022-04-29 20:29:00,ETH/USD,2809.97,2809.97,2809.97,2809.97,0.0523,146.96143099999998,2022-04-29
1651264080,2022-04-29 20:28:00,ETH/USD,2809.5,2810.34,2809.5,2810.34,6.3169214,17752.696887276,2022-04-29
1651264020,2022-04-29 20:27:00,ETH/USD,2811.19,2812.95,2810.77,2811.59,2.18561439,6145.0515627801005,2022-04-29
1651263960,2022-04-29 20:26:00,ETH/USD,2811.94,2812.64,2809.8,2809.8,1.08329258,3043.835491284,2022-04-29
1651263900,2022-04-29 20:25:00,ETH/USD,2813.1,2813.1,2813.1,2813.1,0.23174814,651.9306926339999,2022-04-29
1651263840,2022-04-29 20:24:00,ETH/USD,2808.94,2815.89,2808.94,2811.92,8.6903621,24436.602996232,2022-04-29
