unix,date,symbol,open,high,low,close,Volume BCH,Volume USD,just_date
1651274040,2022-04-29 23:14:00,BCH/USD,296.04,296.04,296.04,296.04,0.0,0.0,2022-04-29
1651273980,2022-04-29 23:13:00,BCH/USD,296.04,296.04,296.04,296.04,0.0,0.0,2022-04-29
1651273920,2022-04-29 23:12:00,BCH/USD,296.04,296.04,296.04,296.04,0.15964058,47.2599973032,2022-04-29
1651273860,2022-04-29 23:11:00,BCH/USD,295.51,295.51,295.51,295.51,0.0,0.0,2022-04-29
1651273800,2022-04-29 23:10:00,BCH/USD,295.51,295.51,295.51,295.51,0.0,0.0,2022-04-29
1651273740,2022-04-29 23:09:00,BCH/USD,295.51,295.51,295.51,295.51,0.0,0.0,2022-04-29
1651273680,2022-04-29 23:08:00,BCH/USD,295.51,295.51,295.51,295.51,0.0,0.0,2022-04-29
1651273620,2022-04-29 23:07:00,BCH/USD,295.51,295.51,295.51,295.51,0.0,0.0,2022-04-29
1651273560,2022-04-29 23:06:00,BCH/USD,295.51,295.51,295.51,295.51,0.0,0.0,2022-04-29
1651273500,2022-04-29 23:05:00,BCH/USD,295.51,295.51,295.51,295.51,0.0,0.0,2022-04-29
1651273440,2022-04-29 23:04:00,BCH/USD,295.51,295.51,295.51,295.51,0.0,0.0,2022-04-29
1651273380,2022-04-29 23:03:00,BCH/USD,295.51,295.51,295.51,295.51,0.0,0.0,2022-04-29
1651273320,2022-04-29 23:02:00,BCH/USD,295.51,295.51,295.51,295.51,0.0,0.0,2022-04-29
1651273260,2022-04-29 23:01:00,BCH/USD,295.51,295.51,295.51,295.51,0.0,0.0,2022-04-29
1651273200,2022-04-29 23:00:00,BCH/USD,295.51,295.51,295.51,295.51,0.0,0.0,2022-04-29
1651273140,2022-04-29 22:59:00,BCH/USD,295.51,295.51,295.51,295.51,0.159,46.98609,2022-04-29
1651273080,2022-04-29 22:58:00,BCH/USD,295.14,295.14,295.14,295.14,0.0,0.0,2022-04-29
1651273020,2022-04-29 22:57:00,BCH/USD,295.14,295.14,295.14,295.14,0.0,0.0,2022-04-29
1651272960,2022-04-29 22:56:00,BCH/USD,295.14,295.14,295.14,295.14,0.0,0.0,2022-04-29
1651272900,2022-04-29 22:55:00,BCH/USD,295.14,295.14,295.14,295.14,25.3,7467.041999999999,2022-04-29
1651272840,2022-04-29 22:54:00,BCH/USD,294.5,294.5,294.5,294.5,0.0,0.0,2022-04-29
1651272780,2022-04-29 22:53:00,BCH/USD,294.5,294.5,294.5,294.5,0.0,0.0,2022-04-29
1651272720,2022-04-29 22:52:00,BCH/USD,294.36,294.5,294.36,294.5,0.391,115.1495,2022-04-29
1651272660,2022-04-29 22:51:00,BCH/USD,294.29,294.36,294.29,294.36,0.34199999,100.6711170564,2022-04-29
1651272600,2022-04-29 22:50:00,BCH/USD,294.25,294.25,294.25,294.25,0.237,69.73725,2022-04-29
1651272540,2022-04-29 22:49:00,BCH/USD,293.8,293.8,293.8,293.8,0.0,0.0,2022-04-29
1651272480,2022-04-29 22:48:00,BCH/USD,293.8,293.8,293.8,293.8,0.0,0.0,2022-04-29
1651272420,2022-04-29 22:47:00,BCH/USD,293.8,293.8,293.8,293.8,0.0,0.0,2022-04-29
1651272360,2022-04-29 22:46:00,BCH/USD,293.66,293.8,293.66,293.8,1.089,319.9482,2022-04-29
1651272300,2022-04-29 22:45:00,BCH/USD,293.82,293.82,293.82,293.82,0.0,0.0,2022-04-29
1651272240,2022-04-29 22:44:00,BCH/USD,293.82,293.82,293.82,293.82,0.917,269.43294000000003,2022-04-29
1651272180,2022-04-29 22:43:00,BCH/USD,293.57,293.57,293.57,293.57,0.0,0.0,2022-04-29
1651272120,2022-04-29 22:42:00,BCH/USD,293.57,293.57,293.57,293.57,0.429,125.94153,2022-04-29
1651272060,2022-04-29 22:41:00,BCH/USD,294.72,294.72,294.72,294.72,0.0,0.0,2022-04-29
1651272000,2022-04-29 22:40:00,BCH/USD,294.72,294.72,294.72,294.72,0.0,0.0,2022-04-29
1651271940,2022-04-29 22:39:00,BCH/USD,294.74,294.75,294.72,294.72,1.25272525,369.20318568,2022-04-29
1651271880,2022-04-29 22:38:00,BCH/USD,294.78,294.78,294.77,294.77,5.02013305,1479.7846191485,2022-04-29
1651271820,2022-04-29 22:37:00,BCH/USD,294.94,294.94,294.94,294.94,0.0,0.0,2022-04-29
1651271760,2022-04-29 22:36:00,BCH/USD,294.88,294.94,294.88,294.94,1.805,532.3666999999999,2022-04-29
1651271700,2022-04-29 22:35:00,BCH/USD,295.2,295.2,295.2,295.2,0.0,0.0,2022-04-29
1651271640,2022-04-29 22:34:00,BCH/USD,295.2,295.2,295.2,295.2,0.0,0.0,2022-04-29
1651271580,2022-04-29 22:33:00,BCH/USD,295.2,295.2,295.2,295.2,0.0,0.0,2022-04-29
1651271520,2022-04-29 22:32:00,BCH/USD,295.2,295.2,295.2,295.2,0.0,0.0,2022-04-29
1651271460,2022-04-29 22:31:00,BCH/USD,295.2,295.2,295.2,295.2,0.0,0.0,2022-04-29
1651271400,2022-04-29 22:30:00,BCH/USD,295.18,295.29,295.18,295.2,8.99472159,2655.241813368,2022-04-29
1651271340,2022-04-29 22:29:00,BCH/USD,294.82,294.83,294.82,294.83,1.219,359.39777,2022-04-29
1651271280,2022-04-29 22:28:00,BCH/USD,294.47,294.47,294.47,294.47,0.0,0.0,2022-04-29
1651271220,2022-04-29 22:27:00,BCH/USD,294.47,294.47,294.47,294.47,0.0,0.0,2022-04-29
1651271160,2022-04-29 22:26:00,BCH/USD,294.47,294.47,294.47,294.47,0.0,0.0,2022-04-29
1651271100,2022-04-29 22:25:00,BCH/USD,294.47,294.47,294.47,294.47,0.0,0.0,2022-04-29
1651271040,2022-04-29 22:24:00,BCH/USD,294.47,294.47,294.47,294.47,0.84977589,250.2335063283,2022-04-29
1651270980,2022-04-29 22:23:00,BCH/USD,293.5,293.5,293.5,293.5,0.0,0.0,2022-04-29
1651270920,2022-04-29 22:22:00,BCH/USD,293.5,293.5,293.5,293.5,0.0,0.0,2022-04-29
1651270860,2022-04-29 22:21:00,BCH/USD,293.5,293.5,293.5,293.5,0.0,0.0,2022-04-29
1651270800,2022-04-29 22:20:00,BCH/USD,293.5,293.5,293.5,293.5,0.169,49.6015,2022-04-29
1651270740,2022-04-29 22:19:00,BCH/USD,292.43,292.43,292.43,292.43,0.0,0.0,2022-04-29
1651270680,2022-04-29 22:18:00,BCH/USD,292.43,292.43,292.43,292.43,0.0,0.0,2022-04-29
1651270620,2022-04-29 22:17:00,BCH/USD,292.43,292.43,292.43,292.43,0.0,0.0,2022-04-29
1651270560,2022-04-29 22:16:00,BCH/USD,292.43,292.43,292.43,292.43,0.0,0.0,2022-04-29
1651270500,2022-04-29 22:15:00,BCH/USD,292.64,292.64,292.43,292.43,60.101,17575.33543,2022-04-29
1651270440,2022-04-29 22:14:00,BCH/USD,292.93,292.93,292.93,292.93,0.0,0.0,2022-04-29
1651270380,2022-04-29 22:13:00,BCH/USD,292.93,292.93,292.93,292.93,0.22007152,64.4655503536,2022-04-29
1651270320,2022-04-29 22:12:00,BCH/USD,294.39,294.39,294.39,294.39,0.0,0.0,2022-04-29
1651270260,2022-04-29 22:11:00,BCH/USD,294.39,294.39,294.39,294.39,0.0,0.0,2022-04-29
1651270200,2022-04-29 22:10:00,BCH/USD,294.39,294.39,294.39,294.39,0.0,0.0,2022-04-29
1651270140,2022-04-29 22:09:00,BCH/USD,294.39,294.39,294.39,294.39,0.0,0.0,2022-04-29
1651270080,2022-04-29 22:08:00,BCH/USD,294.39,294.39,294.39,294.39,0.0,0.0,2022-04-29
1651270020,2022-04-29 22:07:00,BCH/USD,294.39,294.39,294.39,294.39,0.656,193.11984,2022-04-29
1651269960,2022-04-29 22:06:00,BCH/USD,294.35,294.35,294.35,294.35,0.488,143.6428,2022-04-29
1651269900,2022-04-29 22:05:00,BCH/USD,294.01,294.01,294.01,294.01,0.0,0.0,2022-04-29
1651269840,2022-04-29 22:04:00,BCH/USD,294.01,294.01,294.01,294.01,0.113,33.22313,2022-04-29
1651269780,2022-04-29 22:03:00,BCH/USD,294.06,294.06,294.06,294.06,0.0,0.0,2022-04-29
1651269720,2022-04-29 22:02:00,BCH/USD,294.06,294.06,294.06,294.06,1.7,499.902,2022-04-29
1651269660,2022-04-29 22:01:00,BCH/USD,294.96,294.96,294.96,294.96,0.0,0.0,2022-04-29
1651269600,2022-04-29 22:00:00,BCH/USD,294.96,294.96,294.96,294.96,0.128,37.75488,2022-04-29
1651269540,2022-04-29 21:59:00,BCH/USD,294.96,294.96,294.96,294.96,0.097,28.61112,2022-04-29
1651269480,2022-04-29 21:58:00,BCH/USD,294.22,294.22,294.22,294.22,0.0,0.0,2022-04-29
1651269420,2022-04-29 21:57:00,BCH/USD,294.22,294.22,294.22,294.22,0.0,0.0,2022-04-29
1651269360,2022-04-29 21:56:00,BCH/USD,294.22,294.22,294.22,294.22,0.0,0.0,2022-04-29
1651269300,2022-04-29 21:55:00,BCH/USD,294.22,294.22,294.22,294.22,0.0,0.0,2022-04-29
1651269240,2022-04-29 21:54:00,BCH/USD,294.22,294.22,294.22,294.22,0.301,88.56022,2022-04-29
1651269180,2022-04-29 21:53:00,BCH/USD,294.15,294.15,294.15,294.15,0.0,0.0,2022-04-29
1651269120,2022-04-29 21:52:00,BCH/USD,294.15,294.15,294.15,294.15,0.916,269.4414,2022-04-29
1651269060,2022-04-29 21:51:00,BCH/USD,294.48,294.48,294.48,294.48,0.0,0.0,2022-04-29
1651269000,2022-04-29 21:50:00,BCH/USD,294.48,294.48,294.48,294.48,0.0,0.0,2022-04-29
1651268940,2022-04-29 21:49:00,BCH/USD,294.46,294.48,294.46,294.48,24.47470457,7207.311001773601,2022-04-29
1651268880,2022-04-29 21:48:00,BCH/USD,294.69,294.69,294.69,294.69,0.0,0.0,2022-04-29
1651268820,2022-04-29 21:47:00,BCH/USD,294.69,294.69,294.69,294.69,0.0,0.0,2022-04-29
1651268760,2022-04-29 21:46:00,BCH/USD,294.69,294.69,294.69,294.69,0.0,0.0,2022-04-29
1651268700,2022-04-29 21:45:00,BCH/USD,294.69,294.69,294.69,294.69,0.097,28.58493,2022-04-29
1651268640,2022-04-29 21:44:00,BCH/USD,294.57,294.57,294.57,294.57,0.0,0.0,2022-04-29
1651268580,2022-04-29 21:43:00,BCH/USD,294.57,294.57,294.57,294.57,0.0,0.0,2022-04-29
1651268520,2022-04-29 21:42:00,BCH/USD,294.57,294.57,294.57,294.57,0.0,0.0,2022-04-29
1651268460,2022-04-29 21:41:00,BCH/USD,294.57,294.57,294.57,294.57,0.0,0.0,2022-04-29
1651268400,2022-04-29 21:40:00,BCH/USD,294.57,294.57,294.57,294.57,0.0,0.0,2022-04-29
1651268340,2022-04-29 21:39:00,BCH/USD,294.57,294.57,294.57,294.57,0.0,0.0,2022-04-29
1651268280,2022-04-29 21:38:00,BCH/USD,294.57,294.57,294.57,294.57,0.0,0.0,2022-04-29
1651268220,2022-04-29 21:37:00,BCH/USD,294.57,294.57,294.57,294.57,0.0,0.0,2022-04-29
1651268160,2022-04-29 21:36:00,BCH/USD,294.57,294.57,294.57,294.57,0.0,0.0,2022-04-29
1651268100,2022-04-29 21:35:00,BCH/USD,294.57,294.57,294.57,294.57,0.0,0.0,2022-04-29
1651268040,2022-04-29 21:34:00,BCH/USD,294.57,294.57,294.57,294.57,0.0,0.0,2022-04-29
1651267980,2022-04-29 21:33:00,BCH/USD,294.57,294.57,294.57,294.57,0.0,0.0,2022-04-29
1651267920,2022-04-29 21:32:00,BCH/USD,294.57,294.57,294.57,294.57,45.858,13508.391059999998,2022-04-29
1651267860,2022-04-29 21:31:00,BCH/USD,294.09,294.09,294.09,294.09,0.0,0.0,2022-04-29
1651267800,2022-04-29 21:30:00,BCH/USD,294.09,294.09,294.09,294.09,0.0,0.0,2022-04-29
1651267740,2022-04-29 21:29:00,BCH/USD,294.09,294.09,294.09,294.09,0.0,0.0,2022-04-29
1651267680,2022-04-29 21:28:00,BCH/USD,294.1,294.1,294.09,294.09,1.00028908,294.17501553719995,2022-04-29
1651267620,2022-04-29 21:27:00,BCH/USD,294.61,294.61,294.61,294.61,0.0,0.0,2022-04-29
1651267560,2022-04-29 21:26:00,BCH/USD,294.61,294.61,294.61,294.61,0.0,0.0,2022-04-29
1651267500,2022-04-29 21:25:00,BCH/USD,294.61,294.61,294.61,294.61,0.0,0.0,2022-04-29
1651267440,2022-04-29 21:24:00,BCH/USD,294.6,294.61,294.6,294.61,11.65359761,3433.2663918821004,2022-04-29
1651267380,2022-04-29 21:23:00,BCH/USD,294.76,294.76,294.76,294.76,0.0,0.0,2022-04-29
1651267320,2022-04-29 21:22:00,BCH/USD,294.76,294.76,294.76,294.76,0.0,0.0,2022-04-29
1651267260,2022-04-29 21:21:00,BCH/USD,294.76,294.76,294.76,294.76,0.166,48.93016,2022-04-29
1651267200,2022-04-29 21:20:00,BCH/USD,294.98,294.98,294.98,294.98,0.0,0.0,2022-04-29
1651267140,2022-04-29 21:19:00,BCH/USD,294.98,294.98,294.98,294.98,0.0,0.0,2022-04-29
1651267080,2022-04-29 21:18:00,BCH/USD,294.98,294.98,294.98,294.98,0.0,0.0,2022-04-29
1651267020,2022-04-29 21:17:00,BCH/USD,294.98,294.98,294.98,294.98,0.0,0.0,2022-04-29
1651266960,2022-04-29 21:16:00,BCH/USD,294.98,294.98,294.98,294.98,0.225,66.3705,2022-04-29
1651266900,2022-04-29 21:15:00,BCH/USD,295.19,295.19,295.19,295.19,0.3042786,89.81999993400001,2022-04-29
1651266840,2022-04-29 21:14:00,BCH/USD,295.14,295.14,295.14,295.14,1.722,508.23108,2022-04-29
1651266780,2022-04-29 21:13:00,BCH/USD,294.46,294.46,294.46,294.46,0.207,60.95322,2022-04-29
1651266720,2022-04-29 21:12:00,BCH/USD,294.03,294.03,294.03,294.03,0.0,0.0,2022-04-29
1651266660,2022-04-29 21:11:00,BCH/USD,294.03,294.03,294.03,294.03,0.0,0.0,2022-04-29
1651266600,2022-04-29 21:10:00,BCH/USD,294.03,294.03,294.03,294.03,0.0,0.0,2022-04-29
1651266540,2022-04-29 21:09:00,BCH/USD,294.03,294.03,294.03,294.03,0.0,0.0,2022-04-29
1651266480,2022-04-29 21:08:00,BCH/USD,294.03,294.03,294.03,294.03,0.082,24.11046,2022-04-29
1651266420,2022-04-29 21:07:00,BCH/USD,293.92,293.92,293.92,293.92,1.528,449.1097600000001,2022-04-29
1651266360,2022-04-29 21:06:00,BCH/USD,293.81,293.81,293.81,293.81,0.261,76.68441,2022-04-29
1651266300,2022-04-29 21:05:00,BCH/USD,293.61,293.61,293.61,293.61,0.0,0.0,2022-04-29
1651266240,2022-04-29 21:04:00,BCH/USD,293.61,293.61,293.61,293.61,0.145,42.57345,2022-04-29
1651266180,2022-04-29 21:03:00,BCH/USD,293.91,293.91,293.91,293.91,0.0,0.0,2022-04-29
1651266120,2022-04-29 21:02:00,BCH/USD,293.91,293.91,293.91,293.91,0.082,24.100620000000003,2022-04-29
1651266060,2022-04-29 21:01:00,BCH/USD,293.9,293.9,293.9,293.9,0.113,33.2107,2022-04-29
1651266000,2022-04-29 21:00:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265940,2022-04-29 20:59:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265880,2022-04-29 20:58:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265820,2022-04-29 20:57:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265760,2022-04-29 20:56:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265700,2022-04-29 20:55:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265640,2022-04-29 20:54:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265580,2022-04-29 20:53:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265520,2022-04-29 20:52:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265460,2022-04-29 20:51:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265400,2022-04-29 20:50:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265340,2022-04-29 20:49:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265280,2022-04-29 20:48:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265220,2022-04-29 20:47:00,BCH/USD,293.24,293.24,293.24,293.24,0.0,0.0,2022-04-29
1651265160,2022-04-29 20:46:00,BCH/USD,293.04,293.24,293.04,293.24,37.505,10997.9662,2022-04-29
1651265100,2022-04-29 20:45:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651265040,2022-04-29 20:44:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651264980,2022-04-29 20:43:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651264920,2022-04-29 20:42:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651264860,2022-04-29 20:41:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651264800,2022-04-29 20:40:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651264740,2022-04-29 20:39:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651264680,2022-04-29 20:38:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651264620,2022-04-29 20:37:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651264560,2022-04-29 20:36:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651264500,2022-04-29 20:35:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651264440,2022-04-29 20:34:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651264380,2022-04-29 20:33:00,BCH/USD,293.01,293.01,293.01,293.01,0.0,0.0,2022-04-29
1651264320,2022-04-29 20:32:00,BCH/USD,293.03,293.03,293.01,293.01,13.54165032,3967.8389602632,2022-04-29
1651264260,2022-04-29 20:31:00,BCH/USD,293.32,293.32,293.32,293.32,0.145,42.5314,2022-04-29
1651264200,2022-04-29 20:30:00,BCH/USD,293.44,293.44,293.44,293.44,0.0,0.0,2022-04-29
1651264140,2022-04-29 20:29:00,BCH/USD,293.44,293.44,293.44,293.44,0.20406215,59.879997296,2022-04-29
1651264080,2022-04-29 20:28:00,BCH/USD,293.85,293.85,293.85,293.85,0.0,0.0,2022-04-29
1651264020,2022-04-29 20:27:00,BCH/USD,293.85,293.85,293.85,293.85,0.163,47.89755,2022-04-29
1651263960,2022-04-29 20:26:00,BCH/USD,294.09,294.09,294.09,294.09,0.4497,132.25227299999997,2022-04-29
1651263900,2022-04-29 20:25:00,BCH/USD,293.93,293.93,293.93,293.93,0.0,0.0,2022-04-29
1651263840,2022-04-29 20:24:00,BCH/USD,293.8,293.93,293.8,293.93,5.08781484,1495.4614159212,2022-04-29
1651263780,2022-04-29 20:23:00,BCH/USD,294.02,294.02,294.02,294.02,0.0,0.0,2022-04-29
1651263720,2022-04-29 20:22:00,BCH/USD,294.02,294.02,294.02,294.02,0.673,197.87546,2022-04-29
1651263660,2022-04-29 20:21:00,BCH/USD,292.38,292.38,292.38,292.38,0.0,0.0,2022-04-29
1651263600,2022-04-29 20:20:00,BCH/USD,292.38,292.38,292.38,292.38,0.0,0.0,2022-04-29
1651263540,2022-04-29 20:19:00,BCH/USD,292.38,292.38,292.38,292.38,0.0,0.0,2022-04-29
1651263480,2022-04-29 20:18:00,BCH/USD,292.38,292.38,292.38,292.38,0.0,0.0,2022-04-29
1651263420,2022-04-29 20:17:00,BCH/USD,292.38,292.38,292.38,292.38,0.0,0.0,2022-04-29
1651263360,2022-04-29 20:16:00,BCH/USD,292.38,292.38,292.38,292.38,0.50980743,149.05749638339998,2022-04-29
1651263300,2022-04-29 20:15:00,BCH/USD,292.5,292.5,292.5,292.5,0.0,0.0,2022-04-29
1651263240,2022-04-29 20:14:00,BCH/USD,292.5,292.5,292.5,292.5,0.0,0.0,2022-04-29
1651263180,2022-04-29 20:13:00,BCH/USD,292.5,292.5,292.5,292.5,0.0,0.0,2022-04-29
1651263120,2022-04-29 20:12:00,BCH/USD,292.5,292.5,292.5,292.5,1.0,292.5,2022-04-29
1651263060,2022-04-29 20:11:00,BCH/USD,292.64,292.64,292.64,292.64,0.20462001,59.8799997264,2022-04-29
1651263000,2022-04-29 20:10:00,BCH/USD,292.59,292.59,292.59,292.59,0.0,0.0,2022-04-29
1651262940,2022-04-29 20:09:00,BCH/USD,292.59,292.59,292.59,292.59,0.0,0.0,2022-04-29
1651262880,2022-04-29 20:08:00,BCH/USD,292.59,292.59,292.59,292.59,0.0,0.0,2022-04-29
1651262820,2022-04-29 20:07:00,BCH/USD,292.49,292.59,292.49,292.59,1.882,550.65438,2022-04-29
1651262760,2022-04-29 20:06:00,BCH/USD,292.59,292.73,292.39,292.73,5.23899999,1533.6124670727002,2022-04-29
1651262700,2022-04-29 20:05:00,BCH/USD,291.78,291.78,291.78,291.78,0.0,0.0,2022-04-29
1651262640,2022-04-29 20:04:00,BCH/USD,291.78,291.78,291.78,291.78,0.0,0.0,2022-04-29
1651262580,2022-04-29 20:03:00,BCH/USD,291.78,291.78,291.78,291.78,0.0,0.0,2022-04-29
1651262520,2022-04-29 20:02:00,BCH/USD,291.78,291.78,291.78,291.78,0.0,0.0,2022-04-29
1651262460,2022-04-29 20:01:00,BCH/USD,291.78,291.78,291.78,291.78,0.0,0.0,2022-04-29
1651262400,2022-04-29 20:00:00,BCH/USD,291.78,291.78,291.78,291.78,0.0,0.0,2022-04-29
1651262340,2022-04-29 19:59:00,BCH/USD,291.78,291.78,291.78,291.78,2.5,729.4499999999999,2022-04-29
1651262280,2022-04-29 19:58:00,BCH/USD,292.24,292.24,292.24,292.24,0.0,0.0,2022-04-29
1651262220,2022-04-29 19:57:00,BCH/USD,292.24,292.24,292.24,292.24,0.161,47.05064,2022-04-29
1651262160,2022-04-29 19:56:00,BCH/USD,291.13,291.13,291.13,291.13,0.0,0.0,2022-04-29
1651262100,2022-04-29 19:55:00,BCH/USD,291.13,291.13,291.13,291.13,0.0,0.0,2022-04-29
