unix,date,symbol,open,high,low,close,Volume LTC,Volume USD,just_date
1651360620,2022-04-30 23:17:00,LTC/USD,95.8,96.0,95.8,96.0,11.37565252,1092.0626419199998,2022-04-30
1651360560,2022-04-30 23:16:00,LTC/USD,95.48,95.48,95.48,95.48,0.0,0.0,2022-04-30
1651360500,2022-04-30 23:15:00,LTC/USD,95.48,95.48,95.48,95.48,0.0,0.0,2022-04-30
1651360440,2022-04-30 23:14:00,LTC/USD,95.55,95.55,95.47,95.48,96.56619114,9220.1399300472,2022-04-30
1651360380,2022-04-30 23:13:00,LTC/USD,94.57,94.57,94.57,94.57,0.0,0.0,2022-04-30
1651360320,2022-04-30 23:12:00,LTC/USD,94.57,94.57,94.57,94.57,106.0,10024.42,2022-04-30
1651360260,2022-04-30 23:11:00,LTC/USD,94.46,94.46,94.2,94.2,147.8681421,13929.17898582,2022-04-30
1651360200,2022-04-30 23:10:00,LTC/USD,95.55,95.55,95.55,95.55,7.1742,685.4948099999999,2022-04-30
1651360140,2022-04-30 23:09:00,LTC/USD,94.86,94.86,94.8,94.8,79.0,7489.2,2022-04-30
1651360080,2022-04-30 23:08:00,LTC/USD,95.1,95.78,95.0,95.0,82.52881168,7840.237109600001,2022-04-30
1651360020,2022-04-30 23:07:00,LTC/USD,96.0,96.47,95.5,95.5,120.9138816,11547.2756928,2022-04-30
1651359960,2022-04-30 23:06:00,LTC/USD,96.5,96.5,96.17,96.17,21.0,2019.57,2022-04-30
1651359900,2022-04-30 23:05:00,LTC/USD,97.0,97.12,97.0,97.01,85.36324986,8281.0888689186,2022-04-30
1651359840,2022-04-30 23:04:00,LTC/USD,97.58,97.58,97.24,97.24,94.13754104,9153.9344907296,2022-04-30
1651359780,2022-04-30 23:03:00,LTC/USD,97.96,97.96,97.96,97.96,36.18757,3544.9343572,2022-04-30
1651359720,2022-04-30 23:02:00,LTC/USD,98.19,98.19,97.97,97.97,29.197,2860.43009,2022-04-30
1651359660,2022-04-30 23:01:00,LTC/USD,98.7,98.7,98.7,98.7,0.0,0.0,2022-04-30
1651359600,2022-04-30 23:00:00,LTC/USD,98.7,98.7,98.7,98.7,0.0,0.0,2022-04-30
1651359540,2022-04-30 22:59:00,LTC/USD,98.7,98.7,98.7,98.7,0.0,0.0,2022-04-30
1651359480,2022-04-30 22:58:00,LTC/USD,98.7,98.7,98.7,98.7,0.0,0.0,2022-04-30
1651359420,2022-04-30 22:57:00,LTC/USD,98.74,98.74,98.64,98.7,3.06873481,302.884125747,2022-04-30
1651359360,2022-04-30 22:56:00,LTC/USD,99.51,99.51,99.51,99.51,0.0,0.0,2022-04-30
1651359300,2022-04-30 22:55:00,LTC/USD,99.51,99.51,99.51,99.51,0.0,0.0,2022-04-30
1651359240,2022-04-30 22:54:00,LTC/USD,99.51,99.51,99.51,99.51,0.0,0.0,2022-04-30
1651359180,2022-04-30 22:53:00,LTC/USD,99.51,99.51,99.51,99.51,0.0,0.0,2022-04-30
1651359120,2022-04-30 22:52:00,LTC/USD,99.51,99.51,99.51,99.51,0.0,0.0,2022-04-30
1651359060,2022-04-30 22:51:00,LTC/USD,99.51,99.51,99.51,99.51,0.0,0.0,2022-04-30
1651359000,2022-04-30 22:50:00,LTC/USD,99.51,99.51,99.51,99.51,0.0,0.0,2022-04-30
1651358940,2022-04-30 22:49:00,LTC/USD,99.51,99.51,99.51,99.51,0.0,0.0,2022-04-30
1651358880,2022-04-30 22:48:00,LTC/USD,99.51,99.51,99.51,99.51,0.0,0.0,2022-04-30
1651358820,2022-04-30 22:47:00,LTC/USD,99.51,99.51,99.51,99.51,0.0,0.0,2022-04-30
1651358760,2022-04-30 22:46:00,LTC/USD,99.51,99.51,99.51,99.51,0.0,0.0,2022-04-30
1651358700,2022-04-30 22:45:00,LTC/USD,99.51,99.51,99.51,99.51,0.1999799,19.899999849,2022-04-30
1651358640,2022-04-30 22:44:00,LTC/USD,99.23,99.23,99.23,99.23,0.0,0.0,2022-04-30
1651358580,2022-04-30 22:43:00,LTC/USD,99.23,99.23,99.23,99.23,0.0,0.0,2022-04-30
1651358520,2022-04-30 22:42:00,LTC/USD,99.23,99.23,99.23,99.23,0.0,0.0,2022-04-30
1651358460,2022-04-30 22:41:00,LTC/USD,99.23,99.23,99.23,99.23,20.16891558,2001.3614930034,2022-04-30
1651358400,2022-04-30 22:40:00,LTC/USD,99.16,99.16,99.16,99.16,0.0,0.0,2022-04-30
1651358340,2022-04-30 22:39:00,LTC/USD,99.16,99.16,99.16,99.16,0.0,0.0,2022-04-30
1651358280,2022-04-30 22:38:00,LTC/USD,99.16,99.16,99.16,99.16,0.0,0.0,2022-04-30
1651358220,2022-04-30 22:37:00,LTC/USD,99.16,99.16,99.16,99.16,0.0,0.0,2022-04-30
1651358160,2022-04-30 22:36:00,LTC/USD,99.17,99.17,99.16,99.16,0.55376818,54.9116527288,2022-04-30
1651358100,2022-04-30 22:35:00,LTC/USD,99.46,99.52,99.46,99.52,153.84920597,15311.072978134402,2022-04-30
1651358040,2022-04-30 22:34:00,LTC/USD,99.65,99.65,99.65,99.65,0.0,0.0,2022-04-30
1651357980,2022-04-30 22:33:00,LTC/USD,99.65,99.65,99.65,99.65,0.0,0.0,2022-04-30
1651357920,2022-04-30 22:32:00,LTC/USD,99.65,99.65,99.65,99.65,0.0,0.0,2022-04-30
1651357860,2022-04-30 22:31:00,LTC/USD,99.65,99.65,99.65,99.65,3.118,310.7087,2022-04-30
1651357800,2022-04-30 22:30:00,LTC/USD,99.45,99.45,99.45,99.45,0.0,0.0,2022-04-30
1651357740,2022-04-30 22:29:00,LTC/USD,99.45,99.45,99.45,99.45,0.0,0.0,2022-04-30
1651357680,2022-04-30 22:28:00,LTC/USD,99.45,99.45,99.45,99.45,0.0,0.0,2022-04-30
1651357620,2022-04-30 22:27:00,LTC/USD,99.41,99.45,99.41,99.45,90.59556079,9009.7285205655,2022-04-30
1651357560,2022-04-30 22:26:00,LTC/USD,99.29,99.29,99.29,99.29,0.0,0.0,2022-04-30
1651357500,2022-04-30 22:25:00,LTC/USD,99.29,99.29,99.29,99.29,0.0,0.0,2022-04-30
1651357440,2022-04-30 22:24:00,LTC/USD,99.2,99.29,99.2,99.29,103.93773434,10319.977642618602,2022-04-30
1651357380,2022-04-30 22:23:00,LTC/USD,99.34,99.34,99.34,99.34,0.0,0.0,2022-04-30
1651357320,2022-04-30 22:22:00,LTC/USD,99.34,99.34,99.34,99.34,0.0,0.0,2022-04-30
1651357260,2022-04-30 22:21:00,LTC/USD,99.34,99.34,99.34,99.34,0.0,0.0,2022-04-30
1651357200,2022-04-30 22:20:00,LTC/USD,99.35,99.35,99.34,99.34,174.9969,17384.192046,2022-04-30
1651357140,2022-04-30 22:19:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651357080,2022-04-30 22:18:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651357020,2022-04-30 22:17:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356960,2022-04-30 22:16:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356900,2022-04-30 22:15:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356840,2022-04-30 22:14:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356780,2022-04-30 22:13:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356720,2022-04-30 22:12:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356660,2022-04-30 22:11:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356600,2022-04-30 22:10:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356540,2022-04-30 22:09:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356480,2022-04-30 22:08:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356420,2022-04-30 22:07:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356360,2022-04-30 22:06:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356300,2022-04-30 22:05:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356240,2022-04-30 22:04:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356180,2022-04-30 22:03:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356120,2022-04-30 22:02:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356060,2022-04-30 22:01:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651356000,2022-04-30 22:00:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355940,2022-04-30 21:59:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355880,2022-04-30 21:58:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355820,2022-04-30 21:57:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355760,2022-04-30 21:56:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355700,2022-04-30 21:55:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355640,2022-04-30 21:54:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355580,2022-04-30 21:53:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355520,2022-04-30 21:52:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355460,2022-04-30 21:51:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355400,2022-04-30 21:50:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355340,2022-04-30 21:49:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355280,2022-04-30 21:48:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355220,2022-04-30 21:47:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355160,2022-04-30 21:46:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355100,2022-04-30 21:45:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651355040,2022-04-30 21:44:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354980,2022-04-30 21:43:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354920,2022-04-30 21:42:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354860,2022-04-30 21:41:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354800,2022-04-30 21:40:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354740,2022-04-30 21:39:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354680,2022-04-30 21:38:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354620,2022-04-30 21:37:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354560,2022-04-30 21:36:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354500,2022-04-30 21:35:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354440,2022-04-30 21:34:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354380,2022-04-30 21:33:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354320,2022-04-30 21:32:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354260,2022-04-30 21:31:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354200,2022-04-30 21:30:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354140,2022-04-30 21:29:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354080,2022-04-30 21:28:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651354020,2022-04-30 21:27:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651353960,2022-04-30 21:26:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651353900,2022-04-30 21:25:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651353840,2022-04-30 21:24:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651353780,2022-04-30 21:23:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651353720,2022-04-30 21:22:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651353660,2022-04-30 21:21:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651353600,2022-04-30 21:20:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651353540,2022-04-30 21:19:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-04-30
1651353480,2022-04-30 21:18:00,LTC/USD,99.36,99.36,99.36,99.36,0.52606682,52.2699992352,2022-04-30
1651353420,2022-04-30 21:17:00,LTC/USD,99.14,99.14,99.14,99.14,0.0,0.0,2022-04-30
1651353360,2022-04-30 21:16:00,LTC/USD,99.14,99.14,99.14,99.14,0.0,0.0,2022-04-30
1651353300,2022-04-30 21:15:00,LTC/USD,99.14,99.14,99.14,99.14,0.0,0.0,2022-04-30
1651353240,2022-04-30 21:14:00,LTC/USD,99.14,99.14,99.14,99.14,0.0,0.0,2022-04-30
1651353180,2022-04-30 21:13:00,LTC/USD,99.14,99.14,99.14,99.14,0.0,0.0,2022-04-30
1651353120,2022-04-30 21:12:00,LTC/USD,99.14,99.14,99.14,99.14,9.92431729,983.8968161306,2022-04-30
1651353060,2022-04-30 21:11:00,LTC/USD,99.25,99.25,99.25,99.25,0.0,0.0,2022-04-30
1651353000,2022-04-30 21:10:00,LTC/USD,99.25,99.25,99.25,99.25,0.0,0.0,2022-04-30
1651352940,2022-04-30 21:09:00,LTC/USD,99.25,99.25,99.25,99.25,0.0,0.0,2022-04-30
1651352880,2022-04-30 21:08:00,LTC/USD,99.25,99.25,99.25,99.25,1.06234307,105.4375496975,2022-04-30
1651352820,2022-04-30 21:07:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651352760,2022-04-30 21:06:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651352700,2022-04-30 21:05:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651352640,2022-04-30 21:04:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651352580,2022-04-30 21:03:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651352520,2022-04-30 21:02:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651352460,2022-04-30 21:01:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651352400,2022-04-30 21:00:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651352340,2022-04-30 20:59:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651352280,2022-04-30 20:58:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651352220,2022-04-30 20:57:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651352160,2022-04-30 20:56:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651352100,2022-04-30 20:55:00,LTC/USD,99.21,99.21,99.21,99.21,1.41645742,140.52674063819998,2022-04-30
1651352040,2022-04-30 20:54:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651351980,2022-04-30 20:53:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651351920,2022-04-30 20:52:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651351860,2022-04-30 20:51:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651351800,2022-04-30 20:50:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651351740,2022-04-30 20:49:00,LTC/USD,99.21,99.21,99.21,99.21,0.0,0.0,2022-04-30
1651351680,2022-04-30 20:48:00,LTC/USD,99.21,99.21,99.21,99.21,1.0,99.21,2022-04-30
1651351620,2022-04-30 20:47:00,LTC/USD,99.26,99.26,99.26,99.26,0.0,0.0,2022-04-30
1651351560,2022-04-30 20:46:00,LTC/USD,99.26,99.26,99.26,99.26,0.0,0.0,2022-04-30
1651351500,2022-04-30 20:45:00,LTC/USD,99.26,99.26,99.26,99.26,16.86301,1673.8223726,2022-04-30
1651351440,2022-04-30 20:44:00,LTC/USD,99.31,99.31,99.31,99.31,0.0,0.0,2022-04-30
1651351380,2022-04-30 20:43:00,LTC/USD,99.31,99.31,99.31,99.31,0.0,0.0,2022-04-30
1651351320,2022-04-30 20:42:00,LTC/USD,99.31,99.31,99.31,99.31,0.0,0.0,2022-04-30
1651351260,2022-04-30 20:41:00,LTC/USD,99.31,99.31,99.31,99.31,0.0,0.0,2022-04-30
1651351200,2022-04-30 20:40:00,LTC/USD,99.31,99.31,99.31,99.31,0.0,0.0,2022-04-30
1651351140,2022-04-30 20:39:00,LTC/USD,99.31,99.31,99.31,99.31,15.70389852,1559.5541620212,2022-04-30
1651351080,2022-04-30 20:38:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651351020,2022-04-30 20:37:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350960,2022-04-30 20:36:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350900,2022-04-30 20:35:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350840,2022-04-30 20:34:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350780,2022-04-30 20:33:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350720,2022-04-30 20:32:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350660,2022-04-30 20:31:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350600,2022-04-30 20:30:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350540,2022-04-30 20:29:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350480,2022-04-30 20:28:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350420,2022-04-30 20:27:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350360,2022-04-30 20:26:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350300,2022-04-30 20:25:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350240,2022-04-30 20:24:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350180,2022-04-30 20:23:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350120,2022-04-30 20:22:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350060,2022-04-30 20:21:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651350000,2022-04-30 20:20:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651349940,2022-04-30 20:19:00,LTC/USD,99.55,99.55,99.55,99.55,0.0,0.0,2022-04-30
1651349880,2022-04-30 20:18:00,LTC/USD,99.55,99.55,99.55,99.55,0.57692451,57.4328349705,2022-04-30
1651349820,2022-04-30 20:17:00,LTC/USD,99.45,99.45,99.45,99.45,0.0,0.0,2022-04-30
1651349760,2022-04-30 20:16:00,LTC/USD,99.45,99.45,99.45,99.45,0.0,0.0,2022-04-30
1651349700,2022-04-30 20:15:00,LTC/USD,99.45,99.45,99.45,99.45,0.0,0.0,2022-04-30
1651349640,2022-04-30 20:14:00,LTC/USD,99.45,99.45,99.45,99.45,0.0,0.0,2022-04-30
1651349580,2022-04-30 20:13:00,LTC/USD,99.45,99.45,99.45,99.45,0.0,0.0,2022-04-30
1651349520,2022-04-30 20:12:00,LTC/USD,99.45,99.45,99.45,99.45,0.0,0.0,2022-04-30
1651349460,2022-04-30 20:11:00,LTC/USD,99.45,99.45,99.45,99.45,1.0,99.45,2022-04-30
1651349400,2022-04-30 20:10:00,LTC/USD,99.52,99.52,99.52,99.52,0.0,0.0,2022-04-30
1651349340,2022-04-30 20:09:00,LTC/USD,99.52,99.52,99.52,99.52,0.0,0.0,2022-04-30
1651349280,2022-04-30 20:08:00,LTC/USD,99.52,99.52,99.52,99.52,0.0,0.0,2022-04-30
1651349220,2022-04-30 20:07:00,LTC/USD,99.52,99.52,99.52,99.52,0.0,0.0,2022-04-30
1651349160,2022-04-30 20:06:00,LTC/USD,99.52,99.52,99.52,99.52,0.0,0.0,2022-04-30
1651349100,2022-04-30 20:05:00,LTC/USD,99.52,99.52,99.52,99.52,0.0,0.0,2022-04-30
1651349040,2022-04-30 20:04:00,LTC/USD,99.52,99.52,99.52,99.52,171.6545,17083.05584,2022-04-30
1651348980,2022-04-30 20:03:00,LTC/USD,99.42,99.42,99.42,99.42,12.02432655,1195.458545601,2022-04-30
1651348920,2022-04-30 20:02:00,LTC/USD,99.41,99.41,99.41,99.41,0.0,0.0,2022-04-30
1651348860,2022-04-30 20:01:00,LTC/USD,99.41,99.41,99.41,99.41,0.0,0.0,2022-04-30
1651348800,2022-04-30 20:00:00,LTC/USD,99.41,99.41,99.41,99.41,0.0,0.0,2022-04-30
1651348740,2022-04-30 19:59:00,LTC/USD,99.41,99.41,99.41,99.41,0.0,0.0,2022-04-30
1651348680,2022-04-30 19:58:00,LTC/USD,99.41,99.41,99.41,99.41,0.0,0.0,2022-04-30
1651348620,2022-04-30 19:57:00,LTC/USD,99.41,99.41,99.41,99.41,0.0,0.0,2022-04-30
1651348560,2022-04-30 19:56:00,LTC/USD,99.41,99.41,99.41,99.41,0.0,0.0,2022-04-30
