unix,date,symbol,open,high,low,close,Volume BCH,Volume USD,just_date
1651359840,2022-04-30 23:04:00,BCH/USD,280.52,280.52,280.0,280.0,213.69375691,59834.2519348,2022-04-30
1651359780,2022-04-30 23:03:00,BCH/USD,281.22,281.22,281.22,281.22,1.862,523.6316400000001,2022-04-30
1651359720,2022-04-30 23:02:00,BCH/USD,282.0,282.0,281.53,281.53,10.3,2899.759,2022-04-30
1651359660,2022-04-30 23:01:00,BCH/USD,283.32,283.32,283.32,283.32,0.085,24.0822,2022-04-30
1651359600,2022-04-30 23:00:00,BCH/USD,282.68,282.68,282.68,282.68,0.0,0.0,2022-04-30
1651359540,2022-04-30 22:59:00,BCH/USD,282.68,282.68,282.68,282.68,0.0,0.0,2022-04-30
1651359480,2022-04-30 22:58:00,BCH/USD,282.63,282.68,282.63,282.68,2.049,579.21132,2022-04-30
1651359420,2022-04-30 22:57:00,BCH/USD,282.82,282.82,282.82,282.82,0.0,0.0,2022-04-30
1651359360,2022-04-30 22:56:00,BCH/USD,282.82,282.82,282.82,282.82,0.375,106.0575,2022-04-30
1651359300,2022-04-30 22:55:00,BCH/USD,283.49,283.49,283.49,283.49,0.0,0.0,2022-04-30
1651359240,2022-04-30 22:54:00,BCH/USD,283.49,283.49,283.49,283.49,7.96018218,2256.6320462082003,2022-04-30
1651359180,2022-04-30 22:53:00,BCH/USD,283.73,283.73,283.73,283.73,1.108,314.37284000000005,2022-04-30
1651359120,2022-04-30 22:52:00,BCH/USD,283.62,283.62,283.62,283.62,0.0,0.0,2022-04-30
1651359060,2022-04-30 22:51:00,BCH/USD,283.62,283.62,283.62,283.62,1.594,452.09028,2022-04-30
1651359000,2022-04-30 22:50:00,BCH/USD,284.06,284.06,284.06,284.06,0.0,0.0,2022-04-30
1651358940,2022-04-30 22:49:00,BCH/USD,284.06,284.06,284.06,284.06,0.0,0.0,2022-04-30
1651358880,2022-04-30 22:48:00,BCH/USD,284.06,284.06,284.06,284.06,1.59,451.6554,2022-04-30
1651358820,2022-04-30 22:47:00,BCH/USD,284.16,284.16,284.16,284.16,0.181,51.43296,2022-04-30
1651358760,2022-04-30 22:46:00,BCH/USD,284.03,284.03,284.03,284.03,0.0,0.0,2022-04-30
1651358700,2022-04-30 22:45:00,BCH/USD,284.03,284.03,284.03,284.03,0.0,0.0,2022-04-30
1651358640,2022-04-30 22:44:00,BCH/USD,284.03,284.03,284.03,284.03,0.0,0.0,2022-04-30
1651358580,2022-04-30 22:43:00,BCH/USD,284.03,284.03,284.03,284.03,0.0,0.0,2022-04-30
1651358520,2022-04-30 22:42:00,BCH/USD,284.03,284.03,284.03,284.03,0.0,0.0,2022-04-30
1651358460,2022-04-30 22:41:00,BCH/USD,284.03,284.03,284.03,284.03,0.0,0.0,2022-04-30
1651358400,2022-04-30 22:40:00,BCH/USD,284.03,284.03,284.03,284.03,0.0,0.0,2022-04-30
1651358340,2022-04-30 22:39:00,BCH/USD,284.03,284.03,284.03,284.03,0.0,0.0,2022-04-30
1651358280,2022-04-30 22:38:00,BCH/USD,284.03,284.03,284.03,284.03,1.233,350.20899,2022-04-30
1651358220,2022-04-30 22:37:00,BCH/USD,284.98,284.98,284.98,284.98,0.0,0.0,2022-04-30
1651358160,2022-04-30 22:36:00,BCH/USD,284.98,284.98,284.98,284.98,0.0,0.0,2022-04-30
1651358100,2022-04-30 22:35:00,BCH/USD,284.98,284.98,284.98,284.98,0.0,0.0,2022-04-30
1651358040,2022-04-30 22:34:00,BCH/USD,284.98,284.98,284.98,284.98,0.0,0.0,2022-04-30
1651357980,2022-04-30 22:33:00,BCH/USD,284.98,284.98,284.98,284.98,0.0,0.0,2022-04-30
1651357920,2022-04-30 22:32:00,BCH/USD,284.98,284.98,284.98,284.98,0.0,0.0,2022-04-30
1651357860,2022-04-30 22:31:00,BCH/USD,284.98,284.98,284.98,284.98,0.75,213.735,2022-04-30
1651357800,2022-04-30 22:30:00,BCH/USD,284.93,284.93,284.93,284.93,0.0,0.0,2022-04-30
1651357740,2022-04-30 22:29:00,BCH/USD,284.93,284.93,284.93,284.93,0.088,25.07384,2022-04-30
1651357680,2022-04-30 22:28:00,BCH/USD,284.59,284.59,284.58,284.58,7.38836301,2102.5803453858,2022-04-30
1651357620,2022-04-30 22:27:00,BCH/USD,284.1,284.1,284.1,284.1,0.0,0.0,2022-04-30
1651357560,2022-04-30 22:26:00,BCH/USD,284.1,284.1,284.1,284.1,0.0,0.0,2022-04-30
1651357500,2022-04-30 22:25:00,BCH/USD,284.1,284.1,284.1,284.1,0.0,0.0,2022-04-30
1651357440,2022-04-30 22:24:00,BCH/USD,284.1,284.1,284.1,284.1,0.185,52.5585,2022-04-30
1651357380,2022-04-30 22:23:00,BCH/USD,284.0,284.0,284.0,284.0,0.0,0.0,2022-04-30
1651357320,2022-04-30 22:22:00,BCH/USD,284.0,284.0,284.0,284.0,0.0,0.0,2022-04-30
1651357260,2022-04-30 22:21:00,BCH/USD,284.47,284.47,284.0,284.0,5.591,1587.844,2022-04-30
1651357200,2022-04-30 22:20:00,BCH/USD,284.54,284.54,284.54,284.54,0.0,0.0,2022-04-30
1651357140,2022-04-30 22:19:00,BCH/USD,284.54,284.54,284.54,284.54,0.0,0.0,2022-04-30
1651357080,2022-04-30 22:18:00,BCH/USD,284.54,284.54,284.54,284.54,0.0,0.0,2022-04-30
1651357020,2022-04-30 22:17:00,BCH/USD,284.52,284.54,284.33,284.54,0.15747921,44.8091344134,2022-04-30
1651356960,2022-04-30 22:16:00,BCH/USD,284.08,284.08,284.08,284.08,0.0,0.0,2022-04-30
1651356900,2022-04-30 22:15:00,BCH/USD,284.08,284.08,284.08,284.08,6.33123528,1798.5773183423998,2022-04-30
1651356840,2022-04-30 22:14:00,BCH/USD,283.99,283.99,283.99,283.99,0.0,0.0,2022-04-30
1651356780,2022-04-30 22:13:00,BCH/USD,283.99,283.99,283.99,283.99,0.0,0.0,2022-04-30
1651356720,2022-04-30 22:12:00,BCH/USD,283.99,283.99,283.99,283.99,0.0,0.0,2022-04-30
1651356660,2022-04-30 22:11:00,BCH/USD,283.99,283.99,283.99,283.99,0.0,0.0,2022-04-30
1651356600,2022-04-30 22:10:00,BCH/USD,283.99,283.99,283.99,283.99,0.0,0.0,2022-04-30
1651356540,2022-04-30 22:09:00,BCH/USD,283.99,283.99,283.99,283.99,0.0,0.0,2022-04-30
1651356480,2022-04-30 22:08:00,BCH/USD,283.99,283.99,283.99,283.99,0.0,0.0,2022-04-30
1651356420,2022-04-30 22:07:00,BCH/USD,283.99,283.99,283.99,283.99,0.0,0.0,2022-04-30
1651356360,2022-04-30 22:06:00,BCH/USD,283.82,283.99,283.82,283.99,19.621,5572.16779,2022-04-30
1651356300,2022-04-30 22:05:00,BCH/USD,284.07,284.07,284.07,284.07,0.441,125.27487,2022-04-30
1651356240,2022-04-30 22:04:00,BCH/USD,283.88,283.88,283.88,283.88,0.0,0.0,2022-04-30
1651356180,2022-04-30 22:03:00,BCH/USD,284.21,284.21,283.88,283.88,0.15255796,43.3081536848,2022-04-30
1651356120,2022-04-30 22:02:00,BCH/USD,284.71,284.79,284.71,284.79,12.29,3500.0691,2022-04-30
1651356060,2022-04-30 22:01:00,BCH/USD,284.5,284.5,284.5,284.5,0.3,85.35,2022-04-30
1651356000,2022-04-30 22:00:00,BCH/USD,285.02,285.02,284.88,284.88,4.14110502,1179.7179980976,2022-04-30
1651355940,2022-04-30 21:59:00,BCH/USD,285.97,285.97,285.97,285.97,0.0,0.0,2022-04-30
1651355880,2022-04-30 21:58:00,BCH/USD,285.97,285.97,285.97,285.97,0.0,0.0,2022-04-30
1651355820,2022-04-30 21:57:00,BCH/USD,285.97,285.97,285.97,285.97,0.0,0.0,2022-04-30
1651355760,2022-04-30 21:56:00,BCH/USD,285.97,285.97,285.97,285.97,0.0,0.0,2022-04-30
1651355700,2022-04-30 21:55:00,BCH/USD,285.97,285.97,285.97,285.97,0.0,0.0,2022-04-30
1651355640,2022-04-30 21:54:00,BCH/USD,285.88,285.98,285.88,285.97,63.36207814,18119.6534856958,2022-04-30
1651355580,2022-04-30 21:53:00,BCH/USD,285.87,285.87,285.87,285.87,0.0,0.0,2022-04-30
1651355520,2022-04-30 21:52:00,BCH/USD,285.87,285.87,285.87,285.87,0.148,42.30876,2022-04-30
1651355460,2022-04-30 21:51:00,BCH/USD,285.82,285.82,285.82,285.82,0.0,0.0,2022-04-30
1651355400,2022-04-30 21:50:00,BCH/USD,285.79,285.82,285.79,285.82,32.69511505,9344.917783591,2022-04-30
1651355340,2022-04-30 21:49:00,BCH/USD,285.68,285.74,285.68,285.74,0.809,231.16366,2022-04-30
1651355280,2022-04-30 21:48:00,BCH/USD,285.61,285.61,285.61,285.61,0.0,0.0,2022-04-30
1651355220,2022-04-30 21:47:00,BCH/USD,285.61,285.61,285.61,285.61,0.0,0.0,2022-04-30
1651355160,2022-04-30 21:46:00,BCH/USD,285.61,285.61,285.61,285.61,0.0,0.0,2022-04-30
1651355100,2022-04-30 21:45:00,BCH/USD,285.61,285.61,285.61,285.61,0.0,0.0,2022-04-30
1651355040,2022-04-30 21:44:00,BCH/USD,285.61,285.61,285.61,285.61,7.77699563,2221.1877218843,2022-04-30
1651354980,2022-04-30 21:43:00,BCH/USD,285.49,285.49,285.49,285.49,3.53462778,1009.1008849122,2022-04-30
1651354920,2022-04-30 21:42:00,BCH/USD,285.26,285.26,285.26,285.26,0.0,0.0,2022-04-30
1651354860,2022-04-30 21:41:00,BCH/USD,285.26,285.26,285.26,285.26,0.0,0.0,2022-04-30
1651354800,2022-04-30 21:40:00,BCH/USD,285.26,285.26,285.26,285.26,0.0,0.0,2022-04-30
1651354740,2022-04-30 21:39:00,BCH/USD,285.17,285.26,285.17,285.26,14.10969402,4024.9313161452,2022-04-30
1651354680,2022-04-30 21:38:00,BCH/USD,285.83,285.83,285.83,285.83,0.0,0.0,2022-04-30
1651354620,2022-04-30 21:37:00,BCH/USD,285.83,285.83,285.83,285.83,0.0,0.0,2022-04-30
1651354560,2022-04-30 21:36:00,BCH/USD,285.83,285.83,285.83,285.83,0.0,0.0,2022-04-30
1651354500,2022-04-30 21:35:00,BCH/USD,285.83,285.83,285.83,285.83,0.0,0.0,2022-04-30
1651354440,2022-04-30 21:34:00,BCH/USD,285.83,285.83,285.83,285.83,0.0,0.0,2022-04-30
1651354380,2022-04-30 21:33:00,BCH/USD,285.83,285.83,285.83,285.83,0.0,0.0,2022-04-30
1651354320,2022-04-30 21:32:00,BCH/USD,285.83,285.83,285.83,285.83,0.0,0.0,2022-04-30
1651354260,2022-04-30 21:31:00,BCH/USD,285.83,285.83,285.83,285.83,0.0,0.0,2022-04-30
1651354200,2022-04-30 21:30:00,BCH/USD,285.83,285.83,285.83,285.83,0.0,0.0,2022-04-30
1651354140,2022-04-30 21:29:00,BCH/USD,285.83,285.83,285.83,285.83,0.0,0.0,2022-04-30
1651354080,2022-04-30 21:28:00,BCH/USD,285.83,285.83,285.83,285.83,0.111,31.72713,2022-04-30
1651354020,2022-04-30 21:27:00,BCH/USD,285.7,285.7,285.7,285.7,0.0,0.0,2022-04-30
1651353960,2022-04-30 21:26:00,BCH/USD,285.7,285.7,285.7,285.7,0.0,0.0,2022-04-30
1651353900,2022-04-30 21:25:00,BCH/USD,285.7,285.7,285.7,285.7,2.7,771.39,2022-04-30
1651353840,2022-04-30 21:24:00,BCH/USD,285.75,285.75,285.75,285.75,0.0,0.0,2022-04-30
1651353780,2022-04-30 21:23:00,BCH/USD,285.75,285.75,285.75,285.75,2.7,771.5250000000001,2022-04-30
1651353720,2022-04-30 21:22:00,BCH/USD,285.79,285.79,285.79,285.79,0.0,0.0,2022-04-30
1651353660,2022-04-30 21:21:00,BCH/USD,285.79,285.79,285.79,285.79,1.6,457.26400000000007,2022-04-30
1651353600,2022-04-30 21:20:00,BCH/USD,285.55,285.55,285.55,285.55,0.0,0.0,2022-04-30
1651353540,2022-04-30 21:19:00,BCH/USD,285.55,285.55,285.55,285.55,0.0,0.0,2022-04-30
1651353480,2022-04-30 21:18:00,BCH/USD,285.55,285.55,285.55,285.55,0.0,0.0,2022-04-30
1651353420,2022-04-30 21:17:00,BCH/USD,285.55,285.55,285.55,285.55,0.0,0.0,2022-04-30
1651353360,2022-04-30 21:16:00,BCH/USD,285.55,285.55,285.55,285.55,0.148,42.2614,2022-04-30
1651353300,2022-04-30 21:15:00,BCH/USD,285.67,285.67,285.67,285.67,0.0,0.0,2022-04-30
1651353240,2022-04-30 21:14:00,BCH/USD,285.67,285.67,285.67,285.67,0.0,0.0,2022-04-30
1651353180,2022-04-30 21:13:00,BCH/USD,285.67,285.67,285.67,285.67,0.0,0.0,2022-04-30
1651353120,2022-04-30 21:12:00,BCH/USD,285.67,285.67,285.67,285.67,0.0,0.0,2022-04-30
1651353060,2022-04-30 21:11:00,BCH/USD,285.67,285.67,285.67,285.67,0.0,0.0,2022-04-30
1651353000,2022-04-30 21:10:00,BCH/USD,285.67,285.67,285.67,285.67,0.471,134.55057,2022-04-30
1651352940,2022-04-30 21:09:00,BCH/USD,285.56,285.56,285.56,285.56,0.0,0.0,2022-04-30
1651352880,2022-04-30 21:08:00,BCH/USD,285.44,285.56,285.38,285.56,7.72330143,2205.4659563508003,2022-04-30
1651352820,2022-04-30 21:07:00,BCH/USD,285.7,285.7,285.7,285.7,0.084,23.9988,2022-04-30
1651352760,2022-04-30 21:06:00,BCH/USD,285.69,285.69,285.69,285.69,0.0,0.0,2022-04-30
1651352700,2022-04-30 21:05:00,BCH/USD,285.69,285.7,285.69,285.69,4.70727223,1344.8206033887,2022-04-30
1651352640,2022-04-30 21:04:00,BCH/USD,285.67,285.67,285.61,285.61,7.0086404,2001.737784644,2022-04-30
1651352580,2022-04-30 21:03:00,BCH/USD,285.75,285.75,285.75,285.75,0.0,0.0,2022-04-30
1651352520,2022-04-30 21:02:00,BCH/USD,285.75,285.75,285.75,285.75,1.257,359.18775,2022-04-30
1651352460,2022-04-30 21:01:00,BCH/USD,285.66,285.67,285.66,285.67,1.341,383.08347,2022-04-30
1651352400,2022-04-30 21:00:00,BCH/USD,285.37,285.37,285.37,285.37,0.0,0.0,2022-04-30
1651352340,2022-04-30 20:59:00,BCH/USD,285.38,285.38,285.37,285.37,62.649,17878.14513,2022-04-30
1651352280,2022-04-30 20:58:00,BCH/USD,285.48,285.48,285.47,285.47,6.23474497,1779.8326465859002,2022-04-30
1651352220,2022-04-30 20:57:00,BCH/USD,285.45,285.47,285.45,285.47,9.57032055,2732.0394074085,2022-04-30
1651352160,2022-04-30 20:56:00,BCH/USD,285.89,285.89,285.89,285.89,0.0,0.0,2022-04-30
1651352100,2022-04-30 20:55:00,BCH/USD,285.89,285.89,285.89,285.89,0.0,0.0,2022-04-30
1651352040,2022-04-30 20:54:00,BCH/USD,285.89,285.89,285.89,285.89,0.084,24.01476,2022-04-30
1651351980,2022-04-30 20:53:00,BCH/USD,285.82,285.82,285.82,285.82,0.084,24.00888,2022-04-30
1651351920,2022-04-30 20:52:00,BCH/USD,285.99,285.99,285.52,285.52,0.31638064,90.3330003328,2022-04-30
1651351860,2022-04-30 20:51:00,BCH/USD,285.84,285.84,285.84,285.84,0.155,44.3052,2022-04-30
1651351800,2022-04-30 20:50:00,BCH/USD,286.0,286.0,286.0,286.0,0.22,62.92,2022-04-30
1651351740,2022-04-30 20:49:00,BCH/USD,285.88,285.88,285.81,285.81,2.199,628.49619,2022-04-30
1651351680,2022-04-30 20:48:00,BCH/USD,285.95,285.95,285.88,285.88,0.611,174.67268,2022-04-30
1651351620,2022-04-30 20:47:00,BCH/USD,286.16,286.17,286.16,286.17,13.79,3946.2843,2022-04-30
1651351560,2022-04-30 20:46:00,BCH/USD,286.22,286.22,286.22,286.22,0.0,0.0,2022-04-30
1651351500,2022-04-30 20:45:00,BCH/USD,286.22,286.22,286.22,286.22,0.0,0.0,2022-04-30
1651351440,2022-04-30 20:44:00,BCH/USD,286.22,286.22,286.22,286.22,0.0,0.0,2022-04-30
1651351380,2022-04-30 20:43:00,BCH/USD,286.22,286.22,286.22,286.22,0.5,143.11,2022-04-30
1651351320,2022-04-30 20:42:00,BCH/USD,286.41,286.41,286.41,286.41,0.0,0.0,2022-04-30
1651351260,2022-04-30 20:41:00,BCH/USD,286.41,286.41,286.41,286.41,0.0,0.0,2022-04-30
1651351200,2022-04-30 20:40:00,BCH/USD,286.41,286.41,286.41,286.41,0.084,24.058440000000004,2022-04-30
1651351140,2022-04-30 20:39:00,BCH/USD,286.45,286.45,286.45,286.45,0.0,0.0,2022-04-30
1651351080,2022-04-30 20:38:00,BCH/USD,286.45,286.45,286.45,286.45,0.0,0.0,2022-04-30
1651351020,2022-04-30 20:37:00,BCH/USD,286.45,286.45,286.45,286.45,3.5,1002.575,2022-04-30
1651350960,2022-04-30 20:36:00,BCH/USD,286.54,286.55,286.54,286.55,3.42,980.001,2022-04-30
1651350900,2022-04-30 20:35:00,BCH/USD,286.65,286.65,286.65,286.65,0.0,0.0,2022-04-30
1651350840,2022-04-30 20:34:00,BCH/USD,286.65,286.65,286.65,286.65,0.19,54.4635,2022-04-30
1651350780,2022-04-30 20:33:00,BCH/USD,286.65,286.65,286.65,286.65,0.084,24.0786,2022-04-30
1651350720,2022-04-30 20:32:00,BCH/USD,286.61,286.61,286.61,286.61,0.0,0.0,2022-04-30
1651350660,2022-04-30 20:31:00,BCH/USD,286.61,286.61,286.61,286.61,0.0,0.0,2022-04-30
1651350600,2022-04-30 20:30:00,BCH/USD,286.61,286.61,286.61,286.61,0.0,0.0,2022-04-30
1651350540,2022-04-30 20:29:00,BCH/USD,286.61,286.61,286.61,286.61,0.0,0.0,2022-04-30
1651350480,2022-04-30 20:28:00,BCH/USD,286.61,286.61,286.61,286.61,0.0,0.0,2022-04-30
1651350420,2022-04-30 20:27:00,BCH/USD,286.61,286.61,286.61,286.61,0.0,0.0,2022-04-30
1651350360,2022-04-30 20:26:00,BCH/USD,286.61,286.61,286.61,286.61,0.0,0.0,2022-04-30
1651350300,2022-04-30 20:25:00,BCH/USD,286.61,286.61,286.61,286.61,0.0,0.0,2022-04-30
1651350240,2022-04-30 20:24:00,BCH/USD,286.61,286.61,286.61,286.61,0.244,69.93284,2022-04-30
1651350180,2022-04-30 20:23:00,BCH/USD,287.08,287.08,287.08,287.08,0.0,0.0,2022-04-30
1651350120,2022-04-30 20:22:00,BCH/USD,287.08,287.08,287.08,287.08,0.0,0.0,2022-04-30
1651350060,2022-04-30 20:21:00,BCH/USD,287.08,287.08,287.08,287.08,0.153,43.92324,2022-04-30
1651350000,2022-04-30 20:20:00,BCH/USD,287.32,287.32,287.32,287.32,0.0,0.0,2022-04-30
1651349940,2022-04-30 20:19:00,BCH/USD,287.32,287.32,287.32,287.32,0.0,0.0,2022-04-30
1651349880,2022-04-30 20:18:00,BCH/USD,287.32,287.32,287.32,287.32,0.0,0.0,2022-04-30
1651349820,2022-04-30 20:17:00,BCH/USD,287.32,287.32,287.32,287.32,0.0,0.0,2022-04-30
1651349760,2022-04-30 20:16:00,BCH/USD,287.32,287.32,287.32,287.32,0.0,0.0,2022-04-30
1651349700,2022-04-30 20:15:00,BCH/USD,287.32,287.32,287.32,287.32,0.083,23.84756,2022-04-30
1651349640,2022-04-30 20:14:00,BCH/USD,287.84,287.84,287.84,287.84,0.0,0.0,2022-04-30
1651349580,2022-04-30 20:13:00,BCH/USD,287.84,287.84,287.84,287.84,0.0,0.0,2022-04-30
1651349520,2022-04-30 20:12:00,BCH/USD,287.84,287.84,287.84,287.84,0.0,0.0,2022-04-30
1651349460,2022-04-30 20:11:00,BCH/USD,287.84,287.84,287.84,287.84,0.0,0.0,2022-04-30
1651349400,2022-04-30 20:10:00,BCH/USD,287.84,287.84,287.84,287.84,0.0,0.0,2022-04-30
1651349340,2022-04-30 20:09:00,BCH/USD,287.84,287.84,287.84,287.84,0.0,0.0,2022-04-30
1651349280,2022-04-30 20:08:00,BCH/USD,287.84,287.84,287.84,287.84,0.314,90.38176,2022-04-30
1651349220,2022-04-30 20:07:00,BCH/USD,287.92,287.92,287.92,287.92,0.0,0.0,2022-04-30
1651349160,2022-04-30 20:06:00,BCH/USD,287.92,287.92,287.92,287.92,0.0,0.0,2022-04-30
1651349100,2022-04-30 20:05:00,BCH/USD,287.92,287.92,287.92,287.92,0.0,0.0,2022-04-30
1651349040,2022-04-30 20:04:00,BCH/USD,287.92,287.92,287.92,287.92,0.0,0.0,2022-04-30
1651348980,2022-04-30 20:03:00,BCH/USD,287.92,287.92,287.92,287.92,0.0,0.0,2022-04-30
1651348920,2022-04-30 20:02:00,BCH/USD,287.92,287.92,287.92,287.92,0.0,0.0,2022-04-30
1651348860,2022-04-30 20:01:00,BCH/USD,287.92,287.92,287.92,287.92,0.0,0.0,2022-04-30
1651348800,2022-04-30 20:00:00,BCH/USD,287.92,287.92,287.92,287.92,0.0,0.0,2022-04-30
1651348740,2022-04-30 19:59:00,BCH/USD,287.92,287.92,287.92,287.92,0.288,82.92096,2022-04-30
1651348680,2022-04-30 19:58:00,BCH/USD,288.39,288.39,288.39,288.39,0.0,0.0,2022-04-30
1651348620,2022-04-30 19:57:00,BCH/USD,288.39,288.39,288.39,288.39,0.56,161.4984,2022-04-30
