unix,date,symbol,open,high,low,close,Volume ETH,Volume USD,just_date
1651534140,2022-05-02 23:29:00,ETH/USD,2870.41,2871.29,2869.58,2870.56,0.75631107,2171.0363050992,2022-05-02
1651534080,2022-05-02 23:28:00,ETH/USD,2870.74,2872.16,2870.74,2872.16,0.60536876,1738.7159377216,2022-05-02
1651534020,2022-05-02 23:27:00,ETH/USD,2872.49,2872.49,2872.49,2872.49,0.1195,343.262555,2022-05-02
1651533960,2022-05-02 23:26:00,ETH/USD,2869.59,2870.47,2869.59,2870.47,0.66196215,1900.1424927105,2022-05-02
1651533900,2022-05-02 23:25:00,ETH/USD,2872.52,2872.52,2870.74,2870.76,1.18702643,3407.6679941868,2022-05-02
1651533840,2022-05-02 23:24:00,ETH/USD,2872.39,2872.39,2871.64,2871.64,1.2362,3549.921368,2022-05-02
1651533780,2022-05-02 23:23:00,ETH/USD,2873.8,2874.49,2872.77,2873.27,0.21359405,613.7133760435,2022-05-02
1651533720,2022-05-02 23:22:00,ETH/USD,2874.95,2874.95,2874.95,2874.95,0.0,0.0,2022-05-02
1651533660,2022-05-02 23:21:00,ETH/USD,2873.2,2874.95,2872.12,2874.95,0.17491331,502.8670205844999,2022-05-02
1651533600,2022-05-02 23:20:00,ETH/USD,2870.51,2873.77,2869.68,2873.77,11.69901363,33620.2743994851,2022-05-02
1651533540,2022-05-02 23:19:00,ETH/USD,2872.75,2872.75,2871.57,2871.57,0.058,166.55106,2022-05-02
1651533480,2022-05-02 23:18:00,ETH/USD,2872.03,2873.62,2872.03,2872.92,0.24667536,708.6785752512001,2022-05-02
1651533420,2022-05-02 23:17:00,ETH/USD,2870.81,2870.81,2869.45,2870.6,0.16384425,470.33130405,2022-05-02
1651533360,2022-05-02 23:16:00,ETH/USD,2871.66,2871.67,2871.66,2871.67,2.77400986,7966.0408946662,2022-05-02
1651533300,2022-05-02 23:15:00,ETH/USD,2869.65,2871.31,2869.65,2871.01,7.22548623,20744.4432211923,2022-05-02
1651533240,2022-05-02 23:14:00,ETH/USD,2873.52,2873.52,2869.92,2869.92,0.73763156,2116.9435666752,2022-05-02
1651533180,2022-05-02 23:13:00,ETH/USD,2869.35,2871.65,2869.35,2871.65,0.56171647,1613.0531010755,2022-05-02
1651533120,2022-05-02 23:12:00,ETH/USD,2868.29,2868.33,2865.97,2868.33,0.75240048,2158.1328687984,2022-05-02
1651533060,2022-05-02 23:11:00,ETH/USD,2872.79,2872.79,2869.63,2869.63,2.98210525,8557.5386885575,2022-05-02
1651533000,2022-05-02 23:10:00,ETH/USD,2867.76,2874.28,2867.76,2874.28,1.823297,5240.66610116,2022-05-02
1651532940,2022-05-02 23:09:00,ETH/USD,2866.28,2867.71,2866.28,2867.71,4.94019249,14167.0394054979,2022-05-02
1651532880,2022-05-02 23:08:00,ETH/USD,2865.78,2866.28,2865.78,2866.28,0.0612,175.416336,2022-05-02
1651532820,2022-05-02 23:07:00,ETH/USD,2866.5,2869.06,2866.5,2866.51,1.84740342,5295.6003774642,2022-05-02
1651532760,2022-05-02 23:06:00,ETH/USD,2865.67,2865.67,2864.85,2864.85,0.0902,258.40947,2022-05-02
1651532700,2022-05-02 23:05:00,ETH/USD,2862.84,2865.53,2862.84,2864.98,0.7827352,2242.520693296,2022-05-02
1651532640,2022-05-02 23:04:00,ETH/USD,2863.66,2863.66,2861.42,2861.42,0.09660913,276.4392967646,2022-05-02
1651532580,2022-05-02 23:03:00,ETH/USD,2862.91,2862.91,2862.91,2862.91,0.0,0.0,2022-05-02
1651532520,2022-05-02 23:02:00,ETH/USD,2862.45,2862.91,2862.45,2862.91,0.0618,176.92783799999998,2022-05-02
1651532460,2022-05-02 23:01:00,ETH/USD,2863.6,2863.98,2862.61,2862.61,0.5585,1598.767685,2022-05-02
1651532400,2022-05-02 23:00:00,ETH/USD,2863.73,2863.78,2863.16,2863.78,0.141,403.79298,2022-05-02
1651532340,2022-05-02 22:59:00,ETH/USD,2862.42,2862.42,2861.46,2861.46,0.1129339,323.155837494,2022-05-02
1651532280,2022-05-02 22:58:00,ETH/USD,2863.43,2863.43,2863.43,2863.43,0.097,277.75271,2022-05-02
1651532220,2022-05-02 22:57:00,ETH/USD,2862.97,2864.15,2862.97,2863.48,1.48247567,4245.0394315316,2022-05-02
1651532160,2022-05-02 22:56:00,ETH/USD,2862.97,2862.97,2862.97,2862.97,0.0131,37.504907,2022-05-02
1651532100,2022-05-02 22:55:00,ETH/USD,2864.73,2864.73,2863.12,2863.12,0.3155,903.31436,2022-05-02
1651532040,2022-05-02 22:54:00,ETH/USD,2863.83,2865.04,2863.83,2865.04,0.2452,702.507808,2022-05-02
1651531980,2022-05-02 22:53:00,ETH/USD,2864.84,2864.84,2863.55,2864.26,0.13030112,373.2162859712,2022-05-02
1651531920,2022-05-02 22:52:00,ETH/USD,2865.01,2865.72,2865.01,2865.72,0.07970207,228.4038160404,2022-05-02
1651531860,2022-05-02 22:51:00,ETH/USD,2865.66,2865.66,2865.66,2865.66,0.1184,339.294144,2022-05-02
1651531800,2022-05-02 22:50:00,ETH/USD,2863.16,2863.16,2863.16,2863.16,0.06408039,183.4724094324,2022-05-02
1651531740,2022-05-02 22:49:00,ETH/USD,2862.0,2862.77,2862.0,2862.77,0.0158,45.23176600000001,2022-05-02
1651531680,2022-05-02 22:48:00,ETH/USD,2864.27,2865.07,2863.65,2863.65,0.633,1812.69045,2022-05-02
1651531620,2022-05-02 22:47:00,ETH/USD,2862.16,2863.1,2861.07,2863.1,0.19569088,560.282558528,2022-05-02
1651531560,2022-05-02 22:46:00,ETH/USD,2864.15,2864.15,2861.59,2863.24,1.33096626,3810.8758342824,2022-05-02
1651531500,2022-05-02 22:45:00,ETH/USD,2864.17,2864.17,2864.17,2864.17,0.0171,48.977307,2022-05-02
1651531440,2022-05-02 22:44:00,ETH/USD,2862.89,2864.5,2862.89,2864.5,0.23091509,661.456275305,2022-05-02
1651531380,2022-05-02 22:43:00,ETH/USD,2862.4,2862.95,2862.4,2862.95,0.13525106,387.217022227,2022-05-02
1651531320,2022-05-02 22:42:00,ETH/USD,2863.84,2863.84,2863.81,2863.81,0.5289,1514.6691090000002,2022-05-02
1651531260,2022-05-02 22:41:00,ETH/USD,2863.95,2863.95,2863.27,2863.27,0.5562,1592.550774,2022-05-02
1651531200,2022-05-02 22:40:00,ETH/USD,2863.8,2863.8,2861.5,2861.5,1.14839784,3286.1404191599995,2022-05-02
1651531140,2022-05-02 22:39:00,ETH/USD,2864.5,2864.64,2864.5,2864.64,0.467,1337.78688,2022-05-02
1651531080,2022-05-02 22:38:00,ETH/USD,2865.13,2866.68,2864.78,2864.78,6.24331242,17885.7165545676,2022-05-02
1651531020,2022-05-02 22:37:00,ETH/USD,2865.13,2865.13,2864.74,2865.13,0.0674,193.109762,2022-05-02
1651530960,2022-05-02 22:36:00,ETH/USD,2866.84,2866.84,2865.69,2866.41,14.24342393,40827.4927871913,2022-05-02
1651530900,2022-05-02 22:35:00,ETH/USD,2865.73,2865.87,2865.73,2865.87,0.1293,370.556991,2022-05-02
1651530840,2022-05-02 22:34:00,ETH/USD,2866.18,2866.18,2864.74,2864.74,0.10206862,292.40005845879995,2022-05-02
1651530780,2022-05-02 22:33:00,ETH/USD,2866.76,2867.93,2866.76,2867.93,0.4851,1391.2328429999998,2022-05-02
1651530720,2022-05-02 22:32:00,ETH/USD,2866.97,2867.93,2866.97,2867.67,0.2359,676.483353,2022-05-02
1651530660,2022-05-02 22:31:00,ETH/USD,2866.74,2867.45,2866.46,2867.45,0.326,934.7887,2022-05-02
1651530600,2022-05-02 22:30:00,ETH/USD,2867.42,2869.45,2867.42,2869.45,1.28045405,3674.1988737725,2022-05-02
1651530540,2022-05-02 22:29:00,ETH/USD,2868.79,2869.24,2868.14,2868.84,5.41517024,15535.2569913216,2022-05-02
1651530480,2022-05-02 22:28:00,ETH/USD,2870.21,2870.21,2869.33,2869.86,0.4953,1421.4416580000002,2022-05-02
1651530420,2022-05-02 22:27:00,ETH/USD,2870.71,2870.71,2869.8,2869.8,0.1816,521.1556800000001,2022-05-02
1651530360,2022-05-02 22:26:00,ETH/USD,2870.36,2870.41,2870.36,2870.41,7.70184789,22107.461201934897,2022-05-02
1651530300,2022-05-02 22:25:00,ETH/USD,2869.1,2871.06,2869.1,2870.16,0.19768281,567.3812939495999,2022-05-02
1651530240,2022-05-02 22:24:00,ETH/USD,2869.35,2869.97,2869.16,2869.56,0.50921564,1461.2248319183998,2022-05-02
1651530180,2022-05-02 22:23:00,ETH/USD,2868.64,2869.29,2867.77,2867.77,0.7785,2232.558945,2022-05-02
1651530120,2022-05-02 22:22:00,ETH/USD,2869.36,2869.36,2869.36,2869.36,0.74929288,2149.9910181568,2022-05-02
1651530060,2022-05-02 22:21:00,ETH/USD,2869.43,2871.4,2869.43,2871.4,0.25425421,730.0655385939999,2022-05-02
1651530000,2022-05-02 22:20:00,ETH/USD,2869.81,2871.38,2869.81,2871.11,0.32111564,921.9583251604,2022-05-02
1651529940,2022-05-02 22:19:00,ETH/USD,2873.08,2873.08,2870.06,2870.06,1.79323727,5146.6985591362,2022-05-02
1651529880,2022-05-02 22:18:00,ETH/USD,2876.05,2876.87,2871.82,2871.82,0.16395294,470.8433321508,2022-05-02
1651529820,2022-05-02 22:17:00,ETH/USD,2881.15,2881.15,2877.76,2878.05,5.8583,16860.480315,2022-05-02
1651529760,2022-05-02 22:16:00,ETH/USD,2879.28,2879.71,2876.01,2879.58,63.7876619,183681.675454002,2022-05-02
1651529700,2022-05-02 22:15:00,ETH/USD,2879.2,2882.73,2877.77,2882.73,3.51040642,10119.5538991266,2022-05-02
1651529640,2022-05-02 22:14:00,ETH/USD,2870.65,2877.83,2870.65,2877.83,11.40781167,32829.742658276096,2022-05-02
1651529580,2022-05-02 22:13:00,ETH/USD,2870.65,2870.65,2870.65,2870.65,0.0753,216.159945,2022-05-02
1651529520,2022-05-02 22:12:00,ETH/USD,2871.2,2871.2,2869.84,2870.18,0.36540978,1048.7918423604,2022-05-02
1651529460,2022-05-02 22:11:00,ETH/USD,2872.57,2872.59,2870.57,2870.57,3.36758752,9666.8957072864,2022-05-02
1651529400,2022-05-02 22:10:00,ETH/USD,2868.92,2870.62,2868.92,2870.62,10.97457849,31503.8445049638,2022-05-02
1651529340,2022-05-02 22:09:00,ETH/USD,2868.14,2869.41,2868.14,2869.41,0.68403907,1962.7885478487,2022-05-02
1651529280,2022-05-02 22:08:00,ETH/USD,2868.69,2868.69,2867.26,2867.26,0.36457829,1045.3407477854005,2022-05-02
1651529220,2022-05-02 22:07:00,ETH/USD,2870.13,2870.13,2867.81,2868.06,0.76626099,2197.6824949794,2022-05-02
1651529160,2022-05-02 22:06:00,ETH/USD,2869.06,2869.59,2868.42,2868.42,0.04918081,141.0712190202,2022-05-02
1651529100,2022-05-02 22:05:00,ETH/USD,2870.45,2870.45,2867.66,2867.66,3.95025571,11327.9902893386,2022-05-02
1651529040,2022-05-02 22:04:00,ETH/USD,2868.04,2870.6,2868.04,2870.6,4.46076168,12805.062478608,2022-05-02
1651528980,2022-05-02 22:03:00,ETH/USD,2869.12,2869.12,2867.37,2868.37,0.69092598,1981.8313532526,2022-05-02
1651528920,2022-05-02 22:02:00,ETH/USD,2869.46,2869.64,2869.1,2869.64,28.52392803,81853.4048320092,2022-05-02
1651528860,2022-05-02 22:01:00,ETH/USD,2870.16,2870.16,2870.16,2870.16,0.08425,241.81098,2022-05-02
1651528800,2022-05-02 22:00:00,ETH/USD,2869.01,2869.81,2869.01,2869.58,0.27331632,784.3030455456,2022-05-02
1651528740,2022-05-02 21:59:00,ETH/USD,2867.56,2867.56,2865.96,2867.46,2.11191059,6055.8191404014,2022-05-02
1651528680,2022-05-02 21:58:00,ETH/USD,2869.41,2869.41,2867.56,2867.56,1.1538,3308.590728,2022-05-02
1651528620,2022-05-02 21:57:00,ETH/USD,2867.25,2869.62,2867.25,2869.42,2.344,6725.92048,2022-05-02
1651528560,2022-05-02 21:56:00,ETH/USD,2869.88,2870.16,2866.79,2866.79,1.68811872,4839.4818653088005,2022-05-02
1651528500,2022-05-02 21:55:00,ETH/USD,2869.18,2870.62,2867.64,2870.62,2.82071372,8097.1972189064,2022-05-02
1651528440,2022-05-02 21:54:00,ETH/USD,2868.44,2869.79,2868.44,2869.18,3.7145,10657.56911,2022-05-02
1651528380,2022-05-02 21:53:00,ETH/USD,2866.31,2868.44,2866.31,2868.44,3.1589509,9061.261119596,2022-05-02
1651528320,2022-05-02 21:52:00,ETH/USD,2864.62,2866.54,2864.62,2866.53,1.2905,3699.256965,2022-05-02
1651528260,2022-05-02 21:51:00,ETH/USD,2866.65,2866.65,2863.64,2864.39,2.30764202,6609.986725667799,2022-05-02
1651528200,2022-05-02 21:50:00,ETH/USD,2866.9,2866.9,2866.2,2866.65,1.6831,4824.858615,2022-05-02
1651528140,2022-05-02 21:49:00,ETH/USD,2863.52,2864.75,2863.52,2864.75,0.3773066,1080.88908235,2022-05-02
1651528080,2022-05-02 21:48:00,ETH/USD,2863.32,2863.84,2862.11,2862.5,2.9365295,8405.815693749999,2022-05-02
1651528020,2022-05-02 21:47:00,ETH/USD,2861.36,2863.43,2861.36,2863.43,0.89494118,2562.6014230474,2022-05-02
1651527960,2022-05-02 21:46:00,ETH/USD,2859.97,2861.01,2859.97,2861.01,0.5437,1555.531137,2022-05-02
1651527900,2022-05-02 21:45:00,ETH/USD,2864.82,2864.88,2862.73,2862.73,0.17820986,510.1667125178,2022-05-02
1651527840,2022-05-02 21:44:00,ETH/USD,2862.05,2862.73,2862.05,2862.73,0.16637209,476.2783732057,2022-05-02
1651527780,2022-05-02 21:43:00,ETH/USD,2861.62,2861.62,2861.62,2861.62,0.07541182,215.7999723484,2022-05-02
1651527720,2022-05-02 21:42:00,ETH/USD,2864.99,2864.99,2863.46,2863.46,0.06220652,178.1258817592,2022-05-02
1651527660,2022-05-02 21:41:00,ETH/USD,2865.04,2865.04,2865.04,2865.04,0.0,0.0,2022-05-02
1651527600,2022-05-02 21:40:00,ETH/USD,2865.72,2865.72,2865.04,2865.04,1.12989215,3237.1862054360004,2022-05-02
1651527540,2022-05-02 21:39:00,ETH/USD,2868.68,2868.68,2865.71,2865.71,0.1593919,456.770961749,2022-05-02
1651527480,2022-05-02 21:38:00,ETH/USD,2861.99,2870.0,2861.99,2870.0,15.86600917,45535.4463179,2022-05-02
1651527420,2022-05-02 21:37:00,ETH/USD,2859.11,2860.22,2859.08,2860.22,0.41820532,1196.1592203704,2022-05-02
1651527360,2022-05-02 21:36:00,ETH/USD,2856.41,2862.78,2856.41,2859.11,18.88692025,53999.7825559775,2022-05-02
1651527300,2022-05-02 21:35:00,ETH/USD,2857.79,2857.79,2856.98,2856.98,0.4133716,1180.994393768,2022-05-02
1651527240,2022-05-02 21:34:00,ETH/USD,2860.36,2860.36,2860.36,2860.36,0.22772019,651.3617226684,2022-05-02
1651527180,2022-05-02 21:33:00,ETH/USD,2866.29,2866.3,2862.32,2862.32,4.80507868,13753.672807337602,2022-05-02
1651527120,2022-05-02 21:32:00,ETH/USD,2865.55,2866.72,2865.55,2866.72,3.77737304,10828.6708412288,2022-05-02
1651527060,2022-05-02 21:31:00,ETH/USD,2854.24,2863.44,2854.24,2863.44,34.30337687,98225.6614646328,2022-05-02
1651527000,2022-05-02 21:30:00,ETH/USD,2854.23,2854.23,2854.23,2854.23,0.0,0.0,2022-05-02
1651526940,2022-05-02 21:29:00,ETH/USD,2854.24,2854.24,2854.23,2854.23,0.0888,253.455624,2022-05-02
1651526880,2022-05-02 21:28:00,ETH/USD,2852.88,2854.24,2852.67,2854.24,6.75850067,19290.3829523408,2022-05-02
1651526820,2022-05-02 21:27:00,ETH/USD,2852.32,2852.42,2852.32,2852.42,0.0527,150.322534,2022-05-02
1651526760,2022-05-02 21:26:00,ETH/USD,2849.5,2854.9,2848.58,2852.42,1.6769319,4783.3140901980005,2022-05-02
1651526700,2022-05-02 21:25:00,ETH/USD,2847.09,2848.39,2847.09,2847.92,4.09695579,11667.8023334568,2022-05-02
1651526640,2022-05-02 21:24:00,ETH/USD,2847.22,2847.22,2847.09,2847.09,0.1526,434.46593400000006,2022-05-02
1651526580,2022-05-02 21:23:00,ETH/USD,2846.98,2846.98,2845.21,2845.21,0.62237812,1770.7964508052,2022-05-02
1651526520,2022-05-02 21:22:00,ETH/USD,2850.26,2850.26,2846.75,2846.98,0.31424732,894.6558350936,2022-05-02
1651526460,2022-05-02 21:21:00,ETH/USD,2848.15,2852.55,2848.15,2850.8,4.74133814,13516.606769512,2022-05-02
1651526400,2022-05-02 21:20:00,ETH/USD,2847.09,2847.38,2847.09,2847.38,1.09830812,3127.3005747256,2022-05-02
1651526340,2022-05-02 21:19:00,ETH/USD,2845.44,2848.1,2845.44,2847.34,1.86257821,5303.3934404614,2022-05-02
1651526280,2022-05-02 21:18:00,ETH/USD,2845.13,2845.62,2845.13,2845.62,8.79036391,25014.0353495742,2022-05-02
1651526220,2022-05-02 21:17:00,ETH/USD,2842.36,2845.74,2842.35,2845.74,22.48545956,63987.77168827439,2022-05-02
1651526160,2022-05-02 21:16:00,ETH/USD,2835.87,2841.25,2835.87,2841.25,0.42119507,1196.7204926375,2022-05-02
1651526100,2022-05-02 21:15:00,ETH/USD,2834.52,2835.8,2834.52,2835.8,0.13659022,387.342545876,2022-05-02
1651526040,2022-05-02 21:14:00,ETH/USD,2834.33,2834.76,2834.33,2834.76,0.0498,141.171048,2022-05-02
1651525980,2022-05-02 21:13:00,ETH/USD,2828.76,2832.66,2828.76,2832.66,0.95790131,2713.4087247846,2022-05-02
1651525920,2022-05-02 21:12:00,ETH/USD,2828.8,2828.8,2828.8,2828.8,0.0,0.0,2022-05-02
1651525860,2022-05-02 21:11:00,ETH/USD,2828.8,2828.8,2827.33,2828.8,1.62557267,4598.419968896,2022-05-02
1651525800,2022-05-02 21:10:00,ETH/USD,2829.18,2829.18,2829.18,2829.18,0.0,0.0,2022-05-02
1651525740,2022-05-02 21:09:00,ETH/USD,2829.01,2829.18,2829.01,2829.18,0.32950811,932.2377546498,2022-05-02
1651525680,2022-05-02 21:08:00,ETH/USD,2827.29,2829.01,2827.29,2829.01,2.2115448,6256.482354648,2022-05-02
1651525620,2022-05-02 21:07:00,ETH/USD,2830.12,2830.12,2828.78,2828.82,0.377,1066.46514,2022-05-02
1651525560,2022-05-02 21:06:00,ETH/USD,2827.57,2827.57,2826.22,2826.68,0.23579303,666.5114420404,2022-05-02
1651525500,2022-05-02 21:05:00,ETH/USD,2827.57,2827.57,2827.57,2827.57,0.0,0.0,2022-05-02
1651525440,2022-05-02 21:04:00,ETH/USD,2827.57,2827.57,2827.57,2827.57,0.1233,348.639381,2022-05-02
1651525380,2022-05-02 21:03:00,ETH/USD,2825.89,2827.58,2825.89,2827.57,2.0636,5834.973452,2022-05-02
1651525320,2022-05-02 21:02:00,ETH/USD,2826.84,2826.84,2823.95,2823.95,1.69146753,4776.6197313435,2022-05-02
1651525260,2022-05-02 21:01:00,ETH/USD,2829.17,2829.18,2826.33,2826.33,0.66912789,1891.1762293437,2022-05-02
1651525200,2022-05-02 21:00:00,ETH/USD,2827.87,2828.99,2827.87,2828.99,0.17584371,497.4600971529,2022-05-02
1651525140,2022-05-02 20:59:00,ETH/USD,2827.38,2827.87,2826.91,2827.87,1.98247545,5606.1828507915,2022-05-02
1651525080,2022-05-02 20:58:00,ETH/USD,2830.17,2830.3,2827.45,2828.75,10.92427044,30902.03000715,2022-05-02
1651525020,2022-05-02 20:57:00,ETH/USD,2827.72,2830.17,2827.72,2830.17,0.08315142,235.33265434140003,2022-05-02
1651524960,2022-05-02 20:56:00,ETH/USD,2828.9,2829.23,2828.37,2828.37,0.667,1886.52279,2022-05-02
1651524900,2022-05-02 20:55:00,ETH/USD,2829.59,2829.59,2828.31,2828.31,1.20791136,3416.3477786016,2022-05-02
1651524840,2022-05-02 20:54:00,ETH/USD,2831.94,2831.94,2830.38,2830.38,28.3804931,80327.580060378,2022-05-02
1651524780,2022-05-02 20:53:00,ETH/USD,2830.06,2831.11,2830.06,2831.11,0.014,39.635540000000006,2022-05-02
1651524720,2022-05-02 20:52:00,ETH/USD,2829.06,2830.06,2828.88,2830.06,0.80138284,2267.9615201704,2022-05-02
1651524660,2022-05-02 20:51:00,ETH/USD,2831.68,2831.68,2831.68,2831.68,0.0,0.0,2022-05-02
1651524600,2022-05-02 20:50:00,ETH/USD,2831.68,2831.68,2831.68,2831.68,0.0,0.0,2022-05-02
1651524540,2022-05-02 20:49:00,ETH/USD,2830.5,2831.68,2830.03,2831.68,11.14137479,31548.8081653472,2022-05-02
1651524480,2022-05-02 20:48:00,ETH/USD,2833.17,2833.17,2828.88,2830.5,11.40093662,32270.35110291,2022-05-02
1651524420,2022-05-02 20:47:00,ETH/USD,2831.11,2831.11,2831.11,2831.11,0.01964953,55.6299808783,2022-05-02
1651524360,2022-05-02 20:46:00,ETH/USD,2834.57,2834.8,2832.01,2833.21,1.47829079,4188.3082491359,2022-05-02
1651524300,2022-05-02 20:45:00,ETH/USD,2836.91,2836.91,2835.68,2835.68,0.1982,562.0317759999999,2022-05-02
1651524240,2022-05-02 20:44:00,ETH/USD,2834.57,2837.54,2834.57,2837.54,0.31320945,888.744342753,2022-05-02
1651524180,2022-05-02 20:43:00,ETH/USD,2838.85,2838.85,2837.46,2837.46,0.37700915,1069.7483827590002,2022-05-02
1651524120,2022-05-02 20:42:00,ETH/USD,2838.88,2839.17,2838.88,2839.17,0.0771,218.900007,2022-05-02
1651524060,2022-05-02 20:41:00,ETH/USD,2836.83,2837.77,2836.83,2837.77,8.6998451,24688.159429427,2022-05-02
1651524000,2022-05-02 20:40:00,ETH/USD,2839.4,2839.4,2837.3,2837.3,1.6232837,4605.7428420100005,2022-05-02
1651523940,2022-05-02 20:39:00,ETH/USD,2839.47,2839.74,2839.47,2839.7,0.5979,1697.8566299999998,2022-05-02
1651523880,2022-05-02 20:38:00,ETH/USD,2840.21,2840.61,2839.47,2839.47,0.0868,246.465996,2022-05-02
1651523820,2022-05-02 20:37:00,ETH/USD,2839.87,2839.87,2839.87,2839.87,0.0828066,235.159979142,2022-05-02
1651523760,2022-05-02 20:36:00,ETH/USD,2841.51,2843.23,2841.51,2843.23,1.62981792,4633.9472046816,2022-05-02
1651523700,2022-05-02 20:35:00,ETH/USD,2843.26,2843.26,2841.65,2841.65,0.33699969,957.6351690885,2022-05-02
1651523640,2022-05-02 20:34:00,ETH/USD,2843.74,2845.09,2843.74,2844.65,0.33709343,958.9128256495,2022-05-02
1651523580,2022-05-02 20:33:00,ETH/USD,2843.55,2843.55,2843.55,2843.55,0.1715,487.6688250000001,2022-05-02
1651523520,2022-05-02 20:32:00,ETH/USD,2843.85,2843.89,2842.15,2843.74,4.45993832,12682.9049981168,2022-05-02
1651523460,2022-05-02 20:31:00,ETH/USD,2842.53,2843.98,2842.28,2842.28,10.04775156,28558.5233039568,2022-05-02
1651523400,2022-05-02 20:30:00,ETH/USD,2842.1,2842.1,2842.1,2842.1,0.0516,146.65236,2022-05-02
1651523340,2022-05-02 20:29:00,ETH/USD,2842.41,2842.41,2840.64,2840.64,0.14703413,417.6710310432,2022-05-02
1651523280,2022-05-02 20:28:00,ETH/USD,2841.68,2844.33,2841.68,2844.12,0.4215,1198.79658,2022-05-02
1651523220,2022-05-02 20:27:00,ETH/USD,2842.57,2842.76,2842.36,2842.36,0.524,1489.3966400000002,2022-05-02
1651523160,2022-05-02 20:26:00,ETH/USD,2841.92,2841.92,2841.01,2841.01,0.295,838.09795,2022-05-02
1651523100,2022-05-02 20:25:00,ETH/USD,2842.19,2842.43,2841.24,2841.44,0.47979387,1363.3054939728002,2022-05-02
1651523040,2022-05-02 20:24:00,ETH/USD,2841.91,2841.91,2841.83,2841.9,0.1185,336.76515,2022-05-02
