unix,date,symbol,open,high,low,close,Volume ETH,Volume USD,just_date
1651360740,2022-04-30 23:19:00,ETH/USD,2742.56,2742.56,2739.83,2740.11,1.93462067,5301.0734440737,2022-04-30
1651360680,2022-04-30 23:18:00,ETH/USD,2743.15,2743.15,2742.68,2742.68,0.3176,871.075168,2022-04-30
1651360620,2022-04-30 23:17:00,ETH/USD,2738.99,2743.27,2738.97,2743.27,1.59113699,4364.9183705573005,2022-04-30
1651360560,2022-04-30 23:16:00,ETH/USD,2738.4,2738.41,2736.23,2737.34,3.65870255,10015.112838217,2022-04-30
1651360500,2022-04-30 23:15:00,ETH/USD,2738.79,2739.81,2731.57,2735.54,7.70112618,21066.7387104372,2022-04-30
1651360440,2022-04-30 23:14:00,ETH/USD,2740.95,2741.64,2734.74,2740.01,6.46857606,17723.963090160603,2022-04-30
1651360380,2022-04-30 23:13:00,ETH/USD,2732.53,2741.48,2732.53,2741.48,16.42789067,45036.7337139916,2022-04-30
1651360320,2022-04-30 23:12:00,ETH/USD,2725.47,2730.49,2725.47,2728.82,6.45883457,17624.9969513074,2022-04-30
1651360260,2022-04-30 23:11:00,ETH/USD,2724.57,2726.7,2716.76,2726.7,89.93956267,245238.205532289,2022-04-30
1651360200,2022-04-30 23:10:00,ETH/USD,2724.76,2735.97,2722.9,2723.54,4.50954282,12281.9202519828,2022-04-30
1651360140,2022-04-30 23:09:00,ETH/USD,2727.86,2728.95,2721.8,2722.09,30.60268768,83303.2701068512,2022-04-30
1651360080,2022-04-30 23:08:00,ETH/USD,2727.3,2740.62,2724.41,2728.95,18.46557996,50391.644431842,2022-04-30
1651360020,2022-04-30 23:07:00,ETH/USD,2737.39,2740.37,2727.79,2727.79,24.18533382,65972.5117408578,2022-04-30
1651359960,2022-04-30 23:06:00,ETH/USD,2744.42,2744.5,2737.21,2740.47,3.28347445,8998.263225991499,2022-04-30
1651359900,2022-04-30 23:05:00,ETH/USD,2746.0,2751.76,2744.97,2749.47,6.85529655,18848.4322053285,2022-04-30
1651359840,2022-04-30 23:04:00,ETH/USD,2759.79,2759.86,2746.86,2748.79,107.94536538,296719.1409028902,2022-04-30
1651359780,2022-04-30 23:03:00,ETH/USD,2762.38,2766.96,2755.0,2755.0,45.77059585,126097.99156675,2022-04-30
1651359720,2022-04-30 23:02:00,ETH/USD,2778.0,2778.5,2760.36,2760.36,25.45642723,70268.9034686028,2022-04-30
1651359660,2022-04-30 23:01:00,ETH/USD,2783.95,2785.64,2780.28,2780.28,0.95497059,2655.0856319652003,2022-04-30
1651359600,2022-04-30 23:00:00,ETH/USD,2782.72,2785.94,2780.0,2785.94,1.905349,5308.18799306,2022-04-30
1651359540,2022-04-30 22:59:00,ETH/USD,2783.15,2783.15,2782.22,2782.44,0.5374,1495.283256,2022-04-30
1651359480,2022-04-30 22:58:00,ETH/USD,2782.09,2784.73,2782.09,2783.15,9.03690287,25151.0562226405,2022-04-30
1651359420,2022-04-30 22:57:00,ETH/USD,2782.82,2783.12,2782.09,2782.09,5.10391045,14199.5382238405,2022-04-30
1651359360,2022-04-30 22:56:00,ETH/USD,2786.24,2786.24,2784.5,2784.79,0.19411168,540.5602653472,2022-04-30
1651359300,2022-04-30 22:55:00,ETH/USD,2789.41,2789.41,2789.41,2789.41,0.0702,195.816582,2022-04-30
1651359240,2022-04-30 22:54:00,ETH/USD,2790.19,2791.53,2790.19,2791.13,1.20815428,3372.1156555364,2022-04-30
1651359180,2022-04-30 22:53:00,ETH/USD,2788.94,2790.6,2788.51,2789.79,2.32151033,6476.526303530701,2022-04-30
1651359120,2022-04-30 22:52:00,ETH/USD,2791.92,2791.92,2788.96,2788.96,6.54466097,18252.7976588912,2022-04-30
1651359060,2022-04-30 22:51:00,ETH/USD,2791.95,2791.95,2791.21,2791.68,10.5773,29528.436864,2022-04-30
1651359000,2022-04-30 22:50:00,ETH/USD,2792.27,2792.27,2791.93,2791.93,0.1879,524.603647,2022-04-30
1651358940,2022-04-30 22:49:00,ETH/USD,2791.76,2791.76,2791.09,2791.09,0.05214152,145.5316750568,2022-04-30
1651358880,2022-04-30 22:48:00,ETH/USD,2790.3,2793.65,2790.3,2791.2,15.8215,44160.9708,2022-04-30
1651358820,2022-04-30 22:47:00,ETH/USD,2793.12,2793.12,2790.74,2791.09,2.82955539,7897.5437534751,2022-04-30
1651358760,2022-04-30 22:46:00,ETH/USD,2795.1,2795.76,2794.65,2794.65,1.05799888,2956.736569992,2022-04-30
1651358700,2022-04-30 22:45:00,ETH/USD,2794.9,2795.86,2794.33,2795.24,1.7811539,4978.752627436,2022-04-30
1651358640,2022-04-30 22:44:00,ETH/USD,2795.43,2796.74,2795.43,2796.74,0.1568,438.528832,2022-04-30
1651358580,2022-04-30 22:43:00,ETH/USD,2792.48,2792.48,2792.48,2792.48,0.0,0.0,2022-04-30
1651358520,2022-04-30 22:42:00,ETH/USD,2791.69,2792.48,2791.69,2792.48,0.0664,185.420672,2022-04-30
1651358460,2022-04-30 22:41:00,ETH/USD,2790.46,2790.46,2789.14,2789.94,1.22830982,3426.9106992108,2022-04-30
1651358400,2022-04-30 22:40:00,ETH/USD,2792.1,2792.1,2792.1,2792.1,0.01802226,50.31995214599999,2022-04-30
1651358340,2022-04-30 22:39:00,ETH/USD,2794.34,2794.34,2794.34,2794.34,0.0,0.0,2022-04-30
1651358280,2022-04-30 22:38:00,ETH/USD,2792.8,2794.34,2792.8,2794.34,1.2968,3623.700112,2022-04-30
1651358220,2022-04-30 22:37:00,ETH/USD,2792.84,2792.84,2792.84,2792.84,0.1669,466.124996,2022-04-30
1651358160,2022-04-30 22:36:00,ETH/USD,2792.0,2792.0,2788.01,2788.01,0.04346406,121.1782339206,2022-04-30
1651358100,2022-04-30 22:35:00,ETH/USD,2792.43,2795.03,2792.43,2795.03,0.77159824,2156.6402287472,2022-04-30
1651358040,2022-04-30 22:34:00,ETH/USD,2796.73,2796.73,2794.53,2795.49,0.1387382,387.841250718,2022-04-30
1651357980,2022-04-30 22:33:00,ETH/USD,2797.23,2797.23,2797.23,2797.23,0.2114,591.334422,2022-04-30
1651357920,2022-04-30 22:32:00,ETH/USD,2797.5,2797.5,2795.51,2795.51,0.04586573,128.2181068723,2022-04-30
1651357860,2022-04-30 22:31:00,ETH/USD,2797.38,2798.18,2797.38,2798.18,1.6705,4674.35969,2022-04-30
1651357800,2022-04-30 22:30:00,ETH/USD,2793.88,2796.36,2793.86,2796.36,0.26368227,737.3505525372,2022-04-30
1651357740,2022-04-30 22:29:00,ETH/USD,2792.86,2794.86,2792.86,2794.86,2.2015,6152.88429,2022-04-30
1651357680,2022-04-30 22:28:00,ETH/USD,2792.24,2793.11,2791.28,2792.26,2.01351537,5622.2584270362,2022-04-30
1651357620,2022-04-30 22:27:00,ETH/USD,2791.25,2792.01,2791.25,2792.01,0.7203,2011.084803,2022-04-30
1651357560,2022-04-30 22:26:00,ETH/USD,2792.55,2792.55,2791.0,2791.0,0.09780845,272.98338395,2022-04-30
1651357500,2022-04-30 22:25:00,ETH/USD,2789.78,2793.66,2789.78,2793.66,0.34558404,965.4443091864,2022-04-30
1651357440,2022-04-30 22:24:00,ETH/USD,2781.61,2787.92,2781.61,2787.92,9.53414707,26580.4392993944,2022-04-30
1651357380,2022-04-30 22:23:00,ETH/USD,2784.46,2784.46,2782.32,2782.32,3.0005,8348.35116,2022-04-30
1651357320,2022-04-30 22:22:00,ETH/USD,2783.4,2783.4,2782.16,2782.16,0.04023584,111.9425446144,2022-04-30
1651357260,2022-04-30 22:21:00,ETH/USD,2782.78,2782.78,2782.64,2782.64,0.09828246,273.4847044944,2022-04-30
1651357200,2022-04-30 22:20:00,ETH/USD,2784.04,2784.04,2782.39,2782.79,0.06697457,186.3761636503,2022-04-30
1651357140,2022-04-30 22:19:00,ETH/USD,2786.68,2786.68,2786.27,2786.27,1.01564097,2829.8499654819,2022-04-30
1651357080,2022-04-30 22:18:00,ETH/USD,2786.78,2788.34,2786.68,2786.68,0.1738,484.324984,2022-04-30
1651357020,2022-04-30 22:17:00,ETH/USD,2786.78,2787.68,2786.78,2787.68,0.0211,58.820048,2022-04-30
1651356960,2022-04-30 22:16:00,ETH/USD,2784.52,2784.52,2784.52,2784.52,0.01923799,53.5685679148,2022-04-30
1651356900,2022-04-30 22:15:00,ETH/USD,2786.96,2786.96,2786.59,2786.59,0.7501,2090.221159,2022-04-30
1651356840,2022-04-30 22:14:00,ETH/USD,2783.3,2786.23,2783.3,2785.81,2.31661241,6453.6420179021,2022-04-30
1651356780,2022-04-30 22:13:00,ETH/USD,2785.43,2785.43,2782.65,2783.64,0.39037053,1086.6510221292,2022-04-30
1651356720,2022-04-30 22:12:00,ETH/USD,2785.12,2785.93,2785.12,2785.43,0.3026,842.8711179999999,2022-04-30
1651356660,2022-04-30 22:11:00,ETH/USD,2784.92,2784.92,2783.97,2783.97,1.0474,2915.930178,2022-04-30
1651356600,2022-04-30 22:10:00,ETH/USD,2787.68,2789.49,2785.0,2785.0,28.75869829,80092.97473765,2022-04-30
1651356540,2022-04-30 22:09:00,ETH/USD,2784.78,2784.78,2782.62,2782.88,0.54125624,1506.2511651712002,2022-04-30
1651356480,2022-04-30 22:08:00,ETH/USD,2783.19,2784.4,2780.53,2784.4,0.49979007,1391.615470908,2022-04-30
1651356420,2022-04-30 22:07:00,ETH/USD,2784.2,2786.07,2784.2,2784.51,0.1382361,384.919802811,2022-04-30
1651356360,2022-04-30 22:06:00,ETH/USD,2783.41,2783.41,2783.41,2783.41,0.71140649,1980.1359383309,2022-04-30
1651356300,2022-04-30 22:05:00,ETH/USD,2786.46,2787.45,2785.0,2785.0,0.66026094,1838.8267179,2022-04-30
1651356240,2022-04-30 22:04:00,ETH/USD,2789.3,2789.3,2785.93,2785.93,0.04615007,128.5708645151,2022-04-30
1651356180,2022-04-30 22:03:00,ETH/USD,2793.06,2793.06,2785.26,2785.26,6.64464354,18507.0598662204,2022-04-30
1651356120,2022-04-30 22:02:00,ETH/USD,2790.27,2793.07,2790.27,2793.07,0.20230169,565.0427812883,2022-04-30
1651356060,2022-04-30 22:01:00,ETH/USD,2795.96,2795.96,2791.53,2791.96,1.26152591,3522.1298796836,2022-04-30
1651356000,2022-04-30 22:00:00,ETH/USD,2793.58,2794.46,2791.62,2791.62,1.40486097,3921.8379810714,2022-04-30
1651355940,2022-04-30 21:59:00,ETH/USD,2798.21,2798.21,2797.89,2797.89,0.205,573.5674499999999,2022-04-30
1651355880,2022-04-30 21:58:00,ETH/USD,2798.69,2798.69,2798.54,2798.54,0.184,514.93136,2022-04-30
1651355820,2022-04-30 21:57:00,ETH/USD,2800.57,2800.57,2798.2,2799.04,0.23057205,645.380390832,2022-04-30
1651355760,2022-04-30 21:56:00,ETH/USD,2800.55,2800.67,2800.55,2800.67,0.9981,2795.348727,2022-04-30
1651355700,2022-04-30 21:55:00,ETH/USD,2800.54,2800.54,2799.24,2799.42,0.1255,351.32721000000004,2022-04-30
1651355640,2022-04-30 21:54:00,ETH/USD,2796.96,2801.06,2796.96,2801.06,28.96198433,81124.2558273898,2022-04-30
1651355580,2022-04-30 21:53:00,ETH/USD,2796.51,2796.81,2796.51,2796.81,1.50499918,4209.1967566158,2022-04-30
1651355520,2022-04-30 21:52:00,ETH/USD,2797.24,2797.57,2795.54,2795.54,6.18122041,17279.8489049714,2022-04-30
1651355460,2022-04-30 21:51:00,ETH/USD,2799.81,2799.81,2797.86,2797.86,0.33984219,950.8308697134,2022-04-30
1651355400,2022-04-30 21:50:00,ETH/USD,2800.79,2800.79,2798.51,2799.57,6.70599817,18773.9112967869,2022-04-30
1651355340,2022-04-30 21:49:00,ETH/USD,2797.89,2799.29,2797.89,2799.29,1.0504,2940.374216,2022-04-30
1651355280,2022-04-30 21:48:00,ETH/USD,2797.37,2798.13,2797.37,2797.89,0.5226997,1462.456263633,2022-04-30
1651355220,2022-04-30 21:47:00,ETH/USD,2798.2,2798.2,2795.65,2798.02,14.20328692,39741.0808678984,2022-04-30
1651355160,2022-04-30 21:46:00,ETH/USD,2800.07,2800.07,2797.14,2797.14,0.16034676,448.5123362664,2022-04-30
1651355100,2022-04-30 21:45:00,ETH/USD,2799.87,2800.07,2799.87,2800.07,0.5348,1497.477436,2022-04-30
1651355040,2022-04-30 21:44:00,ETH/USD,2798.9,2799.46,2797.26,2799.46,2.2347,6255.953262,2022-04-30
1651354980,2022-04-30 21:43:00,ETH/USD,2799.77,2799.77,2799.77,2799.77,0.0466,130.469282,2022-04-30
1651354920,2022-04-30 21:42:00,ETH/USD,2796.05,2797.07,2796.05,2797.07,0.07873655,220.2316419085,2022-04-30
1651354860,2022-04-30 21:41:00,ETH/USD,2795.54,2795.54,2795.54,2795.54,0.0,0.0,2022-04-30
1651354800,2022-04-30 21:40:00,ETH/USD,2795.25,2795.54,2795.25,2795.54,0.0809,226.159186,2022-04-30
1651354740,2022-04-30 21:39:00,ETH/USD,2795.25,2795.25,2795.25,2795.25,0.0878,245.42295,2022-04-30
1651354680,2022-04-30 21:38:00,ETH/USD,2795.26,2795.26,2795.25,2795.25,0.1791,500.629275,2022-04-30
1651354620,2022-04-30 21:37:00,ETH/USD,2795.27,2795.27,2795.26,2795.26,0.56161037,1569.8470028462002,2022-04-30
1651354560,2022-04-30 21:36:00,ETH/USD,2795.27,2795.27,2795.27,2795.27,0.1729,483.302183,2022-04-30
1651354500,2022-04-30 21:35:00,ETH/USD,2794.4,2795.28,2794.39,2795.28,1.91958339,5365.7730583992,2022-04-30
1651354440,2022-04-30 21:34:00,ETH/USD,2794.26,2794.4,2794.26,2794.4,0.1186,331.41584,2022-04-30
1651354380,2022-04-30 21:33:00,ETH/USD,2794.13,2794.26,2794.13,2794.26,0.3673,1026.3316980000002,2022-04-30
1651354320,2022-04-30 21:32:00,ETH/USD,2793.81,2793.81,2793.81,2793.81,0.0994,277.704714,2022-04-30
1651354260,2022-04-30 21:31:00,ETH/USD,2795.63,2795.63,2793.13,2793.63,5.95772059,16643.6669718417,2022-04-30
1651354200,2022-04-30 21:30:00,ETH/USD,2795.64,2795.64,2795.63,2795.63,1.1224,3137.815112,2022-04-30
1651354140,2022-04-30 21:29:00,ETH/USD,2793.14,2795.64,2793.14,2795.64,2.15564898,6026.418514447199,2022-04-30
1651354080,2022-04-30 21:28:00,ETH/USD,2791.17,2791.17,2791.17,2791.17,0.30681074,856.3609331658001,2022-04-30
1651354020,2022-04-30 21:27:00,ETH/USD,2792.57,2792.58,2792.57,2792.58,5.9269652,16551.524478215997,2022-04-30
1651353960,2022-04-30 21:26:00,ETH/USD,2789.62,2791.05,2788.54,2791.05,2.5511,7120.247655,2022-04-30
1651353900,2022-04-30 21:25:00,ETH/USD,2791.25,2791.25,2789.88,2789.88,0.40612995,1133.053824906,2022-04-30
1651353840,2022-04-30 21:24:00,ETH/USD,2790.73,2791.25,2790.64,2791.25,1.39296255,3888.1067176875,2022-04-30
1651353780,2022-04-30 21:23:00,ETH/USD,2792.55,2792.55,2790.73,2790.73,0.8173892,2281.112562116,2022-04-30
1651353720,2022-04-30 21:22:00,ETH/USD,2793.4,2793.4,2793.05,2793.05,0.6652,1857.9368600000005,2022-04-30
1651353660,2022-04-30 21:21:00,ETH/USD,2793.06,2793.67,2793.06,2793.67,0.0672,187.734624,2022-04-30
1651353600,2022-04-30 21:20:00,ETH/USD,2789.49,2791.57,2789.49,2791.57,50.11211683,139891.4819791231,2022-04-30
1651353540,2022-04-30 21:19:00,ETH/USD,2789.29,2789.49,2789.29,2789.49,0.37711882,1051.9691772018,2022-04-30
1651353480,2022-04-30 21:18:00,ETH/USD,2789.28,2789.29,2788.66,2788.66,3.2762,9136.207892,2022-04-30
1651353420,2022-04-30 21:17:00,ETH/USD,2789.28,2789.29,2789.28,2789.29,0.1179,328.85729100000003,2022-04-30
1651353360,2022-04-30 21:16:00,ETH/USD,2788.53,2789.29,2788.53,2789.29,0.18934165,528.1287709285,2022-04-30
1651353300,2022-04-30 21:15:00,ETH/USD,2787.95,2787.95,2787.95,2787.95,0.02009873,56.03425430349999,2022-04-30
1651353240,2022-04-30 21:14:00,ETH/USD,2786.62,2786.62,2786.62,2786.62,0.09837389,274.1306493518,2022-04-30
1651353180,2022-04-30 21:13:00,ETH/USD,2787.32,2787.32,2787.31,2787.31,0.12773809,356.0456556379,2022-04-30
1651353120,2022-04-30 21:12:00,ETH/USD,2787.31,2787.31,2787.31,2787.31,0.0,0.0,2022-04-30
1651353060,2022-04-30 21:11:00,ETH/USD,2787.32,2787.32,2787.31,2787.31,0.1124,313.293644,2022-04-30
1651353000,2022-04-30 21:10:00,ETH/USD,2788.01,2788.01,2788.01,2788.01,0.05,139.40050000000002,2022-04-30
1651352940,2022-04-30 21:09:00,ETH/USD,2789.48,2789.48,2786.72,2786.72,0.4167297,1161.3089895839998,2022-04-30
1651352880,2022-04-30 21:08:00,ETH/USD,2787.71,2787.75,2786.07,2787.75,10.01869684,27929.62211571,2022-04-30
1651352820,2022-04-30 21:07:00,ETH/USD,2787.64,2788.65,2787.64,2788.65,0.6782,1891.26243,2022-04-30
1651352760,2022-04-30 21:06:00,ETH/USD,2789.49,2789.49,2787.63,2788.92,0.23155612,645.7914941904,2022-04-30
1651352700,2022-04-30 21:05:00,ETH/USD,2791.0,2791.06,2789.0,2789.0,0.5236,1460.3203999999998,2022-04-30
1651352640,2022-04-30 21:04:00,ETH/USD,2794.98,2794.98,2790.64,2790.64,7.09814983,19808.3808415912,2022-04-30
1651352580,2022-04-30 21:03:00,ETH/USD,2795.46,2795.52,2795.34,2795.52,1.0664,2981.142528,2022-04-30
1651352520,2022-04-30 21:02:00,ETH/USD,2791.13,2794.36,2791.13,2794.36,0.07270731,203.1703987716,2022-04-30
1651352460,2022-04-30 21:01:00,ETH/USD,2791.17,2791.17,2791.17,2791.17,0.0,0.0,2022-04-30
1651352400,2022-04-30 21:00:00,ETH/USD,2789.56,2793.05,2789.56,2791.17,0.65454294,1826.9406178398,2022-04-30
1651352340,2022-04-30 20:59:00,ETH/USD,2790.24,2790.24,2790.24,2790.24,0.0,0.0,2022-04-30
1651352280,2022-04-30 20:58:00,ETH/USD,2789.75,2790.24,2789.75,2790.24,1.5386,4293.063263999999,2022-04-30
1651352220,2022-04-30 20:57:00,ETH/USD,2788.2,2788.99,2787.47,2788.99,3.70812778,10341.9312971422,2022-04-30
1651352160,2022-04-30 20:56:00,ETH/USD,2789.01,2789.01,2789.01,2789.01,0.0177,49.365477000000006,2022-04-30
1651352100,2022-04-30 20:55:00,ETH/USD,2789.93,2790.54,2788.52,2788.52,1.52716538,4258.5312054376,2022-04-30
1651352040,2022-04-30 20:54:00,ETH/USD,2789.25,2790.18,2789.25,2790.18,0.8468,2362.724424,2022-04-30
1651351980,2022-04-30 20:53:00,ETH/USD,2787.29,2789.56,2786.85,2789.56,0.51131241,1426.3366464396,2022-04-30
1651351920,2022-04-30 20:52:00,ETH/USD,2791.64,2791.64,2787.29,2787.29,2.26426484,6311.1627458836,2022-04-30
1651351860,2022-04-30 20:51:00,ETH/USD,2793.01,2793.01,2793.01,2793.01,0.1244,347.450444,2022-04-30
1651351800,2022-04-30 20:50:00,ETH/USD,2793.03,2793.03,2793.03,2793.03,0.0,0.0,2022-04-30
1651351740,2022-04-30 20:49:00,ETH/USD,2792.29,2793.03,2792.29,2793.03,0.34523824,964.2607614672,2022-04-30
1651351680,2022-04-30 20:48:00,ETH/USD,2790.28,2790.64,2789.32,2789.32,0.13656215,380.915536238,2022-04-30
1651351620,2022-04-30 20:47:00,ETH/USD,2791.21,2791.66,2791.21,2791.66,15.1447,42278.853202,2022-04-30
1651351560,2022-04-30 20:46:00,ETH/USD,2791.32,2792.15,2791.32,2792.15,0.1002,279.77343,2022-04-30
1651351500,2022-04-30 20:45:00,ETH/USD,2792.5,2792.5,2791.48,2791.71,0.6549997,1828.569212487,2022-04-30
1651351440,2022-04-30 20:44:00,ETH/USD,2792.02,2792.02,2792.02,2792.02,0.03829442,106.9187865284,2022-04-30
1651351380,2022-04-30 20:43:00,ETH/USD,2793.34,2793.52,2793.34,2793.52,0.3157,881.9142639999999,2022-04-30
1651351320,2022-04-30 20:42:00,ETH/USD,2793.31,2793.66,2793.31,2793.66,0.0903,252.267498,2022-04-30
1651351260,2022-04-30 20:41:00,ETH/USD,2793.2,2793.45,2793.2,2793.45,0.8741,2441.754645,2022-04-30
1651351200,2022-04-30 20:40:00,ETH/USD,2793.22,2793.22,2792.08,2792.08,0.03895648,108.7696086784,2022-04-30
1651351140,2022-04-30 20:39:00,ETH/USD,2794.52,2794.96,2793.67,2793.67,28.57549255,79830.4962721585,2022-04-30
1651351080,2022-04-30 20:38:00,ETH/USD,2792.74,2793.83,2792.74,2793.83,2.2774,6362.668442,2022-04-30
1651351020,2022-04-30 20:37:00,ETH/USD,2793.05,2793.69,2793.05,2793.69,0.1243,347.255667,2022-04-30
1651350960,2022-04-30 20:36:00,ETH/USD,2792.38,2792.38,2790.82,2790.82,0.3,837.246,2022-04-30
1651350900,2022-04-30 20:35:00,ETH/USD,2791.8,2792.95,2791.76,2792.27,0.5270223,1471.588557621,2022-04-30
1651350840,2022-04-30 20:34:00,ETH/USD,2793.74,2793.74,2793.71,2793.71,0.0258,72.077718,2022-04-30
1651350780,2022-04-30 20:33:00,ETH/USD,2793.35,2794.39,2793.35,2794.38,0.1574956,440.102554728,2022-04-30
1651350720,2022-04-30 20:32:00,ETH/USD,2793.71,2793.99,2792.35,2792.35,1.53063741,4274.0753718135,2022-04-30
1651350660,2022-04-30 20:31:00,ETH/USD,2793.32,2793.32,2791.78,2791.78,1.07792821,3009.3384181138003,2022-04-30
1651350600,2022-04-30 20:30:00,ETH/USD,2794.46,2794.46,2792.72,2792.72,0.1625,453.817,2022-04-30
1651350540,2022-04-30 20:29:00,ETH/USD,2793.15,2794.61,2793.15,2794.61,0.25072297,700.6729191917,2022-04-30
1651350480,2022-04-30 20:28:00,ETH/USD,2796.28,2796.28,2794.06,2794.06,1.67635418,4683.8341601708,2022-04-30
1651350420,2022-04-30 20:27:00,ETH/USD,2796.22,2796.6,2796.15,2796.6,1.1239,3143.0987399999995,2022-04-30
1651350360,2022-04-30 20:26:00,ETH/USD,2797.69,2797.69,2797.69,2797.69,0.3805,1064.521045,2022-04-30
1651350300,2022-04-30 20:25:00,ETH/USD,2796.64,2797.82,2796.64,2797.69,1.6939,4739.007091,2022-04-30
1651350240,2022-04-30 20:24:00,ETH/USD,2796.82,2797.43,2796.11,2796.64,1.15840116,3239.6310201024,2022-04-30
