unix,date,symbol,open,high,low,close,Volume LTC,Volume USD,just_date
1651274040,2022-04-29 23:14:00,LTC/USD,100.78,100.78,100.78,100.78,0.0,0.0,2022-04-29
1651273980,2022-04-29 23:13:00,LTC/USD,100.78,100.78,100.78,100.78,0.0,0.0,2022-04-29
1651273920,2022-04-29 23:12:00,LTC/USD,100.78,100.78,100.78,100.78,0.0,0.0,2022-04-29
1651273860,2022-04-29 23:11:00,LTC/USD,100.78,100.78,100.78,100.78,0.0,0.0,2022-04-29
1651273800,2022-04-29 23:10:00,LTC/USD,100.78,100.78,100.78,100.78,0.0,0.0,2022-04-29
1651273740,2022-04-29 23:09:00,LTC/USD,100.78,100.78,100.78,100.78,0.0,0.0,2022-04-29
1651273680,2022-04-29 23:08:00,LTC/USD,100.78,100.78,100.78,100.78,9.91748,999.4836344,2022-04-29
1651273620,2022-04-29 23:07:00,LTC/USD,100.57,100.57,100.57,100.57,0.0,0.0,2022-04-29
1651273560,2022-04-29 23:06:00,LTC/USD,100.57,100.57,100.57,100.57,0.0,0.0,2022-04-29
1651273500,2022-04-29 23:05:00,LTC/USD,100.57,100.57,100.57,100.57,0.0,0.0,2022-04-29
1651273440,2022-04-29 23:04:00,LTC/USD,100.57,100.57,100.57,100.57,0.0,0.0,2022-04-29
1651273380,2022-04-29 23:03:00,LTC/USD,100.57,100.57,100.57,100.57,0.0,0.0,2022-04-29
1651273320,2022-04-29 23:02:00,LTC/USD,100.57,100.57,100.57,100.57,0.0,0.0,2022-04-29
1651273260,2022-04-29 23:01:00,LTC/USD,100.57,100.57,100.57,100.57,0.0,0.0,2022-04-29
1651273200,2022-04-29 23:00:00,LTC/USD,100.53,100.57,100.53,100.57,25.0609311,2520.377840727,2022-04-29
1651273140,2022-04-29 22:59:00,LTC/USD,100.49,100.49,100.49,100.49,0.0,0.0,2022-04-29
1651273080,2022-04-29 22:58:00,LTC/USD,100.49,100.49,100.49,100.49,0.0,0.0,2022-04-29
1651273020,2022-04-29 22:57:00,LTC/USD,100.49,100.49,100.49,100.49,0.0,0.0,2022-04-29
1651272960,2022-04-29 22:56:00,LTC/USD,100.49,100.49,100.49,100.49,0.0,0.0,2022-04-29
1651272900,2022-04-29 22:55:00,LTC/USD,100.49,100.49,100.49,100.49,9.9423,999.101727,2022-04-29
1651272840,2022-04-29 22:54:00,LTC/USD,100.06,100.06,100.06,100.06,0.0,0.0,2022-04-29
1651272780,2022-04-29 22:53:00,LTC/USD,100.06,100.06,100.06,100.06,0.0,0.0,2022-04-29
1651272720,2022-04-29 22:52:00,LTC/USD,100.06,100.06,100.06,100.06,0.0,0.0,2022-04-29
1651272660,2022-04-29 22:51:00,LTC/USD,100.06,100.06,100.06,100.06,0.0,0.0,2022-04-29
1651272600,2022-04-29 22:50:00,LTC/USD,100.06,100.06,100.06,100.06,0.0,0.0,2022-04-29
1651272540,2022-04-29 22:49:00,LTC/USD,100.06,100.06,100.06,100.06,0.0,0.0,2022-04-29
1651272480,2022-04-29 22:48:00,LTC/USD,100.06,100.06,100.06,100.06,0.0,0.0,2022-04-29
1651272420,2022-04-29 22:47:00,LTC/USD,100.06,100.06,100.06,100.06,0.0,0.0,2022-04-29
1651272360,2022-04-29 22:46:00,LTC/USD,100.06,100.06,100.06,100.06,0.0,0.0,2022-04-29
1651272300,2022-04-29 22:45:00,LTC/USD,100.06,100.06,100.06,100.06,0.0,0.0,2022-04-29
1651272240,2022-04-29 22:44:00,LTC/USD,100.06,100.06,100.06,100.06,0.0,0.0,2022-04-29
1651272180,2022-04-29 22:43:00,LTC/USD,100.06,100.06,100.06,100.06,0.0,0.0,2022-04-29
1651272120,2022-04-29 22:42:00,LTC/USD,100.06,100.06,100.06,100.06,79.75,7979.785,2022-04-29
1651272060,2022-04-29 22:41:00,LTC/USD,100.16,100.16,100.16,100.16,0.0,0.0,2022-04-29
1651272000,2022-04-29 22:40:00,LTC/USD,100.16,100.16,100.16,100.16,0.0,0.0,2022-04-29
1651271940,2022-04-29 22:39:00,LTC/USD,100.16,100.16,100.16,100.16,0.0,0.0,2022-04-29
1651271880,2022-04-29 22:38:00,LTC/USD,100.16,100.16,100.16,100.16,3.93831553,394.4616834848,2022-04-29
1651271820,2022-04-29 22:37:00,LTC/USD,100.24,100.24,100.24,100.24,0.0,0.0,2022-04-29
1651271760,2022-04-29 22:36:00,LTC/USD,100.24,100.24,100.24,100.24,0.0,0.0,2022-04-29
1651271700,2022-04-29 22:35:00,LTC/USD,100.24,100.24,100.24,100.24,0.0,0.0,2022-04-29
1651271640,2022-04-29 22:34:00,LTC/USD,100.28,100.28,100.24,100.24,44.5434735,4465.037783639999,2022-04-29
1651271580,2022-04-29 22:33:00,LTC/USD,100.32,100.32,100.32,100.32,132.06,13248.2592,2022-04-29
1651271520,2022-04-29 22:32:00,LTC/USD,100.52,100.52,100.52,100.52,0.0,0.0,2022-04-29
1651271460,2022-04-29 22:31:00,LTC/USD,100.5,100.52,100.5,100.52,142.00296,14274.1375392,2022-04-29
1651271400,2022-04-29 22:30:00,LTC/USD,100.41,100.41,100.41,100.41,198.09,19890.2169,2022-04-29
1651271340,2022-04-29 22:29:00,LTC/USD,100.32,100.33,100.32,100.33,198.09,19874.3697,2022-04-29
1651271280,2022-04-29 22:28:00,LTC/USD,100.37,100.38,100.37,100.38,118.2796,11872.906248,2022-04-29
1651271220,2022-04-29 22:27:00,LTC/USD,100.27,100.27,100.27,100.27,132.06,13241.6562,2022-04-29
1651271160,2022-04-29 22:26:00,LTC/USD,100.15,100.15,100.15,100.15,32.78,3282.9170000000004,2022-04-29
1651271100,2022-04-29 22:25:00,LTC/USD,100.42,100.42,100.28,100.28,10.44840242,1047.7657946776,2022-04-29
1651271040,2022-04-29 22:24:00,LTC/USD,100.41,100.41,100.3,100.3,294.49,29537.347,2022-04-29
1651270980,2022-04-29 22:23:00,LTC/USD,100.44,100.44,100.42,100.42,66.03,6630.7326,2022-04-29
1651270920,2022-04-29 22:22:00,LTC/USD,99.93,99.93,99.93,99.93,0.0,0.0,2022-04-29
1651270860,2022-04-29 22:21:00,LTC/USD,99.93,99.93,99.93,99.93,0.0,0.0,2022-04-29
1651270800,2022-04-29 22:20:00,LTC/USD,99.93,99.93,99.93,99.93,0.0,0.0,2022-04-29
1651270740,2022-04-29 22:19:00,LTC/USD,99.93,99.93,99.93,99.93,0.0,0.0,2022-04-29
1651270680,2022-04-29 22:18:00,LTC/USD,99.87,99.93,99.87,99.93,88.40929241,8834.7405905313,2022-04-29
1651270620,2022-04-29 22:17:00,LTC/USD,99.72,99.72,99.72,99.72,0.09977938,9.9499997736,2022-04-29
1651270560,2022-04-29 22:16:00,LTC/USD,99.9,99.9,99.9,99.9,0.0,0.0,2022-04-29
1651270500,2022-04-29 22:15:00,LTC/USD,99.9,99.9,99.9,99.9,8.62914479,862.051564521,2022-04-29
1651270440,2022-04-29 22:14:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651270380,2022-04-29 22:13:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651270320,2022-04-29 22:12:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651270260,2022-04-29 22:11:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651270200,2022-04-29 22:10:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651270140,2022-04-29 22:09:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651270080,2022-04-29 22:08:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651270020,2022-04-29 22:07:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651269960,2022-04-29 22:06:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651269900,2022-04-29 22:05:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651269840,2022-04-29 22:04:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651269780,2022-04-29 22:03:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651269720,2022-04-29 22:02:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651269660,2022-04-29 22:01:00,LTC/USD,100.14,100.14,100.14,100.14,0.0,0.0,2022-04-29
1651269600,2022-04-29 22:00:00,LTC/USD,100.27,100.27,100.14,100.14,222.32444221,22263.5696429094,2022-04-29
1651269540,2022-04-29 21:59:00,LTC/USD,100.02,100.02,100.02,100.02,0.0,0.0,2022-04-29
1651269480,2022-04-29 21:58:00,LTC/USD,100.02,100.02,100.02,100.02,0.0,0.0,2022-04-29
1651269420,2022-04-29 21:57:00,LTC/USD,100.02,100.02,100.02,100.02,0.0,0.0,2022-04-29
1651269360,2022-04-29 21:56:00,LTC/USD,100.02,100.02,100.02,100.02,0.0,0.0,2022-04-29
1651269300,2022-04-29 21:55:00,LTC/USD,100.02,100.02,100.02,100.02,0.0,0.0,2022-04-29
1651269240,2022-04-29 21:54:00,LTC/USD,100.02,100.02,100.02,100.02,30.24528858,3025.1337637716,2022-04-29
1651269180,2022-04-29 21:53:00,LTC/USD,100.13,100.13,100.13,100.13,0.0,0.0,2022-04-29
1651269120,2022-04-29 21:52:00,LTC/USD,100.06,100.13,100.06,100.13,4.02473641,402.9968567333,2022-04-29
1651269060,2022-04-29 21:51:00,LTC/USD,100.0,100.0,100.0,100.0,0.0,0.0,2022-04-29
1651269000,2022-04-29 21:50:00,LTC/USD,100.0,100.0,100.0,100.0,9.96883,996.883,2022-04-29
1651268940,2022-04-29 21:49:00,LTC/USD,100.02,100.02,100.02,100.02,2.4177971,241.828065942,2022-04-29
1651268880,2022-04-29 21:48:00,LTC/USD,100.29,100.29,100.29,100.29,0.0,0.0,2022-04-29
1651268820,2022-04-29 21:47:00,LTC/USD,100.29,100.29,100.29,100.29,0.0,0.0,2022-04-29
1651268760,2022-04-29 21:46:00,LTC/USD,100.29,100.29,100.29,100.29,0.11895709,11.930206556100002,2022-04-29
1651268700,2022-04-29 21:45:00,LTC/USD,100.4,100.4,100.4,100.4,0.0,0.0,2022-04-29
1651268640,2022-04-29 21:44:00,LTC/USD,100.4,100.4,100.4,100.4,0.0,0.0,2022-04-29
1651268580,2022-04-29 21:43:00,LTC/USD,100.4,100.4,100.4,100.4,2.0,200.8,2022-04-29
1651268520,2022-04-29 21:42:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651268460,2022-04-29 21:41:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651268400,2022-04-29 21:40:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651268340,2022-04-29 21:39:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651268280,2022-04-29 21:38:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651268220,2022-04-29 21:37:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651268160,2022-04-29 21:36:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651268100,2022-04-29 21:35:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651268040,2022-04-29 21:34:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651267980,2022-04-29 21:33:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651267920,2022-04-29 21:32:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651267860,2022-04-29 21:31:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651267800,2022-04-29 21:30:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651267740,2022-04-29 21:29:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651267680,2022-04-29 21:28:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651267620,2022-04-29 21:27:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651267560,2022-04-29 21:26:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651267500,2022-04-29 21:25:00,LTC/USD,100.01,100.01,100.01,100.01,0.0,0.0,2022-04-29
1651267440,2022-04-29 21:24:00,LTC/USD,100.0,100.02,100.0,100.01,27.30267177,2730.5402037177,2022-04-29
1651267380,2022-04-29 21:23:00,LTC/USD,100.05,100.05,100.05,100.05,0.0,0.0,2022-04-29
1651267320,2022-04-29 21:22:00,LTC/USD,100.05,100.05,100.05,100.05,0.0,0.0,2022-04-29
1651267260,2022-04-29 21:21:00,LTC/USD,100.05,100.05,100.05,100.05,0.0,0.0,2022-04-29
1651267200,2022-04-29 21:20:00,LTC/USD,100.05,100.05,100.05,100.05,0.0,0.0,2022-04-29
1651267140,2022-04-29 21:19:00,LTC/USD,100.05,100.05,100.05,100.05,0.25,25.0125,2022-04-29
1651267080,2022-04-29 21:18:00,LTC/USD,99.96,99.96,99.96,99.96,0.0,0.0,2022-04-29
1651267020,2022-04-29 21:17:00,LTC/USD,99.96,99.96,99.96,99.96,0.0,0.0,2022-04-29
1651266960,2022-04-29 21:16:00,LTC/USD,99.96,99.96,99.96,99.96,0.0,0.0,2022-04-29
1651266900,2022-04-29 21:15:00,LTC/USD,99.96,99.96,99.96,99.96,0.0,0.0,2022-04-29
1651266840,2022-04-29 21:14:00,LTC/USD,99.96,99.96,99.96,99.96,0.0,0.0,2022-04-29
1651266780,2022-04-29 21:13:00,LTC/USD,99.96,99.96,99.96,99.96,14.95796,1495.1976816,2022-04-29
1651266720,2022-04-29 21:12:00,LTC/USD,99.92,99.92,99.92,99.92,24.92907,2490.9126744,2022-04-29
1651266660,2022-04-29 21:11:00,LTC/USD,99.82,99.82,99.82,99.82,0.0,0.0,2022-04-29
1651266600,2022-04-29 21:10:00,LTC/USD,99.82,99.82,99.82,99.82,0.0,0.0,2022-04-29
1651266540,2022-04-29 21:09:00,LTC/USD,99.82,99.82,99.82,99.82,0.0,0.0,2022-04-29
1651266480,2022-04-29 21:08:00,LTC/USD,99.82,99.82,99.82,99.82,0.0,0.0,2022-04-29
1651266420,2022-04-29 21:07:00,LTC/USD,99.82,99.82,99.82,99.82,10.02414,1000.6096547999998,2022-04-29
1651266360,2022-04-29 21:06:00,LTC/USD,99.76,99.76,99.76,99.76,0.0,0.0,2022-04-29
1651266300,2022-04-29 21:05:00,LTC/USD,99.76,99.76,99.76,99.76,0.0,0.0,2022-04-29
1651266240,2022-04-29 21:04:00,LTC/USD,99.76,99.76,99.76,99.76,33.7949,3371.379224,2022-04-29
1651266180,2022-04-29 21:03:00,LTC/USD,99.92,99.92,99.92,99.92,1.19855884,119.7599992928,2022-04-29
1651266120,2022-04-29 21:02:00,LTC/USD,99.63,99.63,99.63,99.63,0.0,0.0,2022-04-29
1651266060,2022-04-29 21:01:00,LTC/USD,99.63,99.63,99.63,99.63,0.0,0.0,2022-04-29
1651266000,2022-04-29 21:00:00,LTC/USD,99.63,99.63,99.63,99.63,0.0,0.0,2022-04-29
1651265940,2022-04-29 20:59:00,LTC/USD,99.63,99.63,99.63,99.63,0.0,0.0,2022-04-29
1651265880,2022-04-29 20:58:00,LTC/USD,99.63,99.63,99.63,99.63,0.0,0.0,2022-04-29
1651265820,2022-04-29 20:57:00,LTC/USD,99.63,99.63,99.63,99.63,0.0,0.0,2022-04-29
1651265760,2022-04-29 20:56:00,LTC/USD,99.63,99.63,99.63,99.63,0.0,0.0,2022-04-29
1651265700,2022-04-29 20:55:00,LTC/USD,99.63,99.63,99.63,99.63,0.0,0.0,2022-04-29
1651265640,2022-04-29 20:54:00,LTC/USD,99.63,99.63,99.63,99.63,0.0,0.0,2022-04-29
1651265580,2022-04-29 20:53:00,LTC/USD,99.63,99.63,99.63,99.63,0.0,0.0,2022-04-29
1651265520,2022-04-29 20:52:00,LTC/USD,99.62,99.63,99.62,99.63,30.13434256,3002.2845492528,2022-04-29
1651265460,2022-04-29 20:51:00,LTC/USD,99.54,99.54,99.54,99.54,0.0,0.0,2022-04-29
1651265400,2022-04-29 20:50:00,LTC/USD,99.54,99.54,99.54,99.54,0.0,0.0,2022-04-29
1651265340,2022-04-29 20:49:00,LTC/USD,99.54,99.54,99.54,99.54,0.0,0.0,2022-04-29
1651265280,2022-04-29 20:48:00,LTC/USD,99.54,99.54,99.54,99.54,0.0,0.0,2022-04-29
1651265220,2022-04-29 20:47:00,LTC/USD,99.54,99.54,99.54,99.54,0.0,0.0,2022-04-29
1651265160,2022-04-29 20:46:00,LTC/USD,99.54,99.54,99.54,99.54,0.0,0.0,2022-04-29
1651265100,2022-04-29 20:45:00,LTC/USD,99.54,99.54,99.54,99.54,0.0,0.0,2022-04-29
1651265040,2022-04-29 20:44:00,LTC/USD,99.55,99.57,99.52,99.54,151.722,15102.407880000002,2022-04-29
1651264980,2022-04-29 20:43:00,LTC/USD,99.46,99.46,99.46,99.46,0.0,0.0,2022-04-29
1651264920,2022-04-29 20:42:00,LTC/USD,99.46,99.46,99.46,99.46,0.0,0.0,2022-04-29
1651264860,2022-04-29 20:41:00,LTC/USD,99.46,99.46,99.46,99.46,0.0,0.0,2022-04-29
1651264800,2022-04-29 20:40:00,LTC/USD,99.46,99.46,99.46,99.46,0.0,0.0,2022-04-29
1651264740,2022-04-29 20:39:00,LTC/USD,99.46,99.46,99.46,99.46,0.0,0.0,2022-04-29
1651264680,2022-04-29 20:38:00,LTC/USD,99.46,99.46,99.46,99.46,0.0,0.0,2022-04-29
1651264620,2022-04-29 20:37:00,LTC/USD,99.46,99.46,99.46,99.46,0.0,0.0,2022-04-29
1651264560,2022-04-29 20:36:00,LTC/USD,99.46,99.46,99.46,99.46,0.30007639,29.8455977494,2022-04-29
1651264500,2022-04-29 20:35:00,LTC/USD,99.19,99.19,99.19,99.19,0.0,0.0,2022-04-29
1651264440,2022-04-29 20:34:00,LTC/USD,99.19,99.19,99.19,99.19,0.0,0.0,2022-04-29
1651264380,2022-04-29 20:33:00,LTC/USD,99.19,99.19,99.19,99.19,0.0,0.0,2022-04-29
1651264320,2022-04-29 20:32:00,LTC/USD,99.19,99.19,99.19,99.19,0.0,0.0,2022-04-29
1651264260,2022-04-29 20:31:00,LTC/USD,99.19,99.19,99.19,99.19,42.99383039,4264.5580363841,2022-04-29
1651264200,2022-04-29 20:30:00,LTC/USD,99.39,99.39,99.39,99.39,0.0,0.0,2022-04-29
1651264140,2022-04-29 20:29:00,LTC/USD,99.39,99.39,99.39,99.39,4.042,401.73438,2022-04-29
1651264080,2022-04-29 20:28:00,LTC/USD,99.4,99.4,99.4,99.4,0.0,0.0,2022-04-29
1651264020,2022-04-29 20:27:00,LTC/USD,99.4,99.4,99.4,99.4,3.487,346.60780000000005,2022-04-29
1651263960,2022-04-29 20:26:00,LTC/USD,99.38,99.4,99.38,99.4,30.48169685,3029.88066689,2022-04-29
1651263900,2022-04-29 20:25:00,LTC/USD,99.28,99.28,99.28,99.28,0.0,0.0,2022-04-29
1651263840,2022-04-29 20:24:00,LTC/USD,99.28,99.28,99.28,99.28,0.0,0.0,2022-04-29
1651263780,2022-04-29 20:23:00,LTC/USD,99.28,99.28,99.28,99.28,3.0,297.84000000000003,2022-04-29
1651263720,2022-04-29 20:22:00,LTC/USD,98.99,98.99,98.99,98.99,0.0,0.0,2022-04-29
1651263660,2022-04-29 20:21:00,LTC/USD,98.99,98.99,98.99,98.99,0.0,0.0,2022-04-29
1651263600,2022-04-29 20:20:00,LTC/USD,98.99,98.99,98.99,98.99,0.0,0.0,2022-04-29
1651263540,2022-04-29 20:19:00,LTC/USD,98.99,98.99,98.99,98.99,0.0,0.0,2022-04-29
1651263480,2022-04-29 20:18:00,LTC/USD,98.99,98.99,98.99,98.99,0.0,0.0,2022-04-29
1651263420,2022-04-29 20:17:00,LTC/USD,98.99,98.99,98.99,98.99,0.0,0.0,2022-04-29
1651263360,2022-04-29 20:16:00,LTC/USD,98.99,98.99,98.99,98.99,0.0,0.0,2022-04-29
1651263300,2022-04-29 20:15:00,LTC/USD,98.99,98.99,98.99,98.99,0.0,0.0,2022-04-29
1651263240,2022-04-29 20:14:00,LTC/USD,99.05,99.05,98.99,98.99,15.63853793,1548.0588696907,2022-04-29
1651263180,2022-04-29 20:13:00,LTC/USD,99.19,99.19,99.19,99.19,0.0,0.0,2022-04-29
1651263120,2022-04-29 20:12:00,LTC/USD,99.19,99.19,99.19,99.19,0.0,0.0,2022-04-29
1651263060,2022-04-29 20:11:00,LTC/USD,99.19,99.19,99.19,99.19,0.0,0.0,2022-04-29
1651263000,2022-04-29 20:10:00,LTC/USD,99.19,99.19,99.19,99.19,0.0,0.0,2022-04-29
1651262940,2022-04-29 20:09:00,LTC/USD,99.19,99.19,99.19,99.19,0.0,0.0,2022-04-29
1651262880,2022-04-29 20:08:00,LTC/USD,99.19,99.19,99.19,99.19,0.0,0.0,2022-04-29
1651262820,2022-04-29 20:07:00,LTC/USD,99.19,99.19,99.19,99.19,0.0,0.0,2022-04-29
1651262760,2022-04-29 20:06:00,LTC/USD,99.19,99.19,99.19,99.19,0.0,0.0,2022-04-29
1651262700,2022-04-29 20:05:00,LTC/USD,99.19,99.19,99.19,99.19,1.10676479,109.7799995201,2022-04-29
1651262640,2022-04-29 20:04:00,LTC/USD,98.94,98.94,98.94,98.94,0.0,0.0,2022-04-29
1651262580,2022-04-29 20:03:00,LTC/USD,98.98,98.98,98.94,98.94,29.9841,2966.626854,2022-04-29
1651262520,2022-04-29 20:02:00,LTC/USD,99.07,99.07,99.07,99.07,16.43671439,1628.3852946172997,2022-04-29
1651262460,2022-04-29 20:01:00,LTC/USD,99.03,99.03,99.03,99.03,0.41765121,41.3599993263,2022-04-29
1651262400,2022-04-29 20:00:00,LTC/USD,98.91,98.91,98.91,98.91,10.11766,1000.7377506,2022-04-29
1651262340,2022-04-29 19:59:00,LTC/USD,98.77,98.77,98.77,98.77,0.0,0.0,2022-04-29
1651262280,2022-04-29 19:58:00,LTC/USD,98.77,98.77,98.77,98.77,0.0,0.0,2022-04-29
1651262220,2022-04-29 19:57:00,LTC/USD,98.77,98.77,98.77,98.77,0.0,0.0,2022-04-29
1651262160,2022-04-29 19:56:00,LTC/USD,98.73,98.77,98.73,98.77,43.51,4297.4827,2022-04-29
1651262100,2022-04-29 19:55:00,LTC/USD,98.54,98.54,98.54,98.54,0.0,0.0,2022-04-29
