unix,date,symbol,open,high,low,close,Volume SBR,Volume USD
1650722400000,2022-04-23 14:00:00,SBR/USD,0.021498,0.021498,0.021498,0.021498,21.143616,0.454545456768
1650718800000,2022-04-23 13:00:00,SBR/USD,0.021498,0.021498,0.021498,0.021498,37343.568938,802.812045029124
1650715200000,2022-04-23 12:00:00,SBR/USD,0.021498,0.021498,0.021498,0.021498,4.651595,0.09999998931
1650711600000,2022-04-23 11:00:00,SBR/USD,0.021498,0.021498,0.021498,0.021498,0.0,0.0
1650708000000,2022-04-23 10:00:00,SBR/USD,0.021498,0.021498,0.021498,0.021498,0.0,0.0
1650704400000,2022-04-23 09:00:00,SBR/USD,0.021498,0.021498,0.021498,0.021498,0.0,0.0
1650700800000,2022-04-23 08:00:00,SBR/USD,0.022198,0.022198,0.021498,0.021498,836.68912,17.98714270176
1650697200000,2022-04-23 07:00:00,SBR/USD,0.022198,0.022198,0.022198,0.022198,0.0,0.0
1650693600000,2022-04-23 06:00:00,SBR/USD,0.022198,0.022198,0.022198,0.022198,0.0,0.0
1650690000000,2022-04-23 05:00:00,SBR/USD,0.022198,0.022198,0.022198,0.022198,0.0,0.0
1650686400000,2022-04-23 04:00:00,SBR/USD,0.022198,0.022198,0.022198,0.022198,0.0,0.0
1650682800000,2022-04-23 03:00:00,SBR/USD,0.022198,0.022198,0.022198,0.022198,0.0,0.0
1650679200000,2022-04-23 02:00:00,SBR/USD,0.022198,0.022198,0.022198,0.022198,2676.895846,59.42173398950799
1650675600000,2022-04-23 01:00:00,SBR/USD,0.022198,0.022198,0.022198,0.022198,0.0,0.0
1650672000000,2022-04-23 00:00:00,SBR/USD,0.022198,0.022198,0.022198,0.022198,0.0,0.0
1650668400000,2022-04-22 23:00:00,SBR/USD,0.022198,0.022198,0.022198,0.022198,0.0,0.0
1650664800000,2022-04-22 22:00:00,SBR/USD,0.022313,0.022313,0.022198,0.022198,224.084614,4.974230261571999
1650661200000,2022-04-22 21:00:00,SBR/USD,0.022313,0.022313,0.022313,0.022313,0.0,0.0
1650657600000,2022-04-22 20:00:00,SBR/USD,0.023,0.023,0.022313,0.022313,2657.643525,59.299999973325
1650654000000,2022-04-22 19:00:00,SBR/USD,0.022313,0.023,0.022313,0.023,13045.213913,300.039919999
1650650400000,2022-04-22 18:00:00,SBR/USD,0.022313,0.022313,0.022313,0.022313,0.0,0.0
1650646800000,2022-04-22 17:00:00,SBR/USD,0.022313,0.022313,0.022313,0.022313,0.0,0.0
1650643200000,2022-04-22 16:00:00,SBR/USD,0.022313,0.022313,0.022313,0.022313,0.0,0.0
1650639600000,2022-04-22 15:00:00,SBR/USD,0.022313,0.022313,0.022313,0.022313,0.0,0.0
1650636000000,2022-04-22 14:00:00,SBR/USD,0.022313,0.022313,0.022313,0.022313,0.0,0.0
1650632400000,2022-04-22 13:00:00,SBR/USD,0.022313,0.022313,0.022313,0.022313,0.0,0.0
1650628800000,2022-04-22 12:00:00,SBR/USD,0.022313,0.022313,0.022313,0.022313,0.0,0.0
1650625200000,2022-04-22 11:00:00,SBR/USD,0.021897,0.022313,0.021897,0.022313,103845.173984,2317.097367104992
1650621600000,2022-04-22 10:00:00,SBR/USD,0.021897,0.021897,0.021897,0.021897,0.0,0.0
1650618000000,2022-04-22 09:00:00,SBR/USD,0.021897,0.021897,0.021897,0.021897,0.0,0.0
1650614400000,2022-04-22 08:00:00,SBR/USD,0.022035,0.022035,0.021897,0.021897,7.746618,0.169627694346
1650610800000,2022-04-22 07:00:00,SBR/USD,0.022035,0.022035,0.022035,0.022035,0.0,0.0
1650607200000,2022-04-22 06:00:00,SBR/USD,0.022035,0.022035,0.022035,0.022035,0.0,0.0
1650603600000,2022-04-22 05:00:00,SBR/USD,0.022035,0.022035,0.022035,0.022035,0.0,0.0
1650600000000,2022-04-22 04:00:00,SBR/USD,0.023136,0.023136,0.022035,0.022035,20636.0,454.71426
1650596400000,2022-04-22 03:00:00,SBR/USD,0.023136,0.023136,0.023136,0.023136,0.0,0.0
1650592800000,2022-04-22 02:00:00,SBR/USD,0.023136,0.023136,0.023136,0.023136,0.0,0.0
1650589200000,2022-04-22 01:00:00,SBR/USD,0.023136,0.023136,0.023136,0.023136,0.0,0.0
1650585600000,2022-04-22 00:00:00,SBR/USD,0.023136,0.023136,0.023136,0.023136,0.0,0.0
1650582000000,2022-04-21 23:00:00,SBR/USD,0.023136,0.023136,0.023136,0.023136,0.0,0.0
1650578400000,2022-04-21 22:00:00,SBR/USD,0.023136,0.023136,0.023136,0.023136,0.0,0.0
1650574800000,2022-04-21 21:00:00,SBR/USD,0.023136,0.023136,0.023136,0.023136,0.0,0.0
1650571200000,2022-04-21 20:00:00,SBR/USD,0.023136,0.023136,0.023136,0.023136,0.0,0.0
1650567600000,2022-04-21 19:00:00,SBR/USD,0.023136,0.023192,0.022695,0.023136,6707.878701,155.193481626336
1650564000000,2022-04-21 18:00:00,SBR/USD,0.023136,0.023136,0.023136,0.023136,22.512347,0.520845660192
1650560400000,2022-04-21 17:00:00,SBR/USD,0.023136,0.023136,0.023136,0.023136,0.0,0.0
1650556800000,2022-04-21 16:00:00,SBR/USD,0.023136,0.023136,0.023136,0.023136,0.0,0.0
1650553200000,2022-04-21 15:00:00,SBR/USD,0.023136,0.023136,0.023136,0.023136,0.0,0.0
1650549600000,2022-04-21 14:00:00,SBR/USD,0.023837,0.023837,0.023136,0.023136,2.108489,0.048782001504
1650546000000,2022-04-21 13:00:00,SBR/USD,0.023907,0.023907,0.023837,0.023837,25.920643,0.617870367191
1650542400000,2022-04-21 12:00:00,SBR/USD,0.023907,0.023907,0.023907,0.023907,0.0,0.0
1650538800000,2022-04-21 11:00:00,SBR/USD,0.023907,0.023907,0.023907,0.023907,0.0,0.0
1650535200000,2022-04-21 10:00:00,SBR/USD,0.023907,0.023907,0.023907,0.023907,0.0,0.0
1650531600000,2022-04-21 09:00:00,SBR/USD,0.023907,0.023907,0.023907,0.023907,0.0,0.0
1650528000000,2022-04-21 08:00:00,SBR/USD,0.023907,0.023907,0.023907,0.023907,0.0,0.0
1650524400000,2022-04-21 07:00:00,SBR/USD,0.023907,0.023907,0.023907,0.023907,0.0,0.0
1650520800000,2022-04-21 06:00:00,SBR/USD,0.022326,0.023907,0.022326,0.023907,700.0,16.7349
1650517200000,2022-04-21 05:00:00,SBR/USD,0.022326,0.022326,0.022326,0.022326,0.0,0.0
1650513600000,2022-04-21 04:00:00,SBR/USD,0.022325,0.023983,0.022325,0.022326,13361.244287,298.30313995156195
1650510000000,2022-04-21 03:00:00,SBR/USD,0.022325,0.022325,0.022325,0.022325,0.0,0.0
1650506400000,2022-04-21 02:00:00,SBR/USD,0.022188,0.022325,0.022188,0.022325,318.064895,7.100798780875
1650502800000,2022-04-21 01:00:00,SBR/USD,0.022188,0.022188,0.022188,0.022188,0.0,0.0
1650499200000,2022-04-21 00:00:00,SBR/USD,0.022188,0.022188,0.022188,0.022188,0.0,0.0
1650495600000,2022-04-20 23:00:00,SBR/USD,0.022188,0.022188,0.022188,0.022188,0.0,0.0
1650492000000,2022-04-20 22:00:00,SBR/USD,0.022188,0.022188,0.022188,0.022188,0.0,0.0
1650488400000,2022-04-20 21:00:00,SBR/USD,0.022188,0.022188,0.022188,0.022188,0.0,0.0
1650484800000,2022-04-20 20:00:00,SBR/USD,0.022188,0.022188,0.022188,0.022188,0.0,0.0
1650481200000,2022-04-20 19:00:00,SBR/USD,0.022188,0.022188,0.022188,0.022188,0.0,0.0
1650477600000,2022-04-20 18:00:00,SBR/USD,0.022188,0.022188,0.022188,0.022188,0.0,0.0
1650474000000,2022-04-20 17:00:00,SBR/USD,0.024,0.024,0.02215,0.022188,116191.788405,2578.06340113014
1650470400000,2022-04-20 16:00:00,SBR/USD,0.024,0.024,0.024,0.024,2077.537115,49.86089076
1650466800000,2022-04-20 15:00:00,SBR/USD,0.024183,0.024183,0.024,0.024,2.462885,0.05910924
1650463200000,2022-04-20 14:00:00,SBR/USD,0.024183,0.024183,0.024183,0.024183,0.0,0.0
1650459600000,2022-04-20 13:00:00,SBR/USD,0.024183,0.024183,0.024183,0.024183,0.0,0.0
1650456000000,2022-04-20 12:00:00,SBR/USD,0.024183,0.024183,0.024183,0.024183,0.0,0.0
1650452400000,2022-04-20 11:00:00,SBR/USD,0.024183,0.024183,0.024183,0.024183,0.0,0.0
1650448800000,2022-04-20 10:00:00,SBR/USD,0.024183,0.024183,0.024183,0.024183,0.0,0.0
1650445200000,2022-04-20 09:00:00,SBR/USD,0.024183,0.024183,0.024183,0.024183,0.0,0.0
1650441600000,2022-04-20 08:00:00,SBR/USD,0.024183,0.024183,0.024183,0.024183,0.0,0.0
1650438000000,2022-04-20 07:00:00,SBR/USD,0.023747,0.024183,0.023747,0.024183,10501.152073,253.94936058135897
1650434400000,2022-04-20 06:00:00,SBR/USD,0.024,0.024,0.023747,0.023747,4.166666,0.098945817502
1650430800000,2022-04-20 05:00:00,SBR/USD,0.024379,0.024379,0.024,0.024,5241.605877,125.798541048
1650427200000,2022-04-20 04:00:00,SBR/USD,0.024437,0.02465,0.024379,0.024379,1346.13676,32.81746807204001
1650423600000,2022-04-20 03:00:00,SBR/USD,0.024437,0.024437,0.024437,0.024437,5.372098,0.131277958826
1650420000000,2022-04-20 02:00:00,SBR/USD,0.024,0.024503,0.024,0.024437,412.276465,10.074799975205
1650416400000,2022-04-20 01:00:00,SBR/USD,0.024,0.024,0.024,0.024,2.829489,0.067907736
1650412800000,2022-04-20 00:00:00,SBR/USD,0.024437,0.024437,0.024,0.024,2.647967,0.063551208
1650409200000,2022-04-19 23:00:00,SBR/USD,0.024437,0.024437,0.024437,0.024437,0.0,0.0
1650405600000,2022-04-19 22:00:00,SBR/USD,0.024437,0.024437,0.024437,0.024437,0.0,0.0
1650402000000,2022-04-19 21:00:00,SBR/USD,0.024437,0.024437,0.024437,0.024437,0.0,0.0
1650398400000,2022-04-19 20:00:00,SBR/USD,0.024437,0.024437,0.024437,0.024437,0.0,0.0
1650394800000,2022-04-19 19:00:00,SBR/USD,0.024187,0.024437,0.023908,0.024437,4779.864629,116.805551938873
1650391200000,2022-04-19 18:00:00,SBR/USD,0.024,0.024469,0.024,0.024187,11220.381089,271.387357399643
1650387600000,2022-04-19 17:00:00,SBR/USD,0.023697,0.02422,0.023697,0.024,5301.646544,127.239517056
1650384000000,2022-04-19 16:00:00,SBR/USD,0.023697,0.023697,0.023697,0.023697,0.0,0.0
1650380400000,2022-04-19 15:00:00,SBR/USD,0.024112,0.024112,0.023697,0.023697,116.779516,2.767324190652
1650376800000,2022-04-19 14:00:00,SBR/USD,0.024112,0.024112,0.024112,0.024112,0.0,0.0
1650373200000,2022-04-19 13:00:00,SBR/USD,0.024112,0.024112,0.024112,0.024112,0.0,0.0
1650369600000,2022-04-19 12:00:00,SBR/USD,0.023612,0.024112,0.023612,0.024112,500.0,12.056
1650366000000,2022-04-19 11:00:00,SBR/USD,0.023612,0.023612,0.023612,0.023612,0.0,0.0
1650362400000,2022-04-19 10:00:00,SBR/USD,0.023612,0.023612,0.023612,0.023612,0.0,0.0
1650358800000,2022-04-19 09:00:00,SBR/USD,0.023761,0.023761,0.023612,0.023612,467.638121,11.041871313052
1650355200000,2022-04-19 08:00:00,SBR/USD,0.023761,0.023761,0.023761,0.023761,0.0,0.0
1650351600000,2022-04-19 07:00:00,SBR/USD,0.023761,0.023761,0.023761,0.023761,0.0,0.0
1650348000000,2022-04-19 06:00:00,SBR/USD,0.023761,0.023761,0.023761,0.023761,0.0,0.0
1650344400000,2022-04-19 05:00:00,SBR/USD,0.023761,0.023761,0.023761,0.023761,0.0,0.0
1650340800000,2022-04-19 04:00:00,SBR/USD,0.023761,0.023761,0.023761,0.023761,0.0,0.0
1650337200000,2022-04-19 03:00:00,SBR/USD,0.023722,0.023761,0.023722,0.023761,2.53743,0.06029187423
1650333600000,2022-04-19 02:00:00,SBR/USD,0.023911,0.023911,0.023722,0.023722,4.026926,0.0955267385719999
1650330000000,2022-04-19 01:00:00,SBR/USD,0.023942,0.023942,0.023911,0.023911,3029.65267,72.44202499237001
1650326400000,2022-04-19 00:00:00,SBR/USD,0.023942,0.023942,0.023942,0.023942,0.0,0.0
1650322800000,2022-04-18 23:00:00,SBR/USD,0.0237,0.023942,0.0237,0.023942,3000.0,71.82600000000001
1650319200000,2022-04-18 22:00:00,SBR/USD,0.0237,0.0237,0.0237,0.0237,0.0,0.0
1650315600000,2022-04-18 21:00:00,SBR/USD,0.023922,0.023922,0.0237,0.0237,500.0,11.85
1650312000000,2022-04-18 20:00:00,SBR/USD,0.024182,0.024182,0.023922,0.023922,2164.830076,51.787065078072
1650308400000,2022-04-18 19:00:00,SBR/USD,0.024501,0.024501,0.024182,0.024182,10353.663467,250.372289958994
1650304800000,2022-04-18 18:00:00,SBR/USD,0.024501,0.024501,0.024501,0.024501,0.0,0.0
1650301200000,2022-04-18 17:00:00,SBR/USD,0.0245,0.024501,0.0245,0.024501,1315.788878,32.238143299878
1650297600000,2022-04-18 16:00:00,SBR/USD,0.0245,0.0245,0.0245,0.0245,2.085851,0.0511033495
1650294000000,2022-04-18 15:00:00,SBR/USD,0.024701,0.024901,0.0245,0.0245,20.034087,0.4908351315
1650290400000,2022-04-18 14:00:00,SBR/USD,0.024759,0.024901,0.024701,0.024701,22.867628,0.564853279228
1650286800000,2022-04-18 13:00:00,SBR/USD,0.025525,0.02558,0.02475,0.024759,10086.472276,249.730967081484
1650283200000,2022-04-18 12:00:00,SBR/USD,0.025346,0.025525,0.025346,0.025525,2.3024,0.0587687599999999
1650279600000,2022-04-18 11:00:00,SBR/USD,0.025337,0.025346,0.025337,0.025346,1.39355,0.0353209183
1650276000000,2022-04-18 10:00:00,SBR/USD,0.02511,0.025337,0.02511,0.025337,2.615619,0.066271938603
1650272400000,2022-04-18 09:00:00,SBR/USD,0.0253,0.0253,0.02511,0.02511,2.826398,0.07097085378
1650268800000,2022-04-18 08:00:00,SBR/USD,0.025327,0.025327,0.0253,0.0253,4527.470355,114.5449999815
1650265200000,2022-04-18 07:00:00,SBR/USD,0.025525,0.025525,0.025327,0.025327,1.333032,0.0337617014639999
1650261600000,2022-04-18 06:00:00,SBR/USD,0.0257,0.0257,0.025525,0.025525,8.164036,0.2083870188999999
1650258000000,2022-04-18 05:00:00,SBR/USD,0.0257,0.0257,0.0257,0.0257,8410.020768,216.1375337376
1650254400000,2022-04-18 04:00:00,SBR/USD,0.0257,0.0257,0.0257,0.0257,44.042548,1.1318934836
1650250800000,2022-04-18 03:00:00,SBR/USD,0.0257,0.0257,0.0257,0.0257,0.0,0.0
1650247200000,2022-04-18 02:00:00,SBR/USD,0.0257,0.0257,0.0257,0.0257,0.0,0.0
1650243600000,2022-04-18 01:00:00,SBR/USD,0.0257,0.0257,0.0257,0.0257,0.0,0.0
1650240000000,2022-04-18 00:00:00,SBR/USD,0.0257,0.0257,0.0257,0.0257,33.052209,0.8494417713
1650236400000,2022-04-17 23:00:00,SBR/USD,0.025719,0.025719,0.0257,0.0257,11.717159,0.3011309863
1650232800000,2022-04-17 22:00:00,SBR/USD,0.025719,0.025719,0.025719,0.025719,0.0,0.0
1650229200000,2022-04-17 21:00:00,SBR/USD,0.02564,0.025719,0.025617,0.025719,9570.835428,246.152316372732
1650225600000,2022-04-17 20:00:00,SBR/USD,0.025,0.02564,0.025,0.02564,14000.0,358.96
1650222000000,2022-04-17 19:00:00,SBR/USD,0.02564,0.02564,0.025,0.025,9000.0,225.0
1650218400000,2022-04-17 18:00:00,SBR/USD,0.025624,0.02564,0.025484,0.02564,5.019303,0.12869492892
1650214800000,2022-04-17 17:00:00,SBR/USD,0.025624,0.025624,0.025624,0.025624,7.396939,0.189539164936
1650211200000,2022-04-17 16:00:00,SBR/USD,0.025199,0.025624,0.025199,0.025624,6.452106,0.165328764144
1650207600000,2022-04-17 15:00:00,SBR/USD,0.026728,0.026728,0.025199,0.025199,34538.502521,870.335725026679
1650204000000,2022-04-17 14:00:00,SBR/USD,0.026669,0.026728,0.026669,0.026728,17.00634,0.45454545552
1650200400000,2022-04-17 13:00:00,SBR/USD,0.026669,0.026669,0.026669,0.026669,0.0,0.0
1650196800000,2022-04-17 12:00:00,SBR/USD,0.026669,0.026669,0.026669,0.026669,0.0,0.0
1650193200000,2022-04-17 11:00:00,SBR/USD,0.026669,0.026669,0.026669,0.026669,0.0,0.0
1650189600000,2022-04-17 10:00:00,SBR/USD,0.026669,0.026669,0.026669,0.026669,0.0,0.0
1650186000000,2022-04-17 09:00:00,SBR/USD,0.026669,0.026669,0.026669,0.026669,0.0,0.0
1650182400000,2022-04-17 08:00:00,SBR/USD,0.026279,0.026806,0.026279,0.026669,17124.874167,456.7032691597231
1650178800000,2022-04-17 07:00:00,SBR/USD,0.026279,0.026279,0.026279,0.026279,0.0,0.0
1650175200000,2022-04-17 06:00:00,SBR/USD,0.026279,0.026279,0.026279,0.026279,0.0,0.0
1650171600000,2022-04-17 05:00:00,SBR/USD,0.02652,0.02652,0.0262,0.026279,4824.861549,126.792536646171
1650168000000,2022-04-17 04:00:00,SBR/USD,0.027629,0.027629,0.02652,0.02652,17.563461,0.46578298572
1650164400000,2022-04-17 03:00:00,SBR/USD,0.0277,0.0277,0.027629,0.027629,3.610108,0.099743673932
1650160800000,2022-04-17 02:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,0.0,0.0
1650157200000,2022-04-17 01:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,0.0,0.0
1650153600000,2022-04-17 00:00:00,SBR/USD,0.028008,0.028008,0.0277,0.0277,30373.002792,841.3321773383999
1650150000000,2022-04-16 23:00:00,SBR/USD,0.028008,0.028008,0.028008,0.028008,17.004082,0.476250328656
1650146400000,2022-04-16 22:00:00,SBR/USD,0.028008,0.028008,0.028008,0.028008,0.0,0.0
1650142800000,2022-04-16 21:00:00,SBR/USD,0.0277,0.028008,0.0277,0.028008,1.046679,0.0293153854319999
1650139200000,2022-04-16 20:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,0.0,0.0
1650135600000,2022-04-16 19:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,1.230238,0.0340775926
1650132000000,2022-04-16 18:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,0.0,0.0
1650128400000,2022-04-16 17:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,0.0,0.0
1650124800000,2022-04-16 16:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,0.0,0.0
1650121200000,2022-04-16 15:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,32975.9555,913.43396735
1650117600000,2022-04-16 14:00:00,SBR/USD,0.028017,0.028157,0.0277,0.0277,20.711272,0.5737022344
1650114000000,2022-04-16 13:00:00,SBR/USD,0.028017,0.028017,0.028017,0.028017,0.0,0.0
1650110400000,2022-04-16 12:00:00,SBR/USD,0.028017,0.028017,0.028017,0.028017,0.0,0.0
1650106800000,2022-04-16 11:00:00,SBR/USD,0.028017,0.028017,0.028017,0.028017,0.0,0.0
1650103200000,2022-04-16 10:00:00,SBR/USD,0.028017,0.028017,0.028017,0.028017,0.0,0.0
1650099600000,2022-04-16 09:00:00,SBR/USD,0.028017,0.028017,0.028017,0.028017,0.0,0.0
1650096000000,2022-04-16 08:00:00,SBR/USD,0.028017,0.028017,0.028017,0.028017,0.0,0.0
1650092400000,2022-04-16 07:00:00,SBR/USD,0.028017,0.028017,0.028017,0.028017,0.0,0.0
1650088800000,2022-04-16 06:00:00,SBR/USD,0.028017,0.028017,0.028017,0.028017,0.0,0.0
1650085200000,2022-04-16 05:00:00,SBR/USD,0.028017,0.028017,0.028017,0.028017,0.0,0.0
1650081600000,2022-04-16 04:00:00,SBR/USD,0.028123,0.028123,0.028017,0.028017,1.185312,0.033208886304
1650078000000,2022-04-16 03:00:00,SBR/USD,0.028123,0.028123,0.028123,0.028123,0.0,0.0
1650074400000,2022-04-16 02:00:00,SBR/USD,0.028123,0.028123,0.028123,0.028123,0.0,0.0
1650070800000,2022-04-16 01:00:00,SBR/USD,0.0277,0.028123,0.0277,0.028123,37001.467314,1040.592265271622
1650067200000,2022-04-16 00:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,3.610108,0.0999999915999999
1650063600000,2022-04-15 23:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,0.0,0.0
1650060000000,2022-04-15 22:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,36.101083,0.9999999991
1650056400000,2022-04-15 21:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,10.830324,0.2999999747999999
1650052800000,2022-04-15 20:00:00,SBR/USD,0.0277,0.0277,0.0277,0.0277,0.0,0.0
1650049200000,2022-04-15 19:00:00,SBR/USD,0.029,0.029,0.0277,0.0277,5097.053616,141.1883851632
1650045600000,2022-04-15 18:00:00,SBR/USD,0.029,0.029,0.029,0.029,0.0,0.0
1650042000000,2022-04-15 17:00:00,SBR/USD,0.029,0.029,0.029,0.029,0.0,0.0
1650038400000,2022-04-15 16:00:00,SBR/USD,0.0279,0.029,0.0279,0.029,28719.113482,832.8542909780001
1650034800000,2022-04-15 15:00:00,SBR/USD,0.028204,0.029661,0.0279,0.0279,3493.130082,97.4583292878
1650031200000,2022-04-15 14:00:00,SBR/USD,0.028204,0.028204,0.028204,0.028204,0.0,0.0
1650027600000,2022-04-15 13:00:00,SBR/USD,0.028204,0.028204,0.028204,0.028204,0.0,0.0
1650024000000,2022-04-15 12:00:00,SBR/USD,0.02845,0.02845,0.028204,0.028204,316.344463,8.922179234452
1650020400000,2022-04-15 11:00:00,SBR/USD,0.02845,0.02845,0.02845,0.02845,0.0,0.0
1650016800000,2022-04-15 10:00:00,SBR/USD,0.02845,0.02845,0.02845,0.02845,0.0,0.0
1650013200000,2022-04-15 09:00:00,SBR/USD,0.029,0.029,0.02845,0.02845,1e-06,2.845e-08
1650009600000,2022-04-15 08:00:00,SBR/USD,0.029,0.029,0.029,0.029,0.0,0.0
1650006000000,2022-04-15 07:00:00,SBR/USD,0.029,0.029,0.029,0.029,0.0,0.0
1650002400000,2022-04-15 06:00:00,SBR/USD,0.029,0.029,0.029,0.029,0.0,0.0
1649998800000,2022-04-15 05:00:00,SBR/USD,0.029,0.029,0.029,0.029,952.413793,27.619999997000004
1649995200000,2022-04-15 04:00:00,SBR/USD,0.02845,0.029,0.02845,0.029,18060.086172,523.742498988
1649991600000,2022-04-15 03:00:00,SBR/USD,0.02845,0.02845,0.02845,0.02845,0.0,0.0
1649988000000,2022-04-15 02:00:00,SBR/USD,0.02845,0.02845,0.02845,0.02845,0.0,0.0
1649984400000,2022-04-15 01:00:00,SBR/USD,0.028906,0.028906,0.02845,0.02845,7411.619969,210.86058811805
1649980800000,2022-04-15 00:00:00,SBR/USD,0.029586,0.029586,0.028906,0.028906,11.562805,0.33423444133
1649977200000,2022-04-14 23:00:00,SBR/USD,0.029586,0.029586,0.029586,0.029586,0.0,0.0
1649973600000,2022-04-14 22:00:00,SBR/USD,0.029586,0.029586,0.029586,0.029586,0.0,0.0
1649970000000,2022-04-14 21:00:00,SBR/USD,0.029586,0.029586,0.029556,0.029586,32347.938477,957.046107780522
1649966400000,2022-04-14 20:00:00,SBR/USD,0.029736,0.029736,0.029586,0.029586,1008.878127,29.848668265422
1649962800000,2022-04-14 19:00:00,SBR/USD,0.029736,0.029736,0.029736,0.029736,0.0,0.0
1649959200000,2022-04-14 18:00:00,SBR/USD,0.029736,0.029736,0.029736,0.029736,0.0,0.0
1649955600000,2022-04-14 17:00:00,SBR/USD,0.029736,0.029736,0.029736,0.029736,0.0,0.0
1649952000000,2022-04-14 16:00:00,SBR/USD,0.029736,0.029736,0.029736,0.029736,0.0,0.0
1649948400000,2022-04-14 15:00:00,SBR/USD,0.029736,0.029736,0.029736,0.029736,336.292709,9.999999994824
1649944800000,2022-04-14 14:00:00,SBR/USD,0.029728,0.029736,0.029728,0.029736,234.231219,6.965099528184
1649941200000,2022-04-14 13:00:00,SBR/USD,0.029728,0.029728,0.029728,0.029728,0.0,0.0
1649937600000,2022-04-14 12:00:00,SBR/USD,0.030602,0.030602,0.029165,0.029728,326.505711,9.706361776608
1649934000000,2022-04-14 11:00:00,SBR/USD,0.030602,0.030602,0.030602,0.030602,0.0,0.0
1649930400000,2022-04-14 10:00:00,SBR/USD,0.030602,0.030602,0.030602,0.030602,0.0,0.0
1649926800000,2022-04-14 09:00:00,SBR/USD,0.030602,0.030602,0.030602,0.030602,0.0,0.0
1649923200000,2022-04-14 08:00:00,SBR/USD,0.030602,0.030602,0.030602,0.030602,0.0,0.0
1649919600000,2022-04-14 07:00:00,SBR/USD,0.030602,0.030602,0.030602,0.030602,0.0,0.0
1649916000000,2022-04-14 06:00:00,SBR/USD,0.030602,0.030602,0.030602,0.030602,0.0,0.0
1649912400000,2022-04-14 05:00:00,SBR/USD,0.030602,0.030602,0.030602,0.030602,0.0,0.0
1649908800000,2022-04-14 04:00:00,SBR/USD,0.030649,0.030649,0.030602,0.030602,3.262749,0.099846644898
1649905200000,2022-04-14 03:00:00,SBR/USD,0.030867,0.030867,0.030649,0.030649,11984.060647,367.299474769903
1649901600000,2022-04-14 02:00:00,SBR/USD,0.030867,0.030867,0.030867,0.030867,0.0,0.0
1649898000000,2022-04-14 01:00:00,SBR/USD,0.030867,0.030867,0.030867,0.030867,0.0,0.0
1649894400000,2022-04-14 00:00:00,SBR/USD,0.030867,0.030867,0.030867,0.030867,0.0,0.0
1649890800000,2022-04-13 23:00:00,SBR/USD,0.030867,0.030867,0.030867,0.030867,0.0,0.0
1649887200000,2022-04-13 22:00:00,SBR/USD,0.028936,0.030867,0.028936,0.030867,31945.486277,986.061324912159
1649883600000,2022-04-13 21:00:00,SBR/USD,0.0293,0.0293,0.028936,0.028936,1.52033,0.04399226888
1649880000000,2022-04-13 20:00:00,SBR/USD,0.028663,0.0293,0.028663,0.0293,1412.969284,41.4000000212
1649876400000,2022-04-13 19:00:00,SBR/USD,0.028663,0.028663,0.028663,0.028663,3.488818,0.099999990334
1649872800000,2022-04-13 18:00:00,SBR/USD,0.028663,0.028663,0.028663,0.028663,0.0,0.0
1649869200000,2022-04-13 17:00:00,SBR/USD,0.02845,0.028663,0.02845,0.028663,12.581102,0.360612126626
1649865600000,2022-04-13 16:00:00,SBR/USD,0.02845,0.02845,0.02845,0.02845,0.0,0.0
1649862000000,2022-04-13 15:00:00,SBR/USD,0.028493,0.028493,0.02845,0.02845,38.38003,1.0919118535
1649858400000,2022-04-13 14:00:00,SBR/USD,0.02927,0.02927,0.028493,0.028493,188.042171,5.357885578303
1649854800000,2022-04-13 13:00:00,SBR/USD,0.02927,0.02927,0.02927,0.02927,0.0,0.0
1649851200000,2022-04-13 12:00:00,SBR/USD,0.02927,0.02927,0.02927,0.02927,0.0,0.0
1649847600000,2022-04-13 11:00:00,SBR/USD,0.02927,0.029288,0.02927,0.02927,2736.265977,80.09050514679001
1649844000000,2022-04-13 10:00:00,SBR/USD,0.02927,0.02927,0.02927,0.02927,0.0,0.0
1649840400000,2022-04-13 09:00:00,SBR/USD,0.028152,0.02927,0.028152,0.02927,25000.0,731.75
1649836800000,2022-04-13 08:00:00,SBR/USD,0.028152,0.028152,0.028152,0.028152,0.0,0.0
1649833200000,2022-04-13 07:00:00,SBR/USD,0.028152,0.028152,0.028152,0.028152,0.0,0.0
1649829600000,2022-04-13 06:00:00,SBR/USD,0.028152,0.028152,0.028152,0.028152,0.0,0.0
1649826000000,2022-04-13 05:00:00,SBR/USD,0.028152,0.028152,0.028152,0.028152,0.0,0.0
1649822400000,2022-04-13 04:00:00,SBR/USD,0.028152,0.028152,0.028152,0.028152,3.552145,0.09999998604
