unix,date,symbol,open,high,low,close,Volume LQTY,Volume USD
1650686400000,2022-04-23 04:00:00,LQTY/USD,1.818,1.818,1.818,1.818,0.0,0.0
1650682800000,2022-04-23 03:00:00,LQTY/USD,1.817,1.818,1.817,1.818,2.7407,4.9825926
1650679200000,2022-04-23 02:00:00,LQTY/USD,1.817,1.818,1.817,1.817,27.410037,49.804037229
1650675600000,2022-04-23 01:00:00,LQTY/USD,1.817,1.817,1.817,1.817,0.0,0.0
1650672000000,2022-04-23 00:00:00,LQTY/USD,1.817,1.817,1.817,1.817,0.0,0.0
1650668400000,2022-04-22 23:00:00,LQTY/USD,1.835,1.835,1.817,1.817,1.326496,2.410243232
1650664800000,2022-04-22 22:00:00,LQTY/USD,1.818,1.835,1.818,1.835,116.432616,213.65385036
1650661200000,2022-04-22 21:00:00,LQTY/USD,1.817,1.818,1.817,1.818,25.0,45.45
1650657600000,2022-04-22 20:00:00,LQTY/USD,1.817,1.817,1.817,1.817,0.0,0.0
1650654000000,2022-04-22 19:00:00,LQTY/USD,1.817,1.817,1.817,1.817,41.439555,75.29567143499999
1650650400000,2022-04-22 18:00:00,LQTY/USD,1.817,1.817,1.817,1.817,0.0,0.0
1650646800000,2022-04-22 17:00:00,LQTY/USD,1.818,1.818,1.817,1.817,189.928799,345.100627783
1650643200000,2022-04-22 16:00:00,LQTY/USD,1.819,1.819,1.817,1.818,148.882629,270.66861952200003
1650639600000,2022-04-22 15:00:00,LQTY/USD,1.822,1.822,1.818,1.819,151.76277,276.05647863
1650636000000,2022-04-22 14:00:00,LQTY/USD,1.818,1.822,1.818,1.822,13.916132,25.355192504
1650632400000,2022-04-22 13:00:00,LQTY/USD,1.818,1.818,1.817,1.818,1164.759141,2117.532118338
1650628800000,2022-04-22 12:00:00,LQTY/USD,1.818,1.818,1.818,1.818,1.099562,1.999003716
1650625200000,2022-04-22 11:00:00,LQTY/USD,1.818,1.818,1.818,1.818,25.30908,46.01190744
1650621600000,2022-04-22 10:00:00,LQTY/USD,1.842,1.842,1.818,1.818,79.291373,144.15171611399998
1650618000000,2022-04-22 09:00:00,LQTY/USD,1.842,1.842,1.842,1.842,0.0,0.0
1650614400000,2022-04-22 08:00:00,LQTY/USD,1.831,1.842,1.831,1.842,10.422246,19.197777132
1650610800000,2022-04-22 07:00:00,LQTY/USD,1.832,1.832,1.831,1.831,77.328252,141.588029412
1650607200000,2022-04-22 06:00:00,LQTY/USD,1.834,1.835,1.819,1.832,793.161101,1453.071137032
1650603600000,2022-04-22 05:00:00,LQTY/USD,1.845,1.845,1.834,1.834,0.085007,0.155902838
1650600000000,2022-04-22 04:00:00,LQTY/USD,1.818,1.845,1.818,1.845,410.0,756.45
1650596400000,2022-04-22 03:00:00,LQTY/USD,1.817,1.823,1.817,1.818,619.812841,1126.8197449380002
1650592800000,2022-04-22 02:00:00,LQTY/USD,1.817,1.817,1.817,1.817,0.0,0.0
1650589200000,2022-04-22 01:00:00,LQTY/USD,1.817,1.817,1.817,1.817,182.004594,330.702347298
1650585600000,2022-04-22 00:00:00,LQTY/USD,1.817,1.817,1.817,1.817,770.269046,1399.578856582
1650582000000,2022-04-21 23:00:00,LQTY/USD,1.817,1.817,1.817,1.817,0.0,0.0
1650578400000,2022-04-21 22:00:00,LQTY/USD,1.832,1.832,1.817,1.817,291.740393,530.092294081
1650574800000,2022-04-21 21:00:00,LQTY/USD,1.832,1.832,1.832,1.832,0.0,0.0
1650571200000,2022-04-21 20:00:00,LQTY/USD,1.874,1.874,1.832,1.832,1242.678634,2276.5872574880004
1650567600000,2022-04-21 19:00:00,LQTY/USD,1.907,1.911,1.874,1.874,1263.246288,2367.323543712
1650564000000,2022-04-21 18:00:00,LQTY/USD,1.936,1.936,1.886,1.907,3389.587152,6463.942698864
1650560400000,2022-04-21 17:00:00,LQTY/USD,1.937,1.937,1.885,1.936,43.748428,84.696956608
1650556800000,2022-04-21 16:00:00,LQTY/USD,1.937,1.937,1.937,1.937,151.787365,294.012126005
1650553200000,2022-04-21 15:00:00,LQTY/USD,1.937,1.937,1.937,1.937,50.060037,96.966291669
1650549600000,2022-04-21 14:00:00,LQTY/USD,1.94,1.94,1.937,1.937,20.275753,39.274133561000006
1650546000000,2022-04-21 13:00:00,LQTY/USD,1.921,1.94,1.921,1.94,193.329077,375.05840938
1650542400000,2022-04-21 12:00:00,LQTY/USD,1.92,1.94,1.92,1.921,23.725641,45.576956361
1650538800000,2022-04-21 11:00:00,LQTY/USD,1.886,1.92,1.886,1.92,0.626943,1.20373056
1650535200000,2022-04-21 10:00:00,LQTY/USD,1.886,1.886,1.886,1.886,0.0,0.0
1650531600000,2022-04-21 09:00:00,LQTY/USD,1.886,1.886,1.886,1.886,0.0,0.0
1650528000000,2022-04-21 08:00:00,LQTY/USD,1.886,1.886,1.886,1.886,0.0,0.0
1650524400000,2022-04-21 07:00:00,LQTY/USD,1.886,1.886,1.886,1.886,0.0,0.0
1650520800000,2022-04-21 06:00:00,LQTY/USD,1.886,1.886,1.886,1.886,322.131856,607.540680416
1650517200000,2022-04-21 05:00:00,LQTY/USD,1.886,1.886,1.886,1.886,0.0,0.0
1650513600000,2022-04-21 04:00:00,LQTY/USD,1.886,1.89,1.886,1.886,4347.789473,8199.930946077999
1650510000000,2022-04-21 03:00:00,LQTY/USD,1.886,1.898,1.885,1.886,1660.550093,3131.797475398
1650506400000,2022-04-21 02:00:00,LQTY/USD,1.851,1.888,1.851,1.886,572.419248,1079.582701728
1650502800000,2022-04-21 01:00:00,LQTY/USD,1.851,1.851,1.851,1.851,0.0,0.0
1650499200000,2022-04-21 00:00:00,LQTY/USD,1.851,1.851,1.851,1.851,0.0,0.0
1650495600000,2022-04-20 23:00:00,LQTY/USD,1.851,1.851,1.844,1.851,187.259744,346.61778614400004
1650492000000,2022-04-20 22:00:00,LQTY/USD,1.827,1.851,1.827,1.851,116.487978,215.619247278
1650488400000,2022-04-20 21:00:00,LQTY/USD,1.851,1.851,1.827,1.827,529.001621,966.485961567
1650484800000,2022-04-20 20:00:00,LQTY/USD,1.851,1.851,1.851,1.851,0.0,0.0
1650481200000,2022-04-20 19:00:00,LQTY/USD,1.878,1.878,1.851,1.851,5.108048,9.454996848
1650477600000,2022-04-20 18:00:00,LQTY/USD,1.878,1.878,1.878,1.878,0.0,0.0
1650474000000,2022-04-20 17:00:00,LQTY/USD,1.878,1.878,1.878,1.878,0.0,0.0
1650470400000,2022-04-20 16:00:00,LQTY/USD,1.874,1.878,1.874,1.878,3.890352,7.306081056
1650466800000,2022-04-20 15:00:00,LQTY/USD,1.885,1.907,1.874,1.874,4235.535293,7937.393139082001
1650463200000,2022-04-20 14:00:00,LQTY/USD,1.879,1.885,1.869,1.885,707.637488,1333.89666488
1650459600000,2022-04-20 13:00:00,LQTY/USD,1.879,1.889,1.879,1.879,385.570127,724.486268633
1650456000000,2022-04-20 12:00:00,LQTY/USD,1.921,1.921,1.872,1.879,4014.349316,7542.962364764
1650452400000,2022-04-20 11:00:00,LQTY/USD,1.927,1.928,1.92,1.921,2728.7513,5241.9312473
1650448800000,2022-04-20 10:00:00,LQTY/USD,1.927,1.927,1.927,1.927,0.0,0.0
1650445200000,2022-04-20 09:00:00,LQTY/USD,1.926,1.927,1.926,1.927,50.082601,96.509172127
1650441600000,2022-04-20 08:00:00,LQTY/USD,1.926,1.926,1.926,1.926,0.0,0.0
1650438000000,2022-04-20 07:00:00,LQTY/USD,1.92,1.926,1.92,1.926,53.478579,102.999743154
1650434400000,2022-04-20 06:00:00,LQTY/USD,1.909,1.92,1.902,1.92,667.485287,1281.57175104
1650430800000,2022-04-20 05:00:00,LQTY/USD,1.905,1.909,1.905,1.909,1281.602746,2446.5796421140003
1650427200000,2022-04-20 04:00:00,LQTY/USD,1.902,1.905,1.902,1.905,1544.255218,2941.80619029
1650423600000,2022-04-20 03:00:00,LQTY/USD,1.901,1.903,1.901,1.902,2217.500062,4217.685117924
1650420000000,2022-04-20 02:00:00,LQTY/USD,1.901,1.901,1.901,1.901,0.0,0.0
1650416400000,2022-04-20 01:00:00,LQTY/USD,1.906,1.906,1.901,1.901,513.336781,975.853220681
1650412800000,2022-04-20 00:00:00,LQTY/USD,1.895,1.933,1.895,1.906,1582.151366,3015.580503596
1650409200000,2022-04-19 23:00:00,LQTY/USD,1.931,1.931,1.872,1.895,968.184963,1834.710504885
1650405600000,2022-04-19 22:00:00,LQTY/USD,1.923,1.931,1.923,1.931,75.739309,146.25260567900003
1650402000000,2022-04-19 21:00:00,LQTY/USD,1.879,1.931,1.879,1.923,5304.784385,10201.100372355
1650398400000,2022-04-19 20:00:00,LQTY/USD,1.879,1.879,1.879,1.879,0.0,0.0
1650394800000,2022-04-19 19:00:00,LQTY/USD,1.906,1.906,1.879,1.879,118.57246,222.79765234
1650391200000,2022-04-19 18:00:00,LQTY/USD,1.898,1.919,1.898,1.906,186.264385,355.01991781
1650387600000,2022-04-19 17:00:00,LQTY/USD,1.919,1.919,1.896,1.898,138.430727,262.741519846
1650384000000,2022-04-19 16:00:00,LQTY/USD,1.874,1.919,1.874,1.919,1012.444317,1942.880644323
1650380400000,2022-04-19 15:00:00,LQTY/USD,1.85,1.874,1.85,1.874,49.760525,93.25122385
1650376800000,2022-04-19 14:00:00,LQTY/USD,1.867,1.878,1.85,1.85,836.162274,1546.9002069
1650373200000,2022-04-19 13:00:00,LQTY/USD,1.881,1.885,1.867,1.867,29.334806,54.768082802
1650369600000,2022-04-19 12:00:00,LQTY/USD,1.878,1.881,1.878,1.881,3.971355,7.470118755
1650366000000,2022-04-19 11:00:00,LQTY/USD,1.88,1.892,1.873,1.878,407.824963,765.895280514
1650362400000,2022-04-19 10:00:00,LQTY/USD,1.905,1.905,1.862,1.88,608.972877,1144.86900876
1650358800000,2022-04-19 09:00:00,LQTY/USD,1.905,1.905,1.905,1.905,0.0,0.0
1650355200000,2022-04-19 08:00:00,LQTY/USD,1.905,1.905,1.905,1.905,0.0,0.0
1650351600000,2022-04-19 07:00:00,LQTY/USD,1.89,1.905,1.89,1.905,120.85076,230.2206978
1650348000000,2022-04-19 06:00:00,LQTY/USD,1.902,1.902,1.879,1.89,3495.699849,6606.87271461
1650344400000,2022-04-19 05:00:00,LQTY/USD,1.898,1.902,1.898,1.902,257.609832,489.973900464
1650340800000,2022-04-19 04:00:00,LQTY/USD,1.909,1.91,1.891,1.898,2896.252164,5497.086607272
1650337200000,2022-04-19 03:00:00,LQTY/USD,1.908,1.912,1.908,1.909,660.067371,1260.068611239
1650333600000,2022-04-19 02:00:00,LQTY/USD,1.908,1.909,1.908,1.908,52.657786,100.471055688
1650330000000,2022-04-19 01:00:00,LQTY/USD,1.887,1.908,1.887,1.908,321.126607,612.7095661559999
1650326400000,2022-04-19 00:00:00,LQTY/USD,1.899,1.899,1.878,1.887,454.687321,857.994974727
1650322800000,2022-04-18 23:00:00,LQTY/USD,1.857,1.899,1.857,1.899,209.458947,397.762540353
1650319200000,2022-04-18 22:00:00,LQTY/USD,1.857,1.857,1.857,1.857,4.638993,8.614610001
1650315600000,2022-04-18 21:00:00,LQTY/USD,1.853,1.857,1.847,1.857,424.160965,787.666912005
1650312000000,2022-04-18 20:00:00,LQTY/USD,1.883,1.883,1.845,1.853,382.406748,708.599704044
1650308400000,2022-04-18 19:00:00,LQTY/USD,1.86,1.883,1.86,1.883,350.996274,660.925983942
1650304800000,2022-04-18 18:00:00,LQTY/USD,1.869,1.869,1.849,1.86,1242.181538,2310.45766068
1650301200000,2022-04-18 17:00:00,LQTY/USD,1.858,1.869,1.858,1.869,20.228845,37.807711305
1650297600000,2022-04-18 16:00:00,LQTY/USD,1.886,1.886,1.856,1.858,1167.057423,2168.392691934
1650294000000,2022-04-18 15:00:00,LQTY/USD,1.865,1.914,1.865,1.886,2832.164473,5341.462196078
1650290400000,2022-04-18 14:00:00,LQTY/USD,1.862,1.865,1.822,1.865,2294.878093,4279.947643445
1650286800000,2022-04-18 13:00:00,LQTY/USD,1.844,1.862,1.844,1.862,304.332719,566.667522778
1650283200000,2022-04-18 12:00:00,LQTY/USD,1.871,1.871,1.842,1.844,1687.313661,3111.406390884
1650279600000,2022-04-18 11:00:00,LQTY/USD,1.878,1.878,1.871,1.871,861.725021,1612.287514291
1650276000000,2022-04-18 10:00:00,LQTY/USD,1.878,1.884,1.864,1.878,4018.383602,7546.524404555999
1650272400000,2022-04-18 09:00:00,LQTY/USD,1.857,1.882,1.857,1.878,1246.187988,2340.341041464
1650268800000,2022-04-18 08:00:00,LQTY/USD,1.85,1.857,1.842,1.857,588.810353,1093.420825521
1650265200000,2022-04-18 07:00:00,LQTY/USD,1.849,1.852,1.844,1.85,493.753389,913.44376965
1650261600000,2022-04-18 06:00:00,LQTY/USD,1.836,1.849,1.826,1.849,1307.209486,2417.030339614
1650258000000,2022-04-18 05:00:00,LQTY/USD,1.85,1.85,1.836,1.836,113.631874,208.628120664
1650254400000,2022-04-18 04:00:00,LQTY/USD,1.904,1.91,1.85,1.85,4571.940209,8458.089386650001
1650250800000,2022-04-18 03:00:00,LQTY/USD,1.894,1.918,1.893,1.904,3616.993363,6886.755363152
1650247200000,2022-04-18 02:00:00,LQTY/USD,1.888,1.918,1.888,1.894,5865.050424,11108.405503056
1650243600000,2022-04-18 01:00:00,LQTY/USD,1.888,1.888,1.871,1.888,1267.023429,2392.140233952
1650240000000,2022-04-18 00:00:00,LQTY/USD,1.905,1.906,1.858,1.888,17129.571666,32340.631305408
1650236400000,2022-04-17 23:00:00,LQTY/USD,1.946,1.946,1.9,1.905,2564.357919,4885.101835695
1650232800000,2022-04-17 22:00:00,LQTY/USD,1.96,1.96,1.946,1.946,767.994675,1494.51763755
1650229200000,2022-04-17 21:00:00,LQTY/USD,1.963,1.977,1.946,1.96,1140.145861,2234.68588756
1650225600000,2022-04-17 20:00:00,LQTY/USD,1.916,1.963,1.916,1.963,677.592453,1330.113985239
1650222000000,2022-04-17 19:00:00,LQTY/USD,1.933,1.933,1.916,1.916,675.89133,1295.00778828
1650218400000,2022-04-17 18:00:00,LQTY/USD,1.96,1.96,1.933,1.933,1805.805801,3490.622613333
1650214800000,2022-04-17 17:00:00,LQTY/USD,1.955,1.96,1.95,1.96,639.546487,1253.51111452
1650211200000,2022-04-17 16:00:00,LQTY/USD,1.955,1.969,1.95,1.955,2763.883142,5403.39154261
1650207600000,2022-04-17 15:00:00,LQTY/USD,1.98,1.98,1.955,1.955,2114.784121,4134.402956555001
1650204000000,2022-04-17 14:00:00,LQTY/USD,1.963,1.992,1.952,1.98,2539.716929,5028.63951942
1650200400000,2022-04-17 13:00:00,LQTY/USD,1.965,1.986,1.955,1.963,5094.498315,10000.500192345
1650196800000,2022-04-17 12:00:00,LQTY/USD,1.946,1.978,1.945,1.965,8752.669174,17198.994926910003
1650193200000,2022-04-17 11:00:00,LQTY/USD,1.884,1.959,1.884,1.946,16354.243538,31825.357924948
1650189600000,2022-04-17 10:00:00,LQTY/USD,1.884,1.91,1.801,1.884,38203.520925,71975.43342269999
1650186000000,2022-04-17 09:00:00,LQTY/USD,1.929,1.938,1.819,1.884,42710.441054,80466.470945736
1650182400000,2022-04-17 08:00:00,LQTY/USD,1.968,1.989,1.916,1.929,27765.876365,53560.375508085
1650178800000,2022-04-17 07:00:00,LQTY/USD,1.955,1.984,1.955,1.968,6503.565444,12799.016793792
1650175200000,2022-04-17 06:00:00,LQTY/USD,1.98,1.98,1.932,1.955,15362.082547,30032.871379385
1650171600000,2022-04-17 05:00:00,LQTY/USD,2.002,2.005,1.911,1.98,20395.751372,40383.58771656
1650168000000,2022-04-17 04:00:00,LQTY/USD,2.04,2.04,2.002,2.002,251.394789,503.2923675779999
1650164400000,2022-04-17 03:00:00,LQTY/USD,2.062,2.062,2.01,2.04,387.327037,790.14715548
1650160800000,2022-04-17 02:00:00,LQTY/USD,2.062,2.062,2.062,2.062,0.0,0.0
1650157200000,2022-04-17 01:00:00,LQTY/USD,2.062,2.062,2.062,2.062,0.0,0.0
1650153600000,2022-04-17 00:00:00,LQTY/USD,2.053,2.081,2.053,2.062,635.337752,1310.066444624
1650150000000,2022-04-16 23:00:00,LQTY/USD,2.048,2.053,2.048,2.053,403.592213,828.574813289
1650146400000,2022-04-16 22:00:00,LQTY/USD,2.023,2.05,2.013,2.048,1588.640343,3253.535422464
1650142800000,2022-04-16 21:00:00,LQTY/USD,2.041,2.056,2.021,2.023,1488.503539,3011.2426593970004
1650139200000,2022-04-16 20:00:00,LQTY/USD,2.066,2.066,2.041,2.041,334.48899,682.69202859
1650135600000,2022-04-16 19:00:00,LQTY/USD,2.093,2.093,2.058,2.066,989.039267,2043.355125622
1650132000000,2022-04-16 18:00:00,LQTY/USD,2.059,2.093,2.047,2.093,189.99042,397.64994906
1650128400000,2022-04-16 17:00:00,LQTY/USD,2.064,2.108,2.059,2.059,1907.569217,3927.685017803
1650124800000,2022-04-16 16:00:00,LQTY/USD,2.063,2.087,2.028,2.064,15081.704144,31128.637353216
1650121200000,2022-04-16 15:00:00,LQTY/USD,2.058,2.068,2.05,2.063,1591.148529,3282.5394153270004
1650117600000,2022-04-16 14:00:00,LQTY/USD,2.082,2.09,2.058,2.058,1083.59429,2230.03704882
1650114000000,2022-04-16 13:00:00,LQTY/USD,2.097,2.124,2.059,2.082,2262.874316,4711.304325912
1650110400000,2022-04-16 12:00:00,LQTY/USD,2.212,2.212,2.081,2.097,869.590479,1823.531234463
1650106800000,2022-04-16 11:00:00,LQTY/USD,2.219,2.249,2.212,2.212,1118.591682,2474.324800584
1650103200000,2022-04-16 10:00:00,LQTY/USD,2.182,2.219,2.182,2.219,318.691766,707.1770287539999
1650099600000,2022-04-16 09:00:00,LQTY/USD,2.172,2.192,2.15,2.182,481.068528,1049.691528096
1650096000000,2022-04-16 08:00:00,LQTY/USD,2.131,2.2,2.131,2.172,443.107511,962.429513892
1650092400000,2022-04-16 07:00:00,LQTY/USD,2.14,2.146,2.131,2.131,56.245992,119.860208952
1650088800000,2022-04-16 06:00:00,LQTY/USD,2.111,2.14,2.111,2.14,988.716647,2115.85362458
1650085200000,2022-04-16 05:00:00,LQTY/USD,2.1,2.111,2.1,2.111,95.107188,200.771273868
1650081600000,2022-04-16 04:00:00,LQTY/USD,2.161,2.161,2.1,2.1,943.123156,1980.5586276
1650078000000,2022-04-16 03:00:00,LQTY/USD,2.185,2.185,2.161,2.161,294.326678,636.039951158
1650074400000,2022-04-16 02:00:00,LQTY/USD,2.1,2.2,2.1,2.185,1469.225463,3210.257636655
1650070800000,2022-04-16 01:00:00,LQTY/USD,2.123,2.123,2.1,2.1,2576.782835,5411.2439535
1650067200000,2022-04-16 00:00:00,LQTY/USD,2.222,2.222,2.078,2.123,206.053342,437.451245066
1650063600000,2022-04-15 23:00:00,LQTY/USD,2.231,2.231,2.214,2.222,485.518625,1078.82238475
1650060000000,2022-04-15 22:00:00,LQTY/USD,2.28,2.28,2.231,2.231,44.757326,99.853594306
1650056400000,2022-04-15 21:00:00,LQTY/USD,2.364,2.364,2.258,2.28,356.090429,811.8861781199998
1650052800000,2022-04-15 20:00:00,LQTY/USD,2.428,2.428,2.363,2.364,728.008154,1721.0112760559998
1650049200000,2022-04-15 19:00:00,LQTY/USD,2.399,2.6,2.399,2.428,10454.926138,25384.560663064
1650045600000,2022-04-15 18:00:00,LQTY/USD,2.501,2.522,2.352,2.399,23471.315707,56307.686381093
1650042000000,2022-04-15 17:00:00,LQTY/USD,2.601,2.601,2.5,2.501,1949.310565,4875.225723064999
1650038400000,2022-04-15 16:00:00,LQTY/USD,2.602,2.602,2.6,2.601,676.736735,1760.192247735
1650034800000,2022-04-15 15:00:00,LQTY/USD,2.721,2.726,2.6,2.602,10715.152758,27880.827476316
1650031200000,2022-04-15 14:00:00,LQTY/USD,2.746,2.9,2.699,2.721,7564.589146,20583.247066266
1650027600000,2022-04-15 13:00:00,LQTY/USD,2.426,2.774,2.426,2.746,5329.108465,14633.73184489
1650024000000,2022-04-15 12:00:00,LQTY/USD,2.415,2.43,2.415,2.426,667.903741,1620.334475666
1650020400000,2022-04-15 11:00:00,LQTY/USD,2.578,2.615,2.344,2.415,2405.643492,5809.62903318
1650016800000,2022-04-15 10:00:00,LQTY/USD,2.52,2.637,2.52,2.578,1090.634739,2811.656357142
1650013200000,2022-04-15 09:00:00,LQTY/USD,2.434,2.52,2.43,2.52,238.518009,601.06538268
1650009600000,2022-04-15 08:00:00,LQTY/USD,2.265,2.482,2.265,2.434,2144.362477,5219.3782690180005
1650006000000,2022-04-15 07:00:00,LQTY/USD,2.21,2.265,2.21,2.265,787.766463,1784.2910386950002
1650002400000,2022-04-15 06:00:00,LQTY/USD,2.247,2.247,2.21,2.21,105.947388,234.14372748
1649998800000,2022-04-15 05:00:00,LQTY/USD,2.32,2.323,2.247,2.247,1250.601598,2810.101790706
1649995200000,2022-04-15 04:00:00,LQTY/USD,2.361,2.361,2.32,2.32,213.521251,495.36930232
1649991600000,2022-04-15 03:00:00,LQTY/USD,2.36,2.365,2.36,2.361,1250.160456,2951.6288366160006
1649988000000,2022-04-15 02:00:00,LQTY/USD,2.379,2.501,2.36,2.36,2518.361351,5943.33278836
1649984400000,2022-04-15 01:00:00,LQTY/USD,2.361,2.405,2.274,2.379,4589.425899,10918.244213721
1649980800000,2022-04-15 00:00:00,LQTY/USD,2.424,2.555,2.361,2.361,5643.762708,13324.923753588002
1649977200000,2022-04-14 23:00:00,LQTY/USD,2.326,2.583,2.326,2.424,14009.779594,33959.705735856
1649973600000,2022-04-14 22:00:00,LQTY/USD,2.237,2.328,2.188,2.326,1738.095073,4042.809139798
1649970000000,2022-04-14 21:00:00,LQTY/USD,2.175,2.337,2.145,2.237,6134.583634,13723.063589258
1649966400000,2022-04-14 20:00:00,LQTY/USD,2.175,2.235,2.164,2.175,7480.817744,16270.7785932
1649962800000,2022-04-14 19:00:00,LQTY/USD,2.174,2.268,2.174,2.175,605.574261,1317.1240176749998
1649959200000,2022-04-14 18:00:00,LQTY/USD,2.546,2.546,2.174,2.174,5603.780639,12182.619109185998
1649955600000,2022-04-14 17:00:00,LQTY/USD,2.133,2.655,2.133,2.546,12803.308696,32597.223940016
1649952000000,2022-04-14 16:00:00,LQTY/USD,1.903,2.326,1.903,2.133,39805.429524,84904.981174692
1649948400000,2022-04-14 15:00:00,LQTY/USD,1.903,1.903,1.903,1.903,0.238857,0.454544871
1649944800000,2022-04-14 14:00:00,LQTY/USD,1.903,1.903,1.903,1.903,0.238857,0.454544871
1649941200000,2022-04-14 13:00:00,LQTY/USD,1.903,1.903,1.903,1.903,12.289597,23.387103091
1649937600000,2022-04-14 12:00:00,LQTY/USD,1.903,1.903,1.903,1.903,0.0,0.0
1649934000000,2022-04-14 11:00:00,LQTY/USD,1.903,1.903,1.903,1.903,0.0,0.0
1649930400000,2022-04-14 10:00:00,LQTY/USD,1.903,1.903,1.903,1.903,0.0,0.0
1649926800000,2022-04-14 09:00:00,LQTY/USD,1.903,1.903,1.903,1.903,0.0,0.0
1649923200000,2022-04-14 08:00:00,LQTY/USD,1.903,1.903,1.903,1.903,0.052548,0.099998844
1649919600000,2022-04-14 07:00:00,LQTY/USD,1.903,1.903,1.903,1.903,0.0,0.0
1649916000000,2022-04-14 06:00:00,LQTY/USD,1.909,1.909,1.903,1.903,0.052383,0.099684849
1649912400000,2022-04-14 05:00:00,LQTY/USD,1.928,1.928,1.902,1.909,127.102831,242.639304379
1649908800000,2022-04-14 04:00:00,LQTY/USD,1.924,1.942,1.924,1.928,50.634741,97.623780648
1649905200000,2022-04-14 03:00:00,LQTY/USD,1.924,1.95,1.924,1.924,510.206632,981.637559968
1649901600000,2022-04-14 02:00:00,LQTY/USD,1.91,1.944,1.91,1.924,1221.287103,2349.756386172
1649898000000,2022-04-14 01:00:00,LQTY/USD,1.938,1.938,1.877,1.91,31.110825,59.42167574999999
1649894400000,2022-04-14 00:00:00,LQTY/USD,1.881,1.938,1.875,1.938,1113.824158,2158.591218204
1649890800000,2022-04-13 23:00:00,LQTY/USD,1.897,1.897,1.881,1.881,4.762156,8.957615436
1649887200000,2022-04-13 22:00:00,LQTY/USD,1.945,1.945,1.897,1.897,55.563185,105.403361945
1649883600000,2022-04-13 21:00:00,LQTY/USD,1.964,1.964,1.945,1.945,75.064505,146.000462225
1649880000000,2022-04-13 20:00:00,LQTY/USD,1.858,1.984,1.858,1.964,2100.670392,4125.716649888
1649876400000,2022-04-13 19:00:00,LQTY/USD,1.867,1.869,1.845,1.858,3156.006582,5863.860229356001
1649872800000,2022-04-13 18:00:00,LQTY/USD,1.866,1.881,1.855,1.867,1384.342731,2584.567878777
1649869200000,2022-04-13 17:00:00,LQTY/USD,1.865,1.876,1.865,1.866,158.362045,295.50357597
1649865600000,2022-04-13 16:00:00,LQTY/USD,1.919,1.919,1.865,1.865,267.540567,498.963157455
1649862000000,2022-04-13 15:00:00,LQTY/USD,1.887,1.94,1.887,1.919,2087.572859,4006.052316421
1649858400000,2022-04-13 14:00:00,LQTY/USD,1.825,1.889,1.825,1.887,3736.838569,7051.414379703
1649854800000,2022-04-13 13:00:00,LQTY/USD,1.816,1.836,1.814,1.825,667.240317,1217.713578525
1649851200000,2022-04-13 12:00:00,LQTY/USD,1.826,1.826,1.812,1.816,292.921664,531.945741824
1649847600000,2022-04-13 11:00:00,LQTY/USD,1.849,1.85,1.825,1.826,369.309567,674.3592693420001
1649844000000,2022-04-13 10:00:00,LQTY/USD,1.835,1.857,1.835,1.849,90.721439,167.743940711
1649840400000,2022-04-13 09:00:00,LQTY/USD,1.836,1.836,1.835,1.835,82.159533,150.762743055
1649836800000,2022-04-13 08:00:00,LQTY/USD,1.827,1.836,1.827,1.836,216.397497,397.305804492
1649833200000,2022-04-13 07:00:00,LQTY/USD,1.824,1.827,1.824,1.827,55.802588,101.951328276
1649829600000,2022-04-13 06:00:00,LQTY/USD,1.779,1.84,1.779,1.824,1399.943534,2553.497006016
1649826000000,2022-04-13 05:00:00,LQTY/USD,1.775,1.785,1.775,1.779,363.942211,647.4531933689999
1649822400000,2022-04-13 04:00:00,LQTY/USD,1.771,1.775,1.755,1.775,416.118846,738.61095165
1649818800000,2022-04-13 03:00:00,LQTY/USD,1.771,1.771,1.771,1.771,0.0,0.0
1649815200000,2022-04-13 02:00:00,LQTY/USD,1.775,1.775,1.756,1.771,3177.57502,5627.48536042
1649811600000,2022-04-13 01:00:00,LQTY/USD,1.797,1.802,1.771,1.775,3462.998081,6146.821593775
1649808000000,2022-04-13 00:00:00,LQTY/USD,1.786,1.797,1.779,1.797,378.699236,680.5225270919999
1649804400000,2022-04-12 23:00:00,LQTY/USD,1.783,1.794,1.783,1.786,834.061805,1489.63438373
1649800800000,2022-04-12 22:00:00,LQTY/USD,1.778,1.783,1.778,1.783,2.140066,3.815737678
1649797200000,2022-04-12 21:00:00,LQTY/USD,1.784,1.79,1.778,1.778,748.825015,1331.41087667
1649793600000,2022-04-12 20:00:00,LQTY/USD,1.784,1.785,1.784,1.784,223.802466,399.263599344
1649790000000,2022-04-12 19:00:00,LQTY/USD,1.823,1.823,1.783,1.784,403.629242,720.0745677279999
1649786400000,2022-04-12 18:00:00,LQTY/USD,1.872,1.872,1.823,1.823,6.0,10.938
1649782800000,2022-04-12 17:00:00,LQTY/USD,1.874,1.874,1.822,1.872,104.023231,194.731488432
1649779200000,2022-04-12 16:00:00,LQTY/USD,1.886,1.886,1.872,1.874,90.609444,169.802098056
1649775600000,2022-04-12 15:00:00,LQTY/USD,1.885,1.891,1.873,1.886,910.625982,1717.440602052
1649772000000,2022-04-12 14:00:00,LQTY/USD,1.884,1.885,1.884,1.885,132.536394,249.83110269
