unix,date,symbol,open,high,low,close,Volume DAI,Volume USD
1649649600000,2022-04-11 04:00:00,DAI/USD,0.99995,0.99995,0.99994,0.99995,2366.515171,2366.39684524145
1649646000000,2022-04-11 03:00:00,DAI/USD,0.99973,0.99995,0.99637,0.99995,14461.594609,14460.87152926955
1649642400000,2022-04-11 02:00:00,DAI/USD,0.9999,0.9999,0.99955,0.99973,5072.008968,5070.63952557864
1649638800000,2022-04-11 01:00:00,DAI/USD,0.99983,0.9999,0.99983,0.9999,53.25903,53.253704097
1649635200000,2022-04-11 00:00:00,DAI/USD,0.99982,0.9999,0.99945,0.99983,7829.128339,7827.79738718237
1649631600000,2022-04-10 23:00:00,DAI/USD,0.9997,0.99987,0.99964,0.99982,964.959568,964.78587527776
1649628000000,2022-04-10 22:00:00,DAI/USD,0.9998,0.99989,0.99964,0.9997,16369.048058,16364.1373435826
1649624400000,2022-04-10 21:00:00,DAI/USD,0.99989,0.9999,0.99935,0.9998,10760.823911,10758.6717462178
1649620800000,2022-04-10 20:00:00,DAI/USD,0.9999,0.9999,0.9963,0.99989,140026.566488,140011.16356568632
1649617200000,2022-04-10 19:00:00,DAI/USD,0.9999,0.9999,0.99964,0.9999,514.473217,514.4217696782999
1649613600000,2022-04-10 18:00:00,DAI/USD,1.00009,1.0001,0.99964,0.9999,547.774064,547.7192865935999
1649610000000,2022-04-10 17:00:00,DAI/USD,0.9999,1.00009,0.9999,1.00009,410.810439,410.8474119395099
1649606400000,2022-04-10 16:00:00,DAI/USD,0.9999,0.9999,0.9999,0.9999,41.485673,41.4815244327
1649602800000,2022-04-10 15:00:00,DAI/USD,1.00029,1.00029,0.99928,0.9999,180267.220721,180249.1939989279
1649599200000,2022-04-10 14:00:00,DAI/USD,1.00029,1.0003,1.00022,1.00029,268.499195,268.57705976654995
1649595600000,2022-04-10 13:00:00,DAI/USD,1.00028,1.00029,1.00026,1.00029,5893.293271,5895.002326048589
1649592000000,2022-04-10 12:00:00,DAI/USD,1.00026,1.00029,1.0,1.00028,9020.466769,9022.99249969532
1649588400000,2022-04-10 11:00:00,DAI/USD,1.00002,1.00026,1.00002,1.00026,346.459159,346.54923838134
1649584800000,2022-04-10 10:00:00,DAI/USD,1.00002,1.00002,1.00002,1.00002,5.544337,5.54444788674
1649581200000,2022-04-10 09:00:00,DAI/USD,1.00002,1.00026,1.00002,1.00002,1106.494683,1106.5168128936598
1649577600000,2022-04-10 08:00:00,DAI/USD,1.00001,1.00002,1.00001,1.00002,0.117153,0.1171553430599999
1649574000000,2022-04-10 07:00:00,DAI/USD,1.00001,1.00026,1.0,1.00001,3759.732321,3759.76991832321
1649570400000,2022-04-10 06:00:00,DAI/USD,1.0,1.00029,1.0,1.00001,22935.391139,22935.620492911392
1649566800000,2022-04-10 05:00:00,DAI/USD,1.00026,1.00026,1.0,1.0,1306.236566,1306.236566
1649563200000,2022-04-10 04:00:00,DAI/USD,1.00001,1.00028,1.00001,1.00026,197.556944,197.60830880544
1649559600000,2022-04-10 03:00:00,DAI/USD,1.0003,1.0003,1.00001,1.00001,1996.127933,1996.14789427933
1649556000000,2022-04-10 02:00:00,DAI/USD,1.00029,1.0003,1.00029,1.0003,16.6535,16.65849605
1649552400000,2022-04-10 01:00:00,DAI/USD,1.00029,1.00029,1.00029,1.00029,2002.68889,2003.2696697781
1649548800000,2022-04-10 00:00:00,DAI/USD,1.00029,1.00029,1.00029,1.00029,0.507311,0.5074581201899999
1649545200000,2022-04-09 23:00:00,DAI/USD,1.00029,1.00029,1.00029,1.00029,177.015568,177.06690251471997
1649541600000,2022-04-09 22:00:00,DAI/USD,1.00029,1.0003,1.0,1.00029,28874.90327,28883.276991948296
1649538000000,2022-04-09 21:00:00,DAI/USD,1.00001,1.00029,1.00001,1.00029,499.950347,500.09533260062994
1649534400000,2022-04-09 20:00:00,DAI/USD,1.0001,1.0001,1.0,1.00001,20798.503691,20798.711676036917
1649530800000,2022-04-09 19:00:00,DAI/USD,1.0002,1.0003,1.00004,1.0001,2500.363667,2500.6137033667
1649527200000,2022-04-09 18:00:00,DAI/USD,1.00017,1.00028,1.00017,1.0002,1158.655155,1158.886886031
1649523600000,2022-04-09 17:00:00,DAI/USD,1.00015,1.00028,1.00015,1.00017,5029.97885,5030.8339464045
1649520000000,2022-04-09 16:00:00,DAI/USD,1.0003,1.0003,1.00009,1.00015,4122.264386,4122.882725657901
1649516400000,2022-04-09 15:00:00,DAI/USD,1.00028,1.0003,1.00004,1.0003,4219.996349,4221.2623479047
1649512800000,2022-04-09 14:00:00,DAI/USD,1.00004,1.00028,1.00004,1.00028,58.511403,58.52778619284
1649509200000,2022-04-09 13:00:00,DAI/USD,1.00004,1.00004,1.00004,1.00004,0.0,0.0
1649505600000,2022-04-09 12:00:00,DAI/USD,1.00029,1.00029,1.00004,1.00004,5.978493,5.978732139720001
1649502000000,2022-04-09 11:00:00,DAI/USD,1.00005,1.00029,1.00003,1.00029,1076.929089,1077.24139843581
1649498400000,2022-04-09 10:00:00,DAI/USD,1.00005,1.00029,1.00005,1.00005,740.886382,740.9234263191001
1649494800000,2022-04-09 09:00:00,DAI/USD,1.0003,1.0003,1.00005,1.00005,406.221013,406.24132405065006
1649491200000,2022-04-09 08:00:00,DAI/USD,1.00002,1.0003,1.00002,1.0003,1079.228716,1079.5524846148
1649487600000,2022-04-09 07:00:00,DAI/USD,1.00028,1.00029,1.00002,1.00002,1438.235043,1438.2638077008598
1649484000000,2022-04-09 06:00:00,DAI/USD,1.00029,1.00029,1.00022,1.00028,473.1068,473.239269904
1649480400000,2022-04-09 05:00:00,DAI/USD,1.00028,1.00029,1.00001,1.00029,4924.198482,4925.626499559779
1649476800000,2022-04-09 04:00:00,DAI/USD,1.00002,1.00029,1.00002,1.00028,1082.84428,1083.1474763984002
1649473200000,2022-04-09 03:00:00,DAI/USD,1.00004,1.0003,1.00001,1.00002,48441.955348,48442.92418710696
1649469600000,2022-04-09 02:00:00,DAI/USD,1.00009,1.00009,1.00001,1.00004,6376.698839,6376.95390695356
1649466000000,2022-04-09 01:00:00,DAI/USD,1.00001,1.00009,1.00001,1.00009,3.554154,3.55447387386
1649462400000,2022-04-09 00:00:00,DAI/USD,1.00001,1.00009,1.00001,1.00001,1890.094757,1890.11365794757
1649458800000,2022-04-08 23:00:00,DAI/USD,1.00001,1.0001,1.00001,1.00001,268.621296,268.62398221296
1649455200000,2022-04-08 22:00:00,DAI/USD,0.9998,1.0001,0.9998,1.00001,20371.143989,20371.34770043989
1649451600000,2022-04-08 21:00:00,DAI/USD,0.99994,0.99997,0.99972,0.9998,268715.097833,268661.3548134334
1649448000000,2022-04-08 20:00:00,DAI/USD,0.99995,0.99995,0.99974,0.99994,3025.589435,3025.4078996339
1649444400000,2022-04-08 19:00:00,DAI/USD,0.99996,0.99996,0.99995,0.99995,9275.685858,9275.2220737071
1649440800000,2022-04-08 18:00:00,DAI/USD,0.99997,0.99997,0.99995,0.99996,12263.371139,12262.88060415444
1649437200000,2022-04-08 17:00:00,DAI/USD,0.99997,0.99997,0.99995,0.99997,2308.90786,2308.8385927642
1649433600000,2022-04-08 16:00:00,DAI/USD,0.9999,1.0,0.9998,0.99997,70207.462126,70205.35590213622
1649430000000,2022-04-08 15:00:00,DAI/USD,0.99996,0.99996,0.99971,0.9999,69097.553416,69090.6436606584
1649426400000,2022-04-08 14:00:00,DAI/USD,0.99996,0.99998,0.99972,0.99996,30239.537579,30238.32799749684
1649422800000,2022-04-08 13:00:00,DAI/USD,0.99996,0.99997,0.99996,0.99996,799.044017,799.01205523932
1649419200000,2022-04-08 12:00:00,DAI/USD,0.99996,0.99997,0.99996,0.99996,11032.607305,11032.1660007078
1649415600000,2022-04-08 11:00:00,DAI/USD,0.99996,0.99997,0.99996,0.99996,544.745137,544.72334719452
1649412000000,2022-04-08 10:00:00,DAI/USD,0.99996,0.99997,0.99996,0.99996,7766.726748,7766.416078930079
1649408400000,2022-04-08 09:00:00,DAI/USD,0.99996,0.99996,0.99996,0.99996,0.0,0.0
1649404800000,2022-04-08 08:00:00,DAI/USD,0.99996,0.99996,0.99996,0.99996,0.681706,0.68167873176
1649401200000,2022-04-08 07:00:00,DAI/USD,0.99996,0.99996,0.99996,0.99996,2969.405642,2969.28686577432
1649397600000,2022-04-08 06:00:00,DAI/USD,0.99997,0.99997,0.99996,0.99996,13.203631,13.20310285476
1649394000000,2022-04-08 05:00:00,DAI/USD,0.99997,0.99997,0.99996,0.99997,2.044882,2.04482065354
1649390400000,2022-04-08 04:00:00,DAI/USD,0.99996,0.99997,0.99996,0.99997,37.895063,37.893926148110005
1649386800000,2022-04-08 03:00:00,DAI/USD,0.99995,0.99996,0.99995,0.99996,600.073511,600.04950805956
1649383200000,2022-04-08 02:00:00,DAI/USD,0.99995,0.99996,0.99995,0.99995,6.596217,6.59588718915
1649379600000,2022-04-08 01:00:00,DAI/USD,0.99972,0.99997,0.99971,0.99995,9865.565127,9865.07184874365
1649376000000,2022-04-08 00:00:00,DAI/USD,0.99971,0.99994,0.99971,0.99972,43418.60203,43406.44482143161
1649372400000,2022-04-07 23:00:00,DAI/USD,0.99994,0.99994,0.99971,0.99971,9934.335335,9931.454377752849
1649368800000,2022-04-07 22:00:00,DAI/USD,0.99994,0.99994,0.99971,0.99994,138103.869085,138095.58285285492
1649365200000,2022-04-07 21:00:00,DAI/USD,0.99996,0.99996,0.99971,0.99994,40369.200391,40366.77823897654
1649361600000,2022-04-07 20:00:00,DAI/USD,0.99996,0.99996,0.99972,0.99996,4597.884046,4597.70013063816
1649358000000,2022-04-07 19:00:00,DAI/USD,0.99996,0.99996,0.99996,0.99996,13.09701,13.096486119599998
1649354400000,2022-04-07 18:00:00,DAI/USD,0.99996,0.99996,0.99972,0.99996,12990.583563,12990.06393965748
1649350800000,2022-04-07 17:00:00,DAI/USD,0.99972,0.99996,0.99972,0.99996,4127.744458,4127.57934822168
1649347200000,2022-04-07 16:00:00,DAI/USD,0.9998,0.99997,0.99971,0.99972,89194.551967,89169.57749244926
1649343600000,2022-04-07 15:00:00,DAI/USD,0.9999,0.99995,0.99972,0.9998,5010.339192,5009.3371241616005
1649340000000,2022-04-07 14:00:00,DAI/USD,0.9999,0.9999,0.9998,0.9999,581.547619,581.4894642381
1649336400000,2022-04-07 13:00:00,DAI/USD,0.99973,0.9999,0.99971,0.9999,1198.690016,1198.5701469984
1649332800000,2022-04-07 12:00:00,DAI/USD,0.9998,0.99985,0.9997,0.99973,2179.829674,2179.2411199880203
1649329200000,2022-04-07 11:00:00,DAI/USD,0.9998,0.9998,0.9998,0.9998,11.470792,11.4684978416
1649325600000,2022-04-07 10:00:00,DAI/USD,0.99975,0.9998,0.99975,0.9998,535.287434,535.1803765131999
1649322000000,2022-04-07 09:00:00,DAI/USD,0.99978,0.9998,0.9997,0.99975,592.950146,592.8019084635
1649318400000,2022-04-07 08:00:00,DAI/USD,0.99977,0.99978,0.99952,0.99978,23622.281989,23617.08508696242
1649314800000,2022-04-07 07:00:00,DAI/USD,0.99978,0.99978,0.99977,0.99977,1299.837585,1299.53862235545
1649311200000,2022-04-07 06:00:00,DAI/USD,0.99978,0.99978,0.99978,0.99978,102.730856,102.70825521168
1649307600000,2022-04-07 05:00:00,DAI/USD,0.99978,0.99978,0.99942,0.99978,2303.559143,2303.05235998854
1649304000000,2022-04-07 04:00:00,DAI/USD,0.99952,0.99978,0.998,0.99978,23685.106665,23679.895941533698
1649300400000,2022-04-07 03:00:00,DAI/USD,0.99978,0.99978,0.99952,0.99952,1296.229242,1295.60705196384
1649296800000,2022-04-07 02:00:00,DAI/USD,0.99978,0.99978,0.99952,0.99978,1043.476315,1043.2467502107002
1649293200000,2022-04-07 01:00:00,DAI/USD,0.99966,0.99978,0.99927,0.99978,33562.331522,33554.94780906516
1649289600000,2022-04-07 00:00:00,DAI/USD,0.99959,0.99979,0.998,0.99966,196447.109579,196380.31756174317
1649286000000,2022-04-06 23:00:00,DAI/USD,0.99891,0.9998,0.99891,0.99959,29365.294828,29353.25505712052
1649282400000,2022-04-06 22:00:00,DAI/USD,0.99969,0.99978,0.998,0.99891,16899.309287,16880.88903987717
1649278800000,2022-04-06 21:00:00,DAI/USD,0.99979,0.99979,0.9993,0.99969,13146.983719,13142.908154047109
1649275200000,2022-04-06 20:00:00,DAI/USD,0.99996,0.99996,0.99611,0.99979,45994.213408,45984.55462318432
1649271600000,2022-04-06 19:00:00,DAI/USD,0.99973,1.0,0.9961,0.99996,130550.095202,130544.87319819193
1649268000000,2022-04-06 18:00:00,DAI/USD,0.9998,1.0,0.99971,0.99973,14304.584078,14300.72184029894
1649264400000,2022-04-06 17:00:00,DAI/USD,0.9996,0.99999,0.9994,0.9998,9531.535575,9529.629267885
1649260800000,2022-04-06 16:00:00,DAI/USD,0.9997,1.0,0.9996,0.9996,11875.314821,11870.5646950716
1649257200000,2022-04-06 15:00:00,DAI/USD,0.99978,0.99978,0.9997,0.9997,1.668452,1.6679514644000002
1649253600000,2022-04-06 14:00:00,DAI/USD,0.99971,0.99978,0.9997,0.99978,8131.416822,8129.62791029916
1649250000000,2022-04-06 13:00:00,DAI/USD,0.99976,1.00023,0.99966,0.99971,421141.112026,421018.98110351246
1649246400000,2022-04-06 12:00:00,DAI/USD,0.99975,1.00028,0.99975,0.99976,1047.179487,1046.92816392312
1649242800000,2022-04-06 11:00:00,DAI/USD,0.99975,1.00029,0.99975,0.99975,29294.191914,29286.8683660215
1649239200000,2022-04-06 10:00:00,DAI/USD,0.99975,0.99983,0.99975,0.99975,5355.892765,5354.553791808749
1649235600000,2022-04-06 09:00:00,DAI/USD,0.99975,0.99985,0.99975,0.99975,1702.966392,1702.540650402
1649232000000,2022-04-06 08:00:00,DAI/USD,0.99975,0.99985,0.99975,0.99975,113.394483,113.36613437925
1649228400000,2022-04-06 07:00:00,DAI/USD,0.9998,0.99992,0.99975,0.99975,1796.161082,1795.7120417295
1649224800000,2022-04-06 06:00:00,DAI/USD,0.99992,0.99992,0.99975,0.9998,2062.516713,2062.1042096574
1649221200000,2022-04-06 05:00:00,DAI/USD,1.00028,1.00028,0.99975,0.99992,34932.095065,34929.300497394805
1649217600000,2022-04-06 04:00:00,DAI/USD,0.99987,1.00028,0.99987,1.00028,356.279112,356.37887015136
1649214000000,2022-04-06 03:00:00,DAI/USD,1.00015,1.00028,0.99977,0.99987,108.420182,108.40608737634
1649210400000,2022-04-06 02:00:00,DAI/USD,0.99999,1.00029,0.99977,1.00015,35391.39502,35396.70372925301
1649206800000,2022-04-06 01:00:00,DAI/USD,0.99978,1.0,0.99976,0.99999,16107.833783,16107.67270466217
1649203200000,2022-04-06 00:00:00,DAI/USD,1.0,1.0,0.99976,0.99978,61159.278683,61145.82364168973
1649199600000,2022-04-05 23:00:00,DAI/USD,0.99977,1.0,0.99976,1.0,2384.528251,2384.528251
1649196000000,2022-04-05 22:00:00,DAI/USD,1.00029,1.00029,0.99977,0.99977,12399.118488,12396.26669074776
1649192400000,2022-04-05 21:00:00,DAI/USD,0.99981,1.00029,0.99981,1.00029,668.976368,669.17037114672
1649188800000,2022-04-05 20:00:00,DAI/USD,0.99971,0.9999,0.99971,0.99981,11081.379546,11079.27408388626
1649185200000,2022-04-05 19:00:00,DAI/USD,0.9998,0.9999,0.99971,0.99971,361.424139,361.31932599969
1649181600000,2022-04-05 18:00:00,DAI/USD,1.00015,1.00029,0.9997,0.9998,2090.18114,2089.763103772
1649178000000,2022-04-05 17:00:00,DAI/USD,0.9999,1.0003,0.99963,1.00015,58158.152085,58166.87580781276
1649174400000,2022-04-05 16:00:00,DAI/USD,0.9999,0.9999,0.99972,0.9999,7797.503798,7796.7240476202
1649170800000,2022-04-05 15:00:00,DAI/USD,0.99985,0.9999,0.99985,0.9999,22451.806774,22449.5615933226
1649167200000,2022-04-05 14:00:00,DAI/USD,0.99961,0.99989,0.99961,0.99985,4105.53792,4104.922089312
1649163600000,2022-04-05 13:00:00,DAI/USD,0.9997,0.99975,0.99961,0.99961,14889.43635,14883.6294698235
1649160000000,2022-04-05 12:00:00,DAI/USD,0.99961,0.99988,0.99961,0.9997,9719.465922,9716.5500822234
1649156400000,2022-04-05 11:00:00,DAI/USD,0.9998,0.9998,0.99961,0.99961,20672.761937,20664.69955984457
1649152800000,2022-04-05 10:00:00,DAI/USD,0.99952,0.9998,0.99952,0.9998,132.080547,132.0541308906
1649149200000,2022-04-05 09:00:00,DAI/USD,0.99952,0.99966,0.99951,0.99952,414.889861,414.69071386672
1649145600000,2022-04-05 08:00:00,DAI/USD,0.9998,0.9998,0.99785,0.99952,40017.512616,39998.30420994432
1649142000000,2022-04-05 07:00:00,DAI/USD,0.99973,0.9998,0.9997,0.9998,1032.79756,1032.591000488
1649138400000,2022-04-05 06:00:00,DAI/USD,0.9999,0.9999,0.9995,0.99973,1254.474219,1254.13551096087
1649134800000,2022-04-05 05:00:00,DAI/USD,0.9998,0.9999,0.9998,0.9999,548.864332,548.8094455668
1649131200000,2022-04-05 04:00:00,DAI/USD,0.9999,0.9999,0.9996,0.9998,5061.47246,5060.4601655080005
1649127600000,2022-04-05 03:00:00,DAI/USD,0.9998,0.9999,0.9998,0.9999,982.874823,982.7765355177
1649124000000,2022-04-05 02:00:00,DAI/USD,0.99966,0.9998,0.99966,0.9998,6.214638,6.2133950724
1649120400000,2022-04-05 01:00:00,DAI/USD,0.99966,0.9999,0.99936,0.99966,35800.938809,35788.76648980494
1649116800000,2022-04-05 00:00:00,DAI/USD,0.9998,0.9998,0.99938,0.99966,2045.155046,2044.45969328436
1649113200000,2022-04-04 23:00:00,DAI/USD,0.9998,0.99989,0.99936,0.9998,6622.33603,6621.011562794
1649109600000,2022-04-04 22:00:00,DAI/USD,0.9998,0.99989,0.99966,0.9998,10246.644791,10244.595462041802
1649106000000,2022-04-04 21:00:00,DAI/USD,0.9998,0.99988,0.99938,0.9998,4628.888305,4627.962527339
1649102400000,2022-04-04 20:00:00,DAI/USD,0.9998,0.9998,0.99936,0.9998,22158.310393,22153.8787309214
1649098800000,2022-04-04 19:00:00,DAI/USD,0.9998,0.9999,0.9985,0.9998,36827.965259,36820.5996659482
1649095200000,2022-04-04 18:00:00,DAI/USD,0.99977,0.9999,0.99958,0.9998,19870.810073,19866.835910985403
1649091600000,2022-04-04 17:00:00,DAI/USD,0.9998,0.99989,0.99948,0.99977,6917.876185,6916.28507347745
1649088000000,2022-04-04 16:00:00,DAI/USD,0.99973,0.9999,0.99939,0.9998,113324.834953,113302.1699860094
1649084400000,2022-04-04 15:00:00,DAI/USD,0.99965,0.99989,0.99901,0.99973,15431.225581,15427.059150093131
1649080800000,2022-04-04 14:00:00,DAI/USD,0.99986,0.99987,0.99965,0.99965,5312.492811,5310.63343851615
1649077200000,2022-04-04 13:00:00,DAI/USD,0.99964,0.99987,0.99964,0.99986,2251.460833,2251.14562848338
1649073600000,2022-04-04 12:00:00,DAI/USD,0.99964,0.99988,0.99964,0.99964,324.236541,324.11981584524
1649070000000,2022-04-04 11:00:00,DAI/USD,0.99977,0.99988,0.9994,0.99964,9293.788098,9290.44233428472
1649066400000,2022-04-04 10:00:00,DAI/USD,0.99976,0.99977,0.99964,0.99977,6.019661,6.018276477970001
1649062800000,2022-04-04 09:00:00,DAI/USD,0.99977,0.99989,0.999,0.99976,71239.478588,71222.38111313888
1649059200000,2022-04-04 08:00:00,DAI/USD,0.99988,0.99988,0.99964,0.99977,28.826216,28.81958597032
1649055600000,2022-04-04 07:00:00,DAI/USD,0.99989,0.9999,0.99964,0.99988,548.581194,548.51536425672
1649052000000,2022-04-04 06:00:00,DAI/USD,0.99989,0.99989,0.99965,0.99989,5.668126,5.66750250614
1649048400000,2022-04-04 05:00:00,DAI/USD,0.99989,0.9999,0.99964,0.99989,4779.265772,4778.74005276508
1649044800000,2022-04-04 04:00:00,DAI/USD,0.99964,0.9999,0.99964,0.99989,3498.921333,3498.5364516533696
1649041200000,2022-04-04 03:00:00,DAI/USD,0.99964,0.9999,0.99941,0.99964,4003.866348,4002.42495611472
1649037600000,2022-04-04 02:00:00,DAI/USD,0.999,0.9999,0.999,0.99964,71887.247076,71861.36766705263
1649034000000,2022-04-04 01:00:00,DAI/USD,0.99967,0.9999,0.999,0.999,140258.234681,140117.976446319
1649030400000,2022-04-04 00:00:00,DAI/USD,0.9999,0.9999,0.9985,0.99967,41597.007047,41583.28003467448
1649026800000,2022-04-03 23:00:00,DAI/USD,0.9999,0.9999,0.99979,0.9999,8840.171352,8839.287334864799
1649023200000,2022-04-03 22:00:00,DAI/USD,0.99989,0.9999,0.9975,0.9999,175982.310656,175964.71242493438
1649019600000,2022-04-03 21:00:00,DAI/USD,0.99979,0.9999,0.99937,0.99989,13403.008732,13401.53440103948
1649016000000,2022-04-03 20:00:00,DAI/USD,0.99989,0.99989,0.99965,0.99979,3401.737896,3401.02353104184
1649012400000,2022-04-03 19:00:00,DAI/USD,0.99965,0.99989,0.99942,0.99989,42684.067317,42679.37206959513
1649008800000,2022-04-03 18:00:00,DAI/USD,0.99983,0.99983,0.99965,0.99965,342.713315,342.59336533975005
1649005200000,2022-04-03 17:00:00,DAI/USD,0.99975,0.9999,0.99842,0.99983,29534.275854,29529.25502710482
1649001600000,2022-04-03 16:00:00,DAI/USD,0.9999,0.9999,0.99975,0.99975,2321.811542,2321.2310891145
1648998000000,2022-04-03 15:00:00,DAI/USD,0.99989,0.9999,0.99975,0.9999,3045.408748,3045.1042071252
1648994400000,2022-04-03 14:00:00,DAI/USD,0.99975,0.99989,0.99935,0.99989,13922.962168,13921.43064216152
1648990800000,2022-04-03 13:00:00,DAI/USD,0.99975,0.9999,0.99975,0.99975,47152.051652,47140.263639087
1648987200000,2022-04-03 12:00:00,DAI/USD,0.99989,0.9999,0.99934,0.99975,15745.201902,15741.2656015245
1648983600000,2022-04-03 11:00:00,DAI/USD,0.99976,0.9999,0.99975,0.99989,1257.248928,1257.11063061792
1648980000000,2022-04-03 10:00:00,DAI/USD,0.9999,0.9999,0.99976,0.99976,43.878314,43.867783204640006
1648976400000,2022-04-03 09:00:00,DAI/USD,0.99987,0.9999,0.9997,0.9999,1219.927625,1219.8056322375
1648972800000,2022-04-03 08:00:00,DAI/USD,0.99976,0.9999,0.99976,0.99987,242427.79458,242396.2789667046
1648969200000,2022-04-03 07:00:00,DAI/USD,0.9999,0.9999,0.99976,0.99976,386.594375,386.50159235
1648965600000,2022-04-03 06:00:00,DAI/USD,0.9999,0.9999,0.99989,0.9999,223.16544,223.143123456
1648962000000,2022-04-03 05:00:00,DAI/USD,0.99983,0.9999,0.99975,0.9999,1312.374879,1312.2436415121
1648958400000,2022-04-03 04:00:00,DAI/USD,0.9999,0.9999,0.99976,0.99983,4338.118193,4337.38071290719
1648954800000,2022-04-03 03:00:00,DAI/USD,0.99989,0.9999,0.9998,0.9999,396.987832,396.9481332168
1648951200000,2022-04-03 02:00:00,DAI/USD,0.99978,0.9999,0.99971,0.99989,172689.97867,172670.9827723463
1648947600000,2022-04-03 01:00:00,DAI/USD,0.99989,0.9999,0.99971,0.99978,1008165.793727,1007943.99725238
1648944000000,2022-04-03 00:00:00,DAI/USD,0.99985,0.99989,0.99985,0.99989,639.059276,638.98897947964
1648940400000,2022-04-02 23:00:00,DAI/USD,0.99989,0.99989,0.99985,0.99985,284.217029,284.17439644565
1648936800000,2022-04-02 22:00:00,DAI/USD,0.99985,0.99989,0.99985,0.99989,98.903021,98.89214166768998
1648933200000,2022-04-02 21:00:00,DAI/USD,0.99989,0.99989,0.99985,0.99985,1231.588122,1231.4033837817
1648929600000,2022-04-02 20:00:00,DAI/USD,0.9999,0.9999,0.99985,0.99989,3118.934779,3118.59169617431
1648926000000,2022-04-02 19:00:00,DAI/USD,0.99989,0.9999,0.99984,0.9999,8325.308932,8324.4764011068
1648922400000,2022-04-02 18:00:00,DAI/USD,0.9999,0.9999,0.99989,0.99989,264.668018,264.63890451802
1648918800000,2022-04-02 17:00:00,DAI/USD,0.9999,0.9999,0.99989,0.9999,503.865403,503.8150164597
1648915200000,2022-04-02 16:00:00,DAI/USD,0.9999,0.9999,0.99989,0.9999,152.08498,152.069771502
1648911600000,2022-04-02 15:00:00,DAI/USD,0.99989,0.9999,0.99989,0.9999,3286.020558,3285.6919559442003
1648908000000,2022-04-02 14:00:00,DAI/USD,0.9999,0.9999,0.99989,0.99989,54.480899,54.47490610111
1648904400000,2022-04-02 13:00:00,DAI/USD,0.9999,0.9999,0.99989,0.9999,11.720856,11.7196839144
1648900800000,2022-04-02 12:00:00,DAI/USD,0.99989,0.9999,0.99989,0.9999,1231.496308,1231.3731583692
1648897200000,2022-04-02 11:00:00,DAI/USD,0.99985,0.9999,0.99985,0.99989,5521.06766,5520.4603425574
1648893600000,2022-04-02 10:00:00,DAI/USD,0.99989,0.9999,0.99985,0.99985,10039.06312,10037.557260532
1648890000000,2022-04-02 09:00:00,DAI/USD,0.99989,0.99989,0.99989,0.99989,497.786489,497.73173248621
1648886400000,2022-04-02 08:00:00,DAI/USD,0.99985,0.9999,0.99985,0.99989,5580.073464,5579.45965591896
1648882800000,2022-04-02 07:00:00,DAI/USD,0.99989,0.9999,0.99985,0.99985,40261.537298,40255.4980674053
1648879200000,2022-04-02 06:00:00,DAI/USD,0.99986,0.99989,0.99981,0.99989,2762.026748,2761.72292505772
1648875600000,2022-04-02 05:00:00,DAI/USD,0.99989,0.99989,0.99982,0.99986,106.860452,106.84549153672
1648872000000,2022-04-02 04:00:00,DAI/USD,0.99989,0.99989,0.99982,0.99989,3177.542716,3177.19318630124
1648868400000,2022-04-02 03:00:00,DAI/USD,0.99982,0.99989,0.99982,0.99989,4307.784575,4307.310718696749
1648864800000,2022-04-02 02:00:00,DAI/USD,0.99989,0.99989,0.99981,0.99982,17969.554151,17966.31963125282
1648861200000,2022-04-02 01:00:00,DAI/USD,0.9999,0.9999,0.99982,0.99989,556.782659,556.72141290751
1648857600000,2022-04-02 00:00:00,DAI/USD,0.99983,0.9999,0.99983,0.9999,1113.511968,1113.4006168032
1648854000000,2022-04-01 23:00:00,DAI/USD,0.99983,0.9999,0.99983,0.99983,5507.538515,5506.6022334524505
1648850400000,2022-04-01 22:00:00,DAI/USD,0.99989,0.9999,0.99981,0.99983,32287.595374,32282.10648278642
1648846800000,2022-04-01 21:00:00,DAI/USD,0.99982,0.99989,0.99982,0.99989,2605.288123,2605.00154130647
1648843200000,2022-04-01 20:00:00,DAI/USD,0.99982,0.9999,0.99982,0.99982,325750.19459,325691.55955497385
1648839600000,2022-04-01 19:00:00,DAI/USD,0.99989,0.9999,0.99982,0.99982,8219.292379,8217.81290637178
1648836000000,2022-04-01 18:00:00,DAI/USD,0.9999,0.9999,0.99982,0.99989,5497.914361,5497.30959042029
1648832400000,2022-04-01 17:00:00,DAI/USD,0.99989,0.9999,0.9998,0.9999,81023.822883,81015.7205007117
1648828800000,2022-04-01 16:00:00,DAI/USD,0.99987,0.9999,0.9998,0.99989,16326.232377,16324.43649143853
1648825200000,2022-04-01 15:00:00,DAI/USD,1.00019,1.00026,0.99987,0.99987,26750.102988,26746.62547461156
1648821600000,2022-04-01 14:00:00,DAI/USD,1.0,1.00026,1.0,1.00019,5836.848264,5837.95726517016
1648818000000,2022-04-01 13:00:00,DAI/USD,1.0,1.00027,1.0,1.0,592.376022,592.376022
1648814400000,2022-04-01 12:00:00,DAI/USD,1.00014,1.00027,1.0,1.0,1080.129377,1080.129377
1648810800000,2022-04-01 11:00:00,DAI/USD,1.00027,1.0003,1.0,1.00014,18589.287153,18591.889653201422
1648807200000,2022-04-01 10:00:00,DAI/USD,1.00019,1.0003,0.9997,1.00027,58763.489872,58779.35601426544
