unix,date,symbol,open,high,low,close,Volume LTC,Volume USD,just_date
1651619700,2022-05-03 23:15:00,LTC/USD,99.14,99.14,99.14,99.14,15.27500084,1514.3635832776,2022-05-03
1651619640,2022-05-03 23:14:00,LTC/USD,99.04,99.04,99.04,99.04,0.0,0.0,2022-05-03
1651619580,2022-05-03 23:13:00,LTC/USD,99.04,99.04,99.04,99.04,8.44330203,836.2246330512,2022-05-03
1651619520,2022-05-03 23:12:00,LTC/USD,99.06,99.06,99.06,99.06,0.0,0.0,2022-05-03
1651619460,2022-05-03 23:11:00,LTC/USD,99.06,99.06,99.06,99.06,0.0,0.0,2022-05-03
1651619400,2022-05-03 23:10:00,LTC/USD,99.06,99.06,99.06,99.06,0.0,0.0,2022-05-03
1651619340,2022-05-03 23:09:00,LTC/USD,99.06,99.06,99.06,99.06,0.0,0.0,2022-05-03
1651619280,2022-05-03 23:08:00,LTC/USD,99.06,99.06,99.06,99.06,0.3623,35.889438,2022-05-03
1651619220,2022-05-03 23:07:00,LTC/USD,99.04,99.04,99.04,99.04,9.56,946.8224,2022-05-03
1651619160,2022-05-03 23:06:00,LTC/USD,99.16,99.16,99.16,99.16,0.0,0.0,2022-05-03
1651619100,2022-05-03 23:05:00,LTC/USD,99.16,99.16,99.16,99.16,0.0,0.0,2022-05-03
1651619040,2022-05-03 23:04:00,LTC/USD,99.16,99.16,99.16,99.16,0.0,0.0,2022-05-03
1651618980,2022-05-03 23:03:00,LTC/USD,99.16,99.16,99.16,99.16,0.0,0.0,2022-05-03
1651618920,2022-05-03 23:02:00,LTC/USD,99.16,99.16,99.16,99.16,0.0,0.0,2022-05-03
1651618860,2022-05-03 23:01:00,LTC/USD,99.16,99.16,99.16,99.16,0.0,0.0,2022-05-03
1651618800,2022-05-03 23:00:00,LTC/USD,99.16,99.16,99.16,99.16,0.0,0.0,2022-05-03
1651618740,2022-05-03 22:59:00,LTC/USD,99.16,99.16,99.16,99.16,15.41353761,1528.4063894076,2022-05-03
1651618680,2022-05-03 22:58:00,LTC/USD,99.23,99.23,99.23,99.23,0.0,0.0,2022-05-03
1651618620,2022-05-03 22:57:00,LTC/USD,99.23,99.23,99.23,99.23,0.0,0.0,2022-05-03
1651618560,2022-05-03 22:56:00,LTC/USD,99.23,99.23,99.23,99.23,0.0,0.0,2022-05-03
1651618500,2022-05-03 22:55:00,LTC/USD,99.23,99.23,99.23,99.23,0.0,0.0,2022-05-03
1651618440,2022-05-03 22:54:00,LTC/USD,99.23,99.23,99.23,99.23,23.11573676,2293.7745586948004,2022-05-03
1651618380,2022-05-03 22:53:00,LTC/USD,99.17,99.17,99.16,99.16,18.87253335,1871.400406986,2022-05-03
1651618320,2022-05-03 22:52:00,LTC/USD,99.22,99.22,99.22,99.22,0.0,0.0,2022-05-03
1651618260,2022-05-03 22:51:00,LTC/USD,99.22,99.22,99.22,99.22,9.16,908.8552,2022-05-03
1651618200,2022-05-03 22:50:00,LTC/USD,99.23,99.23,99.23,99.23,0.0,0.0,2022-05-03
1651618140,2022-05-03 22:49:00,LTC/USD,99.23,99.23,99.23,99.23,0.0,0.0,2022-05-03
1651618080,2022-05-03 22:48:00,LTC/USD,99.23,99.23,99.23,99.23,46.45878883,4610.105615600901,2022-05-03
1651618020,2022-05-03 22:47:00,LTC/USD,99.2,99.2,99.2,99.2,9.5,942.4,2022-05-03
1651617960,2022-05-03 22:46:00,LTC/USD,99.25,99.25,99.25,99.25,0.0,0.0,2022-05-03
1651617900,2022-05-03 22:45:00,LTC/USD,99.27,99.27,99.25,99.25,24.95800727,2477.0822215475,2022-05-03
1651617840,2022-05-03 22:44:00,LTC/USD,99.36,99.36,99.36,99.36,0.0,0.0,2022-05-03
1651617780,2022-05-03 22:43:00,LTC/USD,99.31,99.36,99.31,99.36,86.65493335,8610.034177656,2022-05-03
1651617720,2022-05-03 22:42:00,LTC/USD,99.29,99.31,99.29,99.29,30.15,2993.5935,2022-05-03
1651617660,2022-05-03 22:41:00,LTC/USD,99.34,99.34,99.34,99.34,0.0,0.0,2022-05-03
1651617600,2022-05-03 22:40:00,LTC/USD,99.34,99.34,99.34,99.34,0.0,0.0,2022-05-03
1651617540,2022-05-03 22:39:00,LTC/USD,99.34,99.34,99.34,99.34,0.0,0.0,2022-05-03
1651617480,2022-05-03 22:38:00,LTC/USD,99.3,99.34,99.26,99.34,22.76760785,2261.734163819,2022-05-03
1651617420,2022-05-03 22:37:00,LTC/USD,99.47,99.47,99.47,99.47,1.0,99.47,2022-05-03
1651617360,2022-05-03 22:36:00,LTC/USD,99.42,99.42,99.42,99.42,0.0,0.0,2022-05-03
1651617300,2022-05-03 22:35:00,LTC/USD,99.42,99.42,99.42,99.42,0.0,0.0,2022-05-03
1651617240,2022-05-03 22:34:00,LTC/USD,99.42,99.42,99.42,99.42,0.0,0.0,2022-05-03
1651617180,2022-05-03 22:33:00,LTC/USD,99.45,99.45,99.42,99.42,59.52,5917.4784,2022-05-03
1651617120,2022-05-03 22:32:00,LTC/USD,99.49,99.49,99.49,99.49,0.0,0.0,2022-05-03
1651617060,2022-05-03 22:31:00,LTC/USD,99.49,99.49,99.49,99.49,0.0,0.0,2022-05-03
1651617000,2022-05-03 22:30:00,LTC/USD,99.42,99.49,99.42,99.49,35.47225507,3529.1346569143,2022-05-03
1651616940,2022-05-03 22:29:00,LTC/USD,99.45,99.45,99.44,99.44,30.1501961,2998.135500184,2022-05-03
1651616880,2022-05-03 22:28:00,LTC/USD,99.48,99.48,99.48,99.48,0.0,0.0,2022-05-03
1651616820,2022-05-03 22:27:00,LTC/USD,99.48,99.48,99.48,99.48,0.0,0.0,2022-05-03
1651616760,2022-05-03 22:26:00,LTC/USD,99.48,99.48,99.48,99.48,0.0,0.0,2022-05-03
1651616700,2022-05-03 22:25:00,LTC/USD,99.48,99.49,99.48,99.48,27.526805,2738.3665614,2022-05-03
1651616640,2022-05-03 22:24:00,LTC/USD,99.52,99.52,99.52,99.52,0.0,0.0,2022-05-03
1651616580,2022-05-03 22:23:00,LTC/USD,99.52,99.52,99.52,99.52,0.0,0.0,2022-05-03
1651616520,2022-05-03 22:22:00,LTC/USD,99.52,99.52,99.52,99.52,0.0,0.0,2022-05-03
1651616460,2022-05-03 22:21:00,LTC/USD,99.42,99.52,99.42,99.52,10.63714942,1058.6091102784,2022-05-03
1651616400,2022-05-03 22:20:00,LTC/USD,99.37,99.37,99.37,99.37,0.0,0.0,2022-05-03
1651616340,2022-05-03 22:19:00,LTC/USD,99.37,99.37,99.37,99.37,0.0,0.0,2022-05-03
1651616280,2022-05-03 22:18:00,LTC/USD,99.37,99.37,99.37,99.37,0.10013082,9.9499995834,2022-05-03
1651616220,2022-05-03 22:17:00,LTC/USD,99.35,99.35,99.35,99.35,10.05230897,998.6968961695,2022-05-03
1651616160,2022-05-03 22:16:00,LTC/USD,99.1,99.42,99.1,99.42,152.366264,15148.25396688,2022-05-03
1651616100,2022-05-03 22:15:00,LTC/USD,98.98,99.02,98.96,99.02,42.13993471,4172.6963349842,2022-05-03
1651616040,2022-05-03 22:14:00,LTC/USD,99.0,99.0,99.0,99.0,1.05979797,104.91999903,2022-05-03
1651615980,2022-05-03 22:13:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615920,2022-05-03 22:12:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615860,2022-05-03 22:11:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615800,2022-05-03 22:10:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615740,2022-05-03 22:09:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615680,2022-05-03 22:08:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615620,2022-05-03 22:07:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615560,2022-05-03 22:06:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615500,2022-05-03 22:05:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615440,2022-05-03 22:04:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615380,2022-05-03 22:03:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615320,2022-05-03 22:02:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615260,2022-05-03 22:01:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615200,2022-05-03 22:00:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615140,2022-05-03 21:59:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615080,2022-05-03 21:58:00,LTC/USD,98.9,98.9,98.9,98.9,0.0,0.0,2022-05-03
1651615020,2022-05-03 21:57:00,LTC/USD,98.9,98.9,98.9,98.9,0.11642149,11.514085361,2022-05-03
1651614960,2022-05-03 21:56:00,LTC/USD,98.86,98.86,98.86,98.86,0.0,0.0,2022-05-03
1651614900,2022-05-03 21:55:00,LTC/USD,98.86,98.86,98.86,98.86,0.0,0.0,2022-05-03
1651614840,2022-05-03 21:54:00,LTC/USD,98.86,98.86,98.86,98.86,0.0,0.0,2022-05-03
1651614780,2022-05-03 21:53:00,LTC/USD,98.86,98.86,98.86,98.86,15.4959,1531.924674,2022-05-03
1651614720,2022-05-03 21:52:00,LTC/USD,98.89,98.89,98.89,98.89,0.0,0.0,2022-05-03
1651614660,2022-05-03 21:51:00,LTC/USD,98.9,98.9,98.88,98.89,121.50112102,12015.2458576678,2022-05-03
1651614600,2022-05-03 21:50:00,LTC/USD,98.92,98.92,98.92,98.92,0.0,0.0,2022-05-03
1651614540,2022-05-03 21:49:00,LTC/USD,98.92,98.92,98.92,98.92,175.4819,17358.669548,2022-05-03
1651614480,2022-05-03 21:48:00,LTC/USD,98.69,98.69,98.69,98.69,0.0,0.0,2022-05-03
1651614420,2022-05-03 21:47:00,LTC/USD,98.69,98.69,98.69,98.69,0.0,0.0,2022-05-03
1651614360,2022-05-03 21:46:00,LTC/USD,98.69,98.69,98.69,98.69,0.0,0.0,2022-05-03
1651614300,2022-05-03 21:45:00,LTC/USD,98.69,98.69,98.69,98.69,0.0,0.0,2022-05-03
1651614240,2022-05-03 21:44:00,LTC/USD,98.69,98.69,98.69,98.69,0.0,0.0,2022-05-03
1651614180,2022-05-03 21:43:00,LTC/USD,98.69,98.69,98.69,98.69,0.0,0.0,2022-05-03
1651614120,2022-05-03 21:42:00,LTC/USD,98.69,98.69,98.69,98.69,0.0,0.0,2022-05-03
1651614060,2022-05-03 21:41:00,LTC/USD,98.69,98.69,98.69,98.69,26.95,2659.6955,2022-05-03
1651614000,2022-05-03 21:40:00,LTC/USD,98.67,98.67,98.67,98.67,0.0,0.0,2022-05-03
1651613940,2022-05-03 21:39:00,LTC/USD,98.64,98.67,98.64,98.67,20.28632858,2001.6520409886,2022-05-03
1651613880,2022-05-03 21:38:00,LTC/USD,98.61,98.63,98.61,98.63,40.58,4002.4054,2022-05-03
1651613820,2022-05-03 21:37:00,LTC/USD,98.7,98.7,98.7,98.7,0.0,0.0,2022-05-03
1651613760,2022-05-03 21:36:00,LTC/USD,98.7,98.7,98.7,98.7,0.0,0.0,2022-05-03
1651613700,2022-05-03 21:35:00,LTC/USD,98.7,98.71,98.7,98.7,40.55282739,4002.564063393,2022-05-03
1651613640,2022-05-03 21:34:00,LTC/USD,98.8,98.8,98.8,98.8,0.0,0.0,2022-05-03
1651613580,2022-05-03 21:33:00,LTC/USD,98.8,98.8,98.8,98.8,0.0,0.0,2022-05-03
1651613520,2022-05-03 21:32:00,LTC/USD,98.8,98.8,98.8,98.8,0.0,0.0,2022-05-03
1651613460,2022-05-03 21:31:00,LTC/USD,98.8,98.8,98.8,98.8,0.0,0.0,2022-05-03
1651613400,2022-05-03 21:30:00,LTC/USD,98.8,98.8,98.8,98.8,0.0,0.0,2022-05-03
1651613340,2022-05-03 21:29:00,LTC/USD,98.8,98.8,98.8,98.8,0.0,0.0,2022-05-03
1651613280,2022-05-03 21:28:00,LTC/USD,98.8,98.8,98.8,98.8,29.46,2910.648,2022-05-03
1651613220,2022-05-03 21:27:00,LTC/USD,98.77,98.8,98.77,98.8,24.5645,2426.9726,2022-05-03
1651613160,2022-05-03 21:26:00,LTC/USD,98.54,98.54,98.54,98.54,0.0,0.0,2022-05-03
1651613100,2022-05-03 21:25:00,LTC/USD,98.54,98.54,98.54,98.54,0.93592312,92.2258642448,2022-05-03
1651613040,2022-05-03 21:24:00,LTC/USD,98.42,98.42,98.42,98.42,0.0,0.0,2022-05-03
1651612980,2022-05-03 21:23:00,LTC/USD,98.42,98.42,98.42,98.42,0.0,0.0,2022-05-03
1651612920,2022-05-03 21:22:00,LTC/USD,98.42,98.42,98.42,98.42,0.0,0.0,2022-05-03
1651612860,2022-05-03 21:21:00,LTC/USD,98.42,98.42,98.42,98.42,0.0,0.0,2022-05-03
1651612800,2022-05-03 21:20:00,LTC/USD,98.42,98.42,98.42,98.42,0.0,0.0,2022-05-03
1651612740,2022-05-03 21:19:00,LTC/USD,98.42,98.42,98.42,98.42,0.0,0.0,2022-05-03
1651612680,2022-05-03 21:18:00,LTC/USD,98.42,98.42,98.42,98.42,0.0,0.0,2022-05-03
1651612620,2022-05-03 21:17:00,LTC/USD,98.42,98.42,98.42,98.42,10.0,984.2,2022-05-03
1651612560,2022-05-03 21:16:00,LTC/USD,98.32,98.32,98.32,98.32,0.0,0.0,2022-05-03
1651612500,2022-05-03 21:15:00,LTC/USD,98.32,98.32,98.32,98.32,20.0,1966.4,2022-05-03
1651612440,2022-05-03 21:14:00,LTC/USD,98.27,98.27,98.27,98.27,0.0,0.0,2022-05-03
1651612380,2022-05-03 21:13:00,LTC/USD,98.17,98.3,98.17,98.27,89.39055416,8784.4097573032,2022-05-03
1651612320,2022-05-03 21:12:00,LTC/USD,97.88,97.88,97.88,97.88,0.0,0.0,2022-05-03
1651612260,2022-05-03 21:11:00,LTC/USD,97.88,97.88,97.88,97.88,16.12,1577.8256,2022-05-03
1651612200,2022-05-03 21:10:00,LTC/USD,97.8,97.8,97.8,97.8,0.0,0.0,2022-05-03
1651612140,2022-05-03 21:09:00,LTC/USD,97.8,97.8,97.8,97.8,0.8,78.24000000000001,2022-05-03
1651612080,2022-05-03 21:08:00,LTC/USD,97.76,97.76,97.76,97.76,0.0,0.0,2022-05-03
1651612020,2022-05-03 21:07:00,LTC/USD,97.76,97.76,97.76,97.76,0.0,0.0,2022-05-03
1651611960,2022-05-03 21:06:00,LTC/USD,97.76,97.76,97.76,97.76,20.38635,1992.969576,2022-05-03
1651611900,2022-05-03 21:05:00,LTC/USD,98.14,98.14,98.07,98.07,55.94753383,5486.774642708099,2022-05-03
1651611840,2022-05-03 21:04:00,LTC/USD,98.17,98.17,98.17,98.17,0.0,0.0,2022-05-03
1651611780,2022-05-03 21:03:00,LTC/USD,98.17,98.17,98.17,98.17,0.0,0.0,2022-05-03
1651611720,2022-05-03 21:02:00,LTC/USD,98.17,98.17,98.17,98.17,0.0,0.0,2022-05-03
1651611660,2022-05-03 21:01:00,LTC/USD,98.17,98.17,98.17,98.17,1.79622111,176.3350263687,2022-05-03
1651611600,2022-05-03 21:00:00,LTC/USD,98.32,98.32,98.32,98.32,0.0,0.0,2022-05-03
1651611540,2022-05-03 20:59:00,LTC/USD,98.06,98.32,98.06,98.32,585.88612029,57604.3233469128,2022-05-03
1651611480,2022-05-03 20:58:00,LTC/USD,97.91,97.91,97.91,97.91,0.0,0.0,2022-05-03
1651611420,2022-05-03 20:57:00,LTC/USD,97.91,97.91,97.91,97.91,0.0,0.0,2022-05-03
1651611360,2022-05-03 20:56:00,LTC/USD,97.91,97.91,97.91,97.91,0.0,0.0,2022-05-03
1651611300,2022-05-03 20:55:00,LTC/USD,97.91,97.91,97.91,97.91,0.0,0.0,2022-05-03
1651611240,2022-05-03 20:54:00,LTC/USD,97.91,97.91,97.91,97.91,0.26217955,25.6699997405,2022-05-03
1651611180,2022-05-03 20:53:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651611120,2022-05-03 20:52:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651611060,2022-05-03 20:51:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651611000,2022-05-03 20:50:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651610940,2022-05-03 20:49:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651610880,2022-05-03 20:48:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651610820,2022-05-03 20:47:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651610760,2022-05-03 20:46:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651610700,2022-05-03 20:45:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651610640,2022-05-03 20:44:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651610580,2022-05-03 20:43:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651610520,2022-05-03 20:42:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651610460,2022-05-03 20:41:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651610400,2022-05-03 20:40:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651610340,2022-05-03 20:39:00,LTC/USD,97.7,97.7,97.7,97.7,0.0,0.0,2022-05-03
1651610280,2022-05-03 20:38:00,LTC/USD,97.7,97.7,97.7,97.7,10.23936849,1000.386301473,2022-05-03
1651610220,2022-05-03 20:37:00,LTC/USD,97.78,97.78,97.78,97.78,0.0,0.0,2022-05-03
1651610160,2022-05-03 20:36:00,LTC/USD,97.78,97.78,97.78,97.78,0.0,0.0,2022-05-03
1651610100,2022-05-03 20:35:00,LTC/USD,97.78,97.78,97.78,97.78,20.42628073,1997.2817297794,2022-05-03
1651610040,2022-05-03 20:34:00,LTC/USD,97.74,97.81,97.74,97.77,161.51211519,15791.0395021263,2022-05-03
1651609980,2022-05-03 20:33:00,LTC/USD,97.68,97.68,97.68,97.68,0.0,0.0,2022-05-03
1651609920,2022-05-03 20:32:00,LTC/USD,97.68,97.68,97.68,97.68,0.0,0.0,2022-05-03
1651609860,2022-05-03 20:31:00,LTC/USD,97.68,97.68,97.68,97.68,0.0,0.0,2022-05-03
1651609800,2022-05-03 20:30:00,LTC/USD,97.68,97.68,97.68,97.68,0.0,0.0,2022-05-03
1651609740,2022-05-03 20:29:00,LTC/USD,97.68,97.68,97.68,97.68,0.0,0.0,2022-05-03
1651609680,2022-05-03 20:28:00,LTC/USD,97.68,97.68,97.68,97.68,0.0,0.0,2022-05-03
1651609620,2022-05-03 20:27:00,LTC/USD,97.68,97.68,97.68,97.68,0.0,0.0,2022-05-03
1651609560,2022-05-03 20:26:00,LTC/USD,97.68,97.68,97.68,97.68,36.0,3516.4800000000005,2022-05-03
1651609500,2022-05-03 20:25:00,LTC/USD,97.7,97.7,97.7,97.7,26.61957,2600.731989,2022-05-03
1651609440,2022-05-03 20:24:00,LTC/USD,97.44,97.44,97.44,97.44,0.0,0.0,2022-05-03
1651609380,2022-05-03 20:23:00,LTC/USD,97.44,97.44,97.44,97.44,0.0,0.0,2022-05-03
1651609320,2022-05-03 20:22:00,LTC/USD,97.44,97.44,97.44,97.44,0.6622374,64.528412256,2022-05-03
1651609260,2022-05-03 20:21:00,LTC/USD,97.55,97.55,97.55,97.55,0.8793888,85.78437744,2022-05-03
1651609200,2022-05-03 20:20:00,LTC/USD,97.48,97.48,97.48,97.48,0.0,0.0,2022-05-03
1651609140,2022-05-03 20:19:00,LTC/USD,97.48,97.48,97.48,97.48,0.0,0.0,2022-05-03
1651609080,2022-05-03 20:18:00,LTC/USD,97.48,97.48,97.48,97.48,0.0,0.0,2022-05-03
1651609020,2022-05-03 20:17:00,LTC/USD,97.48,97.48,97.48,97.48,0.0,0.0,2022-05-03
1651608960,2022-05-03 20:16:00,LTC/USD,97.48,97.48,97.48,97.48,10.26571,1000.7014108,2022-05-03
1651608900,2022-05-03 20:15:00,LTC/USD,97.69,97.69,97.69,97.69,0.0,0.0,2022-05-03
1651608840,2022-05-03 20:14:00,LTC/USD,97.69,97.69,97.69,97.69,0.0,0.0,2022-05-03
1651608780,2022-05-03 20:13:00,LTC/USD,97.69,97.69,97.69,97.69,0.0,0.0,2022-05-03
1651608720,2022-05-03 20:12:00,LTC/USD,97.69,97.69,97.69,97.69,0.0,0.0,2022-05-03
1651608660,2022-05-03 20:11:00,LTC/USD,97.69,97.69,97.69,97.69,10.23327,999.6881463,2022-05-03
1651608600,2022-05-03 20:10:00,LTC/USD,97.67,97.67,97.67,97.67,0.0,0.0,2022-05-03
1651608540,2022-05-03 20:09:00,LTC/USD,97.67,97.67,97.67,97.67,0.5,48.835,2022-05-03
1651608480,2022-05-03 20:08:00,LTC/USD,97.67,97.67,97.67,97.67,0.0,0.0,2022-05-03
1651608420,2022-05-03 20:07:00,LTC/USD,97.67,97.67,97.67,97.67,0.0,0.0,2022-05-03
1651608360,2022-05-03 20:06:00,LTC/USD,97.67,97.67,97.67,97.67,0.0,0.0,2022-05-03
1651608300,2022-05-03 20:05:00,LTC/USD,97.67,97.67,97.67,97.67,0.0,0.0,2022-05-03
1651608240,2022-05-03 20:04:00,LTC/USD,97.67,97.67,97.67,97.67,10.2443,1000.560781,2022-05-03
1651608180,2022-05-03 20:03:00,LTC/USD,97.64,97.64,97.63,97.64,64.69451892,6316.772827348799,2022-05-03
1651608120,2022-05-03 20:02:00,LTC/USD,98.08,98.08,98.08,98.08,0.0,0.0,2022-05-03
1651608060,2022-05-03 20:01:00,LTC/USD,98.08,98.08,98.08,98.08,0.0,0.0,2022-05-03
1651608000,2022-05-03 20:00:00,LTC/USD,98.08,98.08,98.08,98.08,0.0,0.0,2022-05-03
1651607940,2022-05-03 19:59:00,LTC/USD,98.08,98.08,98.08,98.08,0.0,0.0,2022-05-03
1651607880,2022-05-03 19:58:00,LTC/USD,98.08,98.08,98.08,98.08,0.0,0.0,2022-05-03
1651607820,2022-05-03 19:57:00,LTC/USD,98.08,98.08,98.08,98.08,0.0,0.0,2022-05-03
1651607760,2022-05-03 19:56:00,LTC/USD,98.08,98.08,98.08,98.08,0.0,0.0,2022-05-03
