unix,date,symbol,open,high,low,close,Volume ETH,Volume USD,just_date
1651447620,2022-05-01 23:27:00,ETH/USD,2844.69,2845.67,2844.08,2845.09,1.67791451,4773.8177932559,2022-05-01
1651447560,2022-05-01 23:26:00,ETH/USD,2838.55,2845.86,2838.55,2843.87,9.94520872,28282.8807225464,2022-05-01
1651447500,2022-05-01 23:25:00,ETH/USD,2835.77,2835.77,2834.56,2834.56,30.86322387,87483.6598529472,2022-05-01
1651447440,2022-05-01 23:24:00,ETH/USD,2835.55,2836.93,2834.87,2835.59,3.31432354,9398.0626867886,2022-05-01
1651447380,2022-05-01 23:23:00,ETH/USD,2831.5,2839.86,2831.5,2837.73,51.88875614,147246.2799611622,2022-05-01
1651447320,2022-05-01 23:22:00,ETH/USD,2830.32,2830.63,2830.32,2830.63,0.60802462,1721.0927301106,2022-05-01
1651447260,2022-05-01 23:21:00,ETH/USD,2821.03,2835.11,2820.27,2835.11,36.33281215,103007.5190545865,2022-05-01
1651447200,2022-05-01 23:20:00,ETH/USD,2820.42,2820.88,2820.42,2820.88,0.2586,729.479568,2022-05-01
1651447140,2022-05-01 23:19:00,ETH/USD,2819.44,2819.69,2819.44,2819.44,4.56816822,12879.676206196798,2022-05-01
1651447080,2022-05-01 23:18:00,ETH/USD,2819.52,2819.9,2819.5,2819.9,0.05169371,145.771092829,2022-05-01
1651447020,2022-05-01 23:17:00,ETH/USD,2815.75,2815.75,2814.34,2814.34,2.0520242,5775.093787028,2022-05-01
1651446960,2022-05-01 23:16:00,ETH/USD,2819.7,2819.7,2817.4,2817.4,1.54408159,4350.295471666001,2022-05-01
1651446900,2022-05-01 23:15:00,ETH/USD,2820.8,2822.71,2820.8,2822.71,0.36808096,1038.9858066016,2022-05-01
1651446840,2022-05-01 23:14:00,ETH/USD,2821.64,2821.91,2820.13,2820.13,0.14567851,410.8323364063,2022-05-01
1651446780,2022-05-01 23:13:00,ETH/USD,2820.75,2821.18,2820.75,2821.18,0.0861,242.903598,2022-05-01
1651446720,2022-05-01 23:12:00,ETH/USD,2818.49,2819.01,2818.49,2819.01,0.106,298.81506,2022-05-01
1651446660,2022-05-01 23:11:00,ETH/USD,2818.75,2818.75,2815.81,2815.82,0.16599781,467.4199533542,2022-05-01
1651446600,2022-05-01 23:10:00,ETH/USD,2818.75,2820.96,2818.75,2819.56,1.55261903,4377.7025122268,2022-05-01
1651446540,2022-05-01 23:09:00,ETH/USD,2820.19,2820.59,2820.19,2820.59,0.7043,1986.5415370000003,2022-05-01
1651446480,2022-05-01 23:08:00,ETH/USD,2819.69,2820.04,2819.69,2820.04,0.3225,909.4629,2022-05-01
1651446420,2022-05-01 23:07:00,ETH/USD,2816.77,2817.29,2815.78,2817.29,0.1876433,528.6455926570001,2022-05-01
1651446360,2022-05-01 23:06:00,ETH/USD,2813.38,2813.38,2813.38,2813.38,0.0333,93.685554,2022-05-01
1651446300,2022-05-01 23:05:00,ETH/USD,2817.3,2817.3,2812.93,2812.93,0.03706822,104.2703080846,2022-05-01
1651446240,2022-05-01 23:04:00,ETH/USD,2817.54,2818.28,2817.25,2817.25,1.94487708,5479.20495363,2022-05-01
1651446180,2022-05-01 23:03:00,ETH/USD,2806.74,2816.34,2806.74,2816.34,4.98300984,14033.8499327856,2022-05-01
1651446120,2022-05-01 23:02:00,ETH/USD,2802.1,2805.2,2802.1,2804.59,0.51586425,1446.7877169075002,2022-05-01
1651446060,2022-05-01 23:01:00,ETH/USD,2803.98,2803.98,2803.98,2803.98,0.02476479,69.4399758642,2022-05-01
1651446000,2022-05-01 23:00:00,ETH/USD,2805.24,2805.24,2805.24,2805.24,0.6551,1837.712724,2022-05-01
1651445940,2022-05-01 22:59:00,ETH/USD,2812.03,2812.03,2807.98,2808.1,22.53026867,63267.247452227006,2022-05-01
1651445880,2022-05-01 22:58:00,ETH/USD,2808.96,2811.35,2808.96,2811.35,2.38687612,6710.344179962,2022-05-01
1651445820,2022-05-01 22:57:00,ETH/USD,2810.02,2810.63,2810.02,2810.63,0.03710089,104.2768744607,2022-05-01
1651445760,2022-05-01 22:56:00,ETH/USD,2812.08,2815.23,2812.0,2815.23,9.4151903,26505.926188269,2022-05-01
1651445700,2022-05-01 22:55:00,ETH/USD,2809.48,2809.69,2801.24,2801.24,2.88041011,8068.7200165364,2022-05-01
1651445640,2022-05-01 22:54:00,ETH/USD,2808.47,2809.34,2808.47,2809.34,0.81133104,2279.3047439136003,2022-05-01
1651445580,2022-05-01 22:53:00,ETH/USD,2806.52,2806.52,2806.52,2806.52,2.30202,6460.6651704000005,2022-05-01
1651445520,2022-05-01 22:52:00,ETH/USD,2808.13,2808.13,2808.13,2808.13,0.855,2400.95115,2022-05-01
1651445460,2022-05-01 22:51:00,ETH/USD,2809.68,2809.68,2807.48,2807.48,0.63579598,1784.9844979304,2022-05-01
1651445400,2022-05-01 22:50:00,ETH/USD,2808.59,2808.59,2808.59,2808.59,1.77963788,4998.2731533892,2022-05-01
1651445340,2022-05-01 22:49:00,ETH/USD,2808.01,2808.01,2807.87,2807.87,0.0636,178.580532,2022-05-01
1651445280,2022-05-01 22:48:00,ETH/USD,2808.18,2808.18,2808.18,2808.18,0.6538,1835.988084,2022-05-01
1651445220,2022-05-01 22:47:00,ETH/USD,2810.06,2810.79,2808.33,2808.89,5.47131014,15368.3083391446,2022-05-01
1651445160,2022-05-01 22:46:00,ETH/USD,2806.95,2810.79,2806.69,2810.79,9.425566,26493.28665714,2022-05-01
1651445100,2022-05-01 22:45:00,ETH/USD,2806.39,2806.49,2804.6,2804.96,35.89215096,100676.0477567616,2022-05-01
1651445040,2022-05-01 22:44:00,ETH/USD,2802.13,2804.28,2802.13,2804.28,3.27849302,9193.8124061256,2022-05-01
1651444980,2022-05-01 22:43:00,ETH/USD,2801.66,2801.66,2801.29,2801.29,1.92399817,5389.6768336393,2022-05-01
1651444920,2022-05-01 22:42:00,ETH/USD,2800.29,2800.34,2799.66,2800.34,1.88040136,5265.7631444624,2022-05-01
1651444860,2022-05-01 22:41:00,ETH/USD,2799.27,2799.27,2799.11,2799.11,0.0992,277.671712,2022-05-01
1651444800,2022-05-01 22:40:00,ETH/USD,2798.55,2798.55,2798.55,2798.55,0.0302,84.51621000000002,2022-05-01
1651444740,2022-05-01 22:39:00,ETH/USD,2796.73,2798.55,2796.73,2797.57,0.10033199,280.6857652643,2022-05-01
1651444680,2022-05-01 22:38:00,ETH/USD,2796.11,2796.89,2796.11,2796.89,31.4736814,88028.424770846,2022-05-01
1651444620,2022-05-01 22:37:00,ETH/USD,2796.96,2799.35,2796.96,2797.06,2.4994385,6991.07945081,2022-05-01
1651444560,2022-05-01 22:36:00,ETH/USD,2794.67,2796.82,2794.67,2796.46,0.14625559,408.9979072114,2022-05-01
1651444500,2022-05-01 22:35:00,ETH/USD,2795.28,2795.28,2794.67,2794.67,1.95084801,5451.976408106701,2022-05-01
1651444440,2022-05-01 22:34:00,ETH/USD,2797.99,2798.33,2793.99,2795.29,9.10935651,25463.2931588379,2022-05-01
1651444380,2022-05-01 22:33:00,ETH/USD,2801.14,2801.14,2797.99,2797.99,3.1230211,8738.181807588999,2022-05-01
1651444320,2022-05-01 22:32:00,ETH/USD,2802.82,2802.82,2802.66,2802.66,0.434,1216.3544399999998,2022-05-01
1651444260,2022-05-01 22:31:00,ETH/USD,2802.35,2802.35,2802.35,2802.35,0.04006682,112.281253027,2022-05-01
1651444200,2022-05-01 22:30:00,ETH/USD,2803.9,2804.04,2803.9,2804.04,0.124,347.70096,2022-05-01
1651444140,2022-05-01 22:29:00,ETH/USD,2803.38,2803.42,2802.98,2802.98,1.44198277,4041.8488646546,2022-05-01
1651444080,2022-05-01 22:28:00,ETH/USD,2803.67,2805.83,2800.61,2800.61,18.70898883,52396.5812071863,2022-05-01
1651444020,2022-05-01 22:27:00,ETH/USD,2800.0,2803.52,2800.0,2801.8,6.88385,19287.17093,2022-05-01
1651443960,2022-05-01 22:26:00,ETH/USD,2802.46,2804.55,2800.84,2800.84,1.51963216,4256.246539014401,2022-05-01
1651443900,2022-05-01 22:25:00,ETH/USD,2803.3,2803.3,2801.91,2802.46,0.36297204,1017.2146232184,2022-05-01
1651443840,2022-05-01 22:24:00,ETH/USD,2802.13,2802.13,2798.56,2802.11,10.89587209,30531.432142109898,2022-05-01
1651443780,2022-05-01 22:23:00,ETH/USD,2810.58,2810.58,2803.67,2805.52,1.27708063,3582.8752490776,2022-05-01
1651443720,2022-05-01 22:22:00,ETH/USD,2814.06,2814.06,2810.0,2810.95,1.57389395,4424.1371987525,2022-05-01
1651443660,2022-05-01 22:21:00,ETH/USD,2813.15,2813.61,2813.15,2813.37,0.08217227,231.1809992499,2022-05-01
1651443600,2022-05-01 22:20:00,ETH/USD,2813.6,2813.6,2812.51,2812.51,26.6921471,75071.930640221,2022-05-01
1651443540,2022-05-01 22:19:00,ETH/USD,2815.0,2815.41,2813.6,2813.6,0.2128,598.73408,2022-05-01
1651443480,2022-05-01 22:18:00,ETH/USD,2814.27,2816.54,2812.66,2815.0,10.19886329,28709.80016135,2022-05-01
1651443420,2022-05-01 22:17:00,ETH/USD,2818.55,2818.55,2813.4,2813.61,6.65926059,18736.5621886299,2022-05-01
1651443360,2022-05-01 22:16:00,ETH/USD,2819.97,2819.97,2819.97,2819.97,0.0167,47.093499,2022-05-01
1651443300,2022-05-01 22:15:00,ETH/USD,2823.9,2824.07,2821.79,2821.79,0.3810588,1075.267911252,2022-05-01
1651443240,2022-05-01 22:14:00,ETH/USD,2823.58,2824.6,2823.58,2824.6,0.15132636,427.436436456,2022-05-01
1651443180,2022-05-01 22:13:00,ETH/USD,2824.42,2824.42,2824.42,2824.42,0.052,146.86984,2022-05-01
1651443120,2022-05-01 22:12:00,ETH/USD,2824.38,2824.38,2824.38,2824.38,0.0,0.0,2022-05-01
1651443060,2022-05-01 22:11:00,ETH/USD,2819.23,2824.38,2819.23,2824.38,0.71556297,2021.0217412086,2022-05-01
1651443000,2022-05-01 22:10:00,ETH/USD,2818.48,2818.48,2816.19,2817.72,1.38939324,3914.9211202128,2022-05-01
1651442940,2022-05-01 22:09:00,ETH/USD,2817.08,2819.03,2817.08,2817.14,1.29234987,3640.7305127718,2022-05-01
1651442880,2022-05-01 22:08:00,ETH/USD,2816.73,2816.8,2816.73,2816.8,0.083,233.7944,2022-05-01
1651442820,2022-05-01 22:07:00,ETH/USD,2815.11,2815.7,2815.11,2815.7,0.0498,140.22186,2022-05-01
1651442760,2022-05-01 22:06:00,ETH/USD,2815.09,2818.12,2814.88,2816.49,2.42204491,6821.665268565899,2022-05-01
1651442700,2022-05-01 22:05:00,ETH/USD,2814.63,2814.87,2814.44,2814.44,4.23529772,11919.9913150768,2022-05-01
1651442640,2022-05-01 22:04:00,ETH/USD,2818.09,2818.09,2818.09,2818.09,0.0,0.0,2022-05-01
1651442580,2022-05-01 22:03:00,ETH/USD,2815.99,2818.75,2815.99,2818.09,21.67649732,61086.3203325188,2022-05-01
1651442520,2022-05-01 22:02:00,ETH/USD,2814.26,2816.54,2814.26,2816.54,0.31402673,884.4688461141999,2022-05-01
1651442460,2022-05-01 22:01:00,ETH/USD,2813.38,2815.33,2811.65,2815.33,1.03356698,2909.8321258034,2022-05-01
1651442400,2022-05-01 22:00:00,ETH/USD,2808.93,2809.95,2808.93,2809.95,0.0483,135.720585,2022-05-01
1651442340,2022-05-01 21:59:00,ETH/USD,2803.69,2809.38,2803.69,2809.38,0.0565165,158.77632477,2022-05-01
1651442280,2022-05-01 21:58:00,ETH/USD,2807.88,2807.88,2803.63,2803.63,5.18563365,14538.5980701495,2022-05-01
1651442220,2022-05-01 21:57:00,ETH/USD,2809.0,2809.62,2809.0,2809.62,0.3785,1063.44117,2022-05-01
1651442160,2022-05-01 21:56:00,ETH/USD,2808.69,2808.69,2808.68,2808.68,0.051,143.24267999999998,2022-05-01
1651442100,2022-05-01 21:55:00,ETH/USD,2806.34,2808.42,2806.34,2808.42,1.04890239,2945.7584501238,2022-05-01
1651442040,2022-05-01 21:54:00,ETH/USD,2808.15,2808.15,2805.12,2806.31,0.50173941,1408.0363236771,2022-05-01
1651441980,2022-05-01 21:53:00,ETH/USD,2806.83,2807.46,2806.78,2807.46,0.4674046,1312.219718316,2022-05-01
1651441920,2022-05-01 21:52:00,ETH/USD,2806.65,2806.84,2804.44,2806.83,2.21894,6228.1873602,2022-05-01
1651441860,2022-05-01 21:51:00,ETH/USD,2806.02,2806.65,2805.98,2806.65,1.16290247,3263.8602174255,2022-05-01
1651441800,2022-05-01 21:50:00,ETH/USD,2808.5,2808.5,2804.82,2804.82,0.05169699,145.0007514918,2022-05-01
1651441740,2022-05-01 21:49:00,ETH/USD,2804.36,2807.03,2804.31,2807.03,0.11027275,309.53891743250006,2022-05-01
1651441680,2022-05-01 21:48:00,ETH/USD,2806.18,2806.18,2806.18,2806.18,0.0,0.0,2022-05-01
1651441620,2022-05-01 21:47:00,ETH/USD,2806.18,2806.18,2806.18,2806.18,0.02227582,62.5099605676,2022-05-01
1651441560,2022-05-01 21:46:00,ETH/USD,2805.06,2806.82,2805.06,2806.82,4.50020257,12631.2585775274,2022-05-01
1651441500,2022-05-01 21:45:00,ETH/USD,2802.17,2802.17,2802.17,2802.17,0.0,0.0,2022-05-01
1651441440,2022-05-01 21:44:00,ETH/USD,2802.17,2802.17,2802.17,2802.17,1.4438,4045.773046,2022-05-01
1651441380,2022-05-01 21:43:00,ETH/USD,2801.46,2801.48,2801.46,2801.46,0.0604755,169.41969423,2022-05-01
1651441320,2022-05-01 21:42:00,ETH/USD,2799.96,2801.48,2799.96,2801.48,0.1817,509.028916,2022-05-01
1651441260,2022-05-01 21:41:00,ETH/USD,2798.44,2798.44,2798.44,2798.44,0.1046,292.716824,2022-05-01
1651441200,2022-05-01 21:40:00,ETH/USD,2799.42,2799.42,2798.88,2798.88,3.47541,9727.2555408,2022-05-01
1651441140,2022-05-01 21:39:00,ETH/USD,2801.5,2802.11,2799.66,2801.99,4.74078734,13283.638718806598,2022-05-01
1651441080,2022-05-01 21:38:00,ETH/USD,2800.17,2802.13,2798.27,2799.09,2.18248588,6108.974401849201,2022-05-01
1651441020,2022-05-01 21:37:00,ETH/USD,2796.39,2797.92,2796.39,2797.92,0.09589708,268.3123580736,2022-05-01
1651440960,2022-05-01 21:36:00,ETH/USD,2795.25,2795.25,2795.25,2795.25,0.01341561,37.4999838525,2022-05-01
1651440900,2022-05-01 21:35:00,ETH/USD,2804.58,2804.58,2800.0,2800.0,8.237026,23063.6728,2022-05-01
1651440840,2022-05-01 21:34:00,ETH/USD,2805.08,2805.08,2804.58,2804.58,0.2788,781.9169039999999,2022-05-01
1651440780,2022-05-01 21:33:00,ETH/USD,2803.97,2805.52,2803.42,2805.52,2.0168,5658.172736,2022-05-01
1651440720,2022-05-01 21:32:00,ETH/USD,2805.06,2805.33,2803.97,2805.33,0.3195276,896.380362108,2022-05-01
1651440660,2022-05-01 21:31:00,ETH/USD,2805.52,2805.52,2805.52,2805.52,0.3338,936.482576,2022-05-01
1651440600,2022-05-01 21:30:00,ETH/USD,2805.23,2805.23,2805.23,2805.23,0.0485,136.053655,2022-05-01
1651440540,2022-05-01 21:29:00,ETH/USD,2806.22,2806.22,2806.22,2806.22,0.0,0.0,2022-05-01
1651440480,2022-05-01 21:28:00,ETH/USD,2806.22,2806.22,2804.79,2806.22,0.04698922,131.8620889484,2022-05-01
1651440420,2022-05-01 21:27:00,ETH/USD,2806.22,2806.22,2806.22,2806.22,0.299,839.0597799999999,2022-05-01
1651440360,2022-05-01 21:26:00,ETH/USD,2805.59,2805.59,2805.59,2805.59,0.0,0.0,2022-05-01
1651440300,2022-05-01 21:25:00,ETH/USD,2806.9,2807.45,2805.59,2805.59,1.31254404,3682.4604331836,2022-05-01
1651440240,2022-05-01 21:24:00,ETH/USD,2807.84,2808.37,2807.84,2808.37,0.08538222,239.7848651814,2022-05-01
1651440180,2022-05-01 21:23:00,ETH/USD,2808.37,2808.37,2808.37,2808.37,0.1049,294.598013,2022-05-01
1651440120,2022-05-01 21:22:00,ETH/USD,2811.01,2811.01,2808.89,2808.89,0.46938391,1318.4477709599,2022-05-01
1651440060,2022-05-01 21:21:00,ETH/USD,2810.74,2811.04,2809.96,2810.99,0.73248613,2059.0111865687,2022-05-01
1651440000,2022-05-01 21:20:00,ETH/USD,2807.93,2809.98,2807.93,2809.98,0.8182,2299.125636,2022-05-01
1651439940,2022-05-01 21:19:00,ETH/USD,2807.45,2808.37,2806.9,2807.47,0.3113,873.965411,2022-05-01
1651439880,2022-05-01 21:18:00,ETH/USD,2809.35,2809.35,2807.95,2807.95,0.0681,191.221395,2022-05-01
1651439820,2022-05-01 21:17:00,ETH/USD,2806.44,2806.44,2805.97,2805.97,0.2235,627.134295,2022-05-01
1651439760,2022-05-01 21:16:00,ETH/USD,2806.3,2806.3,2803.27,2803.88,6.44731576,18077.4997131488,2022-05-01
1651439700,2022-05-01 21:15:00,ETH/USD,2805.35,2807.36,2805.35,2807.36,0.04028226,113.0868054336,2022-05-01
1651439640,2022-05-01 21:14:00,ETH/USD,2805.83,2805.83,2805.83,2805.83,0.0167,46.857361,2022-05-01
1651439580,2022-05-01 21:13:00,ETH/USD,2805.16,2806.06,2802.55,2802.55,0.13793586,386.572144443,2022-05-01
1651439520,2022-05-01 21:12:00,ETH/USD,2805.46,2805.47,2804.64,2804.64,0.2047,574.1098079999999,2022-05-01
1651439460,2022-05-01 21:11:00,ETH/USD,2797.6,2798.25,2797.6,2798.25,0.12338223,345.2543250975,2022-05-01
1651439400,2022-05-01 21:10:00,ETH/USD,2795.56,2795.56,2794.28,2795.54,2.05640565,5748.764250800999,2022-05-01
1651439340,2022-05-01 21:09:00,ETH/USD,2799.69,2801.23,2798.39,2798.39,1.52519729,4268.0968443631,2022-05-01
1651439280,2022-05-01 21:08:00,ETH/USD,2808.19,2809.08,2800.66,2800.66,1.16913099,3274.3383984534,2022-05-01
1651439220,2022-05-01 21:07:00,ETH/USD,2809.84,2809.84,2809.24,2809.84,0.2753,773.548952,2022-05-01
1651439160,2022-05-01 21:06:00,ETH/USD,2814.27,2814.27,2811.35,2813.19,0.18363601,516.6029869719,2022-05-01
1651439100,2022-05-01 21:05:00,ETH/USD,2817.19,2817.19,2813.34,2813.34,2.72829552,7675.622918236801,2022-05-01
1651439040,2022-05-01 21:04:00,ETH/USD,2819.77,2819.86,2817.31,2818.53,36.89686873,103994.93142156691,2022-05-01
1651438980,2022-05-01 21:03:00,ETH/USD,2815.23,2818.87,2815.23,2818.54,0.20637352,581.6720210608,2022-05-01
1651438920,2022-05-01 21:02:00,ETH/USD,2811.54,2818.27,2811.54,2818.27,3.77985926,10652.6639566802,2022-05-01
1651438860,2022-05-01 21:01:00,ETH/USD,2809.77,2809.77,2806.16,2808.14,1.28691411,3613.8349888554,2022-05-01
1651438800,2022-05-01 21:00:00,ETH/USD,2813.35,2813.36,2810.4,2810.4,1.45399091,4086.296053464,2022-05-01
1651438740,2022-05-01 20:59:00,ETH/USD,2805.43,2817.44,2805.43,2817.44,13.74357594,38721.7005963936,2022-05-01
1651438680,2022-05-01 20:58:00,ETH/USD,2796.56,2803.41,2796.41,2803.41,6.26234576,17555.922727041598,2022-05-01
1651438620,2022-05-01 20:57:00,ETH/USD,2794.58,2796.43,2794.58,2795.68,0.5491,1535.107888,2022-05-01
1651438560,2022-05-01 20:56:00,ETH/USD,2795.29,2795.29,2795.29,2795.29,0.0306,85.53587399999999,2022-05-01
1651438500,2022-05-01 20:55:00,ETH/USD,2789.39,2791.71,2789.39,2791.71,8.89721454,24838.4428034634,2022-05-01
1651438440,2022-05-01 20:54:00,ETH/USD,2777.6,2788.28,2777.6,2788.28,61.96440581,172774.11343190682,2022-05-01
1651438380,2022-05-01 20:53:00,ETH/USD,2775.42,2776.31,2775.42,2776.24,0.3557,987.508568,2022-05-01
1651438320,2022-05-01 20:52:00,ETH/USD,2774.36,2775.07,2774.35,2775.07,0.3613,1002.632791,2022-05-01
1651438260,2022-05-01 20:51:00,ETH/USD,2773.13,2774.3,2772.91,2774.3,1.33435246,3701.894029778001,2022-05-01
1651438200,2022-05-01 20:50:00,ETH/USD,2774.02,2774.02,2774.02,2774.02,0.2355,653.28171,2022-05-01
1651438140,2022-05-01 20:49:00,ETH/USD,2772.62,2772.62,2772.56,2772.56,3.18639976,8834.4845185856,2022-05-01
1651438080,2022-05-01 20:48:00,ETH/USD,2772.27,2772.27,2772.27,2772.27,0.0159,44.079093,2022-05-01
1651438020,2022-05-01 20:47:00,ETH/USD,2771.65,2772.81,2771.0,2771.0,63.94967371,177204.54585041,2022-05-01
1651437960,2022-05-01 20:46:00,ETH/USD,2771.9,2772.3,2771.56,2772.3,3.64057646,10092.770120058,2022-05-01
1651437900,2022-05-01 20:45:00,ETH/USD,2772.18,2775.39,2772.18,2772.84,0.08781118,243.48635235120005,2022-05-01
1651437840,2022-05-01 20:44:00,ETH/USD,2771.47,2771.47,2771.47,2771.47,0.0093,25.774670999999994,2022-05-01
1651437780,2022-05-01 20:43:00,ETH/USD,2773.81,2774.04,2773.81,2774.04,0.05783578,160.4387671512,2022-05-01
1651437720,2022-05-01 20:42:00,ETH/USD,2771.7,2772.45,2771.7,2772.45,0.0832,230.66784,2022-05-01
1651437660,2022-05-01 20:41:00,ETH/USD,2772.35,2772.47,2772.12,2772.47,0.06583193,182.5170509671,2022-05-01
1651437600,2022-05-01 20:40:00,ETH/USD,2773.7,2773.7,2773.7,2773.7,0.1008,279.58896,2022-05-01
1651437540,2022-05-01 20:39:00,ETH/USD,2773.79,2774.49,2773.79,2773.79,0.1158,321.204882,2022-05-01
1651437480,2022-05-01 20:38:00,ETH/USD,2774.47,2774.47,2773.79,2773.79,0.05878459,163.0561078961,2022-05-01
1651437420,2022-05-01 20:37:00,ETH/USD,2775.54,2775.56,2775.54,2775.56,0.4775,1325.3299,2022-05-01
1651437360,2022-05-01 20:36:00,ETH/USD,2776.28,2776.38,2774.79,2775.85,0.77574645,2153.3557832325,2022-05-01
1651437300,2022-05-01 20:35:00,ETH/USD,2776.57,2777.49,2776.57,2777.49,0.0831,230.809419,2022-05-01
1651437240,2022-05-01 20:34:00,ETH/USD,2773.13,2775.25,2773.13,2775.25,1.88283116,5225.3271767900005,2022-05-01
1651437180,2022-05-01 20:33:00,ETH/USD,2774.72,2774.73,2773.97,2774.49,0.34622607,960.6007689543,2022-05-01
1651437120,2022-05-01 20:32:00,ETH/USD,2774.98,2774.98,2773.81,2774.39,1.96790106,5459.7250218534,2022-05-01
1651437060,2022-05-01 20:31:00,ETH/USD,2775.02,2775.02,2775.02,2775.02,0.02183077,60.5808233654,2022-05-01
1651437000,2022-05-01 20:30:00,ETH/USD,2775.44,2775.44,2775.4,2775.4,0.6767,1878.11318,2022-05-01
1651436940,2022-05-01 20:29:00,ETH/USD,2773.22,2774.21,2773.22,2774.18,0.2959,820.8798619999999,2022-05-01
1651436880,2022-05-01 20:28:00,ETH/USD,2775.78,2775.78,2773.44,2773.44,0.1887,523.348128,2022-05-01
1651436820,2022-05-01 20:27:00,ETH/USD,2773.17,2777.0,2773.17,2777.0,1.05387212,2926.60287724,2022-05-01
1651436760,2022-05-01 20:26:00,ETH/USD,2771.45,2774.21,2771.45,2773.91,1.66132848,4608.3756839568005,2022-05-01
1651436700,2022-05-01 20:25:00,ETH/USD,2769.77,2769.77,2769.77,2769.77,0.47,1301.7919,2022-05-01
1651436640,2022-05-01 20:24:00,ETH/USD,2769.68,2770.39,2769.68,2770.39,1.63184,4520.833217599999,2022-05-01
