unix,date,symbol,open,high,low,close,Volume XRP,Volume USD,just_date
1651447920,2022-05-01 23:32:00,XRP/USD,0.60818,0.6086,0.60812,0.6086,53953.71240472,32836.22936951259,2022-05-01
1651447860,2022-05-01 23:31:00,XRP/USD,0.60836,0.60836,0.60794,0.60801,8427.29407868,5123.879072778228,2022-05-01
1651447800,2022-05-01 23:30:00,XRP/USD,0.60829,0.60849,0.60822,0.60849,25520.3123448,15528.854858687351,2022-05-01
1651447740,2022-05-01 23:29:00,XRP/USD,0.60912,0.60947,0.60834,0.60834,43905.0425128,26709.19356223675,2022-05-01
1651447680,2022-05-01 23:28:00,XRP/USD,0.60947,0.6096,0.6087,0.6087,9371.11244859,5704.196147456733,2022-05-01
1651447620,2022-05-01 23:27:00,XRP/USD,0.60914,0.60935,0.60871,0.60935,399.29,243.3073615,2022-05-01
1651447560,2022-05-01 23:26:00,XRP/USD,0.6089,0.60964,0.6089,0.60904,50240.0,30598.1696,2022-05-01
1651447500,2022-05-01 23:25:00,XRP/USD,0.60808,0.6081,0.60808,0.6081,8296.52471,5045.116676150999,2022-05-01
1651447440,2022-05-01 23:24:00,XRP/USD,0.60901,0.60901,0.60901,0.60901,0.0,0.0,2022-05-01
1651447380,2022-05-01 23:23:00,XRP/USD,0.60901,0.60901,0.60901,0.60901,0.0,0.0,2022-05-01
1651447320,2022-05-01 23:22:00,XRP/USD,0.60901,0.60901,0.60901,0.60901,0.0,0.0,2022-05-01
1651447260,2022-05-01 23:21:00,XRP/USD,0.60701,0.60901,0.60701,0.60901,2674.85722109,1629.014796216021,2022-05-01
1651447200,2022-05-01 23:20:00,XRP/USD,0.60643,0.60643,0.60643,0.60643,41.42,25.118330600000004,2022-05-01
1651447140,2022-05-01 23:19:00,XRP/USD,0.60558,0.60558,0.60558,0.60558,0.0,0.0,2022-05-01
1651447080,2022-05-01 23:18:00,XRP/USD,0.60558,0.60558,0.60558,0.60558,0.0,0.0,2022-05-01
1651447020,2022-05-01 23:17:00,XRP/USD,0.60558,0.60558,0.60558,0.60558,5656.74591317,3425.612190097489,2022-05-01
1651446960,2022-05-01 23:16:00,XRP/USD,0.60563,0.60563,0.60563,0.60563,0.0,0.0,2022-05-01
1651446900,2022-05-01 23:15:00,XRP/USD,0.60563,0.60563,0.60563,0.60563,0.0,0.0,2022-05-01
1651446840,2022-05-01 23:14:00,XRP/USD,0.60563,0.60563,0.60563,0.60563,1320.0,799.4316,2022-05-01
1651446780,2022-05-01 23:13:00,XRP/USD,0.60605,0.60605,0.60605,0.60605,0.0,0.0,2022-05-01
1651446720,2022-05-01 23:12:00,XRP/USD,0.60605,0.60605,0.60605,0.60605,0.0,0.0,2022-05-01
1651446660,2022-05-01 23:11:00,XRP/USD,0.60605,0.60605,0.60605,0.60605,0.0,0.0,2022-05-01
1651446600,2022-05-01 23:10:00,XRP/USD,0.60605,0.60605,0.60605,0.60605,0.0,0.0,2022-05-01
1651446540,2022-05-01 23:09:00,XRP/USD,0.60605,0.60605,0.60605,0.60605,41.44,25.114712,2022-05-01
1651446480,2022-05-01 23:08:00,XRP/USD,0.60584,0.60584,0.60584,0.60584,0.0,0.0,2022-05-01
1651446420,2022-05-01 23:07:00,XRP/USD,0.60584,0.60584,0.60584,0.60584,2443.14103,1480.1525616152,2022-05-01
1651446360,2022-05-01 23:06:00,XRP/USD,0.60528,0.60528,0.60528,0.60528,126.0,76.26528,2022-05-01
1651446300,2022-05-01 23:05:00,XRP/USD,0.60597,0.60597,0.60597,0.60597,8247.51732,4997.7480704004,2022-05-01
1651446240,2022-05-01 23:04:00,XRP/USD,0.60645,0.60645,0.60645,0.60645,1575.56829087,955.5033899981116,2022-05-01
1651446180,2022-05-01 23:03:00,XRP/USD,0.60374,0.60374,0.60374,0.60374,0.0,0.0,2022-05-01
1651446120,2022-05-01 23:02:00,XRP/USD,0.60374,0.60374,0.60374,0.60374,7531.02738952,4546.7824761488055,2022-05-01
1651446060,2022-05-01 23:01:00,XRP/USD,0.6044,0.6044,0.6044,0.6044,0.0,0.0,2022-05-01
1651446000,2022-05-01 23:00:00,XRP/USD,0.6044,0.6044,0.6044,0.6044,2644.8,1598.5171200000002,2022-05-01
1651445940,2022-05-01 22:59:00,XRP/USD,0.60556,0.60556,0.60556,0.60556,0.0,0.0,2022-05-01
1651445880,2022-05-01 22:58:00,XRP/USD,0.60556,0.60556,0.60556,0.60556,0.0,0.0,2022-05-01
1651445820,2022-05-01 22:57:00,XRP/USD,0.60556,0.60556,0.60556,0.60556,2376.0,1438.81056,2022-05-01
1651445760,2022-05-01 22:56:00,XRP/USD,0.60556,0.60556,0.60556,0.60556,331.92,200.9974752,2022-05-01
1651445700,2022-05-01 22:55:00,XRP/USD,0.60413,0.60413,0.60215,0.60215,4771.80028461,2873.3395413779112,2022-05-01
1651445640,2022-05-01 22:54:00,XRP/USD,0.6039,0.60425,0.6039,0.60425,4322.0,2611.5685,2022-05-01
1651445580,2022-05-01 22:53:00,XRP/USD,0.60366,0.60366,0.60366,0.60366,0.0,0.0,2022-05-01
1651445520,2022-05-01 22:52:00,XRP/USD,0.60366,0.60366,0.60366,0.60366,0.0,0.0,2022-05-01
1651445460,2022-05-01 22:51:00,XRP/USD,0.60354,0.60366,0.60354,0.60366,4854.932184,2930.72836219344,2022-05-01
1651445400,2022-05-01 22:50:00,XRP/USD,0.60324,0.60324,0.60324,0.60324,0.0,0.0,2022-05-01
1651445340,2022-05-01 22:49:00,XRP/USD,0.60324,0.60324,0.60324,0.60324,0.0,0.0,2022-05-01
1651445280,2022-05-01 22:48:00,XRP/USD,0.60324,0.60324,0.60324,0.60324,0.0,0.0,2022-05-01
1651445220,2022-05-01 22:47:00,XRP/USD,0.60324,0.60324,0.60324,0.60324,2150.0,1296.966,2022-05-01
1651445160,2022-05-01 22:46:00,XRP/USD,0.60364,0.60364,0.60364,0.60364,387.19831451,233.7283905708164,2022-05-01
1651445100,2022-05-01 22:45:00,XRP/USD,0.6027,0.6027,0.6027,0.6027,0.0,0.0,2022-05-01
1651445040,2022-05-01 22:44:00,XRP/USD,0.6027,0.6027,0.6027,0.6027,0.0,0.0,2022-05-01
1651444980,2022-05-01 22:43:00,XRP/USD,0.6027,0.6027,0.6027,0.6027,0.0,0.0,2022-05-01
1651444920,2022-05-01 22:42:00,XRP/USD,0.6027,0.6027,0.6027,0.6027,7002.0956356,4220.16303957612,2022-05-01
1651444860,2022-05-01 22:41:00,XRP/USD,0.60222,0.60222,0.60222,0.60222,0.0,0.0,2022-05-01
1651444800,2022-05-01 22:40:00,XRP/USD,0.60184,0.60222,0.60184,0.60222,405.690347,244.31484077034,2022-05-01
1651444740,2022-05-01 22:39:00,XRP/USD,0.60218,0.60218,0.60218,0.60218,0.0,0.0,2022-05-01
1651444680,2022-05-01 22:38:00,XRP/USD,0.60218,0.60218,0.60218,0.60218,0.0,0.0,2022-05-01
1651444620,2022-05-01 22:37:00,XRP/USD,0.60218,0.60218,0.60218,0.60218,0.0,0.0,2022-05-01
1651444560,2022-05-01 22:36:00,XRP/USD,0.60218,0.60218,0.60218,0.60218,0.0,0.0,2022-05-01
1651444500,2022-05-01 22:35:00,XRP/USD,0.60218,0.60218,0.60218,0.60218,0.0,0.0,2022-05-01
1651444440,2022-05-01 22:34:00,XRP/USD,0.60218,0.60218,0.60218,0.60218,200.0,120.436,2022-05-01
1651444380,2022-05-01 22:33:00,XRP/USD,0.60331,0.60331,0.60331,0.60331,0.0,0.0,2022-05-01
1651444320,2022-05-01 22:32:00,XRP/USD,0.60331,0.60331,0.60331,0.60331,0.0,0.0,2022-05-01
1651444260,2022-05-01 22:31:00,XRP/USD,0.60331,0.60331,0.60331,0.60331,0.0,0.0,2022-05-01
1651444200,2022-05-01 22:30:00,XRP/USD,0.60331,0.60331,0.60331,0.60331,2511.15016,1515.0020030296,2022-05-01
1651444140,2022-05-01 22:29:00,XRP/USD,0.60296,0.60322,0.60295,0.60322,20384.58733156,12296.390770143624,2022-05-01
1651444080,2022-05-01 22:28:00,XRP/USD,0.6034,0.60346,0.6034,0.60346,17131.99999999,10338.476719993963,2022-05-01
1651444020,2022-05-01 22:27:00,XRP/USD,0.60318,0.60318,0.60318,0.60318,0.0,0.0,2022-05-01
1651443960,2022-05-01 22:26:00,XRP/USD,0.60318,0.60318,0.60318,0.60318,80.16,48.3509088,2022-05-01
1651443900,2022-05-01 22:25:00,XRP/USD,0.60302,0.60302,0.60302,0.60302,941.22234751,567.5758999954802,2022-05-01
1651443840,2022-05-01 22:24:00,XRP/USD,0.60368,0.60368,0.60368,0.60368,19.498059,11.77058825712,2022-05-01
1651443780,2022-05-01 22:23:00,XRP/USD,0.6042,0.6042,0.6042,0.6042,98.433799,59.47370135579999,2022-05-01
1651443720,2022-05-01 22:22:00,XRP/USD,0.60552,0.60552,0.60552,0.60552,0.0,0.0,2022-05-01
1651443660,2022-05-01 22:21:00,XRP/USD,0.60527,0.60552,0.60527,0.60552,83096.0,50316.28992,2022-05-01
1651443600,2022-05-01 22:20:00,XRP/USD,0.60641,0.60641,0.60641,0.60641,0.0,0.0,2022-05-01
1651443540,2022-05-01 22:19:00,XRP/USD,0.60641,0.60641,0.60641,0.60641,0.0,0.0,2022-05-01
1651443480,2022-05-01 22:18:00,XRP/USD,0.60572,0.60641,0.60536,0.60641,71739.02469922,43503.261967854,2022-05-01
1651443420,2022-05-01 22:17:00,XRP/USD,0.60593,0.60593,0.60593,0.60593,324.16876536,196.4235799945848,2022-05-01
1651443360,2022-05-01 22:16:00,XRP/USD,0.60581,0.60581,0.60581,0.60581,7552.0,4575.07712,2022-05-01
1651443300,2022-05-01 22:15:00,XRP/USD,0.60669,0.60669,0.60669,0.60669,0.0,0.0,2022-05-01
1651443240,2022-05-01 22:14:00,XRP/USD,0.60669,0.60669,0.60669,0.60669,0.0,0.0,2022-05-01
1651443180,2022-05-01 22:13:00,XRP/USD,0.60669,0.60669,0.60669,0.60669,577.48494288,350.3543399958671,2022-05-01
1651443120,2022-05-01 22:12:00,XRP/USD,0.60619,0.60697,0.60617,0.60624,8057.22367194,4884.611278876905,2022-05-01
1651443060,2022-05-01 22:11:00,XRP/USD,0.60506,0.60506,0.60506,0.60506,0.0,0.0,2022-05-01
1651443000,2022-05-01 22:10:00,XRP/USD,0.60506,0.60506,0.60506,0.60506,0.0,0.0,2022-05-01
1651442940,2022-05-01 22:09:00,XRP/USD,0.60501,0.60506,0.60501,0.60506,300.05226071,181.5496208651926,2022-05-01
1651442880,2022-05-01 22:08:00,XRP/USD,0.60493,0.60498,0.60493,0.60498,24984.12047688,15114.893206102864,2022-05-01
1651442820,2022-05-01 22:07:00,XRP/USD,0.60414,0.60414,0.60388,0.60388,591.464882,357.17381294216,2022-05-01
1651442760,2022-05-01 22:06:00,XRP/USD,0.60352,0.6047,0.60352,0.6047,10192.2920992,6163.27903238624,2022-05-01
1651442700,2022-05-01 22:05:00,XRP/USD,0.60373,0.60373,0.60365,0.60365,7442.39356286,4492.600874220439,2022-05-01
1651442640,2022-05-01 22:04:00,XRP/USD,0.604,0.604,0.604,0.604,330.0,199.32,2022-05-01
1651442580,2022-05-01 22:03:00,XRP/USD,0.60397,0.60397,0.60362,0.60362,19930.96061365,12030.726445611414,2022-05-01
1651442520,2022-05-01 22:02:00,XRP/USD,0.60301,0.60301,0.60301,0.60301,0.0,0.0,2022-05-01
1651442460,2022-05-01 22:01:00,XRP/USD,0.60221,0.60301,0.60221,0.60301,7666.44629106,4622.943777972091,2022-05-01
1651442400,2022-05-01 22:00:00,XRP/USD,0.60134,0.60134,0.60134,0.60134,0.0,0.0,2022-05-01
1651442340,2022-05-01 21:59:00,XRP/USD,0.60134,0.60134,0.60134,0.60134,51.37,30.8908358,2022-05-01
1651442280,2022-05-01 21:58:00,XRP/USD,0.60173,0.60173,0.60173,0.60173,0.0,0.0,2022-05-01
1651442220,2022-05-01 21:57:00,XRP/USD,0.60173,0.60173,0.60173,0.60173,141.72,85.27717559999999,2022-05-01
1651442160,2022-05-01 21:56:00,XRP/USD,0.6013,0.6013,0.6013,0.6013,0.0,0.0,2022-05-01
1651442100,2022-05-01 21:55:00,XRP/USD,0.60126,0.6013,0.60126,0.6013,25286.15322387,15204.563933513027,2022-05-01
1651442040,2022-05-01 21:54:00,XRP/USD,0.6011,0.60133,0.6011,0.60133,75163.71677613,45198.19780899025,2022-05-01
1651441980,2022-05-01 21:53:00,XRP/USD,0.60119,0.60119,0.60119,0.60119,0.0,0.0,2022-05-01
1651441920,2022-05-01 21:52:00,XRP/USD,0.60119,0.60119,0.60119,0.60119,0.0,0.0,2022-05-01
1651441860,2022-05-01 21:51:00,XRP/USD,0.60119,0.60119,0.60119,0.60119,8456.89664,5084.201691001601,2022-05-01
1651441800,2022-05-01 21:50:00,XRP/USD,0.60104,0.60104,0.60104,0.60104,0.0,0.0,2022-05-01
1651441740,2022-05-01 21:49:00,XRP/USD,0.60104,0.60104,0.60104,0.60104,0.0,0.0,2022-05-01
1651441680,2022-05-01 21:48:00,XRP/USD,0.60104,0.60104,0.60104,0.60104,0.0,0.0,2022-05-01
1651441620,2022-05-01 21:47:00,XRP/USD,0.60104,0.60104,0.60104,0.60104,0.0,0.0,2022-05-01
1651441560,2022-05-01 21:46:00,XRP/USD,0.60056,0.60104,0.60056,0.60104,225.0,135.234,2022-05-01
1651441500,2022-05-01 21:45:00,XRP/USD,0.59975,0.59975,0.59975,0.59975,0.0,0.0,2022-05-01
1651441440,2022-05-01 21:44:00,XRP/USD,0.59975,0.59975,0.59975,0.59975,0.0,0.0,2022-05-01
1651441380,2022-05-01 21:43:00,XRP/USD,0.59974,0.59975,0.59974,0.59975,15984.0,9586.404,2022-05-01
1651441320,2022-05-01 21:42:00,XRP/USD,0.59796,0.59796,0.59796,0.59796,0.0,0.0,2022-05-01
1651441260,2022-05-01 21:41:00,XRP/USD,0.59796,0.59796,0.59796,0.59796,0.0,0.0,2022-05-01
1651441200,2022-05-01 21:40:00,XRP/USD,0.59796,0.59796,0.59796,0.59796,0.0,0.0,2022-05-01
1651441140,2022-05-01 21:39:00,XRP/USD,0.59796,0.59796,0.59796,0.59796,0.0,0.0,2022-05-01
1651441080,2022-05-01 21:38:00,XRP/USD,0.59796,0.59796,0.59796,0.59796,0.0,0.0,2022-05-01
1651441020,2022-05-01 21:37:00,XRP/USD,0.59846,0.59846,0.59796,0.59796,2778.15188,1661.2236981648,2022-05-01
1651440960,2022-05-01 21:36:00,XRP/USD,0.6,0.6,0.598,0.598,6969.27358518,4167.625603937639,2022-05-01
1651440900,2022-05-01 21:35:00,XRP/USD,0.60096,0.60096,0.60096,0.60096,0.0,0.0,2022-05-01
1651440840,2022-05-01 21:34:00,XRP/USD,0.60049,0.60097,0.60049,0.60096,50552.97342629,30380.31491026324,2022-05-01
1651440780,2022-05-01 21:33:00,XRP/USD,0.60106,0.60106,0.60106,0.60106,0.0,0.0,2022-05-01
1651440720,2022-05-01 21:32:00,XRP/USD,0.60106,0.60106,0.60106,0.60106,0.0,0.0,2022-05-01
1651440660,2022-05-01 21:31:00,XRP/USD,0.60106,0.60106,0.60106,0.60106,350.0,210.371,2022-05-01
1651440600,2022-05-01 21:30:00,XRP/USD,0.60139,0.60139,0.60139,0.60139,80.34,48.3156726,2022-05-01
1651440540,2022-05-01 21:29:00,XRP/USD,0.6019,0.6019,0.6019,0.6019,1526.49,918.794331,2022-05-01
1651440480,2022-05-01 21:28:00,XRP/USD,0.60161,0.60161,0.60128,0.60128,46535.70145764,27980.986572449783,2022-05-01
1651440420,2022-05-01 21:27:00,XRP/USD,0.60273,0.60273,0.60273,0.60273,0.0,0.0,2022-05-01
1651440360,2022-05-01 21:26:00,XRP/USD,0.60273,0.60273,0.60273,0.60273,0.0,0.0,2022-05-01
1651440300,2022-05-01 21:25:00,XRP/USD,0.60273,0.60273,0.60273,0.60273,0.0,0.0,2022-05-01
1651440240,2022-05-01 21:24:00,XRP/USD,0.60273,0.60273,0.60273,0.60273,0.0,0.0,2022-05-01
1651440180,2022-05-01 21:23:00,XRP/USD,0.60273,0.60273,0.60273,0.60273,0.0,0.0,2022-05-01
1651440120,2022-05-01 21:22:00,XRP/USD,0.60273,0.60273,0.60273,0.60273,0.0,0.0,2022-05-01
1651440060,2022-05-01 21:21:00,XRP/USD,0.60273,0.60273,0.60273,0.60273,0.0,0.0,2022-05-01
1651440000,2022-05-01 21:20:00,XRP/USD,0.60273,0.60273,0.60273,0.60273,0.0,0.0,2022-05-01
1651439940,2022-05-01 21:19:00,XRP/USD,0.60273,0.60273,0.60273,0.60273,0.0,0.0,2022-05-01
1651439880,2022-05-01 21:18:00,XRP/USD,0.60267,0.60273,0.60267,0.60273,3426.3798394,2065.181920601562,2022-05-01
1651439820,2022-05-01 21:17:00,XRP/USD,0.60193,0.60193,0.60193,0.60193,0.0,0.0,2022-05-01
1651439760,2022-05-01 21:16:00,XRP/USD,0.60197,0.60197,0.60193,0.60193,552.828674,332.76416374082,2022-05-01
1651439700,2022-05-01 21:15:00,XRP/USD,0.60221,0.60221,0.60221,0.60221,0.0,0.0,2022-05-01
1651439640,2022-05-01 21:14:00,XRP/USD,0.60221,0.60221,0.60221,0.60221,481.69,290.0785349,2022-05-01
1651439580,2022-05-01 21:13:00,XRP/USD,0.60184,0.60184,0.60184,0.60184,0.0,0.0,2022-05-01
1651439520,2022-05-01 21:12:00,XRP/USD,0.60072,0.60184,0.60072,0.60184,24593.64993406,14801.44227631467,2022-05-01
1651439460,2022-05-01 21:11:00,XRP/USD,0.60001,0.60001,0.60001,0.60001,49.99916668,29.9999999996668,2022-05-01
1651439400,2022-05-01 21:10:00,XRP/USD,0.60001,0.60001,0.59984,0.59984,109.68619185,65.794165319304,2022-05-01
1651439340,2022-05-01 21:09:00,XRP/USD,0.60257,0.60257,0.60257,0.60257,0.0,0.0,2022-05-01
1651439280,2022-05-01 21:08:00,XRP/USD,0.60257,0.60257,0.60257,0.60257,7038.93597,4241.451647442901,2022-05-01
1651439220,2022-05-01 21:07:00,XRP/USD,0.6028,0.6028,0.6028,0.6028,0.0,0.0,2022-05-01
1651439160,2022-05-01 21:06:00,XRP/USD,0.6028,0.6028,0.6028,0.6028,7481.79048604,4510.023304984912,2022-05-01
1651439100,2022-05-01 21:05:00,XRP/USD,0.60548,0.60548,0.60548,0.60548,59.68702517,36.1392999999316,2022-05-01
1651439040,2022-05-01 21:04:00,XRP/USD,0.60558,0.60558,0.60558,0.60558,8260.56981084,5002.435866048487,2022-05-01
1651438980,2022-05-01 21:03:00,XRP/USD,0.60527,0.60528,0.60527,0.60528,10692.31380517,6471.843699993298,2022-05-01
1651438920,2022-05-01 21:02:00,XRP/USD,0.60552,0.60552,0.60527,0.60527,8284.74288131,5014.506323770504,2022-05-01
1651438860,2022-05-01 21:01:00,XRP/USD,0.60446,0.6047,0.60446,0.6047,1086.97479628,657.293659310516,2022-05-01
1651438800,2022-05-01 21:00:00,XRP/USD,0.60568,0.60568,0.60434,0.60434,16565.08777438,10010.94514556881,2022-05-01
1651438740,2022-05-01 20:59:00,XRP/USD,0.60432,0.60538,0.60431,0.60538,14019.31185127,8487.011008521833,2022-05-01
1651438680,2022-05-01 20:58:00,XRP/USD,0.60382,0.60406,0.60349,0.60406,31151.69645493,18817.493760565016,2022-05-01
1651438620,2022-05-01 20:57:00,XRP/USD,0.60301,0.60361,0.60301,0.60361,61991.11971836,37418.45977319928,2022-05-01
1651438560,2022-05-01 20:56:00,XRP/USD,0.60298,0.60298,0.60221,0.6028,16995.80732642,10245.072656365975,2022-05-01
1651438500,2022-05-01 20:55:00,XRP/USD,0.60202,0.60202,0.60202,0.60202,3010.0,1812.0802,2022-05-01
1651438440,2022-05-01 20:54:00,XRP/USD,0.60035,0.60101,0.60035,0.60101,24776.57837444,14890.971368822184,2022-05-01
1651438380,2022-05-01 20:53:00,XRP/USD,0.59905,0.59905,0.59905,0.59905,0.0,0.0,2022-05-01
1651438320,2022-05-01 20:52:00,XRP/USD,0.59905,0.59905,0.59905,0.59905,0.0,0.0,2022-05-01
1651438260,2022-05-01 20:51:00,XRP/USD,0.59905,0.59905,0.59905,0.59905,104.0,62.3012,2022-05-01
1651438200,2022-05-01 20:50:00,XRP/USD,0.59926,0.59926,0.59926,0.59926,0.0,0.0,2022-05-01
1651438140,2022-05-01 20:49:00,XRP/USD,0.59926,0.59926,0.59926,0.59926,0.0,0.0,2022-05-01
1651438080,2022-05-01 20:48:00,XRP/USD,0.5992,0.59926,0.5992,0.59926,40585.27439459,24321.131533702,2022-05-01
1651438020,2022-05-01 20:47:00,XRP/USD,0.59974,0.59974,0.59974,0.59974,0.0,0.0,2022-05-01
1651437960,2022-05-01 20:46:00,XRP/USD,0.59974,0.59974,0.59974,0.59974,0.0,0.0,2022-05-01
1651437900,2022-05-01 20:45:00,XRP/USD,0.59963,0.59974,0.59963,0.59974,16326.0,9791.35524,2022-05-01
1651437840,2022-05-01 20:44:00,XRP/USD,0.59902,0.59902,0.59902,0.59902,2115.822668,1267.42009458536,2022-05-01
1651437780,2022-05-01 20:43:00,XRP/USD,0.59915,0.59915,0.59915,0.59915,0.0,0.0,2022-05-01
1651437720,2022-05-01 20:42:00,XRP/USD,0.59915,0.59915,0.59915,0.59915,0.0,0.0,2022-05-01
1651437660,2022-05-01 20:41:00,XRP/USD,0.59915,0.59915,0.59915,0.59915,0.0,0.0,2022-05-01
1651437600,2022-05-01 20:40:00,XRP/USD,0.59915,0.59915,0.59915,0.59915,100.0,59.915,2022-05-01
1651437540,2022-05-01 20:39:00,XRP/USD,0.59899,0.59932,0.59899,0.59932,279.83372531,167.7099482527892,2022-05-01
1651437480,2022-05-01 20:38:00,XRP/USD,0.6,0.6,0.6,0.6,0.0,0.0,2022-05-01
1651437420,2022-05-01 20:37:00,XRP/USD,0.6,0.6,0.6,0.6,41.89,25.134,2022-05-01
1651437360,2022-05-01 20:36:00,XRP/USD,0.60028,0.60028,0.60028,0.60028,0.0,0.0,2022-05-01
1651437300,2022-05-01 20:35:00,XRP/USD,0.60028,0.60028,0.60028,0.60028,0.0,0.0,2022-05-01
1651437240,2022-05-01 20:34:00,XRP/USD,0.60028,0.60028,0.60028,0.60028,0.0,0.0,2022-05-01
1651437180,2022-05-01 20:33:00,XRP/USD,0.60028,0.60028,0.60028,0.60028,0.0,0.0,2022-05-01
1651437120,2022-05-01 20:32:00,XRP/USD,0.60028,0.60028,0.60028,0.60028,0.0,0.0,2022-05-01
1651437060,2022-05-01 20:31:00,XRP/USD,0.60028,0.60028,0.60028,0.60028,0.0,0.0,2022-05-01
1651437000,2022-05-01 20:30:00,XRP/USD,0.60028,0.60028,0.60028,0.60028,308.08,184.9342624,2022-05-01
1651436940,2022-05-01 20:29:00,XRP/USD,0.59981,0.59984,0.59981,0.59984,16678.39811446,10004.370324977686,2022-05-01
1651436880,2022-05-01 20:28:00,XRP/USD,0.60013,0.6002,0.60013,0.6002,14362.8113492,8620.55937178984,2022-05-01
1651436820,2022-05-01 20:27:00,XRP/USD,0.60054,0.60054,0.60037,0.60037,1083.2,650.320784,2022-05-01
1651436760,2022-05-01 20:26:00,XRP/USD,0.59964,0.6008,0.59964,0.60048,8211.24870016,4930.690619472077,2022-05-01
1651436700,2022-05-01 20:25:00,XRP/USD,0.59962,0.59962,0.59962,0.59962,334.264257,200.43153378234,2022-05-01
1651436640,2022-05-01 20:24:00,XRP/USD,0.59967,0.59993,0.59967,0.5999,17527.78540435,10514.918464069566,2022-05-01
1651436580,2022-05-01 20:23:00,XRP/USD,0.59896,0.59896,0.5988,0.5988,40000.0,23952.0,2022-05-01
1651436520,2022-05-01 20:22:00,XRP/USD,0.59933,0.59933,0.59933,0.59933,0.0,0.0,2022-05-01
1651436460,2022-05-01 20:21:00,XRP/USD,0.59894,0.59933,0.59894,0.59933,512.82,307.3484106,2022-05-01
1651436400,2022-05-01 20:20:00,XRP/USD,0.59934,0.59934,0.59934,0.59934,14707.93469922,8815.053582630515,2022-05-01
1651436340,2022-05-01 20:19:00,XRP/USD,0.5992,0.59935,0.5992,0.59934,9420.44011635,5646.04657933321,2022-05-01
1651436280,2022-05-01 20:18:00,XRP/USD,0.5999,0.5999,0.5999,0.5999,0.0,0.0,2022-05-01
1651436220,2022-05-01 20:17:00,XRP/USD,0.5997,0.5999,0.5997,0.5999,20865.158764,12517.0087425236,2022-05-01
