unix,date,symbol,open,high,low,close,Volume BCH,Volume USD,just_date
1651447920,2022-05-01 23:32:00,BCH/USD,284.14,284.14,284.14,284.14,0.0,0.0,2022-05-01
1651447860,2022-05-01 23:31:00,BCH/USD,284.14,284.14,284.14,284.14,0.0,0.0,2022-05-01
1651447800,2022-05-01 23:30:00,BCH/USD,284.14,284.14,284.14,284.14,0.0,0.0,2022-05-01
1651447740,2022-05-01 23:29:00,BCH/USD,284.14,284.14,284.14,284.14,5.6,1591.1839999999995,2022-05-01
1651447680,2022-05-01 23:28:00,BCH/USD,283.65,283.65,283.65,283.65,0.0,0.0,2022-05-01
1651447620,2022-05-01 23:27:00,BCH/USD,283.65,283.65,283.65,283.65,0.0,0.0,2022-05-01
1651447560,2022-05-01 23:26:00,BCH/USD,283.65,283.65,283.65,283.65,0.0,0.0,2022-05-01
1651447500,2022-05-01 23:25:00,BCH/USD,283.51,283.65,283.51,283.65,70.47698,19990.795377,2022-05-01
1651447440,2022-05-01 23:24:00,BCH/USD,282.65,282.65,282.65,282.65,0.0,0.0,2022-05-01
1651447380,2022-05-01 23:23:00,BCH/USD,282.65,282.65,282.65,282.65,0.0,0.0,2022-05-01
1651447320,2022-05-01 23:22:00,BCH/USD,282.65,282.65,282.65,282.65,0.0,0.0,2022-05-01
1651447260,2022-05-01 23:21:00,BCH/USD,282.65,282.65,282.65,282.65,3.47311751,981.6766642015,2022-05-01
1651447200,2022-05-01 23:20:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651447140,2022-05-01 23:19:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651447080,2022-05-01 23:18:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651447020,2022-05-01 23:17:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446960,2022-05-01 23:16:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446900,2022-05-01 23:15:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446840,2022-05-01 23:14:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446780,2022-05-01 23:13:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446720,2022-05-01 23:12:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446660,2022-05-01 23:11:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446600,2022-05-01 23:10:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446540,2022-05-01 23:09:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446480,2022-05-01 23:08:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446420,2022-05-01 23:07:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446360,2022-05-01 23:06:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446300,2022-05-01 23:05:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446240,2022-05-01 23:04:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446180,2022-05-01 23:03:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446120,2022-05-01 23:02:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446060,2022-05-01 23:01:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651446000,2022-05-01 23:00:00,BCH/USD,279.38,279.38,279.38,279.38,0.0,0.0,2022-05-01
1651445940,2022-05-01 22:59:00,BCH/USD,279.38,279.38,279.38,279.38,0.49687229,138.8161803802,2022-05-01
1651445880,2022-05-01 22:58:00,BCH/USD,279.95,279.95,279.95,279.95,0.0,0.0,2022-05-01
1651445820,2022-05-01 22:57:00,BCH/USD,279.94,279.95,279.94,279.95,2.15,601.8924999999999,2022-05-01
1651445760,2022-05-01 22:56:00,BCH/USD,280.72,280.72,280.72,280.72,0.2,56.144000000000005,2022-05-01
1651445700,2022-05-01 22:55:00,BCH/USD,280.48,280.49,280.48,280.49,0.438,122.85462,2022-05-01
1651445640,2022-05-01 22:54:00,BCH/USD,281.32,281.32,281.32,281.32,0.0,0.0,2022-05-01
1651445580,2022-05-01 22:53:00,BCH/USD,281.32,281.32,281.32,281.32,0.0,0.0,2022-05-01
1651445520,2022-05-01 22:52:00,BCH/USD,281.32,281.32,281.32,281.32,0.0,0.0,2022-05-01
1651445460,2022-05-01 22:51:00,BCH/USD,281.32,281.32,281.32,281.32,0.0,0.0,2022-05-01
1651445400,2022-05-01 22:50:00,BCH/USD,281.32,281.32,281.32,281.32,0.0,0.0,2022-05-01
1651445340,2022-05-01 22:49:00,BCH/USD,281.32,281.32,281.32,281.32,0.638,179.48216,2022-05-01
1651445280,2022-05-01 22:48:00,BCH/USD,281.26,281.26,281.26,281.26,0.0,0.0,2022-05-01
1651445220,2022-05-01 22:47:00,BCH/USD,281.26,281.26,281.26,281.26,61.665,17343.8979,2022-05-01
1651445160,2022-05-01 22:46:00,BCH/USD,281.25,281.25,281.25,281.25,0.0,0.0,2022-05-01
1651445100,2022-05-01 22:45:00,BCH/USD,281.25,281.25,281.25,281.25,0.0646,18.168750000000003,2022-05-01
1651445040,2022-05-01 22:44:00,BCH/USD,280.62,280.62,280.62,280.62,0.0,0.0,2022-05-01
1651444980,2022-05-01 22:43:00,BCH/USD,280.62,280.62,280.62,280.62,0.0,0.0,2022-05-01
1651444920,2022-05-01 22:42:00,BCH/USD,280.62,280.62,280.62,280.62,0.0,0.0,2022-05-01
1651444860,2022-05-01 22:41:00,BCH/USD,280.62,280.62,280.62,280.62,0.0,0.0,2022-05-01
1651444800,2022-05-01 22:40:00,BCH/USD,280.62,280.62,280.62,280.62,0.0,0.0,2022-05-01
1651444740,2022-05-01 22:39:00,BCH/USD,280.62,280.62,280.62,280.62,0.0,0.0,2022-05-01
1651444680,2022-05-01 22:38:00,BCH/USD,280.62,280.62,280.62,280.62,0.0,0.0,2022-05-01
1651444620,2022-05-01 22:37:00,BCH/USD,280.62,280.62,280.62,280.62,0.0,0.0,2022-05-01
1651444560,2022-05-01 22:36:00,BCH/USD,280.62,280.62,280.62,280.62,7.82638733,2196.2408125446,2022-05-01
1651444500,2022-05-01 22:35:00,BCH/USD,281.08,281.08,281.08,281.08,0.0,0.0,2022-05-01
1651444440,2022-05-01 22:34:00,BCH/USD,281.08,281.08,281.08,281.08,0.0,0.0,2022-05-01
1651444380,2022-05-01 22:33:00,BCH/USD,281.08,281.08,281.08,281.08,0.0,0.0,2022-05-01
1651444320,2022-05-01 22:32:00,BCH/USD,281.08,281.08,281.08,281.08,0.0,0.0,2022-05-01
1651444260,2022-05-01 22:31:00,BCH/USD,281.08,281.08,281.08,281.08,0.0,0.0,2022-05-01
1651444200,2022-05-01 22:30:00,BCH/USD,281.08,281.08,281.08,281.08,0.0,0.0,2022-05-01
1651444140,2022-05-01 22:29:00,BCH/USD,281.08,281.08,281.08,281.08,8.88837591,2498.3447007828,2022-05-01
1651444080,2022-05-01 22:28:00,BCH/USD,281.13,281.13,281.13,281.13,0.0,0.0,2022-05-01
1651444020,2022-05-01 22:27:00,BCH/USD,281.31,281.31,281.06,281.13,9.35197,2629.1193261,2022-05-01
1651443960,2022-05-01 22:26:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443900,2022-05-01 22:25:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443840,2022-05-01 22:24:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443780,2022-05-01 22:23:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443720,2022-05-01 22:22:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443660,2022-05-01 22:21:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443600,2022-05-01 22:20:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443540,2022-05-01 22:19:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443480,2022-05-01 22:18:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443420,2022-05-01 22:17:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443360,2022-05-01 22:16:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443300,2022-05-01 22:15:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443240,2022-05-01 22:14:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443180,2022-05-01 22:13:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443120,2022-05-01 22:12:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443060,2022-05-01 22:11:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651443000,2022-05-01 22:10:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442940,2022-05-01 22:09:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442880,2022-05-01 22:08:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442820,2022-05-01 22:07:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442760,2022-05-01 22:06:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442700,2022-05-01 22:05:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442640,2022-05-01 22:04:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442580,2022-05-01 22:03:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442520,2022-05-01 22:02:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442460,2022-05-01 22:01:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442400,2022-05-01 22:00:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442340,2022-05-01 21:59:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442280,2022-05-01 21:58:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442220,2022-05-01 21:57:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442160,2022-05-01 21:56:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442100,2022-05-01 21:55:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651442040,2022-05-01 21:54:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441980,2022-05-01 21:53:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441920,2022-05-01 21:52:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441860,2022-05-01 21:51:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441800,2022-05-01 21:50:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441740,2022-05-01 21:49:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441680,2022-05-01 21:48:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441620,2022-05-01 21:47:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441560,2022-05-01 21:46:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441500,2022-05-01 21:45:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441440,2022-05-01 21:44:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441380,2022-05-01 21:43:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441320,2022-05-01 21:42:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441260,2022-05-01 21:41:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441200,2022-05-01 21:40:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441140,2022-05-01 21:39:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441080,2022-05-01 21:38:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651441020,2022-05-01 21:37:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440960,2022-05-01 21:36:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440900,2022-05-01 21:35:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440840,2022-05-01 21:34:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440780,2022-05-01 21:33:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440720,2022-05-01 21:32:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440660,2022-05-01 21:31:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440600,2022-05-01 21:30:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440540,2022-05-01 21:29:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440480,2022-05-01 21:28:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440420,2022-05-01 21:27:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440360,2022-05-01 21:26:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440300,2022-05-01 21:25:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440240,2022-05-01 21:24:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440180,2022-05-01 21:23:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440120,2022-05-01 21:22:00,BCH/USD,282.28,282.28,282.28,282.28,0.0,0.0,2022-05-01
1651440060,2022-05-01 21:21:00,BCH/USD,282.28,282.28,282.28,282.28,6.2138794,1754.0538770319995,2022-05-01
1651440000,2022-05-01 21:20:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439940,2022-05-01 21:19:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439880,2022-05-01 21:18:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439820,2022-05-01 21:17:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439760,2022-05-01 21:16:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439700,2022-05-01 21:15:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439640,2022-05-01 21:14:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439580,2022-05-01 21:13:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439520,2022-05-01 21:12:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439460,2022-05-01 21:11:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439400,2022-05-01 21:10:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439340,2022-05-01 21:09:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439280,2022-05-01 21:08:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439220,2022-05-01 21:07:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439160,2022-05-01 21:06:00,BCH/USD,283.4,283.4,283.4,283.4,0.0,0.0,2022-05-01
1651439100,2022-05-01 21:05:00,BCH/USD,283.4,283.4,283.4,283.4,60.655,17189.627,2022-05-01
1651439040,2022-05-01 21:04:00,BCH/USD,284.1,284.1,284.1,284.1,0.0,0.0,2022-05-01
1651438980,2022-05-01 21:03:00,BCH/USD,284.1,284.1,284.1,284.1,0.0,0.0,2022-05-01
1651438920,2022-05-01 21:02:00,BCH/USD,283.78,284.1,283.78,284.1,28.23585783,8021.807209503001,2022-05-01
1651438860,2022-05-01 21:01:00,BCH/USD,282.34,282.34,282.34,282.34,0.0,0.0,2022-05-01
1651438800,2022-05-01 21:00:00,BCH/USD,282.34,282.34,282.34,282.34,0.0,0.0,2022-05-01
1651438740,2022-05-01 20:59:00,BCH/USD,282.34,282.34,282.34,282.34,0.0,0.0,2022-05-01
1651438680,2022-05-01 20:58:00,BCH/USD,282.34,282.34,282.34,282.34,0.0,0.0,2022-05-01
1651438620,2022-05-01 20:57:00,BCH/USD,282.34,282.34,282.34,282.34,0.0,0.0,2022-05-01
1651438560,2022-05-01 20:56:00,BCH/USD,282.34,282.34,282.34,282.34,1.9,536.4459999999999,2022-05-01
1651438500,2022-05-01 20:55:00,BCH/USD,280.62,280.62,280.62,280.62,0.0,0.0,2022-05-01
1651438440,2022-05-01 20:54:00,BCH/USD,280.52,280.62,280.52,280.62,5.6925,1597.42935,2022-05-01
1651438380,2022-05-01 20:53:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651438320,2022-05-01 20:52:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651438260,2022-05-01 20:51:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651438200,2022-05-01 20:50:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651438140,2022-05-01 20:49:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651438080,2022-05-01 20:48:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651438020,2022-05-01 20:47:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437960,2022-05-01 20:46:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437900,2022-05-01 20:45:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437840,2022-05-01 20:44:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437780,2022-05-01 20:43:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437720,2022-05-01 20:42:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437660,2022-05-01 20:41:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437600,2022-05-01 20:40:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437540,2022-05-01 20:39:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437480,2022-05-01 20:38:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437420,2022-05-01 20:37:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437360,2022-05-01 20:36:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437300,2022-05-01 20:35:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437240,2022-05-01 20:34:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437180,2022-05-01 20:33:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437120,2022-05-01 20:32:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437060,2022-05-01 20:31:00,BCH/USD,281.55,281.55,281.55,281.55,0.0,0.0,2022-05-01
1651437000,2022-05-01 20:30:00,BCH/USD,281.55,281.55,281.55,281.55,0.17844077,50.2399987935,2022-05-01
1651436940,2022-05-01 20:29:00,BCH/USD,281.23,281.23,281.23,281.23,0.0,0.0,2022-05-01
1651436880,2022-05-01 20:28:00,BCH/USD,281.23,281.23,281.23,281.23,0.0,0.0,2022-05-01
1651436820,2022-05-01 20:27:00,BCH/USD,281.23,281.23,281.23,281.23,0.0,0.0,2022-05-01
1651436760,2022-05-01 20:26:00,BCH/USD,281.23,281.23,281.23,281.23,4.47997182,1259.9024749386,2022-05-01
1651436700,2022-05-01 20:25:00,BCH/USD,280.83,280.83,280.83,280.83,0.0,0.0,2022-05-01
1651436640,2022-05-01 20:24:00,BCH/USD,280.83,280.83,280.83,280.83,0.0,0.0,2022-05-01
1651436580,2022-05-01 20:23:00,BCH/USD,280.83,280.83,280.83,280.83,14.21251608,3991.3008907464,2022-05-01
1651436520,2022-05-01 20:22:00,BCH/USD,281.22,281.22,281.22,281.22,0.0,0.0,2022-05-01
1651436460,2022-05-01 20:21:00,BCH/USD,281.22,281.22,281.22,281.22,0.0,0.0,2022-05-01
1651436400,2022-05-01 20:20:00,BCH/USD,281.22,281.22,281.22,281.22,0.0,0.0,2022-05-01
1651436340,2022-05-01 20:19:00,BCH/USD,281.22,281.22,281.22,281.22,0.0,0.0,2022-05-01
1651436280,2022-05-01 20:18:00,BCH/USD,281.22,281.22,281.22,281.22,0.0,0.0,2022-05-01
1651436220,2022-05-01 20:17:00,BCH/USD,281.22,281.22,281.22,281.22,0.0,0.0,2022-05-01
1651436160,2022-05-01 20:16:00,BCH/USD,281.21,281.22,281.21,281.22,8.98717,2527.3719474000004,2022-05-01
1651436100,2022-05-01 20:15:00,BCH/USD,279.64,279.64,279.64,279.64,0.0,0.0,2022-05-01
1651436040,2022-05-01 20:14:00,BCH/USD,279.64,279.64,279.64,279.64,0.0,0.0,2022-05-01
1651435980,2022-05-01 20:13:00,BCH/USD,279.64,279.64,279.64,279.64,0.0,0.0,2022-05-01
1651435920,2022-05-01 20:12:00,BCH/USD,279.64,279.64,279.64,279.64,0.0,0.0,2022-05-01
1651435860,2022-05-01 20:11:00,BCH/USD,279.64,279.64,279.64,279.64,0.0,0.0,2022-05-01
1651435800,2022-05-01 20:10:00,BCH/USD,279.64,279.64,279.64,279.64,0.0,0.0,2022-05-01
1651435740,2022-05-01 20:09:00,BCH/USD,279.64,279.64,279.64,279.64,0.0,0.0,2022-05-01
1651435680,2022-05-01 20:08:00,BCH/USD,279.64,279.64,279.64,279.64,0.0,0.0,2022-05-01
1651435620,2022-05-01 20:07:00,BCH/USD,279.64,279.64,279.64,279.64,0.0,0.0,2022-05-01
1651435560,2022-05-01 20:06:00,BCH/USD,279.64,279.64,279.64,279.64,0.0,0.0,2022-05-01
1651435500,2022-05-01 20:05:00,BCH/USD,279.64,279.64,279.64,279.64,0.0,0.0,2022-05-01
1651435440,2022-05-01 20:04:00,BCH/USD,279.64,279.64,279.64,279.64,0.0,0.0,2022-05-01
1651435380,2022-05-01 20:03:00,BCH/USD,279.64,279.64,279.64,279.64,0.94096726,263.1320845864,2022-05-01
1651435320,2022-05-01 20:02:00,BCH/USD,280.74,280.74,280.74,280.74,0.0,0.0,2022-05-01
1651435260,2022-05-01 20:01:00,BCH/USD,280.74,280.74,280.74,280.74,0.0,0.0,2022-05-01
1651435200,2022-05-01 20:00:00,BCH/USD,280.74,280.74,280.74,280.74,0.0,0.0,2022-05-01
1651435140,2022-05-01 19:59:00,BCH/USD,280.74,280.74,280.74,280.74,0.0,0.0,2022-05-01
1651435080,2022-05-01 19:58:00,BCH/USD,280.74,280.74,280.74,280.74,0.0,0.0,2022-05-01
1651435020,2022-05-01 19:57:00,BCH/USD,280.74,280.74,280.74,280.74,0.0,0.0,2022-05-01
1651434960,2022-05-01 19:56:00,BCH/USD,280.74,280.74,280.74,280.74,0.0,0.0,2022-05-01
1651434900,2022-05-01 19:55:00,BCH/USD,280.74,280.74,280.74,280.74,0.0,0.0,2022-05-01
1651434840,2022-05-01 19:54:00,BCH/USD,280.74,280.74,280.74,280.74,0.0,0.0,2022-05-01
1651434780,2022-05-01 19:53:00,BCH/USD,280.74,280.74,280.74,280.74,0.0,0.0,2022-05-01
1651434720,2022-05-01 19:52:00,BCH/USD,280.74,280.74,280.74,280.74,0.0,0.0,2022-05-01
1651434660,2022-05-01 19:51:00,BCH/USD,280.74,280.74,280.74,280.74,31.02845,8710.927053,2022-05-01
1651434600,2022-05-01 19:50:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651434540,2022-05-01 19:49:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651434480,2022-05-01 19:48:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651434420,2022-05-01 19:47:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651434360,2022-05-01 19:46:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651434300,2022-05-01 19:45:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651434240,2022-05-01 19:44:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651434180,2022-05-01 19:43:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651434120,2022-05-01 19:42:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651434060,2022-05-01 19:41:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651434000,2022-05-01 19:40:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651433940,2022-05-01 19:39:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651433880,2022-05-01 19:38:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651433820,2022-05-01 19:37:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651433760,2022-05-01 19:36:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651433700,2022-05-01 19:35:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651433640,2022-05-01 19:34:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651433580,2022-05-01 19:33:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651433520,2022-05-01 19:32:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651433460,2022-05-01 19:31:00,BCH/USD,279.54,279.54,279.54,279.54,0.0,0.0,2022-05-01
1651433400,2022-05-01 19:30:00,BCH/USD,279.54,279.54,279.54,279.54,8.9364922,2498.1070295880004,2022-05-01
1651433340,2022-05-01 19:29:00,BCH/USD,281.38,281.38,281.38,281.38,0.0,0.0,2022-05-01
1651433280,2022-05-01 19:28:00,BCH/USD,281.38,281.38,281.38,281.38,0.0,0.0,2022-05-01
1651433220,2022-05-01 19:27:00,BCH/USD,281.38,281.38,281.38,281.38,0.0,0.0,2022-05-01
1651433160,2022-05-01 19:26:00,BCH/USD,281.38,281.38,281.38,281.38,0.0,0.0,2022-05-01
